VARIABLE,TYPE,LABEL,GROUP
B07402PR_001E,float,Estimate!!Median age --!!Total living in area 1 year ago,B07402PR
B07402PR_002E,float,Estimate!!Median age --!!Total living in area 1 year ago!!Same house,B07402PR
B07402PR_003E,float,Estimate!!Median age --!!Total living in area 1 year ago!!Moved within same municipio,B07402PR
B07402PR_004E,float,Estimate!!Median age --!!Total living in area 1 year ago!!Moved to different municipio,B07402PR
B07402PR_005E,float,Estimate!!Median age --!!Total living in area 1 year ago!!Moved to the United States,B07402PR
B07402PR_001M,float,Margin of Error!!Median age --!!Total living in area 1 year ago,B07402PR
B07402PR_002M,float,Margin of Error!!Median age --!!Total living in area 1 year ago!!Same house,B07402PR
B07402PR_003M,float,Margin of Error!!Median age --!!Total living in area 1 year ago!!Moved within same municipio,B07402PR
B07402PR_004M,float,Margin of Error!!Median age --!!Total living in area 1 year ago!!Moved to different municipio,B07402PR
B07402PR_005M,float,Margin of Error!!Median age --!!Total living in area 1 year ago!!Moved to the United States,B07402PR
B07402PR_001EA,string,Annotation of Estimate!!Median age --!!Total living in area 1 year ago,B07402PR
B07402PR_001MA,string,Annotation of Margin of Error!!Median age --!!Total living in area 1 year ago,B07402PR
B07402PR_002EA,string,Annotation of Estimate!!Median age --!!Total living in area 1 year ago!!Same house,B07402PR
B07402PR_002MA,string,Annotation of Margin of Error!!Median age --!!Total living in area 1 year ago!!Same house,B07402PR
B07402PR_003EA,string,Annotation of Estimate!!Median age --!!Total living in area 1 year ago!!Moved within same municipio,B07402PR
B07402PR_003MA,string,Annotation of Margin of Error!!Median age --!!Total living in area 1 year ago!!Moved within same municipio,B07402PR
B07402PR_004EA,string,Annotation of Estimate!!Median age --!!Total living in area 1 year ago!!Moved to different municipio,B07402PR
B07402PR_004MA,string,Annotation of Margin of Error!!Median age --!!Total living in area 1 year ago!!Moved to different municipio,B07402PR
B07402PR_005EA,string,Annotation of Estimate!!Median age --!!Total living in area 1 year ago!!Moved to the United States,B07402PR
B07402PR_005MA,string,Annotation of Margin of Error!!Median age --!!Total living in area 1 year ago!!Moved to the United States,B07402PR
