VARIABLE,TYPE,LABEL,GROUP
B06008PR_001E,int,Estimate!!Total,B06008PR
B06008PR_002E,int,Estimate!!Total!!Never married,B06008PR
B06008PR_003E,int,"Estimate!!Total!!Now married, except separated",B06008PR
B06008PR_004E,int,Estimate!!Total!!Divorced,B06008PR
B06008PR_005E,int,Estimate!!Total!!Separated,B06008PR
B06008PR_006E,int,Estimate!!Total!!Widowed,B06008PR
B06008PR_007E,int,Estimate!!Total!!Born in Puerto Rico,B06008PR
B06008PR_008E,int,Estimate!!Total!!Born in Puerto Rico!!Never married,B06008PR
B06008PR_009E,int,"Estimate!!Total!!Born in Puerto Rico!!Now married, except separated",B06008PR
B06008PR_010E,int,Estimate!!Total!!Born in Puerto Rico!!Divorced,B06008PR
B06008PR_011E,int,Estimate!!Total!!Born in Puerto Rico!!Separated,B06008PR
B06008PR_012E,int,Estimate!!Total!!Born in Puerto Rico!!Widowed,B06008PR
B06008PR_013E,int,Estimate!!Total!!Born in the United States,B06008PR
B06008PR_014E,int,Estimate!!Total!!Born in the United States!!Never married,B06008PR
B06008PR_015E,int,"Estimate!!Total!!Born in the United States!!Now married, except separated",B06008PR
B06008PR_016E,int,Estimate!!Total!!Born in the United States!!Divorced,B06008PR
B06008PR_017E,int,Estimate!!Total!!Born in the United States!!Separated,B06008PR
B06008PR_018E,int,Estimate!!Total!!Born in the United States!!Widowed,B06008PR
B06008PR_019E,int,Estimate!!Total!!Native; born elsewhere,B06008PR
B06008PR_020E,int,Estimate!!Total!!Native; born elsewhere!!Never married,B06008PR
B06008PR_021E,int,"Estimate!!Total!!Native; born elsewhere!!Now married, except separated",B06008PR
B06008PR_022E,int,Estimate!!Total!!Native; born elsewhere!!Divorced,B06008PR
B06008PR_023E,int,Estimate!!Total!!Native; born elsewhere!!Separated,B06008PR
B06008PR_024E,int,Estimate!!Total!!Native; born elsewhere!!Widowed,B06008PR
B06008PR_025E,int,Estimate!!Total!!Foreign born,B06008PR
B06008PR_026E,int,Estimate!!Total!!Foreign born!!Never married,B06008PR
B06008PR_027E,int,"Estimate!!Total!!Foreign born!!Now married, except separated",B06008PR
B06008PR_028E,int,Estimate!!Total!!Foreign born!!Divorced,B06008PR
B06008PR_029E,int,Estimate!!Total!!Foreign born!!Separated,B06008PR
B06008PR_030E,int,Estimate!!Total!!Foreign born!!Widowed,B06008PR
B06008PR_001M,int,Margin of Error!!Total,B06008PR
B06008PR_002M,int,Margin of Error!!Total!!Never married,B06008PR
B06008PR_003M,int,"Margin of Error!!Total!!Now married, except separated",B06008PR
B06008PR_004M,int,Margin of Error!!Total!!Divorced,B06008PR
B06008PR_005M,int,Margin of Error!!Total!!Separated,B06008PR
B06008PR_006M,int,Margin of Error!!Total!!Widowed,B06008PR
B06008PR_007M,int,Margin of Error!!Total!!Born in Puerto Rico,B06008PR
B06008PR_008M,int,Margin of Error!!Total!!Born in Puerto Rico!!Never married,B06008PR
B06008PR_009M,int,"Margin of Error!!Total!!Born in Puerto Rico!!Now married, except separated",B06008PR
B06008PR_010M,int,Margin of Error!!Total!!Born in Puerto Rico!!Divorced,B06008PR
B06008PR_011M,int,Margin of Error!!Total!!Born in Puerto Rico!!Separated,B06008PR
B06008PR_012M,int,Margin of Error!!Total!!Born in Puerto Rico!!Widowed,B06008PR
B06008PR_013M,int,Margin of Error!!Total!!Born in the United States,B06008PR
B06008PR_014M,int,Margin of Error!!Total!!Born in the United States!!Never married,B06008PR
B06008PR_015M,int,"Margin of Error!!Total!!Born in the United States!!Now married, except separated",B06008PR
B06008PR_016M,int,Margin of Error!!Total!!Born in the United States!!Divorced,B06008PR
B06008PR_017M,int,Margin of Error!!Total!!Born in the United States!!Separated,B06008PR
B06008PR_018M,int,Margin of Error!!Total!!Born in the United States!!Widowed,B06008PR
B06008PR_019M,int,Margin of Error!!Total!!Native; born elsewhere,B06008PR
B06008PR_020M,int,Margin of Error!!Total!!Native; born elsewhere!!Never married,B06008PR
B06008PR_021M,int,"Margin of Error!!Total!!Native; born elsewhere!!Now married, except separated",B06008PR
B06008PR_022M,int,Margin of Error!!Total!!Native; born elsewhere!!Divorced,B06008PR
B06008PR_023M,int,Margin of Error!!Total!!Native; born elsewhere!!Separated,B06008PR
B06008PR_024M,int,Margin of Error!!Total!!Native; born elsewhere!!Widowed,B06008PR
B06008PR_025M,int,Margin of Error!!Total!!Foreign born,B06008PR
B06008PR_026M,int,Margin of Error!!Total!!Foreign born!!Never married,B06008PR
B06008PR_027M,int,"Margin of Error!!Total!!Foreign born!!Now married, except separated",B06008PR
B06008PR_028M,int,Margin of Error!!Total!!Foreign born!!Divorced,B06008PR
B06008PR_029M,int,Margin of Error!!Total!!Foreign born!!Separated,B06008PR
B06008PR_030M,int,Margin of Error!!Total!!Foreign born!!Widowed,B06008PR
B06008PR_001EA,string,Annotation of Estimate!!Total,B06008PR
B06008PR_001MA,string,Annotation of Margin of Error!!Total,B06008PR
B06008PR_002EA,string,Annotation of Estimate!!Total!!Never married,B06008PR
B06008PR_002MA,string,Annotation of Margin of Error!!Total!!Never married,B06008PR
B06008PR_003EA,string,"Annotation of Estimate!!Total!!Now married, except separated",B06008PR
B06008PR_003MA,string,"Annotation of Margin of Error!!Total!!Now married, except separated",B06008PR
B06008PR_004EA,string,Annotation of Estimate!!Total!!Divorced,B06008PR
B06008PR_004MA,string,Annotation of Margin of Error!!Total!!Divorced,B06008PR
B06008PR_005EA,string,Annotation of Estimate!!Total!!Separated,B06008PR
B06008PR_005MA,string,Annotation of Margin of Error!!Total!!Separated,B06008PR
B06008PR_006EA,string,Annotation of Estimate!!Total!!Widowed,B06008PR
B06008PR_006MA,string,Annotation of Margin of Error!!Total!!Widowed,B06008PR
B06008PR_007EA,string,Annotation of Estimate!!Total!!Born in Puerto Rico,B06008PR
B06008PR_007MA,string,Annotation of Margin of Error!!Total!!Born in Puerto Rico,B06008PR
B06008PR_008EA,string,Annotation of Estimate!!Total!!Born in Puerto Rico!!Never married,B06008PR
B06008PR_008MA,string,Annotation of Margin of Error!!Total!!Born in Puerto Rico!!Never married,B06008PR
B06008PR_009EA,string,"Annotation of Estimate!!Total!!Born in Puerto Rico!!Now married, except separated",B06008PR
B06008PR_009MA,string,"Annotation of Margin of Error!!Total!!Born in Puerto Rico!!Now married, except separated",B06008PR
B06008PR_010EA,string,Annotation of Estimate!!Total!!Born in Puerto Rico!!Divorced,B06008PR
B06008PR_010MA,string,Annotation of Margin of Error!!Total!!Born in Puerto Rico!!Divorced,B06008PR
B06008PR_011EA,string,Annotation of Estimate!!Total!!Born in Puerto Rico!!Separated,B06008PR
B06008PR_011MA,string,Annotation of Margin of Error!!Total!!Born in Puerto Rico!!Separated,B06008PR
B06008PR_012EA,string,Annotation of Estimate!!Total!!Born in Puerto Rico!!Widowed,B06008PR
B06008PR_012MA,string,Annotation of Margin of Error!!Total!!Born in Puerto Rico!!Widowed,B06008PR
B06008PR_013EA,string,Annotation of Estimate!!Total!!Born in the United States,B06008PR
B06008PR_013MA,string,Annotation of Margin of Error!!Total!!Born in the United States,B06008PR
B06008PR_014EA,string,Annotation of Estimate!!Total!!Born in the United States!!Never married,B06008PR
B06008PR_014MA,string,Annotation of Margin of Error!!Total!!Born in the United States!!Never married,B06008PR
B06008PR_015EA,string,"Annotation of Estimate!!Total!!Born in the United States!!Now married, except separated",B06008PR
B06008PR_015MA,string,"Annotation of Margin of Error!!Total!!Born in the United States!!Now married, except separated",B06008PR
B06008PR_016EA,string,Annotation of Estimate!!Total!!Born in the United States!!Divorced,B06008PR
B06008PR_016MA,string,Annotation of Margin of Error!!Total!!Born in the United States!!Divorced,B06008PR
B06008PR_017EA,string,Annotation of Estimate!!Total!!Born in the United States!!Separated,B06008PR
B06008PR_017MA,string,Annotation of Margin of Error!!Total!!Born in the United States!!Separated,B06008PR
B06008PR_018EA,string,Annotation of Estimate!!Total!!Born in the United States!!Widowed,B06008PR
B06008PR_018MA,string,Annotation of Margin of Error!!Total!!Born in the United States!!Widowed,B06008PR
B06008PR_019EA,string,Annotation of Estimate!!Total!!Native; born elsewhere,B06008PR
