VARIABLE,TYPE,LABEL,GROUP
B10051E_001E,int,Estimate!!Total,B10051E
B10051E_002E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051E
B10051E_003E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051E
B10051E_004E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051E
B10051E_005E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051E
B10051E_006E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051E
B10051E_007E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051E
B10051E_001M,int,Margin of Error!!Total,B10051E
B10051E_002M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051E
B10051E_003M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051E
B10051E_004M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051E
B10051E_005M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051E
B10051E_006M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051E
B10051E_007M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051E
B10051E_001EA,string,Annotation of Estimate!!Total,B10051E
B10051E_001MA,string,Annotation of Margin of Error!!Total,B10051E
B10051E_002EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051E
B10051E_002MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051E
B10051E_003EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051E
B10051E_003MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051E
B10051E_004EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051E
B10051E_004MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051E
B10051E_005EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051E
B10051E_005MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051E
B10051E_006EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051E
B10051E_006MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051E
B10051E_007EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051E
B10051E_007MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051E
