VARIABLE,TYPE,LABEL,GROUP
B07411_001E,int,Estimate!!Median income in the past 12 months --!!Total living in area 1 year ago,B07411
B07411_002E,int,Estimate!!Median income in the past 12 months --!!Total living in area 1 year ago!!Same house,B07411
B07411_003E,int,Estimate!!Median income in the past 12 months --!!Total living in area 1 year ago!!Moved within same county,B07411
B07411_004E,int,Estimate!!Median income in the past 12 months --!!Total living in area 1 year ago!!Moved to different county within same state,B07411
B07411_005E,int,Estimate!!Median income in the past 12 months --!!Total living in area 1 year ago!!Moved to different state,B07411
B07411_001M,int,Margin of Error!!Median income in the past 12 months --!!Total living in area 1 year ago,B07411
B07411_002M,int,Margin of Error!!Median income in the past 12 months --!!Total living in area 1 year ago!!Same house,B07411
B07411_003M,int,Margin of Error!!Median income in the past 12 months --!!Total living in area 1 year ago!!Moved within same county,B07411
B07411_004M,int,Margin of Error!!Median income in the past 12 months --!!Total living in area 1 year ago!!Moved to different county within same state,B07411
B07411_005M,int,Margin of Error!!Median income in the past 12 months --!!Total living in area 1 year ago!!Moved to different state,B07411
B07411_001EA,string,Annotation of Estimate!!Median income in the past 12 months --!!Total living in area 1 year ago,B07411
B07411_001MA,string,Annotation of Margin of Error!!Median income in the past 12 months --!!Total living in area 1 year ago,B07411
B07411_002EA,string,Annotation of Estimate!!Median income in the past 12 months --!!Total living in area 1 year ago!!Same house,B07411
B07411_002MA,string,Annotation of Margin of Error!!Median income in the past 12 months --!!Total living in area 1 year ago!!Same house,B07411
B07411_003EA,string,Annotation of Estimate!!Median income in the past 12 months --!!Total living in area 1 year ago!!Moved within same county,B07411
B07411_003MA,string,Annotation of Margin of Error!!Median income in the past 12 months --!!Total living in area 1 year ago!!Moved within same county,B07411
B07411_004EA,string,Annotation of Estimate!!Median income in the past 12 months --!!Total living in area 1 year ago!!Moved to different county within same state,B07411
B07411_004MA,string,Annotation of Margin of Error!!Median income in the past 12 months --!!Total living in area 1 year ago!!Moved to different county within same state,B07411
B07411_005EA,string,Annotation of Estimate!!Median income in the past 12 months --!!Total living in area 1 year ago!!Moved to different state,B07411
B07411_005MA,string,Annotation of Margin of Error!!Median income in the past 12 months --!!Total living in area 1 year ago!!Moved to different state,B07411
