VARIABLE,TYPE,LABEL,GROUP
B12007H_001E,float,Estimate!!Median age at first marriage --!!Male,B12007H
B12007H_002E,float,Estimate!!Median age at first marriage --!!Female,B12007H
B12007H_001M,float,Margin of Error!!Median age at first marriage --!!Male,B12007H
B12007H_002M,float,Margin of Error!!Median age at first marriage --!!Female,B12007H
B12007H_001EA,string,Annotation of Estimate!!Median age at first marriage --!!Male,B12007H
B12007H_001MA,string,Annotation of Margin of Error!!Median age at first marriage --!!Male,B12007H
B12007H_002EA,string,Annotation of Estimate!!Median age at first marriage --!!Female,B12007H
B12007H_002MA,string,Annotation of Margin of Error!!Median age at first marriage --!!Female,B12007H
