VARIABLE,TYPE,LABEL,GROUP
C24020_001E,int,Estimate!!Total,C24020
C24020_002E,int,Estimate!!Total!!Male,C24020
C24020_003E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations",C24020
C24020_004E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Management, business, and financial occupations",C24020
C24020_005E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",C24020
C24020_006E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",C24020
C24020_007E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",C24020
C24020_008E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",C24020
C24020_009E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",C24020
C24020_010E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",C24020
C24020_011E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",C24020
C24020_012E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social service occupations",C24020
C24020_013E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",C24020
C24020_014E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Educational instruction, and library occupations",C24020
C24020_015E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",C24020
C24020_016E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Healthcare practitioners and technical occupations",C24020
C24020_017E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Healthcare practitioners and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",C24020
C24020_018E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Healthcare practitioners and technical occupations!!Health technologists and technicians",C24020
C24020_019E,int,Estimate!!Total!!Male!!Service occupations,C24020
C24020_020E,int,Estimate!!Total!!Male!!Service occupations!!Healthcare support occupations,C24020
C24020_021E,int,Estimate!!Total!!Male!!Service occupations!!Protective service occupations,C24020
C24020_022E,int,"Estimate!!Total!!Male!!Service occupations!!Protective service occupations!!Firefighting and prevention, and other protective service workers including supervisors",C24020
C24020_023E,int,Estimate!!Total!!Male!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors,C24020
C24020_024E,int,Estimate!!Total!!Male!!Service occupations!!Food preparation and serving related occupations,C24020
C24020_025E,int,Estimate!!Total!!Male!!Service occupations!!Building and grounds cleaning and maintenance occupations,C24020
C24020_026E,int,Estimate!!Total!!Male!!Service occupations!!Personal care and service occupations,C24020
C24020_027E,int,Estimate!!Total!!Male!!Sales and office occupations,C24020
C24020_028E,int,Estimate!!Total!!Male!!Sales and office occupations!!Sales and related occupations,C24020
