VARIABLE,TYPE,LABEL,GROUP
B24010A_001E,int,Estimate!!Total,B24010A
B24010A_002E,int,Estimate!!Total!!Male,B24010A
B24010A_003E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations",B24010A
B24010A_004E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Management, business, and financial occupations",B24010A
B24010A_005E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Management occupations",B24010A
B24010A_006E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Management, business, and financial occupations!!Business and financial operations occupations",B24010A
B24010A_007E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations",B24010A
B24010A_008E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Computer and mathematical occupations",B24010A
B24010A_009E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Architecture and engineering occupations",B24010A
B24010A_010E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Computer, engineering, and science occupations!!Life, physical, and social science occupations",B24010A
B24010A_011E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations",B24010A
B24010A_012E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social service occupations",B24010A
B24010A_013E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations",B24010A
B24010A_014E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Educational instruction, and library occupations",B24010A
B24010A_015E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations",B24010A
B24010A_016E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Healthcare practitioners and technical occupations",B24010A
B24010A_017E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Healthcare practitioners and technical occupations!!Health diagnosing and treating practitioners and other technical occupations",B24010A
B24010A_018E,int,"Estimate!!Total!!Male!!Management, business, science, and arts occupations!!Healthcare practitioners and technical occupations!!Health technologists and technicians",B24010A
B24010A_019E,int,Estimate!!Total!!Male!!Service occupations,B24010A
