VARIABLE,TYPE,LABEL,GROUP
DP04_0001E,int,Estimate!!HOUSING OCCUPANCY!!Total housing units,DP04
DP04_0001PE,int,Percent!!HOUSING OCCUPANCY!!Total housing units,DP04
DP04_0002E,int,Estimate!!HOUSING OCCUPANCY!!Occupied housing units,DP04
DP04_0002PE,float,Percent!!HOUSING OCCUPANCY!!Occupied housing units,DP04
DP04_0003E,int,Estimate!!HOUSING OCCUPANCY!!Vacant housing units,DP04
DP04_0003PE,float,Percent!!HOUSING OCCUPANCY!!Vacant housing units,DP04
DP04_0004E,float,Estimate!!HOUSING OCCUPANCY!!Homeowner vacancy rate,DP04
DP04_0004PE,int,Percent!!HOUSING OCCUPANCY!!Homeowner vacancy rate,DP04
DP04_0005E,float,Estimate!!HOUSING OCCUPANCY!!Rental vacancy rate,DP04
DP04_0005PE,int,Percent!!HOUSING OCCUPANCY!!Rental vacancy rate,DP04
DP04_0006E,int,Estimate!!UNITS IN STRUCTURE!!Total housing units,DP04
DP04_0006PE,int,Percent!!UNITS IN STRUCTURE!!Total housing units,DP04
DP04_0007E,int,"Estimate!!UNITS IN STRUCTURE!!1-unit, detached",DP04
DP04_0007PE,float,"Percent!!UNITS IN STRUCTURE!!1-unit, detached",DP04
DP04_0008E,int,"Estimate!!UNITS IN STRUCTURE!!1-unit, attached",DP04
DP04_0008PE,float,"Percent!!UNITS IN STRUCTURE!!1-unit, attached",DP04
DP04_0009E,int,Estimate!!UNITS IN STRUCTURE!!2 units,DP04
DP04_0009PE,float,Percent!!UNITS IN STRUCTURE!!2 units,DP04
DP04_0010E,int,Estimate!!UNITS IN STRUCTURE!!3 or 4 units,DP04
DP04_0010PE,float,Percent!!UNITS IN STRUCTURE!!3 or 4 units,DP04
DP04_0011E,int,Estimate!!UNITS IN STRUCTURE!!5 to 9 units,DP04
DP04_0011PE,float,Percent!!UNITS IN STRUCTURE!!5 to 9 units,DP04
DP04_0012E,int,Estimate!!UNITS IN STRUCTURE!!10 to 19 units,DP04
DP04_0012PE,float,Percent!!UNITS IN STRUCTURE!!10 to 19 units,DP04
DP04_0013E,int,Estimate!!UNITS IN STRUCTURE!!20 or more units,DP04
DP04_0013PE,float,Percent!!UNITS IN STRUCTURE!!20 or more units,DP04
DP04_0014E,int,Estimate!!UNITS IN STRUCTURE!!Mobile home,DP04
DP04_0014PE,float,Percent!!UNITS IN STRUCTURE!!Mobile home,DP04
DP04_0015E,int,"Estimate!!UNITS IN STRUCTURE!!Boat, RV, van, etc.",DP04
DP04_0015PE,float,"Percent!!UNITS IN STRUCTURE!!Boat, RV, van, etc.",DP04
DP04_0016E,int,Estimate!!YEAR STRUCTURE BUILT!!Total housing units,DP04
DP04_0016PE,int,Percent!!YEAR STRUCTURE BUILT!!Total housing units,DP04
DP04_0017E,int,Estimate!!YEAR STRUCTURE BUILT!!Built 2005 or later,DP04
