VARIABLE,TYPE,LABEL,GROUP
C20005H_001E,int,Estimate!!Total,C20005H
C20005H_002E,int,Estimate!!Total!!Male,C20005H
C20005H_003E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months",C20005H
C20005H_004E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!No earnings",C20005H
C20005H_005E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings",C20005H
C20005H_006E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$1 to $9,999 or loss",C20005H
C20005H_007E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$10,000 to $19,999",C20005H
C20005H_008E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$20,000 to $29,999",C20005H
C20005H_009E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$30,000 to $49,999",C20005H
C20005H_010E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$50,000 to $74,999",C20005H
C20005H_011E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$75,000 or more",C20005H
C20005H_012E,int,Estimate!!Total!!Male!!Other,C20005H
C20005H_013E,int,Estimate!!Total!!Male!!Other!!No earnings,C20005H
C20005H_014E,int,Estimate!!Total!!Male!!Other!!With earnings,C20005H
C20005H_015E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$1 to $9,999 or loss",C20005H
C20005H_016E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$10,000 to $19,999",C20005H
C20005H_017E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$20,000 to $29,999",C20005H
C20005H_018E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$30,000 to $49,999",C20005H
C20005H_019E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$50,000 to $74,999",C20005H
C20005H_020E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$75,000 or more",C20005H
C20005H_021E,int,Estimate!!Total!!Female,C20005H
C20005H_022E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months",C20005H
C20005H_023E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!No earnings",C20005H
C20005H_024E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings",C20005H
C20005H_025E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$1 to $9,999 or loss",C20005H
C20005H_026E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$10,000 to $19,999",C20005H
C20005H_027E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$20,000 to $29,999",C20005H
C20005H_028E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$30,000 to $49,999",C20005H
C20005H_029E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$50,000 to $74,999",C20005H
C20005H_030E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$75,000 or more",C20005H
C20005H_031E,int,Estimate!!Total!!Female!!Other,C20005H
C20005H_032E,int,Estimate!!Total!!Female!!Other!!No earnings,C20005H
C20005H_033E,int,Estimate!!Total!!Female!!Other!!With earnings,C20005H
C20005H_034E,int,"Estimate!!Total!!Female!!Other!!With earnings!!$1 to $9,999 or loss",C20005H
C20005H_035E,int,"Estimate!!Total!!Female!!Other!!With earnings!!$10,000 to $19,999",C20005H
C20005H_036E,int,"Estimate!!Total!!Female!!Other!!With earnings!!$20,000 to $29,999",C20005H
C20005H_037E,int,"Estimate!!Total!!Female!!Other!!With earnings!!$30,000 to $49,999",C20005H
C20005H_038E,int,"Estimate!!Total!!Female!!Other!!With earnings!!$50,000 to $74,999",C20005H
C20005H_039E,int,"Estimate!!Total!!Female!!Other!!With earnings!!$75,000 or more",C20005H
C20005H_001M,int,Margin of Error!!Total,C20005H
C20005H_002M,int,Margin of Error!!Total!!Male,C20005H
C20005H_003M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months",C20005H
C20005H_004M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!No earnings",C20005H
C20005H_005M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings",C20005H
C20005H_006M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$1 to $9,999 or loss",C20005H
C20005H_007M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$10,000 to $19,999",C20005H
C20005H_008M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$20,000 to $29,999",C20005H
C20005H_009M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$30,000 to $49,999",C20005H
C20005H_010M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$50,000 to $74,999",C20005H
C20005H_011M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$75,000 or more",C20005H
C20005H_012M,int,Margin of Error!!Total!!Male!!Other,C20005H
C20005H_013M,int,Margin of Error!!Total!!Male!!Other!!No earnings,C20005H
C20005H_014M,int,Margin of Error!!Total!!Male!!Other!!With earnings,C20005H
