VARIABLE,TYPE,LABEL,GROUP
C17020I_001E,int,Estimate!!Total,C17020I
C17020I_002E,int,Estimate!!Total!!Income in the past 12 months below poverty level,C17020I
C17020I_003E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!Under 18 years,C17020I
C17020I_004E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!18 to 64 years,C17020I
C17020I_005E,int,Estimate!!Total!!Income in the past 12 months below poverty level!!65 years and over,C17020I
C17020I_006E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level,C17020I
C17020I_007E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Under 18 years,C17020I
C17020I_008E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!18 to 64 years,C17020I
C17020I_009E,int,Estimate!!Total!!Income in the past 12 months at or above poverty level!!65 years and over,C17020I
C17020I_001M,int,Margin of Error!!Total,C17020I
C17020I_002M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level,C17020I
C17020I_003M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!Under 18 years,C17020I
C17020I_004M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!18 to 64 years,C17020I
C17020I_005M,int,Margin of Error!!Total!!Income in the past 12 months below poverty level!!65 years and over,C17020I
C17020I_006M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level,C17020I
C17020I_007M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Under 18 years,C17020I
C17020I_008M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!18 to 64 years,C17020I
C17020I_009M,int,Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!65 years and over,C17020I
C17020I_001EA,string,Annotation of Estimate!!Total,C17020I
C17020I_001MA,string,Annotation of Margin of Error!!Total,C17020I
C17020I_002EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level,C17020I
C17020I_002MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level,C17020I
C17020I_003EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!Under 18 years,C17020I
C17020I_003MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!Under 18 years,C17020I
C17020I_004EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!18 to 64 years,C17020I
C17020I_004MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!18 to 64 years,C17020I
C17020I_005EA,string,Annotation of Estimate!!Total!!Income in the past 12 months below poverty level!!65 years and over,C17020I
C17020I_005MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months below poverty level!!65 years and over,C17020I
C17020I_006EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level,C17020I
C17020I_006MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level,C17020I
C17020I_007EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!Under 18 years,C17020I
C17020I_007MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!Under 18 years,C17020I
C17020I_008EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!18 to 64 years,C17020I
C17020I_008MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!18 to 64 years,C17020I
C17020I_009EA,string,Annotation of Estimate!!Total!!Income in the past 12 months at or above poverty level!!65 years and over,C17020I
C17020I_009MA,string,Annotation of Margin of Error!!Total!!Income in the past 12 months at or above poverty level!!65 years and over,C17020I
