VARIABLE,TYPE,LABEL,GROUP
S1601_C01_001E,int,Total!!Estimate!!Population 5 years and over,S1601
S1601_C01_002E,float,Total!!Estimate!!Speak only English,S1601
S1601_C01_003E,float,Total!!Estimate!!Speak a language other than English,S1601
S1601_C01_004E,float,Total!!Estimate!!Speak a language other than English!!Spanish or Spanish Creole,S1601
S1601_C01_005E,float,Total!!Estimate!!Speak a language other than English!!Other Indo-European languages,S1601
S1601_C01_006E,float,Total!!Estimate!!Speak a language other than English!!Asian and Pacific Island languages,S1601
S1601_C01_007E,float,Total!!Estimate!!Speak a language other than English!!Other languages,S1601
S1601_C01_008E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole,S1601
S1601_C01_009E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years,S1601
S1601_C01_010E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years,S1601
S1601_C01_011E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over,S1601
S1601_C01_012E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!Other Indo-European languages,S1601
S1601_C01_013E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!5-17 years,S1601
S1601_C01_014E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!18-64 years,S1601
S1601_C01_015E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Spanish or Spanish Creole!!65 years and over,S1601
S1601_C01_016E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages,S1601
S1601_C01_017E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!5-17 years,S1601
S1601_C01_018E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!18-64 years,S1601
S1601_C01_019E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!65 years and over,S1601
S1601_C01_020E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages,S1601
S1601_C01_021E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!5-17 years,S1601
S1601_C01_022E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!18-64 years,S1601
S1601_C01_023E,int,Total!!Estimate!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Other languages!!65 years and over,S1601
S1601_C01_024E,int,Total!!Estimate!!CITIZENS 18 YEARS AND OVER!!All citizens 18 years and over,S1601
S1601_C01_025E,float,Total!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak only English,S1601
S1601_C01_026E,float,Total!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English,S1601
S1601_C01_027E,float,Total!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Spanish or Spanish Creole,S1601
S1601_C01_028E,float,Total!!Estimate!!CITIZENS 18 YEARS AND OVER!!Speak a language other than English!!Other languages,S1601
S1601_C01_029E,float,Total!!Estimate!!PERCENT IMPUTED!!Language status,S1601
S1601_C01_030E,float,Total!!Estimate!!PERCENT IMPUTED!!Language status (speak a language other than English),S1601
S1601_C01_031E,float,Total!!Estimate!!PERCENT IMPUTED!!Ability to speak English,S1601
S1601_C02_001E,float,"Percent of specified language speakers!!Speak English ""very well""!!Estimate!!Population 5 years and over",S1601
S1601_C02_002E,int,"Percent of specified language speakers!!Speak English ""very well""!!Estimate!!Speak only English",S1601
S1601_C02_003E,float,"Percent of specified language speakers!!Speak English ""very well""!!Estimate!!Speak a language other than English",S1601
