VARIABLE,TYPE,LABEL,GROUP
B28009H_001E,int,Estimate!!Total,B28009H
B28009H_002E,int,Estimate!!Total!!Has a computer,B28009H
B28009H_003E,int,Estimate!!Total!!Has a computer!!With dial-up Internet subscription alone,B28009H
B28009H_004E,int,Estimate!!Total!!Has a computer!!With a broadband Internet subscription,B28009H
B28009H_005E,int,Estimate!!Total!!Has a computer!!Without an Internet subscription,B28009H
B28009H_006E,int,Estimate!!Total!!No Computer,B28009H
B28009H_001M,int,Margin of Error!!Total,B28009H
B28009H_002M,int,Margin of Error!!Total!!Has a computer,B28009H
B28009H_003M,int,Margin of Error!!Total!!Has a computer!!With dial-up Internet subscription alone,B28009H
B28009H_004M,int,Margin of Error!!Total!!Has a computer!!With a broadband Internet subscription,B28009H
B28009H_005M,int,Margin of Error!!Total!!Has a computer!!Without an Internet subscription,B28009H
B28009H_006M,int,Margin of Error!!Total!!No Computer,B28009H
B28009H_001EA,string,Annotation of Estimate!!Total,B28009H
B28009H_001MA,string,Annotation of Margin of Error!!Total,B28009H
B28009H_002EA,string,Annotation of Estimate!!Total!!Has a computer,B28009H
B28009H_002MA,string,Annotation of Margin of Error!!Total!!Has a computer,B28009H
B28009H_003EA,string,Annotation of Estimate!!Total!!Has a computer!!With dial-up Internet subscription alone,B28009H
B28009H_003MA,string,Annotation of Margin of Error!!Total!!Has a computer!!With dial-up Internet subscription alone,B28009H
B28009H_004EA,string,Annotation of Estimate!!Total!!Has a computer!!With a broadband Internet subscription,B28009H
B28009H_004MA,string,Annotation of Margin of Error!!Total!!Has a computer!!With a broadband Internet subscription,B28009H
B28009H_005EA,string,Annotation of Estimate!!Total!!Has a computer!!Without an Internet subscription,B28009H
B28009H_005MA,string,Annotation of Margin of Error!!Total!!Has a computer!!Without an Internet subscription,B28009H
B28009H_006EA,string,Annotation of Estimate!!Total!!No Computer,B28009H
B28009H_006MA,string,Annotation of Margin of Error!!Total!!No Computer,B28009H
