VARIABLE,TYPE,LABEL,GROUP
C01001H_001E,int,Estimate!!Total,C01001H
C01001H_002E,int,Estimate!!Total!!Male,C01001H
C01001H_003E,int,Estimate!!Total!!Male!!Under 18 years,C01001H
C01001H_004E,int,Estimate!!Total!!Male!!18 to 64 years,C01001H
C01001H_005E,int,Estimate!!Total!!Male!!65 years and over,C01001H
C01001H_006E,int,Estimate!!Total!!Female,C01001H
C01001H_007E,int,Estimate!!Total!!Female!!Under 18 years,C01001H
C01001H_008E,int,Estimate!!Total!!Female!!18 to 64 years,C01001H
C01001H_009E,int,Estimate!!Total!!Female!!65 years and over,C01001H
C01001H_001M,int,Margin of Error!!Total,C01001H
C01001H_002M,int,Margin of Error!!Total!!Male,C01001H
C01001H_003M,int,Margin of Error!!Total!!Male!!Under 18 years,C01001H
C01001H_004M,int,Margin of Error!!Total!!Male!!18 to 64 years,C01001H
C01001H_005M,int,Margin of Error!!Total!!Male!!65 years and over,C01001H
C01001H_006M,int,Margin of Error!!Total!!Female,C01001H
C01001H_007M,int,Margin of Error!!Total!!Female!!Under 18 years,C01001H
C01001H_008M,int,Margin of Error!!Total!!Female!!18 to 64 years,C01001H
C01001H_009M,int,Margin of Error!!Total!!Female!!65 years and over,C01001H
C01001H_001EA,string,Annotation of Estimate!!Total,C01001H
C01001H_001MA,string,Annotation of Margin of Error!!Total,C01001H
C01001H_002EA,string,Annotation of Estimate!!Total!!Male,C01001H
C01001H_002MA,string,Annotation of Margin of Error!!Total!!Male,C01001H
C01001H_003EA,string,Annotation of Estimate!!Total!!Male!!Under 18 years,C01001H
C01001H_003MA,string,Annotation of Margin of Error!!Total!!Male!!Under 18 years,C01001H
C01001H_004EA,string,Annotation of Estimate!!Total!!Male!!18 to 64 years,C01001H
C01001H_004MA,string,Annotation of Margin of Error!!Total!!Male!!18 to 64 years,C01001H
C01001H_005EA,string,Annotation of Estimate!!Total!!Male!!65 years and over,C01001H
C01001H_005MA,string,Annotation of Margin of Error!!Total!!Male!!65 years and over,C01001H
C01001H_006EA,string,Annotation of Estimate!!Total!!Female,C01001H
C01001H_006MA,string,Annotation of Margin of Error!!Total!!Female,C01001H
C01001H_007EA,string,Annotation of Estimate!!Total!!Female!!Under 18 years,C01001H
C01001H_007MA,string,Annotation of Margin of Error!!Total!!Female!!Under 18 years,C01001H
C01001H_008EA,string,Annotation of Estimate!!Total!!Female!!18 to 64 years,C01001H
C01001H_008MA,string,Annotation of Margin of Error!!Total!!Female!!18 to 64 years,C01001H
C01001H_009EA,string,Annotation of Estimate!!Total!!Female!!65 years and over,C01001H
C01001H_009MA,string,Annotation of Margin of Error!!Total!!Female!!65 years and over,C01001H
