VARIABLE,TYPE,LABEL,GROUP
B16005F_001E,int,Estimate!!Total,B16005F
B16005F_002E,int,Estimate!!Total!!Native,B16005F
B16005F_003E,int,Estimate!!Total!!Native!!Speak only English,B16005F
B16005F_004E,int,Estimate!!Total!!Native!!Speak another language,B16005F
B16005F_005E,int,"Estimate!!Total!!Native!!Speak another language!!Speak English ""very well""",B16005F
B16005F_006E,int,"Estimate!!Total!!Native!!Speak another language!!Speak English less than ""very well""",B16005F
B16005F_007E,int,Estimate!!Total!!Foreign born,B16005F
B16005F_008E,int,Estimate!!Total!!Foreign born!!Speak only English,B16005F
B16005F_009E,int,Estimate!!Total!!Foreign born!!Speak another language,B16005F
B16005F_010E,int,"Estimate!!Total!!Foreign born!!Speak another language!!Speak English ""very well""",B16005F
B16005F_011E,int,"Estimate!!Total!!Foreign born!!Speak another language!!Speak English less than ""very well""",B16005F
B16005F_001M,int,Margin of Error!!Total,B16005F
B16005F_002M,int,Margin of Error!!Total!!Native,B16005F
B16005F_003M,int,Margin of Error!!Total!!Native!!Speak only English,B16005F
B16005F_004M,int,Margin of Error!!Total!!Native!!Speak another language,B16005F
B16005F_005M,int,"Margin of Error!!Total!!Native!!Speak another language!!Speak English ""very well""",B16005F
B16005F_006M,int,"Margin of Error!!Total!!Native!!Speak another language!!Speak English less than ""very well""",B16005F
B16005F_007M,int,Margin of Error!!Total!!Foreign born,B16005F
B16005F_008M,int,Margin of Error!!Total!!Foreign born!!Speak only English,B16005F
B16005F_009M,int,Margin of Error!!Total!!Foreign born!!Speak another language,B16005F
B16005F_010M,int,"Margin of Error!!Total!!Foreign born!!Speak another language!!Speak English ""very well""",B16005F
B16005F_011M,int,"Margin of Error!!Total!!Foreign born!!Speak another language!!Speak English less than ""very well""",B16005F
B16005F_001EA,string,Annotation of Estimate!!Total,B16005F
B16005F_001MA,string,Annotation of Margin of Error!!Total,B16005F
B16005F_002EA,string,Annotation of Estimate!!Total!!Native,B16005F
B16005F_002MA,string,Annotation of Margin of Error!!Total!!Native,B16005F
B16005F_003EA,string,Annotation of Estimate!!Total!!Native!!Speak only English,B16005F
B16005F_003MA,string,Annotation of Margin of Error!!Total!!Native!!Speak only English,B16005F
B16005F_004EA,string,Annotation of Estimate!!Total!!Native!!Speak another language,B16005F
B16005F_004MA,string,Annotation of Margin of Error!!Total!!Native!!Speak another language,B16005F
B16005F_005EA,string,"Annotation of Estimate!!Total!!Native!!Speak another language!!Speak English ""very well""",B16005F
B16005F_005MA,string,"Annotation of Margin of Error!!Total!!Native!!Speak another language!!Speak English ""very well""",B16005F
B16005F_006EA,string,"Annotation of Estimate!!Total!!Native!!Speak another language!!Speak English less than ""very well""",B16005F
B16005F_006MA,string,"Annotation of Margin of Error!!Total!!Native!!Speak another language!!Speak English less than ""very well""",B16005F
B16005F_007EA,string,Annotation of Estimate!!Total!!Foreign born,B16005F
B16005F_007MA,string,Annotation of Margin of Error!!Total!!Foreign born,B16005F
B16005F_008EA,string,Annotation of Estimate!!Total!!Foreign born!!Speak only English,B16005F
B16005F_008MA,string,Annotation of Margin of Error!!Total!!Foreign born!!Speak only English,B16005F
B16005F_009EA,string,Annotation of Estimate!!Total!!Foreign born!!Speak another language,B16005F
B16005F_009MA,string,Annotation of Margin of Error!!Total!!Foreign born!!Speak another language,B16005F
B16005F_010EA,string,"Annotation of Estimate!!Total!!Foreign born!!Speak another language!!Speak English ""very well""",B16005F
B16005F_010MA,string,"Annotation of Margin of Error!!Total!!Foreign born!!Speak another language!!Speak English ""very well""",B16005F
B16005F_011EA,string,"Annotation of Estimate!!Total!!Foreign born!!Speak another language!!Speak English less than ""very well""",B16005F
B16005F_011MA,string,"Annotation of Margin of Error!!Total!!Foreign born!!Speak another language!!Speak English less than ""very well""",B16005F
