VARIABLE,TYPE,LABEL,GROUP
B01002F_001E,float,Estimate!!Median age!!Total,B01002F
B01002F_002E,float,Estimate!!Median age!!Male,B01002F
B01002F_003E,float,Estimate!!Median age!!Female,B01002F
B01002F_001M,float,Margin of Error!!Median age!!Total,B01002F
B01002F_002M,float,Margin of Error!!Median age!!Male,B01002F
B01002F_003M,float,Margin of Error!!Median age!!Female,B01002F
B01002F_001EA,string,Annotation of Estimate!!Median age!!Total,B01002F
B01002F_001MA,string,Annotation of Margin of Error!!Median age!!Total,B01002F
B01002F_002EA,string,Annotation of Estimate!!Median age!!Male,B01002F
B01002F_002MA,string,Annotation of Margin of Error!!Median age!!Male,B01002F
B01002F_003EA,string,Annotation of Estimate!!Median age!!Female,B01002F
B01002F_003MA,string,Annotation of Margin of Error!!Median age!!Female,B01002F
