VARIABLE,TYPE,LABEL,GROUP
C01001B_001E,int,Estimate!!Total,C01001B
C01001B_002E,int,Estimate!!Total!!Male,C01001B
C01001B_003E,int,Estimate!!Total!!Male!!Under 18 years,C01001B
C01001B_004E,int,Estimate!!Total!!Male!!18 to 64 years,C01001B
C01001B_005E,int,Estimate!!Total!!Male!!65 years and over,C01001B
C01001B_006E,int,Estimate!!Total!!Female,C01001B
C01001B_007E,int,Estimate!!Total!!Female!!Under 18 years,C01001B
C01001B_008E,int,Estimate!!Total!!Female!!18 to 64 years,C01001B
C01001B_009E,int,Estimate!!Total!!Female!!65 years and over,C01001B
C01001B_001M,int,Margin of Error!!Total,C01001B
C01001B_002M,int,Margin of Error!!Total!!Male,C01001B
C01001B_003M,int,Margin of Error!!Total!!Male!!Under 18 years,C01001B
C01001B_004M,int,Margin of Error!!Total!!Male!!18 to 64 years,C01001B
C01001B_005M,int,Margin of Error!!Total!!Male!!65 years and over,C01001B
C01001B_006M,int,Margin of Error!!Total!!Female,C01001B
C01001B_007M,int,Margin of Error!!Total!!Female!!Under 18 years,C01001B
C01001B_008M,int,Margin of Error!!Total!!Female!!18 to 64 years,C01001B
C01001B_009M,int,Margin of Error!!Total!!Female!!65 years and over,C01001B
C01001B_001EA,string,Annotation of Estimate!!Total,C01001B
C01001B_001MA,string,Annotation of Margin of Error!!Total,C01001B
C01001B_002EA,string,Annotation of Estimate!!Total!!Male,C01001B
C01001B_002MA,string,Annotation of Margin of Error!!Total!!Male,C01001B
C01001B_003EA,string,Annotation of Estimate!!Total!!Male!!Under 18 years,C01001B
C01001B_003MA,string,Annotation of Margin of Error!!Total!!Male!!Under 18 years,C01001B
C01001B_004EA,string,Annotation of Estimate!!Total!!Male!!18 to 64 years,C01001B
C01001B_004MA,string,Annotation of Margin of Error!!Total!!Male!!18 to 64 years,C01001B
C01001B_005EA,string,Annotation of Estimate!!Total!!Male!!65 years and over,C01001B
C01001B_005MA,string,Annotation of Margin of Error!!Total!!Male!!65 years and over,C01001B
C01001B_006EA,string,Annotation of Estimate!!Total!!Female,C01001B
C01001B_006MA,string,Annotation of Margin of Error!!Total!!Female,C01001B
C01001B_007EA,string,Annotation of Estimate!!Total!!Female!!Under 18 years,C01001B
C01001B_007MA,string,Annotation of Margin of Error!!Total!!Female!!Under 18 years,C01001B
C01001B_008EA,string,Annotation of Estimate!!Total!!Female!!18 to 64 years,C01001B
C01001B_008MA,string,Annotation of Margin of Error!!Total!!Female!!18 to 64 years,C01001B
C01001B_009EA,string,Annotation of Estimate!!Total!!Female!!65 years and over,C01001B
C01001B_009MA,string,Annotation of Margin of Error!!Total!!Female!!65 years and over,C01001B
