VARIABLE,TYPE,LABEL,GROUP
C15002I_001E,int,Estimate!!Total,C15002I
C15002I_002E,int,Estimate!!Total!!Male,C15002I
C15002I_003E,int,Estimate!!Total!!Male!!Less than high school diploma,C15002I
C15002I_004E,int,"Estimate!!Total!!Male!!High school graduate, GED, or alternative",C15002I
C15002I_005E,int,Estimate!!Total!!Male!!Some college or associate's degree,C15002I
C15002I_006E,int,Estimate!!Total!!Male!!Bachelor's degree or higher,C15002I
C15002I_007E,int,Estimate!!Total!!Female,C15002I
C15002I_008E,int,Estimate!!Total!!Female!!Less than high school diploma,C15002I
C15002I_009E,int,"Estimate!!Total!!Female!!High school graduate, GED, or alternative",C15002I
C15002I_010E,int,Estimate!!Total!!Female!!Some college or associate's degree,C15002I
C15002I_011E,int,Estimate!!Total!!Female!!Bachelor's degree or higher,C15002I
C15002I_001M,int,Margin of Error!!Total,C15002I
C15002I_002M,int,Margin of Error!!Total!!Male,C15002I
C15002I_003M,int,Margin of Error!!Total!!Male!!Less than high school diploma,C15002I
C15002I_004M,int,"Margin of Error!!Total!!Male!!High school graduate, GED, or alternative",C15002I
C15002I_005M,int,Margin of Error!!Total!!Male!!Some college or associate's degree,C15002I
C15002I_006M,int,Margin of Error!!Total!!Male!!Bachelor's degree or higher,C15002I
C15002I_007M,int,Margin of Error!!Total!!Female,C15002I
C15002I_008M,int,Margin of Error!!Total!!Female!!Less than high school diploma,C15002I
C15002I_009M,int,"Margin of Error!!Total!!Female!!High school graduate, GED, or alternative",C15002I
C15002I_010M,int,Margin of Error!!Total!!Female!!Some college or associate's degree,C15002I
C15002I_011M,int,Margin of Error!!Total!!Female!!Bachelor's degree or higher,C15002I
C15002I_001EA,string,Annotation of Estimate!!Total,C15002I
C15002I_001MA,string,Annotation of Margin of Error!!Total,C15002I
C15002I_002EA,string,Annotation of Estimate!!Total!!Male,C15002I
C15002I_002MA,string,Annotation of Margin of Error!!Total!!Male,C15002I
C15002I_003EA,string,Annotation of Estimate!!Total!!Male!!Less than high school diploma,C15002I
C15002I_003MA,string,Annotation of Margin of Error!!Total!!Male!!Less than high school diploma,C15002I
C15002I_004EA,string,"Annotation of Estimate!!Total!!Male!!High school graduate, GED, or alternative",C15002I
C15002I_004MA,string,"Annotation of Margin of Error!!Total!!Male!!High school graduate, GED, or alternative",C15002I
C15002I_005EA,string,Annotation of Estimate!!Total!!Male!!Some college or associate's degree,C15002I
C15002I_005MA,string,Annotation of Margin of Error!!Total!!Male!!Some college or associate's degree,C15002I
C15002I_006EA,string,Annotation of Estimate!!Total!!Male!!Bachelor's degree or higher,C15002I
C15002I_006MA,string,Annotation of Margin of Error!!Total!!Male!!Bachelor's degree or higher,C15002I
C15002I_007EA,string,Annotation of Estimate!!Total!!Female,C15002I
C15002I_007MA,string,Annotation of Margin of Error!!Total!!Female,C15002I
C15002I_008EA,string,Annotation of Estimate!!Total!!Female!!Less than high school diploma,C15002I
C15002I_008MA,string,Annotation of Margin of Error!!Total!!Female!!Less than high school diploma,C15002I
C15002I_009EA,string,"Annotation of Estimate!!Total!!Female!!High school graduate, GED, or alternative",C15002I
C15002I_009MA,string,"Annotation of Margin of Error!!Total!!Female!!High school graduate, GED, or alternative",C15002I
C15002I_010EA,string,Annotation of Estimate!!Total!!Female!!Some college or associate's degree,C15002I
C15002I_010MA,string,Annotation of Margin of Error!!Total!!Female!!Some college or associate's degree,C15002I
C15002I_011EA,string,Annotation of Estimate!!Total!!Female!!Bachelor's degree or higher,C15002I
C15002I_011MA,string,Annotation of Margin of Error!!Total!!Female!!Bachelor's degree or higher,C15002I
