VARIABLE,TYPE,LABEL,GROUP
B07004D_001E,int,Estimate!!Total,B07004D
B07004D_002E,int,Estimate!!Total!!Same house 1 year ago,B07004D
B07004D_003E,int,Estimate!!Total!!Moved within same county,B07004D
B07004D_004E,int,Estimate!!Total!!Moved from different county within same state,B07004D
B07004D_005E,int,Estimate!!Total!!Moved from different state,B07004D
B07004D_006E,int,Estimate!!Total!!Moved from abroad,B07004D
B07004D_001M,int,Margin of Error!!Total,B07004D
B07004D_002M,int,Margin of Error!!Total!!Same house 1 year ago,B07004D
B07004D_003M,int,Margin of Error!!Total!!Moved within same county,B07004D
B07004D_004M,int,Margin of Error!!Total!!Moved from different county within same state,B07004D
B07004D_005M,int,Margin of Error!!Total!!Moved from different state,B07004D
B07004D_006M,int,Margin of Error!!Total!!Moved from abroad,B07004D
B07004D_001EA,string,Annotation of Estimate!!Total,B07004D
B07004D_001MA,string,Annotation of Margin of Error!!Total,B07004D
B07004D_002EA,string,Annotation of Estimate!!Total!!Same house 1 year ago,B07004D
B07004D_002MA,string,Annotation of Margin of Error!!Total!!Same house 1 year ago,B07004D
B07004D_003EA,string,Annotation of Estimate!!Total!!Moved within same county,B07004D
B07004D_003MA,string,Annotation of Margin of Error!!Total!!Moved within same county,B07004D
B07004D_004EA,string,Annotation of Estimate!!Total!!Moved from different county within same state,B07004D
B07004D_004MA,string,Annotation of Margin of Error!!Total!!Moved from different county within same state,B07004D
B07004D_005EA,string,Annotation of Estimate!!Total!!Moved from different state,B07004D
B07004D_005MA,string,Annotation of Margin of Error!!Total!!Moved from different state,B07004D
B07004D_006EA,string,Annotation of Estimate!!Total!!Moved from abroad,B07004D
B07004D_006MA,string,Annotation of Margin of Error!!Total!!Moved from abroad,B07004D
