VARIABLE,TYPE,LABEL,GROUP
B07004C_001E,int,Estimate!!Total,B07004C
B07004C_002E,int,Estimate!!Total!!Same house 1 year ago,B07004C
B07004C_003E,int,Estimate!!Total!!Moved within same county,B07004C
B07004C_004E,int,Estimate!!Total!!Moved from different county within same state,B07004C
B07004C_005E,int,Estimate!!Total!!Moved from different state,B07004C
B07004C_006E,int,Estimate!!Total!!Moved from abroad,B07004C
B07004C_001M,int,Margin of Error!!Total,B07004C
B07004C_002M,int,Margin of Error!!Total!!Same house 1 year ago,B07004C
B07004C_003M,int,Margin of Error!!Total!!Moved within same county,B07004C
B07004C_004M,int,Margin of Error!!Total!!Moved from different county within same state,B07004C
B07004C_005M,int,Margin of Error!!Total!!Moved from different state,B07004C
B07004C_006M,int,Margin of Error!!Total!!Moved from abroad,B07004C
B07004C_001EA,string,Annotation of Estimate!!Total,B07004C
B07004C_001MA,string,Annotation of Margin of Error!!Total,B07004C
B07004C_002EA,string,Annotation of Estimate!!Total!!Same house 1 year ago,B07004C
B07004C_002MA,string,Annotation of Margin of Error!!Total!!Same house 1 year ago,B07004C
B07004C_003EA,string,Annotation of Estimate!!Total!!Moved within same county,B07004C
B07004C_003MA,string,Annotation of Margin of Error!!Total!!Moved within same county,B07004C
B07004C_004EA,string,Annotation of Estimate!!Total!!Moved from different county within same state,B07004C
B07004C_004MA,string,Annotation of Margin of Error!!Total!!Moved from different county within same state,B07004C
B07004C_005EA,string,Annotation of Estimate!!Total!!Moved from different state,B07004C
B07004C_005MA,string,Annotation of Margin of Error!!Total!!Moved from different state,B07004C
B07004C_006EA,string,Annotation of Estimate!!Total!!Moved from abroad,B07004C
B07004C_006MA,string,Annotation of Margin of Error!!Total!!Moved from abroad,B07004C
