VARIABLE,TYPE,LABEL,GROUP
B10051G_001E,int,Estimate!!Total,B10051G
B10051G_002E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051G
B10051G_003E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!Householder or spouse with no parent of grandchildren present,B10051G
B10051G_004E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!Householder or spouse with no parent of grandchildren present!!30 to 59 years,B10051G
B10051G_005E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!Householder or spouse with no parent of grandchildren present!!60 years and over,B10051G
B10051G_006E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!Other grandparents,B10051G
B10051G_007E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!Other grandparents!!30 to 59 years,B10051G
B10051G_008E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!Other grandparents!!60 years and over,B10051G
B10051G_009E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051G
B10051G_010E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051G
B10051G_011E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051G
B10051G_001M,int,Margin of Error!!Total,B10051G
B10051G_002M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051G
B10051G_003M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!Householder or spouse with no parent of grandchildren present,B10051G
B10051G_004M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!Householder or spouse with no parent of grandchildren present!!30 to 59 years,B10051G
B10051G_005M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!Householder or spouse with no parent of grandchildren present!!60 years and over,B10051G
B10051G_006M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!Other grandparents,B10051G
B10051G_007M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!Other grandparents!!30 to 59 years,B10051G
B10051G_008M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!Other grandparents!!60 years and over,B10051G
B10051G_009M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051G
B10051G_010M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051G
B10051G_011M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051G
B10051G_001EA,string,Annotation of Estimate!!Total,B10051G
B10051G_001MA,string,Annotation of Margin of Error!!Total,B10051G
B10051G_002EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051G
B10051G_002MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051G
B10051G_003EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!Householder or spouse with no parent of grandchildren present,B10051G
B10051G_003MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!Householder or spouse with no parent of grandchildren present,B10051G
B10051G_004EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!Householder or spouse with no parent of grandchildren present!!30 to 59 years,B10051G
B10051G_004MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!Householder or spouse with no parent of grandchildren present!!30 to 59 years,B10051G
B10051G_005EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!Householder or spouse with no parent of grandchildren present!!60 years and over,B10051G
B10051G_005MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!Householder or spouse with no parent of grandchildren present!!60 years and over,B10051G
B10051G_006EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!Other grandparents,B10051G
B10051G_006MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!Other grandparents,B10051G
B10051G_007EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!Other grandparents!!30 to 59 years,B10051G
B10051G_007MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!Other grandparents!!30 to 59 years,B10051G
B10051G_008EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!Other grandparents!!60 years and over,B10051G
B10051G_008MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!Other grandparents!!60 years and over,B10051G
B10051G_009EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051G
B10051G_009MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051G
B10051G_010EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051G
B10051G_010MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051G
B10051G_011EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051G
B10051G_011MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051G
