VARIABLE,TYPE,LABEL,GROUP
B06004A_001E,int,Estimate!!Total,B06004A
B06004A_002E,int,Estimate!!Total!!Born in state of residence,B06004A
B06004A_003E,int,Estimate!!Total!!Born in other state in the United States,B06004A
B06004A_004E,int,Estimate!!Total!!Native; born outside the United States,B06004A
B06004A_005E,int,Estimate!!Total!!Foreign born,B06004A
B06004A_001M,int,Margin of Error!!Total,B06004A
B06004A_002M,int,Margin of Error!!Total!!Born in state of residence,B06004A
B06004A_003M,int,Margin of Error!!Total!!Born in other state in the United States,B06004A
B06004A_004M,int,Margin of Error!!Total!!Native; born outside the United States,B06004A
B06004A_005M,int,Margin of Error!!Total!!Foreign born,B06004A
B06004A_001EA,string,Annotation of Estimate!!Total,B06004A
B06004A_001MA,string,Annotation of Margin of Error!!Total,B06004A
B06004A_002EA,string,Annotation of Estimate!!Total!!Born in state of residence,B06004A
B06004A_002MA,string,Annotation of Margin of Error!!Total!!Born in state of residence,B06004A
B06004A_003EA,string,Annotation of Estimate!!Total!!Born in other state in the United States,B06004A
B06004A_003MA,string,Annotation of Margin of Error!!Total!!Born in other state in the United States,B06004A
B06004A_004EA,string,Annotation of Estimate!!Total!!Native; born outside the United States,B06004A
B06004A_004MA,string,Annotation of Margin of Error!!Total!!Native; born outside the United States,B06004A
B06004A_005EA,string,Annotation of Estimate!!Total!!Foreign born,B06004A
B06004A_005MA,string,Annotation of Margin of Error!!Total!!Foreign born,B06004A
