VARIABLE,TYPE,LABEL,GROUP
B12002F_001E,int,Estimate!!Total,B12002F
B12002F_002E,int,Estimate!!Total!!Male,B12002F
B12002F_003E,int,Estimate!!Total!!Male!!Never married,B12002F
B12002F_004E,int,Estimate!!Total!!Male!!Now married (except separated),B12002F
B12002F_005E,int,Estimate!!Total!!Male!!Separated,B12002F
B12002F_006E,int,Estimate!!Total!!Male!!Widowed,B12002F
B12002F_007E,int,Estimate!!Total!!Male!!Divorced,B12002F
B12002F_008E,int,Estimate!!Total!!Female,B12002F
B12002F_009E,int,Estimate!!Total!!Female!!Never married,B12002F
B12002F_010E,int,Estimate!!Total!!Female!!Now married (except separated),B12002F
B12002F_011E,int,Estimate!!Total!!Female!!Separated,B12002F
B12002F_012E,int,Estimate!!Total!!Female!!Widowed,B12002F
B12002F_013E,int,Estimate!!Total!!Female!!Divorced,B12002F
B12002F_001M,int,Margin of Error!!Total,B12002F
B12002F_002M,int,Margin of Error!!Total!!Male,B12002F
B12002F_003M,int,Margin of Error!!Total!!Male!!Never married,B12002F
B12002F_004M,int,Margin of Error!!Total!!Male!!Now married (except separated),B12002F
B12002F_005M,int,Margin of Error!!Total!!Male!!Separated,B12002F
B12002F_006M,int,Margin of Error!!Total!!Male!!Widowed,B12002F
B12002F_007M,int,Margin of Error!!Total!!Male!!Divorced,B12002F
B12002F_008M,int,Margin of Error!!Total!!Female,B12002F
B12002F_009M,int,Margin of Error!!Total!!Female!!Never married,B12002F
B12002F_010M,int,Margin of Error!!Total!!Female!!Now married (except separated),B12002F
B12002F_011M,int,Margin of Error!!Total!!Female!!Separated,B12002F
B12002F_012M,int,Margin of Error!!Total!!Female!!Widowed,B12002F
B12002F_013M,int,Margin of Error!!Total!!Female!!Divorced,B12002F
B12002F_001EA,string,Annotation of Estimate!!Total,B12002F
B12002F_001MA,string,Annotation of Margin of Error!!Total,B12002F
B12002F_002EA,string,Annotation of Estimate!!Total!!Male,B12002F
B12002F_002MA,string,Annotation of Margin of Error!!Total!!Male,B12002F
B12002F_003EA,string,Annotation of Estimate!!Total!!Male!!Never married,B12002F
B12002F_003MA,string,Annotation of Margin of Error!!Total!!Male!!Never married,B12002F
B12002F_004EA,string,Annotation of Estimate!!Total!!Male!!Now married (except separated),B12002F
B12002F_004MA,string,Annotation of Margin of Error!!Total!!Male!!Now married (except separated),B12002F
B12002F_005EA,string,Annotation of Estimate!!Total!!Male!!Separated,B12002F
B12002F_005MA,string,Annotation of Margin of Error!!Total!!Male!!Separated,B12002F
B12002F_006EA,string,Annotation of Estimate!!Total!!Male!!Widowed,B12002F
B12002F_006MA,string,Annotation of Margin of Error!!Total!!Male!!Widowed,B12002F
B12002F_007EA,string,Annotation of Estimate!!Total!!Male!!Divorced,B12002F
B12002F_007MA,string,Annotation of Margin of Error!!Total!!Male!!Divorced,B12002F
B12002F_008EA,string,Annotation of Estimate!!Total!!Female,B12002F
B12002F_008MA,string,Annotation of Margin of Error!!Total!!Female,B12002F
B12002F_009EA,string,Annotation of Estimate!!Total!!Female!!Never married,B12002F
B12002F_009MA,string,Annotation of Margin of Error!!Total!!Female!!Never married,B12002F
B12002F_010EA,string,Annotation of Estimate!!Total!!Female!!Now married (except separated),B12002F
B12002F_010MA,string,Annotation of Margin of Error!!Total!!Female!!Now married (except separated),B12002F
B12002F_011EA,string,Annotation of Estimate!!Total!!Female!!Separated,B12002F
B12002F_011MA,string,Annotation of Margin of Error!!Total!!Female!!Separated,B12002F
B12002F_012EA,string,Annotation of Estimate!!Total!!Female!!Widowed,B12002F
B12002F_012MA,string,Annotation of Margin of Error!!Total!!Female!!Widowed,B12002F
B12002F_013EA,string,Annotation of Estimate!!Total!!Female!!Divorced,B12002F
B12002F_013MA,string,Annotation of Margin of Error!!Total!!Female!!Divorced,B12002F
