VARIABLE,TYPE,LABEL,GROUP
B15002E_001E,int,Estimate!!Total,B15002E
B15002E_002E,int,Estimate!!Total!!Male,B15002E
B15002E_003E,int,Estimate!!Total!!Male!!Less than 9th grade,B15002E
B15002E_004E,int,"Estimate!!Total!!Male!!9th to 12th grade, no diploma",B15002E
B15002E_005E,int,Estimate!!Total!!Male!!Regular high school diploma,B15002E
B15002E_006E,int,Estimate!!Total!!Male!!GED or alternative credential,B15002E
B15002E_007E,int,"Estimate!!Total!!Male!!Some college, no degree",B15002E
B15002E_008E,int,Estimate!!Total!!Male!!Associate's degree,B15002E
B15002E_009E,int,Estimate!!Total!!Male!!Bachelor's degree,B15002E
B15002E_010E,int,Estimate!!Total!!Male!!Graduate degree,B15002E
B15002E_011E,int,Estimate!!Total!!Female,B15002E
B15002E_012E,int,Estimate!!Total!!Female!!Less than 9th grade,B15002E
B15002E_013E,int,"Estimate!!Total!!Female!!9th to 12th grade, no diploma",B15002E
B15002E_014E,int,Estimate!!Total!!Female!!Regular high school diploma,B15002E
B15002E_015E,int,Estimate!!Total!!Female!!GED or alternative credential,B15002E
B15002E_016E,int,"Estimate!!Total!!Female!!Some college, no degree",B15002E
B15002E_017E,int,Estimate!!Total!!Female!!Associate's degree,B15002E
B15002E_018E,int,Estimate!!Total!!Female!!Bachelor's degree,B15002E
B15002E_019E,int,Estimate!!Total!!Female!!Graduate degree,B15002E
B15002E_001M,int,Margin of Error!!Total,B15002E
B15002E_002M,int,Margin of Error!!Total!!Male,B15002E
B15002E_003M,int,Margin of Error!!Total!!Male!!Less than 9th grade,B15002E
B15002E_004M,int,"Margin of Error!!Total!!Male!!9th to 12th grade, no diploma",B15002E
B15002E_005M,int,Margin of Error!!Total!!Male!!Regular high school diploma,B15002E
B15002E_006M,int,Margin of Error!!Total!!Male!!GED or alternative credential,B15002E
B15002E_007M,int,"Margin of Error!!Total!!Male!!Some college, no degree",B15002E
B15002E_008M,int,Margin of Error!!Total!!Male!!Associate's degree,B15002E
