VARIABLE,TYPE,LABEL,GROUP
C05003B_001E,int,Estimate!!Total,C05003B
C05003B_002E,int,Estimate!!Total!!Male,C05003B
C05003B_003E,int,Estimate!!Total!!Male!!Under 18 years,C05003B
C05003B_004E,int,Estimate!!Total!!Male!!Under 18 years!!Native,C05003B
C05003B_005E,int,Estimate!!Total!!Male!!Under 18 years!!Foreign born,C05003B
C05003B_006E,int,Estimate!!Total!!Male!!18 years and over,C05003B
C05003B_007E,int,Estimate!!Total!!Male!!18 years and over!!Native,C05003B
C05003B_008E,int,Estimate!!Total!!Male!!18 years and over!!Foreign born,C05003B
C05003B_009E,int,Estimate!!Total!!Female,C05003B
C05003B_010E,int,Estimate!!Total!!Female!!Under 18 years,C05003B
C05003B_011E,int,Estimate!!Total!!Female!!Under 18 years!!Native,C05003B
C05003B_012E,int,Estimate!!Total!!Female!!Under 18 years!!Foreign born,C05003B
C05003B_013E,int,Estimate!!Total!!Female!!18 years and over,C05003B
C05003B_014E,int,Estimate!!Total!!Female!!18 years and over!!Native,C05003B
C05003B_015E,int,Estimate!!Total!!Female!!18 years and over!!Foreign born,C05003B
C05003B_001M,int,Margin of Error!!Total,C05003B
C05003B_002M,int,Margin of Error!!Total!!Male,C05003B
C05003B_003M,int,Margin of Error!!Total!!Male!!Under 18 years,C05003B
C05003B_004M,int,Margin of Error!!Total!!Male!!Under 18 years!!Native,C05003B
C05003B_005M,int,Margin of Error!!Total!!Male!!Under 18 years!!Foreign born,C05003B
C05003B_006M,int,Margin of Error!!Total!!Male!!18 years and over,C05003B
C05003B_007M,int,Margin of Error!!Total!!Male!!18 years and over!!Native,C05003B
C05003B_008M,int,Margin of Error!!Total!!Male!!18 years and over!!Foreign born,C05003B
C05003B_009M,int,Margin of Error!!Total!!Female,C05003B
C05003B_010M,int,Margin of Error!!Total!!Female!!Under 18 years,C05003B
C05003B_011M,int,Margin of Error!!Total!!Female!!Under 18 years!!Native,C05003B
C05003B_012M,int,Margin of Error!!Total!!Female!!Under 18 years!!Foreign born,C05003B
C05003B_013M,int,Margin of Error!!Total!!Female!!18 years and over,C05003B
C05003B_014M,int,Margin of Error!!Total!!Female!!18 years and over!!Native,C05003B
C05003B_015M,int,Margin of Error!!Total!!Female!!18 years and over!!Foreign born,C05003B
C05003B_001EA,string,Annotation of Estimate!!Total,C05003B
C05003B_001MA,string,Annotation of Margin of Error!!Total,C05003B
C05003B_002EA,string,Annotation of Estimate!!Total!!Male,C05003B
C05003B_002MA,string,Annotation of Margin of Error!!Total!!Male,C05003B
C05003B_003EA,string,Annotation of Estimate!!Total!!Male!!Under 18 years,C05003B
C05003B_003MA,string,Annotation of Margin of Error!!Total!!Male!!Under 18 years,C05003B
C05003B_004EA,string,Annotation of Estimate!!Total!!Male!!Under 18 years!!Native,C05003B
C05003B_004MA,string,Annotation of Margin of Error!!Total!!Male!!Under 18 years!!Native,C05003B
C05003B_005EA,string,Annotation of Estimate!!Total!!Male!!Under 18 years!!Foreign born,C05003B
C05003B_005MA,string,Annotation of Margin of Error!!Total!!Male!!Under 18 years!!Foreign born,C05003B
C05003B_006EA,string,Annotation of Estimate!!Total!!Male!!18 years and over,C05003B
C05003B_006MA,string,Annotation of Margin of Error!!Total!!Male!!18 years and over,C05003B
C05003B_007EA,string,Annotation of Estimate!!Total!!Male!!18 years and over!!Native,C05003B
C05003B_007MA,string,Annotation of Margin of Error!!Total!!Male!!18 years and over!!Native,C05003B
C05003B_008EA,string,Annotation of Estimate!!Total!!Male!!18 years and over!!Foreign born,C05003B
C05003B_008MA,string,Annotation of Margin of Error!!Total!!Male!!18 years and over!!Foreign born,C05003B
C05003B_009EA,string,Annotation of Estimate!!Total!!Female,C05003B
C05003B_009MA,string,Annotation of Margin of Error!!Total!!Female,C05003B
C05003B_010EA,string,Annotation of Estimate!!Total!!Female!!Under 18 years,C05003B
C05003B_010MA,string,Annotation of Margin of Error!!Total!!Female!!Under 18 years,C05003B
C05003B_011EA,string,Annotation of Estimate!!Total!!Female!!Under 18 years!!Native,C05003B
C05003B_011MA,string,Annotation of Margin of Error!!Total!!Female!!Under 18 years!!Native,C05003B
C05003B_012EA,string,Annotation of Estimate!!Total!!Female!!Under 18 years!!Foreign born,C05003B
C05003B_012MA,string,Annotation of Margin of Error!!Total!!Female!!Under 18 years!!Foreign born,C05003B
C05003B_013EA,string,Annotation of Estimate!!Total!!Female!!18 years and over,C05003B
C05003B_013MA,string,Annotation of Margin of Error!!Total!!Female!!18 years and over,C05003B
C05003B_014EA,string,Annotation of Estimate!!Total!!Female!!18 years and over!!Native,C05003B
C05003B_014MA,string,Annotation of Margin of Error!!Total!!Female!!18 years and over!!Native,C05003B
C05003B_015EA,string,Annotation of Estimate!!Total!!Female!!18 years and over!!Foreign born,C05003B
C05003B_015MA,string,Annotation of Margin of Error!!Total!!Female!!18 years and over!!Foreign born,C05003B
