VARIABLE,TYPE,LABEL,GROUP
C11001G_001E,int,Estimate!!Total,C11001G
C11001G_002E,int,Estimate!!Total!!Family households,C11001G
C11001G_003E,int,Estimate!!Total!!Family households!!Married-couple family,C11001G
C11001G_004E,int,Estimate!!Total!!Family households!!Other family,C11001G
C11001G_005E,int,Estimate!!Total!!Nonfamily households,C11001G
C11001G_001M,int,Margin of Error!!Total,C11001G
C11001G_002M,int,Margin of Error!!Total!!Family households,C11001G
C11001G_003M,int,Margin of Error!!Total!!Family households!!Married-couple family,C11001G
C11001G_004M,int,Margin of Error!!Total!!Family households!!Other family,C11001G
C11001G_005M,int,Margin of Error!!Total!!Nonfamily households,C11001G
C11001G_001EA,string,Annotation of Estimate!!Total,C11001G
C11001G_001MA,string,Annotation of Margin of Error!!Total,C11001G
C11001G_002EA,string,Annotation of Estimate!!Total!!Family households,C11001G
C11001G_002MA,string,Annotation of Margin of Error!!Total!!Family households,C11001G
C11001G_003EA,string,Annotation of Estimate!!Total!!Family households!!Married-couple family,C11001G
C11001G_003MA,string,Annotation of Margin of Error!!Total!!Family households!!Married-couple family,C11001G
C11001G_004EA,string,Annotation of Estimate!!Total!!Family households!!Other family,C11001G
C11001G_004MA,string,Annotation of Margin of Error!!Total!!Family households!!Other family,C11001G
C11001G_005EA,string,Annotation of Estimate!!Total!!Nonfamily households,C11001G
C11001G_005MA,string,Annotation of Margin of Error!!Total!!Nonfamily households,C11001G
