VARIABLE,TYPE,LABEL,GROUP
B06004GPR_001E,int,Estimate!!Total,B06004GPR
B06004GPR_002E,int,Estimate!!Total!!Born in Puerto Rico,B06004GPR
B06004GPR_003E,int,Estimate!!Total!!Born in the United States,B06004GPR
B06004GPR_004E,int,Estimate!!Total!!Native; born elsewhere,B06004GPR
B06004GPR_005E,int,Estimate!!Total!!Foreign born,B06004GPR
B06004GPR_001M,int,Margin of Error!!Total,B06004GPR
B06004GPR_002M,int,Margin of Error!!Total!!Born in Puerto Rico,B06004GPR
B06004GPR_003M,int,Margin of Error!!Total!!Born in the United States,B06004GPR
B06004GPR_004M,int,Margin of Error!!Total!!Native; born elsewhere,B06004GPR
B06004GPR_005M,int,Margin of Error!!Total!!Foreign born,B06004GPR
B06004GPR_001EA,string,Annotation of Estimate!!Total,B06004GPR
B06004GPR_001MA,string,Annotation of Margin of Error!!Total,B06004GPR
B06004GPR_002EA,string,Annotation of Estimate!!Total!!Born in Puerto Rico,B06004GPR
B06004GPR_002MA,string,Annotation of Margin of Error!!Total!!Born in Puerto Rico,B06004GPR
B06004GPR_003EA,string,Annotation of Estimate!!Total!!Born in the United States,B06004GPR
B06004GPR_003MA,string,Annotation of Margin of Error!!Total!!Born in the United States,B06004GPR
B06004GPR_004EA,string,Annotation of Estimate!!Total!!Native; born elsewhere,B06004GPR
B06004GPR_004MA,string,Annotation of Margin of Error!!Total!!Native; born elsewhere,B06004GPR
B06004GPR_005EA,string,Annotation of Estimate!!Total!!Foreign born,B06004GPR
B06004GPR_005MA,string,Annotation of Margin of Error!!Total!!Foreign born,B06004GPR
