VARIABLE,TYPE,LABEL,GROUP
B10051G_001E,int,Estimate!!Total,B10051G
B10051G_002E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051G
B10051G_003E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051G
B10051G_004E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051G
B10051G_005E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051G
B10051G_006E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051G
B10051G_007E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051G
B10051G_001M,int,Margin of Error!!Total,B10051G
B10051G_002M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051G
B10051G_003M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051G
B10051G_004M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051G
B10051G_005M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051G
B10051G_006M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051G
B10051G_007M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051G
B10051G_001EA,string,Annotation of Estimate!!Total,B10051G
B10051G_001MA,string,Annotation of Margin of Error!!Total,B10051G
B10051G_002EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051G
B10051G_002MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051G
B10051G_003EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051G
B10051G_003MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051G
B10051G_004EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051G
B10051G_004MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051G
B10051G_005EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051G
B10051G_005MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051G
B10051G_006EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051G
B10051G_006MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051G
B10051G_007EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051G
B10051G_007MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051G
