VARIABLE,TYPE,LABEL,GROUP
C15002E_001E,int,Estimate!!Total,C15002E
C15002E_002E,int,Estimate!!Total!!Male,C15002E
C15002E_003E,int,Estimate!!Total!!Male!!Less than high school diploma,C15002E
C15002E_004E,int,Estimate!!Total!!Male!!High school graduate (includes equivalency),C15002E
C15002E_005E,int,Estimate!!Total!!Male!!Some college or associate's degree,C15002E
C15002E_006E,int,Estimate!!Total!!Male!!Bachelor's degree or higher,C15002E
C15002E_007E,int,Estimate!!Total!!Female,C15002E
C15002E_008E,int,Estimate!!Total!!Female!!Less than high school diploma,C15002E
C15002E_009E,int,Estimate!!Total!!Female!!High school graduate (includes equivalency),C15002E
C15002E_010E,int,Estimate!!Total!!Female!!Some college or associate's degree,C15002E
C15002E_011E,int,Estimate!!Total!!Female!!Bachelor's degree or higher,C15002E
C15002E_001M,int,Margin of Error!!Total,C15002E
C15002E_002M,int,Margin of Error!!Total!!Male,C15002E
C15002E_003M,int,Margin of Error!!Total!!Male!!Less than high school diploma,C15002E
C15002E_004M,int,Margin of Error!!Total!!Male!!High school graduate (includes equivalency),C15002E
C15002E_005M,int,Margin of Error!!Total!!Male!!Some college or associate's degree,C15002E
C15002E_006M,int,Margin of Error!!Total!!Male!!Bachelor's degree or higher,C15002E
C15002E_007M,int,Margin of Error!!Total!!Female,C15002E
C15002E_008M,int,Margin of Error!!Total!!Female!!Less than high school diploma,C15002E
C15002E_009M,int,Margin of Error!!Total!!Female!!High school graduate (includes equivalency),C15002E
C15002E_010M,int,Margin of Error!!Total!!Female!!Some college or associate's degree,C15002E
C15002E_011M,int,Margin of Error!!Total!!Female!!Bachelor's degree or higher,C15002E
C15002E_001EA,string,Annotation of Estimate!!Total,C15002E
C15002E_001MA,string,Annotation of Margin of Error!!Total,C15002E
C15002E_002EA,string,Annotation of Estimate!!Total!!Male,C15002E
C15002E_002MA,string,Annotation of Margin of Error!!Total!!Male,C15002E
C15002E_003EA,string,Annotation of Estimate!!Total!!Male!!Less than high school diploma,C15002E
C15002E_003MA,string,Annotation of Margin of Error!!Total!!Male!!Less than high school diploma,C15002E
C15002E_004EA,string,Annotation of Estimate!!Total!!Male!!High school graduate (includes equivalency),C15002E
C15002E_004MA,string,Annotation of Margin of Error!!Total!!Male!!High school graduate (includes equivalency),C15002E
C15002E_005EA,string,Annotation of Estimate!!Total!!Male!!Some college or associate's degree,C15002E
C15002E_005MA,string,Annotation of Margin of Error!!Total!!Male!!Some college or associate's degree,C15002E
C15002E_006EA,string,Annotation of Estimate!!Total!!Male!!Bachelor's degree or higher,C15002E
C15002E_006MA,string,Annotation of Margin of Error!!Total!!Male!!Bachelor's degree or higher,C15002E
C15002E_007EA,string,Annotation of Estimate!!Total!!Female,C15002E
C15002E_007MA,string,Annotation of Margin of Error!!Total!!Female,C15002E
C15002E_008EA,string,Annotation of Estimate!!Total!!Female!!Less than high school diploma,C15002E
C15002E_008MA,string,Annotation of Margin of Error!!Total!!Female!!Less than high school diploma,C15002E
C15002E_009EA,string,Annotation of Estimate!!Total!!Female!!High school graduate (includes equivalency),C15002E
C15002E_009MA,string,Annotation of Margin of Error!!Total!!Female!!High school graduate (includes equivalency),C15002E
C15002E_010EA,string,Annotation of Estimate!!Total!!Female!!Some college or associate's degree,C15002E
C15002E_010MA,string,Annotation of Margin of Error!!Total!!Female!!Some college or associate's degree,C15002E
C15002E_011EA,string,Annotation of Estimate!!Total!!Female!!Bachelor's degree or higher,C15002E
C15002E_011MA,string,Annotation of Margin of Error!!Total!!Female!!Bachelor's degree or higher,C15002E
