VARIABLE,TYPE,LABEL,GROUP
B11001G_001E,int,Estimate!!Total,B11001G
B11001G_002E,int,Estimate!!Total!!Family households,B11001G
B11001G_003E,int,Estimate!!Total!!Family households!!Married-couple family,B11001G
B11001G_004E,int,Estimate!!Total!!Family households!!Other family,B11001G
B11001G_005E,int,"Estimate!!Total!!Family households!!Other family!!Male householder, no wife present",B11001G
B11001G_006E,int,"Estimate!!Total!!Family households!!Other family!!Female householder, no husband present",B11001G
B11001G_007E,int,Estimate!!Total!!Nonfamily households,B11001G
B11001G_008E,int,Estimate!!Total!!Nonfamily households!!Householder living alone,B11001G
B11001G_009E,int,Estimate!!Total!!Nonfamily households!!Householder not living alone,B11001G
B11001G_001M,int,Margin of Error!!Total,B11001G
B11001G_002M,int,Margin of Error!!Total!!Family households,B11001G
B11001G_003M,int,Margin of Error!!Total!!Family households!!Married-couple family,B11001G
B11001G_004M,int,Margin of Error!!Total!!Family households!!Other family,B11001G
B11001G_005M,int,"Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present",B11001G
B11001G_006M,int,"Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present",B11001G
B11001G_007M,int,Margin of Error!!Total!!Nonfamily households,B11001G
B11001G_008M,int,Margin of Error!!Total!!Nonfamily households!!Householder living alone,B11001G
B11001G_009M,int,Margin of Error!!Total!!Nonfamily households!!Householder not living alone,B11001G
B11001G_001EA,string,Annotation of Estimate!!Total,B11001G
B11001G_001MA,string,Annotation of Margin of Error!!Total,B11001G
B11001G_002EA,string,Annotation of Estimate!!Total!!Family households,B11001G
B11001G_002MA,string,Annotation of Margin of Error!!Total!!Family households,B11001G
B11001G_003EA,string,Annotation of Estimate!!Total!!Family households!!Married-couple family,B11001G
B11001G_003MA,string,Annotation of Margin of Error!!Total!!Family households!!Married-couple family,B11001G
B11001G_004EA,string,Annotation of Estimate!!Total!!Family households!!Other family,B11001G
B11001G_004MA,string,Annotation of Margin of Error!!Total!!Family households!!Other family,B11001G
B11001G_005EA,string,"Annotation of Estimate!!Total!!Family households!!Other family!!Male householder, no wife present",B11001G
B11001G_005MA,string,"Annotation of Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present",B11001G
B11001G_006EA,string,"Annotation of Estimate!!Total!!Family households!!Other family!!Female householder, no husband present",B11001G
B11001G_006MA,string,"Annotation of Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present",B11001G
B11001G_007EA,string,Annotation of Estimate!!Total!!Nonfamily households,B11001G
B11001G_007MA,string,Annotation of Margin of Error!!Total!!Nonfamily households,B11001G
B11001G_008EA,string,Annotation of Estimate!!Total!!Nonfamily households!!Householder living alone,B11001G
B11001G_008MA,string,Annotation of Margin of Error!!Total!!Nonfamily households!!Householder living alone,B11001G
B11001G_009EA,string,Annotation of Estimate!!Total!!Nonfamily households!!Householder not living alone,B11001G
B11001G_009MA,string,Annotation of Margin of Error!!Total!!Nonfamily households!!Householder not living alone,B11001G
