VARIABLE,TYPE,LABEL,GROUP
B01002H_001E,float,Estimate!!Median age --!!Total,B01002H
B01002H_002E,float,Estimate!!Median age --!!Male,B01002H
B01002H_003E,float,Estimate!!Median age --!!Female,B01002H
B01002H_001M,float,Margin of Error!!Median age --!!Total,B01002H
B01002H_002M,float,Margin of Error!!Median age --!!Male,B01002H
B01002H_003M,float,Margin of Error!!Median age --!!Female,B01002H
B01002H_001EA,string,Annotation of Estimate!!Median age --!!Total,B01002H
B01002H_001MA,string,Annotation of Margin of Error!!Median age --!!Total,B01002H
B01002H_002EA,string,Annotation of Estimate!!Median age --!!Male,B01002H
B01002H_002MA,string,Annotation of Margin of Error!!Median age --!!Male,B01002H
B01002H_003EA,string,Annotation of Estimate!!Median age --!!Female,B01002H
B01002H_003MA,string,Annotation of Margin of Error!!Median age --!!Female,B01002H
