C14005_001E,C14005_001EA,C14005_001M,C14005_001MA,C14005_002E,C14005_002EA,C14005_002M,C14005_002MA,C14005_003E,C14005_003EA,C14005_003M,C14005_003MA,C14005_004E,C14005_004EA,C14005_004M,C14005_004MA,C14005_005E,C14005_005EA,C14005_005M,C14005_005MA,C14005_006E,C14005_006EA,C14005_006M,C14005_006MA,C14005_007E,C14005_007EA,C14005_007M,C14005_007MA,C14005_008E,C14005_008EA,C14005_008M,C14005_008MA,C14005_009E,C14005_009EA,C14005_009M,C14005_009MA,C14005_010E,C14005_010EA,C14005_010M,C14005_010MA,C14005_011E,C14005_011EA,C14005_011M,C14005_011MA,C14005_012E,C14005_012EA,C14005_012M,C14005_012MA,C14005_013E,C14005_013EA,C14005_013M,C14005_013MA,C14005_014E,C14005_014EA,C14005_014M,C14005_014MA,C14005_015E,C14005_015EA,C14005_015M,C14005_015MA,C14005_016E,C14005_016EA,C14005_016M,C14005_016MA,C14005_017E,C14005_017EA,C14005_017M,C14005_017MA,C14005_018E,C14005_018EA,C14005_018M,C14005_018MA,C14005_019E,C14005_019EA,C14005_019M,C14005_019MA,GEO_ID,NAME,state
372330,null,5617,null,189787,null,3784,null,161249,null,3691,null,28538,null,2716,null,13622,null,1815,null,10941,null,1817,null,2681,null,714,null,14916,null,2225,null,8742,null,1687,null,6174,null,1214,null,182543,null,4522,null,156245,null,4989,null,26298,null,2447,null,11312,null,1907,null,8709,null,1605,null,2603,null,841,null,14986,null,1877,null,8790,null,1661,null,6196,null,1503,null,0400000US18,Indiana,18
174965,null,3775,null,88198,null,2755,null,77423,null,2743,null,10775,null,1574,null,7866,null,1329,null,7205,null,1304,null,661,null,291,null,2909,null,893,null,1762,null,748,null,1147,null,491,null,86767,null,2643,null,76983,null,2640,null,9784,null,1609,null,6585,null,1285,null,5710,null,1184,null,875,null,451,null,3199,null,1066,null,1962,null,795,null,1237,null,583,null,0400000US19,Iowa,19
164126,null,4847,null,87566,null,3958,null,71615,null,3215,null,15951,null,2182,null,11226,null,2046,null,10366,null,1990,null,860,null,391,null,4725,null,1072,null,3403,null,949,null,1322,null,610,null,76560,null,3070,null,66563,null,3173,null,9997,null,1588,null,6893,null,1275,null,5652,null,1242,null,1241,null,644,null,3104,null,916,null,1495,null,623,null,1609,null,583,null,0400000US20,Kansas,20
235094,null,5752,null,119385,null,4665,null,96906,null,4194,null,22479,null,2434,null,12603,null,1645,null,10336,null,1450,null,2267,null,791,null,9876,null,1813,null,5271,null,1308,null,4605,null,1284,null,115709,null,4167,null,95406,null,3824,null,20303,null,2905,null,14204,null,2430,null,9134,null,1498,null,5070,null,1908,null,6099,null,1336,null,2413,null,768,null,3686,null,939,null,0400000US21,Kentucky,21
269714,null,5685,null,136590,null,4316,null,104448,null,4242,null,32142,null,2504,null,15814,null,2007,null,13357,null,1870,null,2457,null,890,null,16328,null,1954,null,7445,null,1555,null,8883,null,1503,null,133124,null,4460,null,110962,null,4889,null,22162,null,2763,null,11109,null,1683,null,8056,null,1420,null,3053,null,922,null,11053,null,2360,null,5188,null,1573,null,5865,null,1700,null,0400000US22,Louisiana,22
69977,null,1914,null,36044,null,1453,null,30408,null,1812,null,5636,null,1081,null,3190,null,761,null,2417,null,676,null,773,null,359,null,2446,null,781,null,1459,null,636,null,987,null,441,null,33933,null,1274,null,28927,null,1605,null,5006,null,955,null,2991,null,765,null,2360,null,693,null,631,null,321,null,2015,null,727,null,1439,null,678,null,576,null,255,null,0400000US23,Maine,23
335168,null,4841,null,173726,null,3670,null,138285,null,3869,null,35441,null,2588,null,23195,null,2266,null,18911,null,2180,null,4284,null,962,null,12246,null,1754,null,6897,null,1271,null,5349,null,1202,null,161442,null,4002,null,138027,null,4201,null,23415,null,2804,null,15752,null,2342,null,11672,null,2141,null,4080,null,1034,null,7663,null,1650,null,3838,null,1165,null,3825,null,1184,null,0400000US24,Maryland,24
383760,null,7057,null,191860,null,3366,null,164924,null,4006,null,26936,null,2962,null,16174,null,2367,null,12919,null,2357,null,3255,null,1072,null,10762,null,1587,null,6746,null,1379,null,4016,null,1128,null,191900,null,6189,null,173467,null,5679,null,18433,null,2728,null,12025,null,1965,null,10280,null,1803,null,1745,null,756,null,6408,null,1334,null,4110,null,1101,null,2298,null,679,null,0400000US25,Massachusetts,25
614579,null,7352,null,316946,null,5369,null,266323,null,5858,null,50623,null,3164,null,29412,null,2754,null,23841,null,2306,null,5571,null,1334,null,21211,null,2502,null,10622,null,1598,null,10589,null,1855,null,297633,null,4040,null,260759,null,4590,null,36874,null,2692,null,21527,null,2260,null,15563,null,1942,null,5964,null,1305,null,15347,null,2054,null,6526,null,1014,null,8821,null,1726,null,0400000US26,Michigan,26
300259,null,4050,null,150804,null,2691,null,132640,null,2260,null,18164,null,1778,null,13032,null,1478,null,11365,null,1441,null,1667,null,476,null,5132,null,994,null,3016,null,742,null,2116,null,628,null,149455,null,3020,null,133356,null,3247,null,16099,null,1796,null,12879,null,1587,null,10959,null,1502,null,1920,null,765,null,3220,null,835,null,1188,null,494,null,2032,null,670,null,0400000US27,Minnesota,27
191041,null,5950,null,100362,null,4714,null,82791,null,4358,null,17571,null,2388,null,9332,null,1769,null,6947,null,1456,null,2385,null,912,null,8239,null,1573,null,5302,null,1387,null,2937,null,980,null,90679,null,4669,null,77180,null,4703,null,13499,null,2298,null,7416,null,1742,null,4677,null,1477,null,2739,null,1089,null,6083,null,1531,null,2875,null,990,null,3208,null,1086,null,0400000US28,Mississippi,28
337136,null,4603,null,170359,null,3012,null,136949,null,3800,null,33410,null,2898,null,21222,null,2553,null,16785,null,2296,null,4437,null,1259,null,12188,null,1715,null,7325,null,1373,null,4863,null,1002,null,166777,null,4401,null,141370,null,4215,null,25407,null,2237,null,15608,null,2066,null,12138,null,1901,null,3470,null,1023,null,9799,null,1210,null,4876,null,1086,null,4923,null,965,null,0400000US29,Missouri,29
56978,null,2950,null,29054,null,2066,null,22040,null,1677,null,7014,null,1761,null,3809,null,1194,null,2804,null,1109,null,1005,null,639,null,3205,null,1159,null,2070,null,828,null,1135,null,796,null,27924,null,1752,null,21749,null,1737,null,6175,null,1409,null,4214,null,1155,null,3628,null,1133,null,586,null,400,null,1961,null,776,null,1421,null,675,null,540,null,311,null,0400000US30,Montana,30
105560,null,2946,null,53985,null,1903,null,46056,null,2180,null,7929,null,1305,null,5217,null,993,null,4576,null,870,null,641,null,323,null,2712,null,898,null,2254,null,823,null,458,null,278,null,51575,null,2131,null,45769,null,2236,null,5806,null,1193,null,3797,null,982,null,3035,null,900,null,762,null,450,null,2009,null,679,null,1446,null,657,null,563,null,316,null,0400000US31,Nebraska,31
135148,null,4585,null,69800,null,3131,null,52549,null,2895,null,17251,null,1977,null,10024,null,1679,null,8113,null,1686,null,1911,null,788,null,7227,null,1426,null,5223,null,1340,null,2004,null,705,null,65348,null,2967,null,51350,null,3187,null,13998,null,1977,null,7999,null,1407,null,6413,null,1288,null,1586,null,751,null,5999,null,1416,null,2392,null,729,null,3607,null,1102,null,0400000US32,Nevada,32
77106,null,2483,null,39349,null,1527,null,33910,null,1774,null,5439,null,970,null,3525,null,850,null,3031,null,792,null,494,null,332,null,1914,null,628,null,1523,null,632,null,391,null,255,null,37757,null,1916,null,33807,null,2007,null,3950,null,963,null,3266,null,875,null,2882,null,856,null,384,null,287,null,684,null,473,null,523,null,405,null,161,null,164,null,0400000US33,New Hampshire,33
470794,null,5689,null,243475,null,3799,null,209351,null,4195,null,34124,null,3049,null,23004,null,2948,null,15623,null,1786,null,7381,null,2042,null,11120,null,1938,null,5305,null,1223,null,5815,null,1316,null,227319,null,4231,null,202375,null,4879,null,24944,null,2823,null,17712,null,2331,null,12803,null,1898,null,4909,null,1229,null,7232,null,1385,null,4367,null,1225,null,2865,null,905,null,0400000US34,New Jersey,34
118644,null,4946,null,59511,null,3915,null,48098,null,3659,null,11413,null,1992,null,5945,null,1649,null,4598,null,1455,null,1347,null,721,null,5468,null,1488,null,3719,null,1364,null,1749,null,677,null,59133,null,2950,null,45802,null,2897,null,13331,null,1928,null,7505,null,1497,null,5117,null,1306,null,2388,null,976,null,5826,null,1553,null,2215,null,845,null,3611,null,1219,null,0400000US35,New Mexico,35
1164274,null,8670,null,599627,null,4972,null,514021,null,6681,null,85606,null,4519,null,51257,null,3430,null,36268,null,3025,null,14989,null,1956,null,34349,null,2836,null,17065,null,2446,null,17284,null,2187,null,564647,null,6600,null,497500,null,7508,null,67147,null,3861,null,39891,null,3223,null,26484,null,3145,null,13407,null,1858,null,27256,null,2525,null,11261,null,1659,null,15995,null,2152,null,0400000US36,New York,36
526828,null,9920,null,272952,null,7143,null,216134,null,5957,null,56818,null,4325,null,32350,null,3174,null,27249,null,3037,null,5101,null,1411,null,24468,null,2940,null,14239,null,2208,null,10229,null,1980,null,253876,null,6107,null,216138,null,6229,null,37738,null,3774,null,20947,null,2689,null,14869,null,2103,null,6078,null,1539,null,16791,null,3106,null,7127,null,1448,null,9664,null,2485,null,0400000US37,North Carolina,37
39125,null,1931,null,20168,null,1320,null,17082,null,1592,null,3086,null,919,null,1953,null,780,null,1952,null,780,null,1,null,3,null,1133,null,477,null,696,null,414,null,437,null,284,null,18957,null,1449,null,15437,null,1258,null,3520,null,1233,null,1969,null,898,null,1894,null,900,null,75,null,88,null,1551,null,734,null,336,null,260,null,1215,null,740,null,0400000US38,North Dakota,38
655399,null,6822,null,331016,null,4470,null,280981,null,5299,null,50035,null,3529,null,31638,null,2779,null,24444,null,2304,null,7194,null,1437,null,18397,null,2464,null,10481,null,1748,null,7916,null,1350,null,324383,null,4813,null,284725,null,4891,null,39658,null,2875,null,25810,null,2568,null,20387,null,2238,null,5423,null,1139,null,13848,null,2071,null,7191,null,1299,null,6657,null,1524,null,0400000US39,Ohio,39
220387,null,4502,null,117522,null,3624,null,92031,null,3230,null,25491,null,2773,null,14847,null,2285,null,12437,null,2163,null,2410,null,732,null,10644,null,1831,null,7165,null,1683,null,3479,null,805,null,102865,null,3942,null,85887,null,3599,null,16978,null,1972,null,9696,null,1483,null,7108,null,1383,null,2588,null,691,null,7282,null,1387,null,3555,null,1109,null,3727,null,876,null,0400000US40,Oklahoma,40
198520,null,3808,null,101950,null,2455,null,82269,null,2707,null,19681,null,1740,null,12460,null,1569,null,9696,null,1371,null,2764,null,874,null,7221,null,1363,null,3547,null,951,null,3674,null,1087,null,96570,null,2901,null,80828,null,3059,null,15742,null,1629,null,10290,null,1523,null,7204,null,1312,null,3086,null,1023,null,5452,null,1119,null,2086,null,673,null,3366,null,880,null,0400000US41,Oregon,41
739938,null,6587,null,372880,null,4217,null,321378,null,5070,null,51502,null,3262,null,32300,null,2729,null,25630,null,2372,null,6670,null,1593,null,19202,null,1971,null,11195,null,1697,null,8007,null,1444,null,367058,null,5665,null,320564,null,6034,null,46494,null,3302,null,28407,null,2841,null,22476,null,2576,null,5931,null,1391,null,18087,null,1951,null,8360,null,1365,null,9727,null,1655,null,0400000US42,Pennsylvania,42
64310,null,2105,null,31135,null,1626,null,26044,null,1816,null,5091,null,996,null,2903,null,833,null,2384,null,738,null,519,null,433,null,2188,null,733,null,1451,null,590,null,737,null,478,null,33175,null,1681,null,29986,null,1748,null,3189,null,948,null,1729,null,675,null,1095,null,456,null,634,null,486,null,1460,null,579,null,1024,null,518,null,436,null,233,null,0400000US44,Rhode Island,44
272568,null,6777,null,141937,null,4873,null,111883,null,4116,null,30054,null,3031,null,17867,null,2217,null,14956,null,2162,null,2911,null,1009,null,12187,null,2019,null,7882,null,1713,null,4305,null,1240,null,130631,null,4215,null,109903,null,4424,null,20728,null,2924,null,14616,null,2557,null,10977,null,2118,null,3639,null,1158,null,6112,null,1419,null,3324,null,1081,null,2788,null,1048,null,0400000US45,South Carolina,45
50062,null,3036,null,26540,null,1944,null,22412,null,1850,null,4128,null,979,null,2602,null,771,null,2102,null,659,null,500,null,378,null,1526,null,529,null,1033,null,433,null,493,null,258,null,23522,null,2035,null,20261,null,1929,null,3261,null,738,null,2029,null,568,null,1589,null,504,null,440,null,299,null,1232,null,419,null,820,null,346,null,412,null,248,null,0400000US46,South Dakota,46
341591,null,6283,null,178905,null,4650,null,143089,null,5013,null,35816,null,3122,null,21248,null,2553,null,16351,null,2173,null,4897,null,1485,null,14568,null,2267,null,9193,null,1925,null,5375,null,1335,null,162686,null,4490,null,135552,null,4800,null,27134,null,2831,null,18760,null,2502,null,13882,null,2187,null,4878,null,1181,null,8374,null,1656,null,4309,null,1161,null,4065,null,1086,null,0400000US47,Tennessee,47
1450813,null,11846,null,747115,null,8233,null,602908,null,8468,null,144207,null,6564,null,83422,null,5073,null,67661,null,4969,null,15761,null,2446,null,60785,null,4283,null,37149,null,3430,null,23636,null,2551,null,703698,null,8015,null,584830,null,9476,null,118868,null,6557,null,74273,null,5164,null,51389,null,4507,null,22884,null,3027,null,44595,null,3743,null,16892,null,1949,null,27703,null,3124,null,0400000US48,Texas,48
174420,null,2898,null,88056,null,2256,null,67217,null,2553,null,20839,null,1889,null,13028,null,1654,null,11705,null,1636,null,1323,null,572,null,7811,null,1391,null,5830,null,1229,null,1981,null,787,null,86364,null,1861,null,70413,null,2228,null,15951,null,1931,null,11573,null,1582,null,9615,null,1475,null,1958,null,720,null,4378,null,1198,null,2640,null,871,null,1738,null,688,null,0400000US49,Utah,49
38098,null,1332,null,18268,null,854,null,15515,null,1023,null,2753,null,692,null,2150,null,638,null,1802,null,544,null,348,null,250,null,603,null,270,null,317,null,219,null,286,null,234,null,19830,null,1154,null,17566,null,1087,null,2264,null,537,null,1499,null,458,null,1253,null,402,null,246,null,239,null,765,null,345,null,382,null,302,null,383,null,230,null,0400000US50,Vermont,50
441606,null,8384,null,226885,null,6532,null,185761,null,5570,null,41124,null,3784,null,29790,null,3240,null,26405,null,3054,null,3385,null,968,null,11334,null,1695,null,7010,null,1540,null,4324,null,1036,null,214721,null,6300,null,186018,null,6037,null,28703,null,3573,null,20685,null,2941,null,16538,null,3029,null,4147,null,1085,null,8018,null,1792,null,5077,null,1467,null,2941,null,961,null,0400000US51,Virginia,51
362997,null,5422,null,186912,null,3957,null,151061,null,4726,null,35851,null,3169,null,22043,null,2566,null,18454,null,2315,null,3589,null,1076,null,13808,null,2137,null,8865,null,1678,null,4943,null,1277,null,176085,null,3728,null,147557,null,4254,null,28528,null,2463,null,17350,null,2104,null,12874,null,1925,null,4476,null,1146,null,11178,null,1873,null,4405,null,1212,null,6773,null,1307,null,0400000US53,Washington,53
97794,null,3238,null,54448,null,2645,null,44826,null,2659,null,9622,null,1756,null,4965,null,1160,null,4075,null,1006,null,890,null,425,null,4657,null,1590,null,2031,null,1131,null,2626,null,973,null,43346,null,2239,null,36216,null,2036,null,7130,null,1218,null,3552,null,927,null,2320,null,863,null,1232,null,555,null,3578,null,1134,null,1588,null,672,null,1990,null,700,null,0400000US54,West Virginia,54
319596,null,4032,null,164884,null,2490,null,141272,null,2968,null,23612,null,2214,null,16567,null,1764,null,13762,null,1621,null,2805,null,772,null,7045,null,1074,null,3393,null,823,null,3652,null,794,null,154712,null,3049,null,136089,null,3107,null,18623,null,1823,null,13443,null,1658,null,11933,null,1624,null,1510,null,541,null,5180,null,1142,null,2394,null,700,null,2786,null,862,null,0400000US55,Wisconsin,55
32565,null,2178,null,16357,null,1571,null,13469,null,1410,null,2888,null,761,null,1822,null,582,null,1438,null,559,null,384,null,312,null,1066,null,503,null,493,null,236,null,573,null,462,null,16208,null,1484,null,13549,null,1334,null,2659,null,792,null,1721,null,611,null,1413,null,555,null,308,null,294,null,938,null,479,null,540,null,349,null,398,null,318,null,0400000US56,Wyoming,56
239779,null,4005,null,122652,null,2731,null,96427,null,3077,null,26225,null,2683,null,13565,null,2007,null,6918,null,1396,null,6647,null,1265,null,12660,null,1766,null,3846,null,905,null,8814,null,1358,null,117127,null,2803,null,99184,null,3074,null,17943,null,1888,null,10400,null,1590,null,3257,null,800,null,7143,null,1578,null,7543,null,1404,null,1731,null,630,null,5812,null,1208,null,0400000US72,Puerto Rico,72
