B99012_001E,B99012_001EA,B99012_002E,B99012_002EA,B99012_003E,B99012_003EA,GEO_ID,NAME,state
4661900,null,56969,null,4604931,null,0400000US01,Alabama,01
686293,null,12033,null,674260,null,0400000US02,Alaska,02
6500180,null,117443,null,6382737,null,0400000US04,Arizona,04
2855390,null,19313,null,2836077,null,0400000US05,Arkansas,05
36756666,null,640652,null,36116014,null,0400000US06,California,06
4939456,null,57117,null,4882339,null,0400000US08,Colorado,08
3501252,null,56210,null,3445042,null,0400000US09,Connecticut,09
873092,null,7718,null,865374,null,0400000US10,Delaware,10
591833,null,9206,null,582627,null,0400000US11,District of Columbia,11
18328340,null,274278,null,18054062,null,0400000US12,Florida,12
9685744,null,137559,null,9548185,null,0400000US13,Georgia,13
1288198,null,23865,null,1264333,null,0400000US15,Hawaii,15
1523816,null,15017,null,1508799,null,0400000US16,Idaho,16
12901564,null,153303,null,12748261,null,0400000US17,Illinois,17
6376792,null,49626,null,6327166,null,0400000US18,Indiana,18
3002557,null,18732,null,2983825,null,0400000US19,Iowa,19
2802134,null,24573,null,2777561,null,0400000US20,Kansas,20
4269245,null,26742,null,4242503,null,0400000US21,Kentucky,21
4410796,null,57658,null,4353138,null,0400000US22,Louisiana,22
1316456,null,10949,null,1305507,null,0400000US23,Maine,23
5633597,null,72348,null,5561249,null,0400000US24,Maryland,24
6497967,null,77697,null,6420270,null,0400000US25,Massachusetts,25
10003422,null,95216,null,9908206,null,0400000US26,Michigan,26
5220393,null,49691,null,5170702,null,0400000US27,Minnesota,27
2938618,null,29622,null,2908996,null,0400000US28,Mississippi,28
5911605,null,49903,null,5861702,null,0400000US29,Missouri,29
967440,null,14143,null,953297,null,0400000US30,Montana,30
1783432,null,14058,null,1769374,null,0400000US31,Nebraska,31
2600167,null,38990,null,2561177,null,0400000US32,Nevada,32
1315809,null,12632,null,1303177,null,0400000US33,New Hampshire,33
8682661,null,123958,null,8558703,null,0400000US34,New Jersey,34
1984356,null,46091,null,1938265,null,0400000US35,New Mexico,35
19490297,null,333142,null,19157155,null,0400000US36,New York,36
9222414,null,78082,null,9144332,null,0400000US37,North Carolina,37
641481,null,4627,null,636854,null,0400000US38,North Dakota,38
11485910,null,97903,null,11388007,null,0400000US39,Ohio,39
3642361,null,27587,null,3614774,null,0400000US40,Oklahoma,40
3790060,null,51884,null,3738176,null,0400000US41,Oregon,41
12448279,null,132069,null,12316210,null,0400000US42,Pennsylvania,42
1050788,null,15743,null,1035045,null,0400000US44,Rhode Island,44
4479800,null,45382,null,4434418,null,0400000US45,South Carolina,45
804194,null,6106,null,798088,null,0400000US46,South Dakota,46
6214888,null,46396,null,6168492,null,0400000US47,Tennessee,47
24326974,null,339985,null,23986989,null,0400000US48,Texas,48
2736424,null,33304,null,2703120,null,0400000US49,Utah,49
621270,null,8230,null,613040,null,0400000US50,Vermont,50
7769089,null,91404,null,7677685,null,0400000US51,Virginia,51
6549224,null,69345,null,6479879,null,0400000US53,Washington,53
1814468,null,19682,null,1794786,null,0400000US54,West Virginia,54
5627968,null,54169,null,5573799,null,0400000US55,Wisconsin,55
532668,null,4482,null,528186,null,0400000US56,Wyoming,56
3954037,null,42052,null,3911985,null,0400000US72,Puerto Rico,72
