B20002_001E,B20002_001EA,B20002_001M,B20002_001MA,B20002_002E,B20002_002EA,B20002_002M,B20002_002MA,B20002_003E,B20002_003EA,B20002_003M,B20002_003MA,GEO_ID,NAME,state
26211,null,256,null,31973,null,365,null,20930,null,296,null,0400000US01,Alabama,01
31895,null,631,null,38999,null,1974,null,26260,null,1111,null,0400000US02,Alaska,02
29160,null,477,null,32317,null,313,null,24582,null,449,null,0400000US04,Arizona,04
23560,null,479,null,29401,null,924,null,19552,null,550,null,0400000US05,Arkansas,05
31126,null,105,null,35931,null,163,null,25898,null,167,null,0400000US06,California,06
30971,null,248,null,36552,null,412,null,25344,null,414,null,0400000US08,Colorado,08
36967,null,353,null,45454,null,669,null,30571,null,307,null,0400000US09,Connecticut,09
31439,null,609,null,36561,null,739,null,27201,null,780,null,0400000US10,Delaware,10
40496,null,976,null,43391,null,2897,null,36987,null,1536,null,0400000US11,District of Columbia,11
27470,null,196,null,31497,null,167,null,24179,null,236,null,0400000US12,Florida,12
29565,null,346,null,33621,null,618,null,24728,null,345,null,0400000US13,Georgia,13
31887,null,425,null,36760,null,800,null,27467,null,992,null,0400000US15,Hawaii,15
24870,null,464,null,31737,null,407,null,17962,null,755,null,0400000US16,Idaho,16
31082,null,144,null,37363,null,282,null,25134,null,261,null,0400000US17,Illinois,17
27782,null,350,null,34912,null,496,null,21858,null,194,null,0400000US18,Indiana,18
26959,null,272,null,32501,null,577,null,21620,null,326,null,0400000US19,Iowa,19
27795,null,482,null,34515,null,875,null,21894,null,322,null,0400000US20,Kansas,20
25960,null,270,null,31222,null,294,null,21120,null,310,null,0400000US21,Kentucky,21
26457,null,314,null,34924,null,721,null,20701,null,311,null,0400000US22,Louisiana,22
26220,null,349,null,31441,null,492,null,21368,null,444,null,0400000US23,Maine,23
37462,null,400,null,43046,null,840,null,32154,null,300,null,0400000US24,Maryland,24
35668,null,282,null,42421,null,520,null,29530,null,583,null,0400000US25,Massachusetts,25
27228,null,208,null,34569,null,600,null,21543,null,185,null,0400000US26,Michigan,26
31562,null,178,null,38151,null,586,null,25775,null,268,null,0400000US27,Minnesota,27
24714,null,438,null,30610,null,356,null,19769,null,468,null,0400000US28,Mississippi,28
26903,null,214,null,32319,null,280,null,22373,null,275,null,0400000US29,Missouri,29
24125,null,594,null,29164,null,1234,null,19630,null,774,null,0400000US30,Montana,30
26761,null,323,null,32312,null,416,null,21455,null,382,null,0400000US31,Nebraska,31
31241,null,313,null,36011,null,513,null,26949,null,465,null,0400000US32,Nevada,32
32330,null,497,null,40880,null,624,null,25961,null,673,null,0400000US33,New Hampshire,33
37851,null,533,null,45673,null,390,null,31071,null,255,null,0400000US34,New Jersey,34
24588,null,562,null,29958,null,924,null,20222,null,424,null,0400000US35,New Mexico,35
32085,null,137,null,37064,null,252,null,28016,null,328,null,0400000US36,New York,36
27046,null,206,null,31452,null,264,null,22626,null,331,null,0400000US37,North Carolina,37
26324,null,616,null,32436,null,1014,null,20526,null,619,null,0400000US38,North Dakota,38
27911,null,248,null,34487,null,409,null,22202,null,206,null,0400000US39,Ohio,39
25379,null,277,null,30747,null,312,null,20681,null,284,null,0400000US40,Oklahoma,40
27389,null,381,null,32998,null,925,null,22178,null,340,null,0400000US41,Oregon,41
30005,null,145,null,36316,null,204,null,23619,null,240,null,0400000US42,Pennsylvania,42
31298,null,457,null,38228,null,1565,null,26074,null,843,null,0400000US44,Rhode Island,44
26347,null,265,null,31464,null,311,null,21762,null,313,null,0400000US45,South Carolina,45
25815,null,528,null,31243,null,559,null,20843,null,588,null,0400000US46,South Dakota,46
26143,null,231,null,31140,null,272,null,21745,null,249,null,0400000US47,Tennessee,47
27448,null,129,null,32228,null,135,null,22219,null,143,null,0400000US48,Texas,48
26226,null,418,null,34651,null,998,null,19017,null,651,null,0400000US49,Utah,49
26728,null,550,null,32108,null,808,null,22362,null,748,null,0400000US50,Vermont,50
32591,null,334,null,40012,null,360,null,26607,null,332,null,0400000US51,Virginia,51
31933,null,234,null,40095,null,428,null,25107,null,314,null,0400000US53,Washington,53
24497,null,595,null,30839,null,614,null,19779,null,728,null,0400000US54,West Virginia,54
29279,null,322,null,35591,null,284,null,23384,null,318,null,0400000US55,Wisconsin,55
29619,null,1287,null,40275,null,1012,null,20501,null,684,null,0400000US56,Wyoming,56
14743,null,191,null,14621,null,223,null,14914,null,328,null,0400000US72,Puerto Rico,72
