C17024_001E,C17024_001EA,C17024_001M,C17024_001MA,C17024_002E,C17024_002EA,C17024_002M,C17024_002MA,C17024_003E,C17024_003EA,C17024_003M,C17024_003MA,C17024_004E,C17024_004EA,C17024_004M,C17024_004MA,C17024_005E,C17024_005EA,C17024_005M,C17024_005MA,C17024_006E,C17024_006EA,C17024_006M,C17024_006MA,C17024_007E,C17024_007EA,C17024_007M,C17024_007MA,C17024_008E,C17024_008EA,C17024_008M,C17024_008MA,C17024_009E,C17024_009EA,C17024_009M,C17024_009MA,C17024_010E,C17024_010EA,C17024_010M,C17024_010MA,C17024_011E,C17024_011EA,C17024_011M,C17024_011MA,C17024_012E,C17024_012EA,C17024_012M,C17024_012MA,C17024_013E,C17024_013EA,C17024_013M,C17024_013MA,C17024_014E,C17024_014EA,C17024_014M,C17024_014MA,C17024_015E,C17024_015EA,C17024_015M,C17024_015MA,C17024_016E,C17024_016EA,C17024_016M,C17024_016MA,C17024_017E,C17024_017EA,C17024_017M,C17024_017MA,C17024_018E,C17024_018EA,C17024_018M,C17024_018MA,C17024_019E,C17024_019EA,C17024_019M,C17024_019MA,C17024_020E,C17024_020EA,C17024_020M,C17024_020MA,C17024_021E,C17024_021EA,C17024_021M,C17024_021MA,C17024_022E,C17024_022EA,C17024_022M,C17024_022MA,C17024_023E,C17024_023EA,C17024_023M,C17024_023MA,C17024_024E,C17024_024EA,C17024_024M,C17024_024MA,C17024_025E,C17024_025EA,C17024_025M,C17024_025MA,C17024_026E,C17024_026EA,C17024_026M,C17024_026MA,C17024_027E,C17024_027EA,C17024_027M,C17024_027MA,C17024_028E,C17024_028EA,C17024_028M,C17024_028MA,GEO_ID,NAME,state
9418066,null,4470,null,2501751,null,5786,null,213023,null,15152,null,288869,null,14359,null,158302,null,12555,null,421826,null,16810,null,456286,null,18517,null,322134,null,15785,null,214695,null,10182,null,426616,null,11976,null,5965878,null,5911,null,347405,null,14805,null,418568,null,14312,null,231903,null,13090,null,769874,null,20367,null,1006326,null,23033,null,846367,null,22358,null,651193,null,19781,null,1694242,null,28200,null,950437,null,4347,null,28051,null,3290,null,84926,null,5296,null,56530,null,3795,null,161614,null,6078,null,166294,null,6333,null,127295,null,5467,null,92338,null,4390,null,233389,null,7988,null,0400000US13,Georgia,13
1260602,null,1337,null,280966,null,1331,null,13712,null,2998,null,14521,null,3135,null,8599,null,2227,null,39285,null,5187,null,59510,null,6518,null,47101,null,6263,null,38827,null,4310,null,59411,null,4728,null,793888,null,765,null,38419,null,4199,null,35929,null,4029,null,21790,null,4080,null,69716,null,7697,null,120428,null,9182,null,115698,null,8607,null,111459,null,6807,null,280449,null,10808,null,185748,null,841,null,3608,null,1029,null,8942,null,1439,null,6226,null,1399,null,19926,null,2262,null,30255,null,2689,null,29398,null,2948,null,24721,null,2859,null,62672,null,3017,null,0400000US15,Hawaii,15
1489034,null,1709,null,407567,null,2028,null,26682,null,3844,null,37791,null,4709,null,27997,null,4069,null,92512,null,6624,null,91960,null,5714,null,56861,null,4444,null,30968,null,3006,null,42796,null,3623,null,907930,null,1770,null,44913,null,3749,null,65259,null,6239,null,41173,null,4368,null,135494,null,6566,null,178140,null,9257,null,143391,null,7271,null,103422,null,6446,null,196138,null,7903,null,173537,null,1578,null,3218,null,922,null,9942,null,1592,null,9149,null,1352,null,31364,null,2833,null,37379,null,2876,null,26641,null,2764,null,20720,null,2548,null,35124,null,2581,null,0400000US16,Idaho,16
12568150,null,3634,null,3140948,null,4367,null,234147,null,13086,null,301050,null,14690,null,155200,null,10057,null,453796,null,15208,null,558641,null,17727,null,440165,null,13923,null,321864,null,12026,null,676085,null,14270,null,7931832,null,5046,null,404787,null,12339,null,454186,null,15324,null,250504,null,12097,null,832298,null,19873,null,1200096,null,26456,null,1135234,null,23644,null,974750,null,21876,null,2679977,null,32337,null,1495370,null,4672,null,41079,null,3299,null,96989,null,4558,null,77188,null,4237,null,235808,null,7688,null,288154,null,7603,null,215779,null,6750,null,152418,null,6768,null,387955,null,9099,null,0400000US17,Illinois,17
6175885,null,3789,null,1549424,null,4611,null,128092,null,9678,null,155135,null,8892,null,87483,null,7412,null,243921,null,10735,null,320179,null,13737,null,237751,null,10029,null,152864,null,8050,null,223999,null,9421,null,3860060,null,3925,null,210513,null,9607,null,250416,null,8864,null,146466,null,8761,null,446679,null,14575,null,685931,null,16537,null,620467,null,15205,null,485576,null,12092,null,1014012,null,17730,null,766401,null,3095,null,17604,null,2456,null,45746,null,3426,null,43101,null,3542,null,140305,null,5283,null,169604,null,5511,null,122176,null,5109,null,78715,null,4005,null,149150,null,5258,null,0400000US18,Indiana,18
2899804,null,1887,null,698190,null,2481,null,41309,null,4747,null,59376,null,5709,null,34632,null,3434,null,109095,null,6678,null,151912,null,7214,null,119162,null,5969,null,71916,null,4813,null,110788,null,5477,null,1788435,null,2358,null,91407,null,4966,null,108383,null,5422,null,60268,null,3902,null,198672,null,7563,null,321392,null,9514,null,297255,null,8498,null,227287,null,7516,null,483771,null,10489,null,413179,null,1641,null,8465,null,1218,null,25979,null,2080,null,22673,null,2014,null,77294,null,3372,null,88226,null,3866,null,60637,null,3926,null,44919,null,3135,null,84986,null,4212,null,0400000US19,Iowa,19
2716652,null,3284,null,687233,null,3495,null,38271,null,4714,null,61501,null,6223,null,41905,null,4556,null,120232,null,6453,null,131396,null,7645,null,114020,null,7569,null,66216,null,4734,null,113692,null,5779,null,1686623,null,2777,null,76483,null,6071,null,103302,null,5739,null,65091,null,5535,null,198987,null,8615,null,285405,null,9553,null,269030,null,10570,null,201451,null,7576,null,486874,null,10122,null,342796,null,2251,null,7189,null,1876,null,20732,null,2199,null,18283,null,2135,null,53796,null,2970,null,69773,null,4079,null,51933,null,3788,null,38388,null,2847,null,82702,null,3901,null,0400000US20,Kansas,20
4154968,null,2290,null,991199,null,3742,null,120310,null,8187,null,112390,null,7526,null,57525,null,5202,null,162370,null,7263,null,186491,null,9672,null,138721,null,6760,null,84790,null,5362,null,128602,null,7243,null,2626103,null,2650,null,181470,null,8368,null,232445,null,10025,null,114151,null,8432,null,353818,null,11817,null,469559,null,15496,null,386980,null,12022,null,296670,null,11424,null,591010,null,13697,null,537666,null,2564,null,15701,null,2856,null,58270,null,3581,null,38300,null,3039,null,108290,null,4850,null,111518,null,4941,null,72931,null,5060,null,42902,null,3412,null,89754,null,4249,null,0400000US21,Kentucky,21
4290038,null,2074,null,1094567,null,2631,null,121784,null,9904,null,149010,null,9836,null,66931,null,7752,null,183622,null,11469,null,190414,null,9710,null,133117,null,8334,null,93871,null,6589,null,155818,null,7978,null,2684064,null,3461,null,170831,null,9828,null,233408,null,10370,null,112729,null,7425,null,374941,null,16462,null,456446,null,14410,null,370213,null,14216,null,291743,null,13159,null,673753,null,15121,null,511407,null,2813,null,14563,null,1743,null,54622,null,3583,null,33750,null,2578,null,101551,null,5261,null,98421,null,4143,null,69733,null,4446,null,39669,null,3877,null,99098,null,4481,null,0400000US22,Louisiana,22
1278878,null,1741,null,267294,null,2010,null,18269,null,3297,null,23962,null,2930,null,15143,null,3042,null,44013,null,3485,null,51775,null,4402,null,47052,null,3593,null,26068,null,3461,null,41012,null,3530,null,820438,null,1132,null,37953,null,3481,null,59791,null,4197,null,30803,null,2789,null,102811,null,5204,null,146525,null,6292,null,134760,null,6637,null,101488,null,6535,null,206307,null,6808,null,191146,null,1113,null,3739,null,759,null,13839,null,1506,null,10455,null,1474,null,39523,null,2947,null,40797,null,2325,null,25050,null,2277,null,18290,null,1972,null,39453,null,2559,null,0400000US23,Maine,23
5496119,null,2301,null,1322972,null,2984,null,63034,null,6109,null,71856,null,7923,null,48123,null,5599,null,156796,null,9790,null,210112,null,11296,null,192251,null,9470,null,153558,null,8389,null,427242,null,11043,null,3519475,null,3311,null,123695,null,8203,null,130586,null,7199,null,74714,null,6064,null,277339,null,12639,null,452363,null,14569,null,476463,null,15000,null,434801,null,12576,null,1549514,null,21117,null,653672,null,2692,null,16827,null,2056,null,36996,null,2932,null,24300,null,2413,null,81052,null,4891,null,96043,null,4899,null,86318,null,4404,null,72587,null,4471,null,239549,null,6684,null,0400000US24,Maryland,24
6271556,null,2206,null,1412121,null,2576,null,77659,null,6819,null,91801,null,6985,null,51400,null,5063,null,150718,null,9695,null,208766,null,10571,null,210102,null,10482,null,170425,null,7629,null,451250,null,11959,null,4047404,null,2451,null,180523,null,10696,null,194179,null,9554,null,91380,null,6647,null,320133,null,12791,null,483290,null,15602,null,540804,null,14640,null,505246,null,15482,null,1731849,null,20454,null,812031,null,2133,null,23702,null,2467,null,58806,null,3702,null,38180,null,2691,null,117009,null,4766,null,127623,null,5370,null,113356,null,6310,null,87210,null,4412,null,246145,null,7381,null,0400000US25,Massachusetts,25
9769537,null,3132,null,2358085,null,4063,null,211122,null,10726,null,247181,null,12045,null,118568,null,9654,null,373232,null,14371,null,428086,null,14715,null,348303,null,11290,null,231465,null,9193,null,400128,null,10950,null,6155795,null,3368,null,397395,null,11528,null,445931,null,14015,null,216223,null,9159,null,704964,null,16815,null,1012963,null,19828,null,931820,null,18948,null,734151,null,16047,null,1712348,null,19257,null,1255657,null,2634,null,29541,null,2104,null,79106,null,4061,null,58496,null,2789,null,221700,null,5822,null,277615,null,7562,null,201460,null,6496,null,127009,null,5428,null,260730,null,6881,null,0400000US26,Michigan,26
5090468,null,2327,null,1233147,null,2880,null,60776,null,6802,null,79435,null,5773,null,54350,null,5580,null,164461,null,9509,null,223431,null,9481,null,205893,null,7811,null,149095,null,5681,null,295706,null,8454,null,3246922,null,2219,null,136476,null,7022,null,161908,null,7319,null,89186,null,6749,null,302121,null,9391,null,474400,null,13162,null,508305,null,11104,null,438992,null,11062,null,1135534,null,12773,null,610399,null,1911,null,13753,null,1703,null,38563,null,2448,null,34120,null,2630,null,94641,null,3574,null,116282,null,4717,null,91931,null,4263,null,71215,null,3471,null,149894,null,5281,null,0400000US27,Minnesota,27
2838810,null,2080,null,751890,null,3108,null,101713,null,7882,null,126859,null,8765,null,57060,null,6894,null,128131,null,8886,null,119669,null,7984,null,88909,null,6997,null,58627,null,4450,null,70922,null,4793,null,1737832,null,3704,null,126318,null,6924,null,187563,null,12040,null,97400,null,7436,null,259155,null,11782,null,305557,null,13343,null,240966,null,11224,null,190516,null,9355,null,330357,null,11932,null,349088,null,2654,null,13477,null,1791,null,45687,null,3631,null,31518,null,2479,null,68942,null,3896,null,62190,null,4028,null,43106,null,3335,null,27674,null,2591,null,56494,null,3299,null,0400000US28,Mississippi,28
5738696,null,3819,null,1392410,null,4705,null,112555,null,7878,null,146462,null,8636,null,74298,null,7142,null,233881,null,10470,null,283933,null,11398,null,201390,null,8656,null,127032,null,6814,null,212859,null,8137,null,3589036,null,3284,null,187903,null,9187,null,251034,null,9218,null,129591,null,7714,null,459973,null,13483,null,633350,null,15072,null,562252,null,14587,null,426133,null,14313,null,938800,null,15816,null,757250,null,2482,null,15200,null,2075,null,54938,null,3858,null,44523,null,3342,null,138820,null,5812,null,160990,null,5256,null,116715,null,5289,null,75587,null,4102,null,150477,null,5824,null,0400000US29,Missouri,29
942874,null,943,null,218599,null,2030,null,18568,null,3096,null,26490,null,4157,null,9331,null,2133,null,37279,null,3692,null,50786,null,4834,null,30921,null,3740,null,18567,null,2513,null,26657,null,3117,null,594822,null,1904,null,37028,null,3810,null,46074,null,3791,null,21756,null,2944,null,78287,null,5294,null,117970,null,6182,null,90981,null,7493,null,62828,null,4832,null,139898,null,6596,null,129453,null,943,null,2627,null,822,null,8920,null,1406,null,6591,null,1069,null,24539,null,2397,null,27205,null,1953,null,19056,null,1989,null,14213,null,1876,null,26302,null,2150,null,0400000US30,Montana,30
1727276,null,2369,null,435426,null,2853,null,22574,null,3088,null,35780,null,4071,null,21042,null,3709,null,71664,null,4674,null,95425,null,5169,null,76847,null,4896,null,42614,null,4058,null,69480,null,4544,null,1068366,null,2052,null,48034,null,4117,null,58508,null,4470,null,30831,null,3651,null,131105,null,6300,null,196522,null,8053,null,179671,null,6754,null,140000,null,6411,null,283695,null,7302,null,223484,null,1537,null,4659,null,825,null,17172,null,2296,null,13215,null,1465,null,43171,null,2377,null,42945,null,2564,null,30546,null,2527,null,21839,null,1993,null,49937,null,2671,null,0400000US31,Nebraska,31
2566460,null,1806,null,658902,null,1953,null,40459,null,5768,null,58325,null,6772,null,43821,null,7539,null,114191,null,7979,null,135011,null,9411,null,98420,null,7228,null,65834,null,6222,null,102841,null,7474,null,1616455,null,1761,null,80799,null,6375,null,85557,null,7214,null,47765,null,5595,null,185575,null,6655,null,288887,null,11639,null,254103,null,9830,null,196313,null,10291,null,477456,null,14389,null,291103,null,1606,null,10111,null,1636,null,14946,null,2544,null,11677,null,1751,null,47015,null,3284,null,49156,null,3251,null,46786,null,3340,null,33843,null,3140,null,77569,null,4174,null,0400000US32,Nevada,32
1277397,null,1235,null,288599,null,1545,null,12079,null,3223,null,13799,null,2350,null,9377,null,2835,null,32999,null,4056,null,50600,null,5050,null,46933,null,4896,null,39085,null,3396,null,83727,null,4461,null,829439,null,1335,null,27082,null,3944,null,31036,null,3547,null,15904,null,2427,null,68179,null,4487,null,126546,null,7212,null,123843,null,8015,null,115012,null,6707,null,321837,null,9370,null,159359,null,1000,null,4210,null,1159,null,8952,null,1740,null,7094,null,1304,null,24813,null,2670,null,26023,null,2608,null,25049,null,2019,null,17832,null,2246,null,45386,null,2960,null,0400000US33,New Hampshire,33
8504286,null,3080,null,2026545,null,3132,null,115645,null,9163,null,137733,null,11138,null,73058,null,7065,null,217008,null,11613,null,295640,null,11034,null,270477,null,11206,null,239082,null,10180,null,677902,null,13358,null,5376462,null,3001,null,189459,null,7948,null,211511,null,10351,null,120972,null,8162,null,428258,null,17575,null,646601,null,16729,null,675921,null,18901,null,657005,null,21631,null,2446735,null,24503,null,1101279,null,2783,null,24469,null,2549,null,62655,null,4589,null,46593,null,3600,null,145436,null,6661,null,177476,null,6495,null,157044,null,6585,null,116474,null,5132,null,371132,null,8800,null,0400000US34,New Jersey,34
1941428,null,2538,null,492703,null,2287,null,48228,null,6582,null,70788,null,6905,null,38183,null,5387,null,91188,null,8683,null,88250,null,7333,null,57746,null,6014,null,36773,null,4167,null,61547,null,5575,null,1192634,null,2354,null,76540,null,5118,null,102891,null,6168,null,61278,null,5236,null,185907,null,10464,null,211843,null,10660,null,160258,null,10307,null,119191,null,7650,null,274726,null,9578,null,256091,null,2046,null,7922,null,1949,null,26400,null,2586,null,16199,null,2283,null,41275,null,3587,null,43116,null,3103,null,35970,null,3225,null,22895,null,2613,null,62314,null,3523,null,0400000US35,New Mexico,35
18964419,null,5908,null,4345364,null,6400,null,379319,null,15734,null,450021,null,17221,null,225503,null,13675,null,607357,null,18293,null,716568,null,19412,null,541144,null,15601,null,422428,null,13134,null,1003024,null,16916,null,12129440,null,5652,null,680569,null,17251,null,778761,null,18417,null,396419,null,14191,null,1272045,null,29106,null,1742935,null,25067,null,1603835,null,28894,null,1387429,null,26478,null,4267447,null,43624,null,2489615,null,4600,null,70597,null,4327,null,222224,null,6911,null,129692,null,6105,null,386320,null,10804,null,432891,null,11192,null,328432,null,8711,null,234475,null,7537,null,684984,null,11817,null,0400000US36,New York,36
8947541,null,3779,null,2210029,null,5046,null,184593,null,11847,null,254925,null,13372,null,139832,null,11311,null,369898,null,15056,null,408484,null,16323,null,298406,null,12217,null,172181,null,8002,null,381710,null,12654,null,5650708,null,4247,null,326426,null,11184,null,411654,null,15344,null,234004,null,11806,null,742227,null,18403,null,999102,null,21719,null,841362,null,21362,null,609800,null,17332,null,1486133,null,21052,null,1086804,null,3320,null,26479,null,2493,null,97852,null,5226,null,67273,null,4249,null,191087,null,6866,null,212416,null,7315,null,147737,null,6593,null,102565,null,5507,null,241395,null,8129,null,0400000US37,North Carolina,37
615412,null,735,null,139234,null,1051,null,11012,null,2144,null,10254,null,1921,null,6721,null,1823,null,20581,null,2555,null,30664,null,2830,null,22870,null,2394,null,14791,null,2079,null,22341,null,2730,null,389609,null,992,null,17441,null,2393,null,23540,null,2494,null,13998,null,2123,null,45858,null,3269,null,72327,null,4105,null,62245,null,4170,null,50448,null,3813,null,103752,null,5151,null,86569,null,548,null,2443,null,689,null,8932,null,1198,null,6469,null,1116,null,14331,null,1557,null,17709,null,1662,null,11958,null,1421,null,7615,null,1185,null,17112,null,1640,null,0400000US38,North Dakota,38
11172113,null,4336,null,2692365,null,5106,null,250104,null,13911,null,248283,null,10505,null,130036,null,7725,null,419224,null,12310,null,531478,null,15463,null,411175,null,12417,null,265319,null,10483,null,436746,null,13026,null,6986570,null,4642,null,408199,null,13802,null,453511,null,11518,null,233904,null,10344,null,788682,null,16623,null,1191624,null,22355,null,1106925,null,19032,null,873466,null,16635,null,1930259,null,20389,null,1493178,null,3855,null,36892,null,3220,null,95165,null,4622,null,82321,null,4198,null,265928,null,7269,null,332564,null,8800,null,242385,null,7460,null,147175,null,5370,null,290748,null,6877,null,0400000US39,Ohio,39
3523927,null,2918,null,887717,null,3707,null,83410,null,7586,null,117011,null,8148,null,53464,null,5561,null,165918,null,8727,null,173814,null,8218,null,119264,null,7370,null,74773,null,4669,null,100063,null,5625,null,2170797,null,3699,null,131334,null,7115,null,179157,null,8602,null,96532,null,6406,null,315611,null,10550,null,398580,null,12270,null,318959,null,10909,null,234087,null,9235,null,496537,null,11325,null,465413,null,2859,null,11683,null,1600,null,39071,null,2609,null,28949,null,2389,null,82377,null,3952,null,92538,null,4620,null,66885,null,4362,null,46515,null,3463,null,97395,null,4782,null,0400000US40,Oklahoma,40
3716666,null,2171,null,852459,null,2867,null,63005,null,6612,null,91193,null,8392,null,44109,null,5559,null,147578,null,11937,null,161441,null,8189,null,122571,null,6820,null,78788,null,5723,null,143774,null,7052,null,2373465,null,2771,null,137504,null,6570,null,171577,null,9177,null,83280,null,6817,null,295852,null,12693,null,397056,null,11574,null,348803,null,13815,null,272333,null,10687,null,667060,null,14654,null,490742,null,2378,null,10705,null,1871,null,32161,null,2881,null,29242,null,3083,null,88599,null,4718,null,94315,null,4518,null,70973,null,3886,null,50253,null,3566,null,114494,null,4769,null,0400000US41,Oregon,41
12011873,null,3851,null,2717133,null,4650,null,202455,null,10940,null,253033,null,12138,null,133022,null,8248,null,404594,null,14589,null,506773,null,13360,null,406111,null,12155,null,271148,null,9411,null,539997,null,13280,null,7501462,null,4798,null,384104,null,13022,null,452875,null,13729,null,233081,null,10559,null,773562,null,17484,null,1187661,null,20141,null,1158144,null,22241,null,955505,null,19369,null,2356530,null,29382,null,1793278,null,4354,null,44881,null,3903,null,121046,null,5853,null,98564,null,5098,null,333712,null,7818,null,386009,null,8368,null,268560,null,7489,null,173222,null,6181,null,367284,null,9224,null,0400000US42,Pennsylvania,42
1012988,null,1284,null,224923,null,1695,null,16430,null,2944,null,18386,null,3406,null,7759,null,2298,null,34581,null,4236,null,37993,null,4428,null,28678,null,4378,null,28480,null,3667,null,52616,null,3939,null,647621,null,1488,null,33538,null,4058,null,34826,null,3939,null,15736,null,2637,null,64602,null,6091,null,89345,null,6890,null,86405,null,6511,null,90053,null,7073,null,233116,null,10236,null,140444,null,1064,null,3802,null,1020,null,11574,null,1960,null,7120,null,1337,null,22194,null,2293,null,24716,null,2149,null,19927,null,2522,null,13887,null,2191,null,37224,null,2881,null,0400000US44,Rhode Island,44
4339418,null,2373,null,1052129,null,3065,null,106857,null,9190,null,121011,null,8421,null,71960,null,6828,null,177984,null,8814,null,195080,null,8537,null,138979,null,7945,null,89949,null,6975,null,150309,null,6858,null,2712943,null,2997,null,179859,null,9876,null,202557,null,9461,null,118046,null,8562,null,382364,null,12292,null,465916,null,14813,null,407844,null,13785,null,299712,null,11630,null,656645,null,14131,null,574346,null,2193,null,14190,null,1690,null,55110,null,4201,null,35719,null,3214,null,103034,null,5455,null,109269,null,4925,null,75898,null,4645,null,56759,null,4232,null,124367,null,5167,null,0400000US45,South Carolina,45
