B05009_001E,B05009_001EA,B05009_001M,B05009_001MA,B05009_002E,B05009_002EA,B05009_002M,B05009_002MA,B05009_003E,B05009_003EA,B05009_003M,B05009_003MA,B05009_004E,B05009_004EA,B05009_004M,B05009_004MA,B05009_005E,B05009_005EA,B05009_005M,B05009_005MA,B05009_006E,B05009_006EA,B05009_006M,B05009_006MA,B05009_007E,B05009_007EA,B05009_007M,B05009_007MA,B05009_008E,B05009_008EA,B05009_008M,B05009_008MA,B05009_009E,B05009_009EA,B05009_009M,B05009_009MA,B05009_010E,B05009_010EA,B05009_010M,B05009_010MA,B05009_011E,B05009_011EA,B05009_011M,B05009_011MA,B05009_012E,B05009_012EA,B05009_012M,B05009_012MA,B05009_013E,B05009_013EA,B05009_013M,B05009_013MA,B05009_014E,B05009_014EA,B05009_014M,B05009_014MA,B05009_015E,B05009_015EA,B05009_015M,B05009_015MA,B05009_016E,B05009_016EA,B05009_016M,B05009_016MA,B05009_017E,B05009_017EA,B05009_017M,B05009_017MA,B05009_018E,B05009_018EA,B05009_018M,B05009_018MA,B05009_019E,B05009_019EA,B05009_019M,B05009_019MA,B05009_020E,B05009_020EA,B05009_020M,B05009_020MA,B05009_021E,B05009_021EA,B05009_021M,B05009_021MA,B05009_022E,B05009_022EA,B05009_022M,B05009_022MA,B05009_023E,B05009_023EA,B05009_023M,B05009_023MA,B05009_024E,B05009_024EA,B05009_024M,B05009_024MA,B05009_025E,B05009_025EA,B05009_025M,B05009_025MA,B05009_026E,B05009_026EA,B05009_026M,B05009_026MA,B05009_027E,B05009_027EA,B05009_027M,B05009_027MA,B05009_028E,B05009_028EA,B05009_028M,B05009_028MA,B05009_029E,B05009_029EA,B05009_029M,B05009_029MA,B05009_030E,B05009_030EA,B05009_030M,B05009_030MA,B05009_031E,B05009_031EA,B05009_031M,B05009_031MA,B05009_032E,B05009_032EA,B05009_032M,B05009_032MA,B05009_033E,B05009_033EA,B05009_033M,B05009_033MA,B05009_034E,B05009_034EA,B05009_034M,B05009_034MA,B05009_035E,B05009_035EA,B05009_035M,B05009_035MA,B05009_036E,B05009_036EA,B05009_036M,B05009_036MA,B05009_037E,B05009_037EA,B05009_037M,B05009_037MA,GEO_ID,NAME,state
2365186,null,10147,null,819771,null,10158,null,525070,null,11562,null,516248,null,11410,null,8822,null,1768,null,392501,null,9780,null,95353,null,6669,null,87894,null,6384,null,7459,null,1576,null,37216,null,4591,null,36988,null,4598,null,228,null,196,null,294701,null,11095,null,292166,null,10881,null,2535,null,1231,null,260287,null,9691,null,34414,null,4513,null,32357,null,4416,null,2057,null,1136,null,1545415,null,10778,null,1000113,null,15942,null,942366,null,15637,null,57747,null,5368,null,799162,null,14818,null,150981,null,7511,null,97663,null,5921,null,53318,null,5433,null,49970,null,4693,null,47770,null,4714,null,2200,null,979,null,545302,null,15000,null,532147,null,14294,null,13155,null,2410,null,494789,null,13705,null,50513,null,6331,null,39191,null,5480,null,11322,null,2328,null,0400000US13,Georgia,13
266323,null,3332,null,95654,null,3247,null,65049,null,3748,null,64114,null,3671,null,935,null,582,null,43887,null,4209,null,8257,null,1946,null,7454,null,1758,null,803,null,569,null,12905,null,2922,null,12840,null,2920,null,65,null,109,null,30605,null,3209,null,29092,null,3171,null,1513,null,872,null,23706,null,3018,null,6899,null,2377,null,5527,null,2233,null,1372,null,859,null,170669,null,4231,null,120353,null,5420,null,112616,null,5223,null,7737,null,2076,null,80188,null,5761,null,23491,null,3151,null,16517,null,2481,null,6974,null,1996,null,16674,null,2711,null,16067,null,2675,null,607,null,366,null,50316,null,4484,null,47497,null,4471,null,2819,null,1060,null,41193,null,4674,null,9123,null,2142,null,6542,null,1718,null,2581,null,1015,null,0400000US15,Hawaii,15
393804,null,2907,null,140990,null,3051,null,109787,null,3941,null,109021,null,3929,null,766,null,601,null,93499,null,3646,null,8414,null,1493,null,7890,null,1409,null,524,null,569,null,7874,null,1999,null,7793,null,1961,null,81,null,132,null,31203,null,3301,null,31003,null,3343,null,200,null,225,null,29276,null,3181,null,1927,null,841,null,1798,null,835,null,129,null,182,null,252814,null,3444,null,191831,null,5146,null,184703,null,5174,null,7128,null,1727,null,160210,null,5029,null,18047,null,2759,null,11707,null,1933,null,6340,null,1694,null,13574,null,2781,null,12945,null,2746,null,629,null,408,null,60983,null,5255,null,59586,null,5077,null,1397,null,798,null,57383,null,4943,null,3600,null,1168,null,2490,null,933,null,1110,null,725,null,0400000US16,Idaho,16
3040263,null,7547,null,1027405,null,8245,null,702254,null,11257,null,690826,null,11215,null,11428,null,1631,null,470613,null,10798,null,160303,null,6593,null,152861,null,6559,null,7442,null,1350,null,71338,null,4534,null,70117,null,4392,null,1221,null,709,null,325151,null,10252,null,323694,null,10223,null,1457,null,619,null,271045,null,9138,null,54106,null,4967,null,53075,null,4868,null,1031,null,547,null,2012858,null,10072,null,1386476,null,13843,null,1309728,null,14670,null,76748,null,5726,null,995885,null,14133,null,291377,null,11322,null,225603,null,9660,null,65774,null,5407,null,99214,null,6577,null,94008,null,6418,null,5206,null,1655,null,626382,null,14550,null,603046,null,14621,null,23336,null,3758,null,541262,null,13366,null,85120,null,6842,null,63370,null,5843,null,21750,null,3691,null,0400000US17,Illinois,17
1496059,null,6154,null,499606,null,4981,null,331379,null,7576,null,327914,null,7538,null,3465,null,1042,null,293026,null,6729,null,24453,null,3037,null,22880,null,2930,null,1573,null,701,null,13900,null,2104,null,13589,null,2041,null,311,null,355,null,168227,null,7728,null,166819,null,7703,null,1408,null,681,null,155513,null,7581,null,12714,null,2947,null,12001,null,2918,null,713,null,511,null,996453,null,6137,null,678173,null,10488,null,661365,null,10464,null,16808,null,2120,null,621837,null,9749,null,34136,null,3610,null,22081,null,3049,null,12055,null,2278,null,22200,null,2704,null,20938,null,2487,null,1262,null,545,null,318280,null,10806,null,313681,null,10605,null,4599,null,1291,null,305870,null,10548,null,12410,null,2012,null,8487,null,1659,null,3923,null,1246,null,0400000US18,Indiana,18
677818,null,4141,null,229130,null,3549,null,167154,null,3943,null,165389,null,3941,null,1765,null,688,null,149785,null,3943,null,11629,null,1674,null,10516,null,1614,null,1113,null,520,null,5740,null,1291,null,5595,null,1272,null,145,null,163,null,61976,null,3859,null,61511,null,3714,null,465,null,659,null,57479,null,3588,null,4497,null,1335,null,4036,null,1157,null,461,null,658,null,448688,null,4139,null,328714,null,6516,null,319959,null,6581,null,8755,null,1811,null,301863,null,6840,null,18590,null,2797,null,11532,null,2173,null,7058,null,1642,null,8261,null,1756,null,7907,null,1714,null,354,null,327,null,119974,null,6060,null,118056,null,6135,null,1918,null,750,null,113732,null,5931,null,6242,null,1673,null,4800,null,1392,null,1442,null,689,null,0400000US19,Iowa,19
665737,null,4818,null,229659,null,3681,null,162678,null,4731,null,160665,null,4528,null,2013,null,717,null,139653,null,4497,null,14966,null,2031,null,13761,null,1970,null,1205,null,590,null,8059,null,1578,null,7842,null,1514,null,217,null,218,null,66981,null,4646,null,66837,null,4656,null,144,null,229,null,60301,null,4158,null,6680,null,1752,null,6541,null,1762,null,139,null,229,null,436078,null,4311,null,315983,null,6300,null,306171,null,6479,null,9812,null,1750,null,273281,null,7160,null,29253,null,3221,null,21369,null,3313,null,7884,null,1620,null,13449,null,2995,null,12796,null,2954,null,653,null,471,null,120095,null,6173,null,118320,null,6219,null,1775,null,727,null,108789,null,5906,null,11306,null,2254,null,9687,null,2169,null,1619,null,710,null,0400000US20,Kansas,20
939841,null,6392,null,318441,null,4489,null,207158,null,6628,null,205017,null,6673,null,2141,null,661,null,191527,null,6071,null,10277,null,1803,null,9134,null,1710,null,1143,null,556,null,5354,null,1267,null,5311,null,1250,null,43,null,79,null,111283,null,6350,null,110543,null,6386,null,740,null,619,null,107824,null,6338,null,3459,null,1016,null,2813,null,838,null,646,null,610,null,621400,null,5696,null,422389,null,8605,null,414704,null,8261,null,7685,null,1624,null,399467,null,8129,null,12949,null,2096,null,7143,null,1324,null,5806,null,1457,null,9973,null,2009,null,9594,null,1942,null,379,null,302,null,199011,null,7892,null,195984,null,7814,null,3027,null,1304,null,193585,null,7793,null,5426,null,1502,null,3309,null,1019,null,2117,null,1032,null,0400000US21,Kentucky,21
1031091,null,6132,null,346431,null,5270,null,185215,null,5300,null,183986,null,5336,null,1229,null,782,null,171178,null,5261,null,8215,null,1498,null,7470,null,1599,null,745,null,744,null,5822,null,1222,null,5618,null,1263,null,204,null,240,null,161216,null,6035,null,160997,null,6024,null,219,null,193,null,156405,null,6219,null,4811,null,1346,null,4660,null,1340,null,151,null,161,null,684660,null,6438,null,405033,null,9211,null,400481,null,8956,null,4552,null,1278,null,375290,null,9518,null,17297,null,3159,null,13837,null,2639,null,3460,null,1287,null,12446,null,2507,null,11858,null,2457,null,588,null,344,null,279627,null,8820,null,278144,null,8753,null,1483,null,599,null,275176,null,8622,null,4451,null,1257,null,3207,null,1049,null,1244,null,545,null,0400000US22,Louisiana,22
260199,null,2388,null,81243,null,2116,null,56475,null,2963,null,55857,null,2890,null,618,null,438,null,51063,null,3011,null,910,null,500,null,758,null,508,null,152,null,200,null,4502,null,1275,null,4246,null,1241,null,256,null,337,null,24768,null,2546,null,24618,null,2530,null,150,null,185,null,24236,null,2461,null,532,null,428,null,394,null,343,null,138,null,177,null,178956,null,2295,null,122847,null,4342,null,120886,null,4392,null,1961,null,754,null,114311,null,4418,null,2916,null,1278,null,1852,null,1066,null,1064,null,655,null,5620,null,1771,null,5301,null,1690,null,319,null,221,null,56109,null,4311,null,55107,null,4180,null,1002,null,629,null,54186,null,4042,null,1923,null,917,null,1253,null,644,null,670,null,572,null,0400000US23,Maine,23
1269771,null,5167,null,426290,null,4343,null,290439,null,5923,null,284550,null,6044,null,5889,null,1353,null,205698,null,5731,null,56167,null,3717,null,52156,null,3686,null,4011,null,1196,null,28574,null,3220,null,28260,null,3209,null,314,null,307,null,135851,null,6458,null,134129,null,6390,null,1722,null,745,null,112216,null,5596,null,23635,null,4088,null,22170,null,3967,null,1465,null,717,null,843481,null,6248,null,565392,null,9333,null,531486,null,8964,null,33906,null,3431,null,432886,null,8522,null,91263,null,5180,null,63602,null,4713,null,27661,null,3001,null,41243,null,3970,null,39242,null,3866,null,2001,null,740,null,278089,null,8929,null,270767,null,8600,null,7322,null,1997,null,244926,null,8723,null,33163,null,4067,null,26925,null,3430,null,6238,null,1695,null,0400000US24,Maryland,24
1376979,null,4814,null,448691,null,5068,null,320768,null,6298,null,314691,null,6417,null,6077,null,1519,null,230253,null,6353,null,55121,null,3858,null,50818,null,3906,null,4303,null,1318,null,35394,null,3714,null,35205,null,3712,null,189,null,273,null,127923,null,6663,null,126569,null,6610,null,1354,null,658,null,97423,null,6261,null,30500,null,3482,null,29501,null,3407,null,999,null,566,null,928288,null,5918,null,650165,null,10783,null,612613,null,11074,null,37552,null,4594,null,501679,null,11399,null,92839,null,6502,null,63593,null,5020,null,29246,null,4182,null,55647,null,4711,null,52265,null,4453,null,3382,null,1046,null,278123,null,10378,null,263720,null,10315,null,14403,null,2314,null,214586,null,9221,null,63537,null,4710,null,51045,null,4386,null,12492,null,2252,null,0400000US25,Massachusetts,25
2273246,null,7165,null,717603,null,6407,null,483805,null,8076,null,476773,null,8079,null,7032,null,1354,null,406670,null,8095,null,47994,null,3956,null,43831,null,3995,null,4163,null,936,null,29141,null,3316,null,28980,null,3334,null,161,null,162,null,233798,null,7661,null,232346,null,7730,null,1452,null,682,null,225136,null,7530,null,8662,null,1841,null,7809,null,1722,null,853,null,610,null,1555643,null,7368,null,1056836,null,12298,null,1022033,null,11863,null,34803,null,3151,null,927891,null,11277,null,83406,null,5999,null,58243,null,5283,null,25163,null,2857,null,45539,null,4020,null,42741,null,3742,null,2798,null,853,null,498807,null,11908,null,491833,null,12182,null,6974,null,2072,null,476773,null,12312,null,22034,null,3473,null,16802,null,2665,null,5232,null,2033,null,0400000US26,Michigan,26
1203102,null,3755,null,409704,null,3787,null,302608,null,5537,null,297970,null,5470,null,4638,null,878,null,253318,null,5143,null,31662,null,3032,null,29252,null,2998,null,2410,null,675,null,17628,null,2298,null,17501,null,2297,null,127,null,152,null,107096,null,6333,null,105714,null,6344,null,1382,null,663,null,90735,null,5327,null,16361,null,3218,null,15394,null,3261,null,967,null,629,null,793398,null,4472,null,597864,null,7930,null,573233,null,8005,null,24631,null,3250,null,520571,null,7944,null,51775,null,4458,null,33592,null,3379,null,18183,null,2966,null,25518,null,3099,null,24391,null,3025,null,1127,null,474,null,195534,null,6934,null,189060,null,7294,null,6474,null,1599,null,171458,null,6918,null,24076,null,3363,null,18848,null,3033,null,5228,null,1476,null,0400000US27,Minnesota,27
705593,null,5015,null,242023,null,4306,null,127566,null,6035,null,126081,null,6112,null,1485,null,742,null,119953,null,5807,null,4339,null,1320,null,3252,null,918,null,1087,null,664,null,3274,null,1350,null,3236,null,1329,null,38,null,71,null,114457,null,5827,null,114406,null,5811,null,51,null,95,null,112909,null,5886,null,1548,null,802,null,1497,null,789,null,51,null,95,null,463570,null,5207,null,257961,null,6630,null,255309,null,6630,null,2652,null,939,null,246556,null,6491,null,6003,null,1272,null,3875,null,1093,null,2128,null,885,null,5402,null,1472,null,5277,null,1482,null,125,null,122,null,205609,null,6760,null,205077,null,6738,null,532,null,328,null,203257,null,6938,null,2352,null,1291,null,1990,null,1247,null,362,null,255,null,0400000US28,Mississippi,28
1340430,null,6160,null,449609,null,4808,null,298675,null,7730,null,296053,null,7723,null,2622,null,833,null,271957,null,7013,null,16429,null,2847,null,15179,null,2781,null,1250,null,618,null,10289,null,1537,null,10159,null,1535,null,130,null,148,null,150934,null,6882,null,150725,null,6888,null,209,null,239,null,142737,null,6715,null,8197,null,1428,null,8165,null,1435,null,32,null,54,null,890821,null,5777,null,606470,null,10120,null,590611,null,9526,null,15859,null,3568,null,560109,null,9889,null,28204,null,3867,null,15755,null,2376,null,12449,null,3158,null,18157,null,2568,null,17060,null,2478,null,1097,null,646,null,284351,null,10853,null,280499,null,10834,null,3852,null,890,null,272696,null,10581,null,11655,null,2941,null,8654,null,2579,null,3001,null,789,null,0400000US29,Missouri,29
209675,null,2761,null,71056,null,1955,null,49870,null,2733,null,49697,null,2740,null,173,null,231,null,46334,null,2863,null,528,null,404,null,528,null,404,null,0,null,235,null,3008,null,1038,null,3008,null,1038,null,0,null,235,null,21186,null,2504,null,21186,null,2504,null,0,null,235,null,21061,null,2529,null,125,null,171,null,125,null,171,null,0,null,235,null,138619,null,2716,null,98834,null,3869,null,97276,null,3928,null,1558,null,897,null,92619,null,4083,null,1085,null,789,null,457,null,433,null,628,null,664,null,5130,null,1641,null,4930,null,1593,null,200,null,206,null,39785,null,3754,null,39333,null,3668,null,452,null,457,null,39746,null,3762,null,39,null,49,null,39,null,49,null,0,null,235,null,0400000US30,Montana,30
422673,null,3515,null,150642,null,2555,null,107998,null,3306,null,107160,null,3372,null,838,null,603,null,94448,null,3125,null,8455,null,1725,null,7886,null,1691,null,569,null,519,null,5095,null,1210,null,5095,null,1210,null,0,null,221,null,42644,null,3169,null,42131,null,3165,null,513,null,366,null,36722,null,3140,null,5922,null,1472,null,5409,null,1388,null,513,null,366,null,272031,null,3400,null,204939,null,5036,null,198342,null,4877,null,6597,null,1673,null,181952,null,4660,null,14725,null,2349,null,9270,null,1663,null,5455,null,1526,null,8262,null,1422,null,7860,null,1412,null,402,null,295,null,67092,null,4531,null,64513,null,4286,null,2579,null,1182,null,59995,null,4170,null,7097,null,1849,null,4676,null,1338,null,2421,null,1156,null,0400000US31,Nebraska,31
636971,null,3703,null,228300,null,4198,null,149954,null,6411,null,145385,null,6308,null,4569,null,1391,null,84617,null,4629,null,45992,null,4017,null,42522,null,3883,null,3470,null,1164,null,19345,null,2985,null,18541,null,2725,null,804,null,795,null,78346,null,6189,null,76245,null,6289,null,2101,null,1117,null,58450,null,5799,null,19896,null,3054,null,18366,null,2883,null,1530,null,857,null,408671,null,4778,null,273851,null,8079,null,248503,null,8249,null,25348,null,3487,null,161291,null,7044,null,85396,null,5653,null,61881,null,5530,null,23515,null,3367,null,27164,null,3683,null,25472,null,3462,null,1692,null,755,null,134820,null,7553,null,127601,null,7450,null,7219,null,1842,null,96658,null,6259,null,38162,null,4900,null,30976,null,4678,null,7186,null,1854,null,0400000US32,Nevada,32
283346,null,2017,null,88108,null,2019,null,68212,null,2491,null,67575,null,2509,null,637,null,335,null,60030,null,2749,null,4469,null,1268,null,4369,null,1259,null,100,null,165,null,3713,null,1126,null,3713,null,1126,null,0,null,253,null,19896,null,2465,null,19896,null,2465,null,0,null,253,null,18865,null,2559,null,1031,null,525,null,1031,null,525,null,0,null,253,null,195238,null,2498,null,144138,null,4142,null,140837,null,4025,null,3301,null,863,null,131451,null,4566,null,5556,null,1216,null,3096,null,1022,null,2460,null,782,null,7131,null,1832,null,7050,null,1831,null,81,null,85,null,51100,null,4134,null,49734,null,4054,null,1366,null,815,null,48139,null,4187,null,2961,null,1172,null,2109,null,976,null,852,null,685,null,0400000US33,New Hampshire,33
1961617,null,7323,null,644944,null,6569,null,472228,null,8302,null,459794,null,8708,null,12434,null,2195,null,294981,null,7022,null,121835,null,5823,null,111966,null,5814,null,9869,null,1878,null,55412,null,4902,null,54895,null,4901,null,517,null,325,null,172716,null,7783,null,169862,null,7746,null,2854,null,1051,null,127330,null,6662,null,45386,null,4525,null,43296,null,4391,null,2090,null,924,null,1316673,null,8416,null,946168,null,12481,null,874773,null,11276,null,71395,null,4894,null,621272,null,11246,null,229974,null,8304,null,166592,null,6386,null,63382,null,4960,null,94922,null,6249,null,92433,null,6333,null,2489,null,911,null,370505,null,11293,null,346470,null,11315,null,24035,null,3519,null,284733,null,10605,null,85772,null,6954,null,63865,null,5818,null,21907,null,3597,null,0400000US34,New Jersey,34
