B14004_001E,B14004_001EA,B14004_001M,B14004_001MA,B14004_002E,B14004_002EA,B14004_002M,B14004_002MA,B14004_003E,B14004_003EA,B14004_003M,B14004_003MA,B14004_004E,B14004_004EA,B14004_004M,B14004_004MA,B14004_005E,B14004_005EA,B14004_005M,B14004_005MA,B14004_006E,B14004_006EA,B14004_006M,B14004_006MA,B14004_007E,B14004_007EA,B14004_007M,B14004_007MA,B14004_008E,B14004_008EA,B14004_008M,B14004_008MA,B14004_009E,B14004_009EA,B14004_009M,B14004_009MA,B14004_010E,B14004_010EA,B14004_010M,B14004_010MA,B14004_011E,B14004_011EA,B14004_011M,B14004_011MA,B14004_012E,B14004_012EA,B14004_012M,B14004_012MA,B14004_013E,B14004_013EA,B14004_013M,B14004_013MA,B14004_014E,B14004_014EA,B14004_014M,B14004_014MA,B14004_015E,B14004_015EA,B14004_015M,B14004_015MA,B14004_016E,B14004_016EA,B14004_016M,B14004_016MA,B14004_017E,B14004_017EA,B14004_017M,B14004_017MA,B14004_018E,B14004_018EA,B14004_018M,B14004_018MA,B14004_019E,B14004_019EA,B14004_019M,B14004_019MA,B14004_020E,B14004_020EA,B14004_020M,B14004_020MA,B14004_021E,B14004_021EA,B14004_021M,B14004_021MA,B14004_022E,B14004_022EA,B14004_022M,B14004_022MA,B14004_023E,B14004_023EA,B14004_023M,B14004_023MA,B14004_024E,B14004_024EA,B14004_024M,B14004_024MA,B14004_025E,B14004_025EA,B14004_025M,B14004_025MA,B14004_026E,B14004_026EA,B14004_026M,B14004_026MA,B14004_027E,B14004_027EA,B14004_027M,B14004_027MA,B14004_028E,B14004_028EA,B14004_028M,B14004_028MA,B14004_029E,B14004_029EA,B14004_029M,B14004_029MA,B14004_030E,B14004_030EA,B14004_030M,B14004_030MA,B14004_031E,B14004_031EA,B14004_031M,B14004_031MA,B14004_032E,B14004_032EA,B14004_032M,B14004_032MA,B14004_033E,B14004_033EA,B14004_033M,B14004_033MA,GEO_ID,NAME,state
2305571,null,2639,null,1102676,null,3700,null,70740,null,5450,null,1676,null,1841,null,48772,null,4362,null,12387,null,1897,null,7905,null,1921,null,11067,null,2093,null,0,null,287,null,5725,null,1521,null,2691,null,932,null,2651,null,854,null,1020869,null,7013,null,69233,null,2916,null,103259,null,5065,null,171771,null,4912,null,676606,null,4697,null,1202895,null,3214,null,107323,null,6578,null,812,null,500,null,64974,null,5866,null,24077,null,2819,null,17460,null,2430,null,18168,null,3273,null,66,null,119,null,8932,null,2662,null,4098,null,1092,null,5072,null,1175,null,1077404,null,6629,null,60456,null,2629,null,79210,null,4401,null,160146,null,5047,null,777592,null,4309,null,0400000US28,Mississippi,28
4743939,null,2550,null,2286972,null,4353,null,112569,null,4716,null,120,null,128,null,71694,null,3604,null,24967,null,2679,null,15788,null,1914,null,51870,null,4147,null,260,null,229,null,30169,null,3655,null,12885,null,1877,null,8556,null,1200,null,2122533,null,6580,null,128919,null,2181,null,190105,null,4637,null,344746,null,4436,null,1458763,null,4140,null,2456967,null,4199,null,157852,null,6993,null,397,null,245,null,86962,null,6619,null,38595,null,3372,null,31898,null,2253,null,66379,null,4447,null,333,null,274,null,35490,null,3387,null,15146,null,2367,null,15410,null,1707,null,2232736,null,6346,null,123838,null,1841,null,159803,null,4239,null,330929,null,4536,null,1618166,null,3741,null,0400000US29,Missouri,29
785742,null,1986,null,390148,null,1697,null,23884,null,2806,null,73,null,76,null,14733,null,2202,null,5985,null,1315,null,3093,null,916,null,2911,null,942,null,0,null,235,null,1838,null,749,null,519,null,330,null,554,null,250,null,363353,null,3117,null,20003,null,1103,null,34066,null,2589,null,53372,null,2129,null,255912,null,2289,null,395594,null,1537,null,27582,null,2126,null,60,null,75,null,14619,null,1662,null,6764,null,1123,null,6139,null,1098,null,5568,null,1452,null,0,null,235,null,3310,null,1177,null,1073,null,502,null,1185,null,709,null,362444,null,2843,null,20368,null,963,null,28395,null,1950,null,49353,null,1890,null,264328,null,1957,null,0400000US30,Montana,30
1412195,null,1753,null,693722,null,1786,null,48486,null,4448,null,586,null,670,null,30280,null,3378,null,10838,null,1742,null,6782,null,1519,null,11605,null,1927,null,101,null,116,null,7323,null,1827,null,2435,null,713,null,1746,null,519,null,633631,null,4534,null,38536,null,1386,null,57625,null,3481,null,105776,null,2453,null,431694,null,2503,null,718473,null,1610,null,58188,null,3332,null,223,null,199,null,35661,null,2516,null,11159,null,1388,null,11145,null,1260,null,17699,null,2410,null,0,null,221,null,9505,null,2055,null,4248,null,949,null,3946,null,973,null,642586,null,3965,null,35850,null,820,null,45238,null,2397,null,97748,null,2539,null,463750,null,2219,null,0400000US31,Nebraska,31
2039602,null,1351,null,1035793,null,1949,null,50045,null,4176,null,494,null,473,null,27018,null,2824,null,11608,null,2100,null,10925,null,1993,null,11272,null,1908,null,0,null,300,null,3290,null,971,null,3498,null,1300,null,4484,null,940,null,974476,null,5118,null,55011,null,1073,null,85555,null,3897,null,183105,null,3658,null,650805,null,3879,null,1003809,null,1717,null,61586,null,3928,null,688,null,437,null,30713,null,2901,null,15573,null,2118,null,14612,null,1870,null,15256,null,2308,null,38,null,62,null,4021,null,1420,null,3694,null,888,null,7503,null,1458,null,926967,null,4204,null,51227,null,1307,null,71417,null,3182,null,159371,null,2886,null,644952,null,2825,null,0400000US32,Nevada,32
1079527,null,1258,null,526891,null,1592,null,23277,null,2581,null,85,null,100,null,15909,null,2396,null,3841,null,1022,null,3442,null,845,null,14880,null,2257,null,46,null,78,null,9604,null,1805,null,2760,null,895,null,2470,null,679,null,488734,null,2980,null,28796,null,745,null,34987,null,2158,null,68758,null,2046,null,356193,null,1806,null,552636,null,1387,null,29862,null,2337,null,264,null,166,null,18144,null,1888,null,4906,null,1033,null,6548,null,1071,null,18387,null,2182,null,48,null,80,null,11902,null,1843,null,3236,null,847,null,3201,null,810,null,504387,null,2707,null,27243,null,667,null,29411,null,2236,null,65735,null,1854,null,381998,null,1852,null,0400000US33,New Hampshire,33
6996319,null,1400,null,3387470,null,2212,null,164333,null,7272,null,855,null,456,null,114879,null,5487,null,28063,null,3224,null,20536,null,2451,null,82231,null,5750,null,454,null,275,null,45239,null,4268,null,19666,null,2400,null,16872,null,2302,null,3140906,null,8333,null,183658,null,1839,null,237335,null,5863,null,491589,null,4736,null,2228324,null,4019,null,3608849,null,2456,null,216846,null,6438,null,937,null,480,null,124943,null,5106,null,47542,null,4013,null,43424,null,3227,null,109469,null,5178,null,360,null,235,null,58516,null,4535,null,24213,null,2175,null,26380,null,2250,null,3282534,null,7548,null,174302,null,1919,null,190446,null,4605,null,448690,null,5265,null,2469096,null,4950,null,0400000US34,New Jersey,34
1569164,null,2151,null,764994,null,2503,null,55110,null,3628,null,342,null,287,null,27936,null,2404,null,15029,null,2312,null,11803,null,1955,null,8272,null,1533,null,124,null,214,null,3116,null,1158,null,1899,null,808,null,3133,null,958,null,701612,null,4262,null,43672,null,1736,null,72801,null,3410,null,116161,null,3407,null,468978,null,3239,null,804170,null,1794,null,68608,null,4457,null,419,null,279,null,32824,null,2588,null,18745,null,2519,null,16620,null,2086,null,12101,null,1840,null,58,null,101,null,4766,null,1394,null,2938,null,933,null,4339,null,1201,null,723461,null,4724,null,41931,null,1380,null,63170,null,3273,null,106166,null,3065,null,512194,null,3272,null,0400000US35,New Mexico,35
15888014,null,2552,null,7616938,null,3907,null,380490,null,10017,null,3419,null,934,null,267232,null,7986,null,67665,null,4929,null,42174,null,2811,null,283379,null,9473,null,2881,null,1274,null,183845,null,8717,null,59389,null,5602,null,37264,null,2947,null,6953069,null,12815,null,404970,null,2510,null,565204,null,10277,null,1137011,null,8690,null,4845884,null,5411,null,8271076,null,3577,null,485542,null,13210,null,5061,null,1158,null,287618,null,9898,null,103256,null,5236,null,89607,null,4194,null,365349,null,11891,null,2928,null,887,null,213751,null,8929,null,79157,null,4675,null,69513,null,4254,null,7420185,null,13775,null,387258,null,2382,null,491503,null,8433,null,1082518,null,6722,null,5458906,null,6770,null,0400000US36,New York,36
7354084,null,4742,null,3554403,null,5696,null,196385,null,7347,null,534,null,309,null,118857,null,6291,null,44200,null,2918,null,32794,null,3232,null,62790,null,5557,null,201,null,193,null,36576,null,4756,null,13557,null,1918,null,12456,null,1819,null,3295228,null,8680,null,190091,null,3399,null,313961,null,8483,null,554693,null,7918,null,2236483,null,6755,null,3799681,null,4903,null,281779,null,8307,null,2026,null,784,null,145732,null,6026,null,65831,null,4888,null,68190,null,4596,null,74700,null,6224,null,448,null,345,null,40128,null,5251,null,15704,null,2457,null,18420,null,2213,null,3443202,null,9227,null,178501,null,3408,null,241714,null,6961,null,529399,null,7847,null,2493588,null,6378,null,0400000US37,North Carolina,37
525574,null,1335,null,262894,null,1620,null,23759,null,2489,null,122,null,127,null,16302,null,1851,null,4484,null,934,null,2851,null,818,null,3358,null,1043,null,0,null,208,null,1812,null,704,null,1030,null,520,null,516,null,386,null,235777,null,2736,null,13669,null,1039,null,24546,null,2327,null,40004,null,1734,null,157558,null,1462,null,262680,null,1376,null,25336,null,1840,null,19,null,38,null,18015,null,1393,null,4429,null,875,null,2873,null,651,null,3670,null,1014,null,0,null,208,null,1665,null,749,null,1223,null,495,null,782,null,331,null,233674,null,2118,null,11649,null,679,null,18882,null,1896,null,33576,null,1679,null,169567,null,1237,null,0400000US38,North Dakota,38
