B19202G_001E,B19202G_001EA,B19202G_001M,B19202G_001MA,GEO_ID,NAME,state
20093,null,4540,null,0400000US01,Alabama,01
36901,null,18204,null,0400000US02,Alaska,02
30535,null,3019,null,0400000US04,Arizona,04
20378,null,6939,null,0400000US05,Arkansas,05
38885,null,3592,null,0400000US06,California,06
28942,null,4825,null,0400000US08,Colorado,08
36775,null,10720,null,0400000US09,Connecticut,09
37617,null,30006,null,0400000US10,Delaware,10
60560,null,24230,null,0400000US11,District of Columbia,11
30415,null,2898,null,0400000US12,Florida,12
30189,null,6358,null,0400000US13,Georgia,13
41408,null,4924,null,0400000US15,Hawaii,15
23154,null,14154,null,0400000US16,Idaho,16
29144,null,2821,null,0400000US17,Illinois,17
26969,null,3412,null,0400000US18,Indiana,18
21295,null,13448,null,0400000US19,Iowa,19
24805,null,10201,null,0400000US20,Kansas,20
19658,null,8555,null,0400000US21,Kentucky,21
22058,null,6962,null,0400000US22,Louisiana,22
16516,null,6911,null,0400000US23,Maine,23
39325,null,6006,null,0400000US24,Maryland,24
30471,null,13106,null,0400000US25,Massachusetts,25
22957,null,4537,null,0400000US26,Michigan,26
34023,null,7756,null,0400000US27,Minnesota,27
15625,null,10068,null,0400000US28,Mississippi,28
17925,null,4324,null,0400000US29,Missouri,29
21521,null,4648,null,0400000US30,Montana,30
16511,null,8985,null,0400000US31,Nebraska,31
34262,null,9322,null,0400000US32,Nevada,32
21401,null,19682,null,0400000US33,New Hampshire,33
34369,null,6590,null,0400000US34,New Jersey,34
28857,null,10370,null,0400000US35,New Mexico,35
32206,null,4269,null,0400000US36,New York,36
31466,null,6072,null,0400000US37,North Carolina,37
16053,null,5640,null,0400000US38,North Dakota,38
22470,null,5147,null,0400000US39,Ohio,39
20587,null,2263,null,0400000US40,Oklahoma,40
30639,null,4212,null,0400000US41,Oregon,41
26217,null,8205,null,0400000US42,Pennsylvania,42
18476,null,18378,null,0400000US44,Rhode Island,44
21204,null,5035,null,0400000US45,South Carolina,45
25111,null,19808,null,0400000US46,South Dakota,46
19540,null,4504,null,0400000US47,Tennessee,47
30061,null,4378,null,0400000US48,Texas,48
31002,null,12050,null,0400000US49,Utah,49
20455,null,10651,null,0400000US50,Vermont,50
37346,null,7007,null,0400000US51,Virginia,51
36467,null,4878,null,0400000US53,Washington,53
15625,null,8361,null,0400000US54,West Virginia,54
19867,null,5368,null,0400000US55,Wisconsin,55
13963,null,2859,null,0400000US56,Wyoming,56
10176,null,1159,null,0400000US72,Puerto Rico,72
