C18105_001E,C18105_001EA,C18105_001M,C18105_001MA,C18105_002E,C18105_002EA,C18105_002M,C18105_002MA,C18105_003E,C18105_003EA,C18105_003M,C18105_003MA,C18105_004E,C18105_004EA,C18105_004M,C18105_004MA,C18105_005E,C18105_005EA,C18105_005M,C18105_005MA,C18105_006E,C18105_006EA,C18105_006M,C18105_006MA,C18105_007E,C18105_007EA,C18105_007M,C18105_007MA,C18105_008E,C18105_008EA,C18105_008M,C18105_008MA,C18105_009E,C18105_009EA,C18105_009M,C18105_009MA,C18105_010E,C18105_010EA,C18105_010M,C18105_010MA,C18105_011E,C18105_011EA,C18105_011M,C18105_011MA,C18105_012E,C18105_012EA,C18105_012M,C18105_012MA,C18105_013E,C18105_013EA,C18105_013M,C18105_013MA,C18105_014E,C18105_014EA,C18105_014M,C18105_014MA,C18105_015E,C18105_015EA,C18105_015M,C18105_015MA,C18105_016E,C18105_016EA,C18105_016M,C18105_016MA,C18105_017E,C18105_017EA,C18105_017M,C18105_017MA,C18105_018E,C18105_018EA,C18105_018M,C18105_018MA,C18105_019E,C18105_019EA,C18105_019M,C18105_019MA,C18105_020E,C18105_020EA,C18105_020M,C18105_020MA,C18105_021E,C18105_021EA,C18105_021M,C18105_021MA,GEO_ID,NAME,state
5827573,null,2592,null,2848406,null,4974,null,577592,null,2577,null,5105,null,1049,null,572487,null,2777,null,1944671,null,3453,null,93171,null,4473,null,1851500,null,5388,null,326143,null,2147,null,66442,null,3008,null,259701,null,3154,null,2979167,null,4606,null,558668,null,2912,null,3267,null,850,null,555401,null,3088,null,1980241,null,3343,null,123784,null,4854,null,1856457,null,6285,null,440258,null,3064,null,118770,null,4465,null,321488,null,5072,null,0400000US18,Indiana,18
2752700,null,2189,null,1355622,null,3566,null,259974,null,2169,null,824,null,334,null,259150,null,2146,null,918766,null,2513,null,33858,null,2699,null,884908,null,3887,null,176882,null,1285,null,31756,null,2044,null,145126,null,2274,null,1397078,null,3464,null,249509,null,2358,null,1240,null,540,null,248269,null,2393,null,911272,null,2315,null,40804,null,2722,null,870468,null,3442,null,236297,null,1451,null,54340,null,2907,null,181957,null,3054,null,0400000US19,Iowa,19
2536458,null,3071,null,1245185,null,3677,null,252249,null,2244,null,1690,null,609,null,250559,null,2371,null,846480,null,2933,null,35677,null,2723,null,810803,null,4132,null,146456,null,1426,null,29914,null,1940,null,116542,null,2192,null,1291273,null,3029,null,243686,null,2065,null,1207,null,611,null,242479,null,2152,null,851247,null,2130,null,44807,null,2970,null,806440,null,3531,null,196340,null,2039,null,51757,null,2746,null,144583,null,2742,null,0400000US20,Kansas,20
3905203,null,2962,null,1889528,null,4970,null,370136,null,3193,null,3288,null,813,null,366848,null,3380,null,1291434,null,3288,null,111899,null,4579,null,1179535,null,5517,null,227958,null,1680,null,58619,null,3208,null,169339,null,3567,null,2015675,null,4930,null,351674,null,3165,null,2785,null,819,null,348889,null,3375,null,1354293,null,3245,null,122845,null,5026,null,1231448,null,6390,null,309708,null,2029,null,104565,null,4423,null,205143,null,4641,null,0400000US21,Kentucky,21
4004552,null,3136,null,1915214,null,5527,null,409370,null,2620,null,4034,null,1089,null,405336,null,2887,null,1291482,null,5596,null,84258,null,4787,null,1207224,null,6226,null,214362,null,2062,null,54978,null,2854,null,159384,null,3237,null,2089338,null,5352,null,387897,null,2578,null,2906,null,764,null,384991,null,2677,null,1404396,null,5165,null,104021,null,4669,null,1300375,null,6608,null,297045,null,2379,null,106814,null,3765,null,190231,null,3501,null,0400000US22,Louisiana,22
1228025,null,1731,null,593775,null,2137,null,103467,null,1200,null,1103,null,480,null,102364,null,1262,null,407436,null,1756,null,24033,null,2370,null,383403,null,3015,null,82872,null,738,null,16132,null,1503,null,66740,null,1619,null,634250,null,1757,null,99840,null,1171,null,724,null,357,null,99116,null,1186,null,426136,null,1312,null,26391,null,2194,null,399745,null,2482,null,108274,null,1127,null,28555,null,1995,null,79719,null,2242,null,0400000US23,Maine,23
5158195,null,3281,null,2463980,null,3889,null,493597,null,1950,null,2142,null,999,null,491455,null,2318,null,1694668,null,3664,null,60743,null,4701,null,1633925,null,5887,null,275715,null,1338,null,47185,null,2491,null,228530,null,2551,null,2694215,null,3259,null,473581,null,1601,null,2535,null,1046,null,471046,null,1940,null,1842677,null,3081,null,84135,null,5290,null,1758542,null,6118,null,377957,null,2427,null,93122,null,4214,null,284835,null,4572,null,0400000US24,Maryland,24
6017517,null,1735,null,2906061,null,3322,null,534351,null,1792,null,3962,null,1318,null,530389,null,2354,null,2033228,null,2451,null,76470,null,4814,null,1956758,null,5011,null,338482,null,2112,null,57737,null,3775,null,280745,null,3764,null,3111456,null,2780,null,511047,null,1416,null,2771,null,963,null,508276,null,1635,null,2126860,null,2230,null,91603,null,5219,null,2035257,null,5340,null,473549,null,2283,null,117148,null,4907,null,356401,null,5136,null,0400000US25,Massachusetts,25
9241844,null,2607,null,4509540,null,5111,null,902284,null,2973,null,6528,null,1194,null,895756,null,2814,null,3067338,null,4110,null,151241,null,5894,null,2916097,null,7519,null,539918,null,2006,null,102216,null,3514,null,437702,null,3993,null,4732304,null,4575,null,861931,null,2554,null,4906,null,1170,null,857025,null,2612,null,3154634,null,4427,null,204722,null,6034,null,2949912,null,7895,null,715739,null,1928,null,197154,null,4319,null,518585,null,4725,null,0400000US26,Michigan,26
4795283,null,2053,null,2377323,null,3156,null,456205,null,1763,null,3265,null,813,null,452940,null,1809,null,1655901,null,2368,null,46289,null,3313,null,1609612,null,4080,null,265217,null,1581,null,43331,null,2264,null,221886,null,2672,null,2417960,null,2704,null,436502,null,1961,null,1585,null,532,null,434917,null,1968,null,1636276,null,2152,null,56885,null,3738,null,1579391,null,4161,null,345182,null,1889,null,72197,null,2899,null,272985,null,2973,null,0400000US27,Minnesota,27
2651933,null,3431,null,1271077,null,5184,null,286550,null,3491,null,2530,null,825,null,284020,null,3536,null,840338,null,4106,null,67888,null,3795,null,772450,null,5688,null,144189,null,1933,null,40428,null,2909,null,103761,null,3165,null,1380856,null,4622,null,260751,null,3512,null,2666,null,989,null,258085,null,3579,null,915206,null,3194,null,92604,null,4219,null,822602,null,5025,null,204899,null,2056,null,80101,null,3100,null,124798,null,3125,null,0400000US28,Mississippi,28
5396554,null,2678,null,2611306,null,4660,null,521300,null,2842,null,4226,null,1173,null,517074,null,2920,null,1766168,null,4046,null,103097,null,4893,null,1663071,null,5288,null,323838,null,2441,null,71167,null,3054,null,252671,null,3244,null,2785248,null,5261,null,498432,null,2459,null,3547,null,968,null,494885,null,2709,null,1853404,null,4677,null,128573,null,6403,null,1724831,null,7446,null,433412,null,2733,null,116795,null,4456,null,316617,null,4768,null,0400000US29,Missouri,29
888814,null,1730,null,439313,null,2140,null,79931,null,1433,null,621,null,399,null,79310,null,1488,null,299971,null,1963,null,16261,null,1910,null,283710,null,2718,null,59411,null,741,null,12055,null,1282,null,47356,null,1245,null,449501,null,2186,null,80298,null,1631,null,482,null,301,null,79816,null,1610,null,299161,null,1446,null,18258,null,1842,null,280903,null,2345,null,70042,null,864,null,17711,null,1754,null,52331,null,1861,null,0400000US30,Montana,30
1619186,null,1588,null,798340,null,2964,null,161323,null,1978,null,481,null,257,null,160842,null,1947,null,541169,null,2332,null,18172,null,1454,null,522997,null,2648,null,95848,null,1078,null,16619,null,1379,null,79229,null,1591,null,820846,null,2227,null,152817,null,1477,null,1036,null,472,null,151781,null,1516,null,540393,null,1924,null,25391,null,2585,null,515002,null,3042,null,127636,null,1438,null,31242,null,2332,null,96394,null,2480,null,0400000US31,Nebraska,31
2369710,null,2226,null,1197192,null,3184,null,241788,null,1552,null,1359,null,591,null,240429,null,1637,null,819165,null,2552,null,32057,null,2977,null,787108,null,3804,null,136239,null,966,null,26347,null,2292,null,109892,null,2603,null,1172518,null,2304,null,226748,null,1197,null,1454,null,664,null,225294,null,1348,null,790906,null,1849,null,36756,null,3874,null,754150,null,3972,null,154864,null,1460,null,42338,null,2612,null,112526,null,2623,null,0400000US32,Nevada,32
1224663,null,947,null,602238,null,1899,null,111527,null,1155,null,1210,null,689,null,110317,null,1304,null,420752,null,1677,null,15438,null,2195,null,405314,null,2775,null,69959,null,624,null,10098,null,1293,null,59861,null,1331,null,622425,null,1698,null,106372,null,1101,null,695,null,415,null,105677,null,1271,null,426653,null,1252,null,17285,null,1874,null,409368,null,2416,null,89400,null,1054,null,18827,null,1664,null,70573,null,1886,null,0400000US33,New Hampshire,33
7999797,null,2413,null,3884793,null,4105,null,761822,null,2202,null,4984,null,1334,null,756838,null,2619,null,2662754,null,3686,null,92250,null,5204,null,2570504,null,6335,null,460217,null,2246,null,80141,null,4096,null,380076,null,4619,null,4115004,null,3584,null,726030,null,1949,null,3233,null,1145,null,722797,null,2096,null,2747912,null,2715,null,115465,null,5525,null,2632447,null,6334,null,641062,null,2656,null,161625,null,5680,null,479437,null,5716,null,0400000US34,New Jersey,34
1804602,null,2368,null,876693,null,2969,null,180190,null,2126,null,1549,null,577,null,178641,null,2196,null,582849,null,2553,null,36030,null,3126,null,546819,null,3685,null,113654,null,1456,null,26242,null,1942,null,87412,null,2409,null,927909,null,2382,null,173540,null,2172,null,1599,null,661,null,171941,null,2306,null,611932,null,2062,null,39309,null,3473,null,572623,null,4339,null,142437,null,1456,null,43583,null,2680,null,98854,null,3148,null,0400000US35,New Mexico,35
18002321,null,3468,null,8665795,null,5681,null,1633817,null,3431,null,11474,null,1959,null,1622343,null,3775,null,5996473,null,5315,null,247426,null,7316,null,5749047,null,9486,null,1035505,null,2373,null,204589,null,6352,null,830916,null,6033,null,9336526,null,4822,null,1563630,null,2754,null,10241,null,1895,null,1553389,null,3572,null,6318786,null,3715,null,323413,null,8380,null,5995373,null,9165,null,1454110,null,4106,null,412672,null,8392,null,1041438,null,8050,null,0400000US36,New York,36
8357927,null,6013,null,4015518,null,7270,null,813097,null,4364,null,5972,null,1565,null,807125,null,4892,null,2745023,null,5882,null,154207,null,7155,null,2590816,null,9321,null,457398,null,1831,null,95309,null,3805,null,362089,null,4275,null,4342409,null,6321,null,777682,null,4271,null,6303,null,1409,null,771379,null,4351,null,2935321,null,5071,null,190059,null,6686,null,2745262,null,8361,null,629406,null,2845,null,190317,null,5579,null,439089,null,5756,null,0400000US37,North Carolina,37
583241,null,1231,null,291379,null,1592,null,52573,null,1024,null,25,null,30,null,52548,null,1030,null,200829,null,1409,null,6592,null,1077,null,194237,null,1665,null,37977,null,487,null,7292,null,951,null,30685,null,1134,null,291862,null,1403,null,47598,null,997,null,122,null,139,null,47476,null,1020,null,195672,null,1097,null,8283,null,1196,null,187389,null,1531,null,48592,null,413,null,11281,null,1125,null,37311,null,1179,null,0400000US38,North Dakota,38
10549362,null,3391,null,5102331,null,5620,null,1008313,null,3283,null,6130,null,1154,null,1002183,null,3584,null,3465487,null,6058,null,182907,null,5674,null,3282580,null,8194,null,628531,null,2523,null,125129,null,4492,null,503402,null,5049,null,5447031,null,5084,null,972397,null,2643,null,7343,null,1478,null,965054,null,2893,null,3609987,null,3945,null,228491,null,6886,null,3381496,null,7027,null,864647,null,2800,null,232422,null,5712,null,632225,null,6038,null,0400000US39,Ohio,39
3287700,null,2910,null,1598141,null,4786,null,329723,null,3352,null,4330,null,1109,null,325393,null,3625,null,1069244,null,3628,null,78795,null,4276,null,990449,null,5434,null,199174,null,2161,null,51451,null,2680,null,147723,null,2988,null,1689559,null,4663,null,311103,null,3032,null,3350,null,999,null,307753,null,2935,null,1112217,null,3325,null,95420,null,4622,null,1016797,null,5177,null,266239,null,2707,null,88713,null,3662,null,177526,null,3680,null,0400000US40,Oklahoma,40
3504699,null,2053,null,1730468,null,3435,null,318431,null,2408,null,2263,null,856,null,316168,null,2380,null,1193350,null,2873,null,55461,null,4161,null,1137889,null,4741,null,218687,null,1685,null,45116,null,3864,null,173571,null,3794,null,1774231,null,3276,null,305063,null,2169,null,2042,null,822,null,303021,null,2420,null,1197113,null,2448,null,70402,null,3873,null,1126711,null,4128,null,272055,null,2385,null,76864,null,4164,null,195191,null,4339,null,0400000US41,Oregon,41
11470565,null,2763,null,5539827,null,4794,null,1029626,null,2534,null,6397,null,1000,null,1023229,null,2613,null,3758619,null,4609,null,185603,null,8027,null,3573016,null,9070,null,751582,null,2946,null,142934,null,4792,null,608648,null,5493,null,5930738,null,4798,null,988775,null,2889,null,5561,null,1316,null,983214,null,3121,null,3900267,null,3702,null,220953,null,7060,null,3679314,null,7885,null,1041696,null,4104,null,273153,null,6831,null,768543,null,7232,null,0400000US42,Pennsylvania,42
969699,null,4094,null,464232,null,3606,null,84405,null,1035,null,892,null,574,null,83513,null,1167,null,321604,null,3427,null,15953,null,2315,null,305651,null,4175,null,58223,null,1041,null,11631,null,1487,null,46592,null,1668,null,505467,null,1719,null,83082,null,1341,null,418,null,330,null,82664,null,1335,null,340164,null,1740,null,14814,null,2401,null,325350,null,2844,null,82221,null,925,null,21084,null,1897,null,61137,null,1904,null,0400000US44,Rhode Island,44
4073412,null,3320,null,1949568,null,4409,null,391970,null,3072,null,4361,null,1773,null,387609,null,3552,null,1311033,null,3977,null,80190,null,4330,null,1230843,null,6179,null,246565,null,1499,null,54480,null,3145,null,192085,null,3295,null,2123844,null,3809,null,372482,null,2870,null,2708,null,977,null,369774,null,2935,null,1423581,null,2505,null,107890,null,5563,null,1315691,null,6145,null,327781,null,1564,null,101711,null,3967,null,226070,null,4232,null,0400000US45,South Carolina,45
725482,null,1524,null,358742,null,2084,null,72305,null,1527,null,77,null,95,null,72228,null,1532,null,238561,null,1847,null,8005,null,1059,null,230556,null,2013,null,47876,null,688,null,7675,null,891,null,40201,null,1020,null,366740,null,1950,null,65837,null,1270,null,427,null,281,null,65410,null,1286,null,240547,null,1597,null,9662,null,1430,null,230885,null,2071,null,60356,null,661,null,13511,null,1145,null,46845,null,1166,null,0400000US46,South Dakota,46
5698961,null,3069,null,2754706,null,5536,null,544803,null,3401,null,4668,null,1236,null,540135,null,3478,null,1877479,null,4252,null,121546,null,5245,null,1755933,null,6431,null,332424,null,2194,null,77737,null,3244,null,254687,null,3518,null,2944255,null,4886,null,516878,null,3010,null,3298,null,995,null,513580,null,3123,null,1979072,null,4078,null,158760,null,6393,null,1820312,null,7543,null,448305,null,2805,null,140714,null,4836,null,307591,null,4922,null,0400000US47,Tennessee,47
21814549,null,5815,null,10752126,null,9314,null,2410574,null,7017,null,19752,null,2514,null,2390822,null,7069,null,7320154,null,8444,null,335735,null,10512,null,6984419,null,12182,null,1021398,null,3814,null,242006,null,6078,null,779392,null,6904,null,11062423,null,8171,null,2290693,null,4941,null,18448,null,2655,null,2272245,null,5496,null,7433373,null,7200,null,427579,null,11907,null,7005794,null,12623,null,1338357,null,4364,null,439829,null,7855,null,898528,null,8278,null,0400000US48,Texas,48
2436487,null,3308,null,1217105,null,3631,null,297593,null,1931,null,1137,null,438,null,296456,null,1897,null,811229,null,3157,null,24225,null,2251,null,787004,null,3384,null,108283,null,1203,null,18606,null,2126,null,89677,null,2119,null,1219382,null,2113,null,283151,null,1576,null,1512,null,671,null,281639,null,1583,null,805511,null,1766,null,33536,null,2944,null,771975,null,3300,null,130720,null,993,null,33975,null,2310,null,96745,null,2490,null,0400000US49,Utah,49
582011,null,820,null,285273,null,1266,null,48927,null,723,null,293,null,253,null,48634,null,744,null,199940,null,999,null,8288,null,1290,null,191652,null,1608,null,36406,null,569,null,6409,null,980,null,29997,null,993,null,296738,null,1309,null,46839,null,880,null,397,null,298,null,46442,null,911,null,203283,null,934,null,9777,null,1098,null,193506,null,1440,null,46616,null,793,null,11918,null,1245,null,34698,null,1121,null,0400000US50,Vermont,50
7002440,null,6157,null,3363834,null,8395,null,666013,null,4733,null,5110,null,1118,null,660903,null,4777,null,2312111,null,6414,null,98461,null,4481,null,2213650,null,7898,null,385710,null,2482,null,72310,null,3916,null,313400,null,4446,null,3638606,null,6507,null,631517,null,4343,null,2695,null,797,null,628822,null,4332,null,2490817,null,4542,null,126119,null,5312,null,2364698,null,6756,null,516272,null,2473,null,139525,null,4783,null,376747,null,5300,null,0400000US51,Virginia,51
5994605,null,3855,null,2953531,null,5100,null,564459,null,2769,null,4018,null,1231,null,560441,null,3016,null,2050139,null,4714,null,92981,null,4715,null,1957158,null,7157,null,338933,null,1674,null,65472,null,3700,null,273461,null,3490,null,3041074,null,4319,null,542399,null,2364,null,2818,null,735,null,539581,null,2431,null,2073859,null,3724,null,110087,null,5030,null,1963772,null,6140,null,424816,null,2710,null,115519,null,4893,null,309297,null,4762,null,0400000US53,Washington,53
1683927,null,1534,null,820419,null,2830,null,144940,null,2186,null,1546,null,689,null,143394,null,2191,null,557236,null,1955,null,58161,null,3389,null,499075,null,3842,null,118243,null,1115,null,28710,null,2477,null,89533,null,2490,null,863508,null,2355,null,136092,null,1779,null,1473,null,634,null,134619,null,1840,null,573207,null,1648,null,62444,null,3926,null,510763,null,4200,null,154209,null,1127,null,51527,null,2648,null,102682,null,2635,null,0400000US54,West Virginia,54
5178792,null,2279,null,2556427,null,2957,null,485156,null,1955,null,2368,null,770,null,482788,null,1964,null,1761561,null,2921,null,60869,null,3503,null,1700692,null,4515,null,309710,null,1154,null,52144,null,2393,null,257566,null,2515,null,2622365,null,3030,null,462794,null,1975,null,1973,null,590,null,460821,null,2057,null,1756067,null,2320,null,80664,null,3297,null,1675403,null,3685,null,403504,null,1685,null,90737,null,2862,null,312767,null,2915,null,0400000US55,Wisconsin,55
485718,null,1443,null,242904,null,1979,null,45536,null,1267,null,544,null,349,null,44992,null,1312,null,167722,null,1853,null,7376,null,1142,null,160346,null,2216,null,29646,null,785,null,5427,null,872,null,24219,null,1070,null,242814,null,1522,null,44169,null,1105,null,447,null,363,null,43722,null,1175,null,165002,null,1188,null,8907,null,1470,null,156095,null,1789,null,33643,null,655,null,7980,null,1135,null,25663,null,1224,null,0400000US56,Wyoming,56
3687502,null,1962,null,1752190,null,2521,null,380205,null,2051,null,5654,null,1212,null,374551,null,2348,null,1141645,null,1560,null,96312,null,4604,null,1045333,null,4500,null,230340,null,621,null,74798,null,3422,null,155542,null,3343,null,1935312,null,2297,null,365729,null,1726,null,3409,null,957,null,362320,null,1906,null,1265801,null,974,null,121590,null,5407,null,1144211,null,5392,null,303782,null,1032,null,134898,null,3672,null,168884,null,3714,null,0400000US72,Puerto Rico,72
