B20005_001E,B20005_001EA,B20005_001M,B20005_001MA,B20005_002E,B20005_002EA,B20005_002M,B20005_002MA,B20005_003E,B20005_003EA,B20005_003M,B20005_003MA,B20005_004E,B20005_004EA,B20005_004M,B20005_004MA,B20005_005E,B20005_005EA,B20005_005M,B20005_005MA,B20005_006E,B20005_006EA,B20005_006M,B20005_006MA,B20005_007E,B20005_007EA,B20005_007M,B20005_007MA,B20005_008E,B20005_008EA,B20005_008M,B20005_008MA,B20005_009E,B20005_009EA,B20005_009M,B20005_009MA,B20005_010E,B20005_010EA,B20005_010M,B20005_010MA,B20005_011E,B20005_011EA,B20005_011M,B20005_011MA,B20005_012E,B20005_012EA,B20005_012M,B20005_012MA,B20005_013E,B20005_013EA,B20005_013M,B20005_013MA,B20005_014E,B20005_014EA,B20005_014M,B20005_014MA,B20005_015E,B20005_015EA,B20005_015M,B20005_015MA,B20005_016E,B20005_016EA,B20005_016M,B20005_016MA,B20005_017E,B20005_017EA,B20005_017M,B20005_017MA,B20005_018E,B20005_018EA,B20005_018M,B20005_018MA,B20005_019E,B20005_019EA,B20005_019M,B20005_019MA,B20005_020E,B20005_020EA,B20005_020M,B20005_020MA,B20005_021E,B20005_021EA,B20005_021M,B20005_021MA,B20005_022E,B20005_022EA,B20005_022M,B20005_022MA,B20005_023E,B20005_023EA,B20005_023M,B20005_023MA,B20005_024E,B20005_024EA,B20005_024M,B20005_024MA,B20005_025E,B20005_025EA,B20005_025M,B20005_025MA,B20005_026E,B20005_026EA,B20005_026M,B20005_026MA,B20005_027E,B20005_027EA,B20005_027M,B20005_027MA,B20005_028E,B20005_028EA,B20005_028M,B20005_028MA,B20005_029E,B20005_029EA,B20005_029M,B20005_029MA,B20005_030E,B20005_030EA,B20005_030M,B20005_030MA,B20005_031E,B20005_031EA,B20005_031M,B20005_031MA,B20005_032E,B20005_032EA,B20005_032M,B20005_032MA,B20005_033E,B20005_033EA,B20005_033M,B20005_033MA,B20005_034E,B20005_034EA,B20005_034M,B20005_034MA,B20005_035E,B20005_035EA,B20005_035M,B20005_035MA,B20005_036E,B20005_036EA,B20005_036M,B20005_036MA,B20005_037E,B20005_037EA,B20005_037M,B20005_037MA,B20005_038E,B20005_038EA,B20005_038M,B20005_038MA,B20005_039E,B20005_039EA,B20005_039M,B20005_039MA,B20005_040E,B20005_040EA,B20005_040M,B20005_040MA,B20005_041E,B20005_041EA,B20005_041M,B20005_041MA,B20005_042E,B20005_042EA,B20005_042M,B20005_042MA,B20005_043E,B20005_043EA,B20005_043M,B20005_043MA,B20005_044E,B20005_044EA,B20005_044M,B20005_044MA,B20005_045E,B20005_045EA,B20005_045M,B20005_045MA,B20005_046E,B20005_046EA,B20005_046M,B20005_046MA,B20005_047E,B20005_047EA,B20005_047M,B20005_047MA,B20005_048E,B20005_048EA,B20005_048M,B20005_048MA,B20005_049E,B20005_049EA,B20005_049M,B20005_049MA,B20005_050E,B20005_050EA,B20005_050M,B20005_050MA,B20005_051E,B20005_051EA,B20005_051M,B20005_051MA,B20005_052E,B20005_052EA,B20005_052M,B20005_052MA,B20005_053E,B20005_053EA,B20005_053M,B20005_053MA,B20005_054E,B20005_054EA,B20005_054M,B20005_054MA,B20005_055E,B20005_055EA,B20005_055M,B20005_055MA,B20005_056E,B20005_056EA,B20005_056M,B20005_056MA,B20005_057E,B20005_057EA,B20005_057M,B20005_057MA,B20005_058E,B20005_058EA,B20005_058M,B20005_058MA,B20005_059E,B20005_059EA,B20005_059M,B20005_059MA,B20005_060E,B20005_060EA,B20005_060M,B20005_060MA,B20005_061E,B20005_061EA,B20005_061M,B20005_061MA,B20005_062E,B20005_062EA,B20005_062M,B20005_062MA,B20005_063E,B20005_063EA,B20005_063M,B20005_063MA,B20005_064E,B20005_064EA,B20005_064M,B20005_064MA,B20005_065E,B20005_065EA,B20005_065M,B20005_065MA,B20005_066E,B20005_066EA,B20005_066M,B20005_066MA,B20005_067E,B20005_067EA,B20005_067M,B20005_067MA,B20005_068E,B20005_068EA,B20005_068M,B20005_068MA,B20005_069E,B20005_069EA,B20005_069M,B20005_069MA,B20005_070E,B20005_070EA,B20005_070M,B20005_070MA,B20005_071E,B20005_071EA,B20005_071M,B20005_071MA,B20005_072E,B20005_072EA,B20005_072M,B20005_072MA,B20005_073E,B20005_073EA,B20005_073M,B20005_073MA,B20005_074E,B20005_074EA,B20005_074M,B20005_074MA,B20005_075E,B20005_075EA,B20005_075M,B20005_075MA,B20005_076E,B20005_076EA,B20005_076M,B20005_076MA,B20005_077E,B20005_077EA,B20005_077M,B20005_077MA,B20005_078E,B20005_078EA,B20005_078M,B20005_078MA,B20005_079E,B20005_079EA,B20005_079M,B20005_079MA,B20005_080E,B20005_080EA,B20005_080M,B20005_080MA,B20005_081E,B20005_081EA,B20005_081M,B20005_081MA,B20005_082E,B20005_082EA,B20005_082M,B20005_082MA,B20005_083E,B20005_083EA,B20005_083M,B20005_083MA,B20005_084E,B20005_084EA,B20005_084M,B20005_084MA,B20005_085E,B20005_085EA,B20005_085M,B20005_085MA,B20005_086E,B20005_086EA,B20005_086M,B20005_086MA,B20005_087E,B20005_087EA,B20005_087M,B20005_087MA,B20005_088E,B20005_088EA,B20005_088M,B20005_088MA,B20005_089E,B20005_089EA,B20005_089M,B20005_089MA,B20005_090E,B20005_090EA,B20005_090M,B20005_090MA,B20005_091E,B20005_091EA,B20005_091M,B20005_091MA,B20005_092E,B20005_092EA,B20005_092M,B20005_092MA,B20005_093E,B20005_093EA,B20005_093M,B20005_093MA,B20005_094E,B20005_094EA,B20005_094M,B20005_094MA,B20005_095E,B20005_095EA,B20005_095M,B20005_095MA,GEO_ID,NAME,state
3669691,null,3572,null,1750306,null,3403,null,885366,null,10749,null,0,null,271,null,885366,null,10749,null,2646,null,803,null,1699,null,702,null,6803,null,1297,null,7918,null,1341,null,20655,null,2809,null,13635,null,2037,null,33556,null,3618,null,25401,null,2820,null,44636,null,3776,null,32407,null,2849,null,74169,null,4950,null,84549,null,4356,null,65249,null,4408,null,71000,null,4169,null,47347,null,3758,null,58086,null,3302,null,77657,null,4975,null,55609,null,3115,null,76805,null,3588,null,85539,null,4939,null,864940,null,11506,null,497650,null,9008,null,367290,null,8192,null,74445,null,4797,null,50332,null,3831,null,37788,null,3378,null,27421,null,3088,null,36473,null,2913,null,13882,null,2108,null,20200,null,2733,null,11594,null,1976,null,15546,null,2189,null,7318,null,1252,null,14474,null,2286,null,11961,null,2024,null,8627,null,1519,null,7243,null,1198,null,6127,null,1216,null,4769,null,1254,null,4038,null,991,null,4537,null,1006,null,4974,null,1070,null,5541,null,1213,null,1919385,null,3723,null,652982,null,9508,null,79,null,106,null,652903,null,9514,null,766,null,380,null,1331,null,586,null,6684,null,1275,null,8856,null,1638,null,34037,null,2793,null,25534,null,2986,null,46762,null,3716,null,32717,null,3040,null,51809,null,4111,null,37607,null,3326,null,69126,null,4028,null,64148,null,4208,null,53920,null,3834,null,48976,null,3773,null,35229,null,2938,null,37536,null,2896,null,36653,null,3373,null,21743,null,2167,null,24235,null,2173,null,15234,null,1915,null,1266403,null,10435,null,792733,null,9582,null,473670,null,9626,null,103031,null,5265,null,62266,null,4020,null,60634,null,3817,null,39159,null,3264,null,49097,null,3604,null,25827,null,2759,null,24647,null,2655,null,15474,null,2103,null,19340,null,2478,null,7868,null,1462,null,13833,null,1862,null,11529,null,2055,null,8114,null,1450,null,9215,null,1526,null,6360,null,1127,null,6238,null,1264,null,4834,null,1106,null,2050,null,749,null,1703,null,713,null,2451,null,723,null,0400000US01,Alabama,01
526539,null,2083,null,275175,null,1941,null,130889,null,4105,null,313,null,474,null,130576,null,4074,null,467,null,307,null,150,null,161,null,914,null,594,null,581,null,314,null,1889,null,715,null,825,null,458,null,3328,null,839,null,1216,null,685,null,3288,null,751,null,3124,null,886,null,9088,null,2127,null,9571,null,1418,null,8947,null,1541,null,11100,null,1903,null,6944,null,1387,null,9075,null,1593,null,13526,null,1650,null,12747,null,1850,null,15252,null,1609,null,18544,null,2004,null,144286,null,4251,null,45537,null,2683,null,98749,null,4004,null,10823,null,1700,null,8460,null,1416,null,9590,null,1550,null,4819,null,1168,null,8939,null,1616,null,3858,null,910,null,4939,null,1092,null,2088,null,740,null,3879,null,1066,null,2736,null,812,null,4758,null,1049,null,4334,null,1124,null,3893,null,959,null,3497,null,929,null,1792,null,548,null,3300,null,857,null,4208,null,1073,null,2916,null,901,null,3950,null,1023,null,5970,null,1454,null,251364,null,1393,null,95875,null,3474,null,0,null,240,null,95875,null,3474,null,277,null,209,null,530,null,427,null,412,null,265,null,817,null,401,null,2316,null,744,null,1093,null,449,null,2694,null,750,null,2336,null,683,null,4896,null,1025,null,4363,null,1004,null,9516,null,1607,null,10642,null,1732,null,10599,null,1968,null,8732,null,1260,null,8263,null,1566,null,6653,null,1359,null,8033,null,1309,null,3913,null,819,null,6269,null,1206,null,3521,null,917,null,155489,null,3827,null,62606,null,2667,null,92883,null,3651,null,16521,null,1590,null,9526,null,1622,null,10470,null,1774,null,6843,null,1260,null,8215,null,1264,null,3099,null,943,null,3888,null,885,null,3487,null,866,null,5856,null,1097,null,2524,null,775,null,4420,null,1072,null,3966,null,783,null,2230,null,546,null,1581,null,491,null,2503,null,904,null,1353,null,438,null,2876,null,938,null,1139,null,444,null,1228,null,501,null,1158,null,581,null,0400000US02,Alaska,02
4973336,null,4265,null,2474355,null,3633,null,1257586,null,13410,null,0,null,302,null,1257586,null,13410,null,1081,null,487,null,1684,null,692,null,8374,null,1617,null,8989,null,2117,null,36140,null,3938,null,24939,null,3137,null,36477,null,3919,null,39026,null,3829,null,70538,null,5452,null,49014,null,4735,null,95512,null,6687,null,116528,null,7206,null,102409,null,6606,null,92069,null,5418,null,69771,null,5197,null,84011,null,5691,null,100166,null,4186,null,72398,null,4326,null,110266,null,4702,null,138194,null,5310,null,1216769,null,13703,null,661985,null,9307,null,554784,null,13243,null,83921,null,4664,null,65584,null,5242,null,62576,null,4228,null,37164,null,3492,null,52018,null,4309,null,23943,null,3153,null,29342,null,2715,null,21568,null,2706,null,25475,null,2925,null,15959,null,2621,null,23482,null,2548,null,23639,null,2471,null,17755,null,2491,null,13885,null,2172,null,8116,null,1505,null,9915,null,1554,null,9234,null,1682,null,6593,null,1260,null,10112,null,1958,null,14503,null,1839,null,2498981,null,3249,null,863208,null,12360,null,70,null,114,null,863138,null,12345,null,1429,null,730,null,3077,null,904,null,9962,null,1628,null,10423,null,2227,null,31374,null,3926,null,20825,null,2943,null,40851,null,4466,null,35854,null,3540,null,52305,null,4237,null,42701,null,3153,null,88781,null,5251,null,100632,null,5764,null,81688,null,5277,null,72624,null,4909,null,50114,null,4228,null,47036,null,3517,null,53802,null,3904,null,34300,null,2718,null,46662,null,3421,null,38698,null,3621,null,1635773,null,13090,null,997348,null,12439,null,638425,null,11640,null,111314,null,5655,null,75523,null,4337,null,74165,null,4842,null,51895,null,3997,null,66005,null,3946,null,35586,null,3703,null,37167,null,3381,null,21253,null,2284,null,23511,null,2385,null,15252,null,2194,null,27299,null,3188,null,24963,null,2975,null,16384,null,2186,null,13229,null,1640,null,9382,null,1404,null,10092,null,1725,null,8811,null,1641,null,6113,null,1401,null,5573,null,1140,null,4908,null,1180,null,0400000US04,Arizona,04
2233278,null,3352,null,1077937,null,3497,null,521166,null,8243,null,67,null,125,null,521099,null,8232,null,787,null,373,null,1641,null,672,null,5255,null,1307,null,4206,null,949,null,13134,null,2011,null,11201,null,1777,null,23025,null,2706,null,20873,null,2364,null,35873,null,3111,null,21058,null,2960,null,45273,null,3760,null,56996,null,4008,null,42704,null,3362,null,43367,null,3881,null,28591,null,2381,null,30043,null,3385,null,38086,null,3175,null,27018,null,2352,null,32454,null,2912,null,39514,null,2635,null,556771,null,8774,null,321334,null,8150,null,235437,null,7530,null,48220,null,4088,null,29873,null,3371,null,27299,null,2727,null,18734,null,2113,null,20978,null,2123,null,8446,null,1494,null,13171,null,2011,null,7760,null,1483,null,11029,null,1915,null,6127,null,1191,null,9553,null,1711,null,7902,null,1435,null,4426,null,1119,null,4387,null,928,null,2955,null,880,null,3351,null,843,null,3398,null,900,null,1950,null,714,null,1848,null,536,null,4030,null,863,null,1155341,null,3294,null,398201,null,6638,null,0,null,269,null,398201,null,6638,null,1010,null,571,null,1768,null,655,null,4374,null,1116,null,8741,null,1416,null,20821,null,2296,null,20664,null,2624,null,29284,null,3041,null,24878,null,2467,null,36047,null,3403,null,25688,null,2824,null,42163,null,2803,null,41373,null,3203,null,31134,null,3061,null,26416,null,2432,null,19458,null,2264,null,16529,null,1965,null,17862,null,1785,null,10453,null,1678,null,11349,null,1709,null,8189,null,1354,null,757140,null,7473,null,458123,null,7280,null,299017,null,8416,null,62812,null,3843,null,49037,null,4012,null,35236,null,3241,null,27753,null,3036,null,32850,null,2899,null,13945,null,1988,null,13391,null,1808,null,7929,null,1451,null,10047,null,1565,null,5599,null,1325,null,6729,null,1233,null,7995,null,1374,null,7356,null,1402,null,5637,null,1063,null,4111,null,955,null,3100,null,853,null,2073,null,751,null,1472,null,627,null,933,null,438,null,1012,null,514,null,0400000US05,Arkansas,05
28497519,null,10319,null,14161781,null,7885,null,7161591,null,33854,null,350,null,194,null,7161241,null,33815,null,17885,null,2389,null,13942,null,2937,null,47816,null,3857,null,50653,null,5083,null,175899,null,7493,null,138210,null,7863,null,261266,null,9575,null,212368,null,9979,null,320820,null,11375,null,242604,null,9936,null,462768,null,11328,null,501791,null,12826,null,433337,null,11031,null,465923,null,10935,null,356531,null,9155,null,434545,null,11311,null,566740,null,13233,null,448860,null,10008,null,763722,null,14896,null,1245561,null,16408,null,7000190,null,34685,null,3620045,null,27471,null,3380145,null,29898,null,458728,null,11353,null,334948,null,11217,null,315636,null,9734,null,223208,null,8981,null,337130,null,10441,null,142323,null,6987,null,193137,null,7516,null,118217,null,6707,null,169055,null,8066,null,89402,null,5796,null,149238,null,6213,null,153839,null,6964,null,93970,null,5106,null,87234,null,5386,null,57687,null,4266,null,69571,null,4481,null,86674,null,5038,null,62125,null,3790,null,97642,null,4498,null,140381,null,5762,null,14335738,null,7232,null,4738637,null,28134,null,501,null,329,null,4738136,null,28113,null,11538,null,1829,null,12415,null,2105,null,43679,null,3278,null,45727,null,3388,null,162327,null,8224,null,115523,null,7347,null,203595,null,7082,null,167672,null,6693,null,250131,null,8501,null,186240,null,7797,null,351966,null,11356,null,409277,null,10429,null,356712,null,9895,null,361621,null,12131,null,271227,null,7771,null,285704,null,9073,null,375265,null,8763,null,278786,null,8904,null,424039,null,10554,null,424692,null,9827,null,9597101,null,28214,null,5626437,null,28525,null,3970664,null,25154,null,607718,null,14092,null,445453,null,10683,null,441168,null,10158,null,305646,null,10611,null,427170,null,12811,null,180355,null,7686,null,226171,null,7715,null,128452,null,6238,null,179474,null,7077,null,94864,null,5601,null,171087,null,8173,null,155253,null,6393,null,98024,null,4954,null,88620,null,4630,null,67789,null,4154,null,65830,null,3780,null,77836,null,4383,null,62226,null,3562,null,84921,null,4291,null,62607,null,4007,null,0400000US06,California,06
3865078,null,3845,null,1940525,null,3777,null,1093602,null,10967,null,43,null,73,null,1093559,null,10961,null,3529,null,902,null,1036,null,525,null,7678,null,1500,null,8117,null,1583,null,35250,null,4009,null,18598,null,3118,null,28176,null,2673,null,19811,null,2671,null,48265,null,3614,null,34555,null,3007,null,64786,null,4407,null,83362,null,4908,null,76048,null,4491,null,82972,null,4336,null,61931,null,4855,null,70944,null,5130,null,93280,null,5023,null,75929,null,4370,null,116053,null,4709,null,163239,null,6148,null,846923,null,11320,null,358931,null,8387,null,487992,null,10271,null,79190,null,4552,null,50287,null,4037,null,46754,null,3761,null,32286,null,3215,null,45749,null,3567,null,19196,null,2375,null,28595,null,2775,null,13805,null,2056,null,21884,null,2591,null,13547,null,2054,null,25602,null,3101,null,22818,null,2350,null,13957,null,1913,null,13508,null,2046,null,6822,null,1157,null,10296,null,1607,null,11944,null,1879,null,6324,null,1221,null,8454,null,1396,null,16974,null,2020,null,1924553,null,4049,null,731792,null,11722,null,99,null,112,null,731693,null,11744,null,1584,null,611,null,2496,null,886,null,8570,null,1715,null,8171,null,1483,null,27469,null,2290,null,16735,null,2572,null,27101,null,2784,null,22738,null,2061,null,40981,null,3416,null,31886,null,3211,null,69274,null,4267,null,82103,null,4757,null,64716,null,4111,null,57220,null,3497,null,46617,null,3327,null,42663,null,3490,null,59538,null,3533,null,37986,null,2738,null,44711,null,3522,null,39134,null,2718,null,1192761,null,11893,null,594861,null,9327,null,597900,null,11968,null,108832,null,5224,null,73697,null,4763,null,61774,null,4147,null,42536,null,3413,null,65702,null,4595,null,25365,null,2362,null,31502,null,3214,null,18722,null,2130,null,27796,null,2527,null,13254,null,1916,null,26784,null,3049,null,22031,null,2479,null,16492,null,2102,null,12878,null,1688,null,9543,null,1502,null,9145,null,1401,null,11266,null,1580,null,6553,null,1320,null,6802,null,1482,null,7226,null,1426,null,0400000US08,Colorado,08
2788271,null,2941,null,1341600,null,2651,null,721050,null,8620,null,0,null,275,null,721050,null,8620,null,1494,null,478,null,1134,null,473,null,2808,null,851,null,2750,null,791,null,6547,null,1464,null,3774,null,846,null,8311,null,1659,null,9755,null,1882,null,18449,null,2344,null,10246,null,1519,null,40317,null,4083,null,45276,null,4004,null,43359,null,3645,null,49320,null,3844,null,38520,null,3209,null,51844,null,2965,null,77341,null,4338,null,57714,null,3787,null,97278,null,4538,null,154813,null,4768,null,620550,null,9208,null,299828,null,6422,null,320722,null,7104,null,52761,null,3442,null,38058,null,2562,null,32037,null,2916,null,17937,null,2372,null,27487,null,2864,null,12227,null,2292,null,16239,null,2058,null,10125,null,2046,null,13452,null,1902,null,5475,null,1285,null,14894,null,1968,null,12798,null,1641,null,8701,null,1487,null,10124,null,1624,null,6822,null,1308,null,6912,null,1378,null,8113,null,1426,null,6189,null,1357,null,8053,null,1229,null,12318,null,1401,null,1446671,null,2215,null,513454,null,8106,null,229,null,287,null,513225,null,8144,null,649,null,278,null,918,null,479,null,2499,null,721,null,2225,null,585,null,6199,null,1400,null,5388,null,1281,null,10946,null,2078,null,11442,null,2039,null,19193,null,2408,null,14729,null,2033,null,43045,null,3468,null,51992,null,4180,null,43127,null,3198,null,47091,null,3317,null,32857,null,2904,null,39049,null,3810,null,44326,null,3158,null,36981,null,2711,null,52413,null,2878,null,48156,null,2573,null,933217,null,8146,null,489560,null,8122,null,443657,null,7172,null,67346,null,3311,null,52058,null,3379,null,44582,null,3003,null,28705,null,2808,null,43785,null,3374,null,18257,null,2333,null,26693,null,2749,null,14786,null,1911,null,20788,null,2043,null,11807,null,1453,null,21023,null,2063,null,19852,null,2083,null,12525,null,1288,null,10917,null,1728,null,6971,null,1325,null,10009,null,1472,null,10229,null,1695,null,8215,null,1202,null,9998,null,1466,null,5111,null,982,null,0400000US09,Connecticut,09
691339,null,1615,null,330109,null,1626,null,169265,null,3385,null,0,null,263,null,169265,null,3385,null,182,null,131,null,136,null,152,null,524,null,376,null,740,null,405,null,2121,null,804,null,2582,null,954,null,4464,null,1039,null,4093,null,1264,null,4988,null,1008,null,4960,null,1078,null,12305,null,2058,null,12976,null,2077,null,14977,null,2178,null,13966,null,1852,null,10775,null,1224,null,10675,null,1501,null,14925,null,1818,null,14433,null,1601,null,17524,null,1879,null,21919,null,1767,null,160844,null,3612,null,82786,null,3322,null,78058,null,2912,null,14065,null,2043,null,10113,null,1669,null,9571,null,1495,null,4951,null,1047,null,6095,null,1357,null,3038,null,876,null,3855,null,999,null,1718,null,605,null,3407,null,784,null,1349,null,454,null,4887,null,1181,null,3113,null,862,null,2184,null,850,null,1699,null,638,null,587,null,296,null,1766,null,639,null,1399,null,525,null,1399,null,557,null,1029,null,418,null,1833,null,634,null,361230,null,1253,null,143217,null,4175,null,54,null,86,null,143163,null,4151,null,82,null,102,null,419,null,367,null,1426,null,771,null,833,null,421,null,3187,null,921,null,2526,null,745,null,4818,null,1218,null,5283,null,1191,null,8695,null,1683,null,5500,null,1222,null,17106,null,2107,null,15586,null,1772,null,12134,null,1751,null,13012,null,1880,null,8634,null,1451,null,7936,null,1225,null,10713,null,1542,null,9266,null,1330,null,8887,null,1415,null,7120,null,1290,null,218013,null,4395,null,124738,null,3549,null,93275,null,3712,null,17778,null,1968,null,14018,null,1753,null,11114,null,1589,null,5443,null,1066,null,9167,null,1401,null,3243,null,772,null,5281,null,1259,null,2932,null,786,null,4354,null,980,null,1287,null,618,null,3853,null,902,null,3773,null,1012,null,1921,null,553,null,1458,null,504,null,991,null,326,null,1668,null,474,null,1277,null,480,null,1969,null,731,null,1167,null,505,null,581,null,300,null,0400000US10,Delaware,10
492741,null,1054,null,229505,null,812,null,119462,null,3503,null,0,null,296,null,119462,null,3503,null,67,null,111,null,0,null,296,null,355,null,233,null,797,null,732,null,981,null,592,null,427,null,281,null,2965,null,1062,null,3352,null,1011,null,4394,null,1417,null,3530,null,1108,null,4953,null,1180,null,7029,null,1520,null,7953,null,1530,null,7800,null,1551,null,5859,null,1487,null,7429,null,1432,null,7779,null,1400,null,8595,null,1731,null,15449,null,2222,null,29748,null,2445,null,110043,null,3572,null,57550,null,4430,null,52493,null,4235,null,12320,null,1850,null,6381,null,1431,null,5472,null,1143,null,1826,null,646,null,4225,null,999,null,997,null,533,null,1807,null,755,null,1141,null,701,null,1120,null,444,null,1532,null,642,null,1988,null,909,null,2085,null,773,null,1092,null,459,null,945,null,530,null,797,null,482,null,957,null,469,null,1115,null,389,null,1710,null,758,null,2136,null,905,null,2847,null,780,null,263236,null,969,null,114524,null,3509,null,0,null,296,null,114524,null,3509,null,0,null,296,null,329,null,283,null,420,null,292,null,1332,null,573,null,2444,null,1370,null,1484,null,668,null,3004,null,1098,null,1345,null,555,null,2073,null,907,null,3058,null,1203,null,7062,null,1674,null,9185,null,2052,null,7831,null,1444,null,8752,null,1496,null,7747,null,1410,null,7493,null,1491,null,11632,null,1734,null,7693,null,1327,null,12625,null,1177,null,19015,null,1880,null,148712,null,3390,null,82651,null,3683,null,66061,null,4178,null,12336,null,2036,null,8692,null,1523,null,6186,null,1234,null,3953,null,1181,null,5260,null,1312,null,2162,null,781,null,2574,null,732,null,1020,null,404,null,2361,null,822,null,1394,null,584,null,3123,null,856,null,4576,null,1248,null,1428,null,609,null,2247,null,901,null,967,null,395,null,858,null,519,null,1542,null,675,null,629,null,341,null,2335,null,769,null,2418,null,891,null,0400000US11,District of Columbia,11
14788316,null,8838,null,7181495,null,8822,null,3425090,null,23449,null,371,null,333,null,3424719,null,23488,null,7992,null,1510,null,6108,null,1775,null,25690,null,3212,null,27563,null,3289,null,94579,null,6727,null,60029,null,4914,null,124688,null,8723,null,108227,null,6127,null,192242,null,10026,null,128245,null,6967,null,295001,null,10542,null,326941,null,11182,null,262215,null,10025,null,267625,null,9269,null,180439,null,8551,null,222585,null,8050,null,260975,null,9545,null,178889,null,6386,null,271035,null,9669,null,383651,null,10595,null,3756405,null,23598,null,2192049,null,16175,null,1564356,null,23134,null,216938,null,10227,null,169173,null,7002,null,178094,null,8785,null,117364,null,5462,null,167010,null,8448,null,73159,null,5327,null,96112,null,5884,null,56381,null,4356,null,79629,null,5454,null,38304,null,3521,null,74405,null,4906,null,58612,null,4529,null,40559,null,3157,null,36257,null,2959,null,22630,null,2846,null,26468,null,2645,null,25036,null,2334,null,15981,null,2406,null,22681,null,2435,null,49563,null,3504,null,7606821,null,5821,null,2674410,null,20782,null,205,null,201,null,2674205,null,20801,null,4009,null,1118,null,3064,null,884,null,28544,null,3048,null,31543,null,3001,null,106851,null,8025,null,73660,null,4921,null,141162,null,7525,null,117036,null,7217,null,200210,null,9098,null,141817,null,6116,null,296592,null,9832,null,291405,null,9317,null,239842,null,7612,null,219608,null,7897,null,143177,null,6661,null,145802,null,7134,null,158035,null,6887,null,100250,null,5366,null,124897,null,5862,null,106701,null,5863,null,4932411,null,20970,null,3140359,null,18840,null,1792052,null,19140,null,277651,null,8709,null,207659,null,8066,null,211178,null,7592,null,155579,null,7471,null,203638,null,6605,null,88456,null,4963,null,117392,null,7063,null,56957,null,3612,null,83827,null,4752,null,43850,null,3499,null,77142,null,5043,null,68523,null,4842,null,49678,null,3559,null,40064,null,3248,null,22403,null,2052,null,24897,null,2468,null,25131,null,2543,null,12753,null,1671,null,12280,null,1897,null,12994,null,1646,null,0400000US12,Florida,12
