B23018_001E,B23018_001EA,B23018_001M,B23018_001MA,B23018_002E,B23018_002EA,B23018_002M,B23018_002MA,B23018_003E,B23018_003EA,B23018_003M,B23018_003MA,GEO_ID,NAME,state
89795300,null,588477,null,50200275,null,403030,null,39595025,null,352151,null,0400000US01,Alabama,01
17208416,null,241826,null,10233598,null,189939,null,6974818,null,158941,null,0400000US02,Alaska,02
123951861,null,691593,null,70938043,null,472489,null,53013818,null,480848,null,0400000US04,Arizona,04
54942832,null,442444,null,30474232,null,351346,null,24468600,null,264339,null,0400000US05,Arkansas,05
714744311,null,1660798,null,413365203,null,1180956,null,301379108,null,1107492,null,0400000US06,California,06
110133396,null,531641,null,63862739,null,381910,null,46270657,null,386463,null,0400000US08,Colorado,08
72964613,null,509686,null,40915397,null,310734,null,32049216,null,347192,null,0400000US09,Connecticut,09
17915700,null,207654,null,9648989,null,118844,null,8266711,null,153849,null,0400000US10,Delaware,10
13577965,null,233692,null,6835308,null,159262,null,6742657,null,142717,null,0400000US11,District of Columbia,11
351682591,null,1163043,null,194381002,null,930261,null,157301589,null,736865,null,0400000US12,Florida,12
198056277,null,918227,null,110868726,null,671056,null,87187551,null,534881,null,0400000US13,Georgia,13
27231231,null,237939,null,15432800,null,181510,null,11798431,null,177387,null,0400000US15,Hawaii,15
30806214,null,338976,null,18239487,null,230109,null,12566727,null,231534,null,0400000US16,Idaho,16
263142366,null,922920,null,147979337,null,587712,null,115163029,null,564482,null,0400000US17,Illinois,17
129763438,null,558331,null,73355437,null,421654,null,56408001,null,406143,null,0400000US18,Indiana,18
65385050,null,327539,null,36821014,null,274862,null,28564036,null,252327,null,0400000US19,Iowa,19
61204860,null,340395,null,34713415,null,267086,null,26491445,null,227172,null,0400000US20,Kansas,20
81457490,null,586049,null,45486840,null,370857,null,35970650,null,382979,null,0400000US21,Kentucky,21
87958284,null,728327,null,49770713,null,466143,null,38187571,null,493884,null,0400000US22,Louisiana,22
27491041,null,300048,null,15320782,null,203123,null,12170259,null,207718,null,0400000US23,Maine,23
122717823,null,692301,null,65467207,null,428879,null,57250616,null,418947,null,0400000US24,Maryland,24
138105521,null,638546,null,76047983,null,435765,null,62057538,null,466863,null,0400000US25,Massachusetts,25
190708267,null,723070,null,107136475,null,548744,null,83571792,null,457715,null,0400000US26,Michigan,26
114854020,null,406760,null,64377399,null,322644,null,50476621,null,305317,null,0400000US27,Minnesota,27
54672369,null,516547,null,30305906,null,367243,null,24366463,null,315834,null,0400000US28,Mississippi,28
120868736,null,524119,null,66470013,null,387086,null,54398723,null,398806,null,0400000US29,Missouri,29
20365028,null,238213,null,11617193,null,160067,null,8747835,null,156848,null,0400000US30,Montana,30
39740653,null,251447,null,22454463,null,186681,null,17286190,null,181083,null,0400000US31,Nebraska,31
53848569,null,408173,null,30962270,null,282871,null,22886299,null,299601,null,0400000US32,Nevada,32
29329791,null,275628,null,16492503,null,193167,null,12837288,null,189453,null,0400000US33,New Hampshire,33
178286184,null,661769,null,100527710,null,439595,null,77758474,null,514322,null,0400000US34,New Jersey,34
37933640,null,363710,null,21102903,null,264806,null,16830737,null,265639,null,0400000US35,New Mexico,35
389413291,null,1289299,null,214845668,null,899311,null,174567623,null,879447,null,0400000US36,New York,36
190207857,null,738225,null,106113320,null,524834,null,84094537,null,510999,null,0400000US37,North Carolina,37
15073121,null,152265,null,8811611,null,113785,null,6261510,null,113421,null,0400000US38,North Dakota,38
229447429,null,772877,null,127691073,null,576935,null,101756356,null,589117,null,0400000US39,Ohio,39
73233262,null,540465,null,41821367,null,379289,null,31411895,null,325711,null,0400000US40,Oklahoma,40
76378429,null,509480,null,43437603,null,395697,null,32940826,null,331496,null,0400000US41,Oregon,41
249699357,null,747255,null,140506516,null,565297,null,109192841,null,467534,null,0400000US42,Pennsylvania,42
21228885,null,272208,null,11575887,null,191439,null,9652998,null,191496,null,0400000US44,Rhode Island,44
87016342,null,571094,null,48338344,null,463499,null,38677998,null,405094,null,0400000US45,South Carolina,45
17968798,null,177409,null,10177121,null,146289,null,7791677,null,120238,null,0400000US46,South Dakota,46
123810791,null,511949,null,68768247,null,381763,null,55042544,null,398960,null,0400000US47,Tennessee,47
498165591,null,1440053,null,290596359,null,940819,null,207569232,null,1022042,null,0400000US48,Texas,48
53624159,null,408861,null,32218968,null,252549,null,21405191,null,305396,null,0400000US49,Utah,49
13776177,null,177418,null,7629304,null,113944,null,6146873,null,120047,null,0400000US50,Vermont,50
168977082,null,849713,null,94020202,null,570640,null,74956880,null,505114,null,0400000US51,Virginia,51
136656408,null,564591,null,78514890,null,482756,null,58141518,null,372431,null,0400000US53,Washington,53
33394231,null,388824,null,18957028,null,310173,null,14437203,null,213054,null,0400000US54,West Virginia,54
122243017,null,460769,null,68689784,null,327499,null,53553233,null,331218,null,0400000US55,Wisconsin,55
12612665,null,210033,null,7436648,null,146844,null,5176017,null,122734,null,0400000US56,Wyoming,56
48522210,null,564293,null,27158991,null,384459,null,21363219,null,333341,null,0400000US72,Puerto Rico,72
