B08503_001E,B08503_001EA,B08503_001M,B08503_001MA,B08503_002E,B08503_002EA,B08503_002M,B08503_002MA,B08503_003E,B08503_003EA,B08503_003M,B08503_003MA,B08503_004E,B08503_004EA,B08503_004M,B08503_004MA,B08503_005E,B08503_005EA,B08503_005M,B08503_005MA,B08503_006E,B08503_006EA,B08503_006M,B08503_006MA,B08503_007E,B08503_007EA,B08503_007M,B08503_007MA,GEO_ID,NAME,state
41.5,null,0.3,null,42.0,null,0.3,null,37.6,null,0.8,null,43.2,null,3.5,null,34.8,null,2.1,null,39.4,null,3.0,null,46.7,null,1.2,null,0400000US01,Alabama,01
40.3,null,0.5,null,40.7,null,0.8,null,37.6,null,1.8,null,40.4,null,9.0,null,38.6,null,3.7,null,39.4,null,2.2,null,43.2,null,2.9,null,0400000US02,Alaska,02
40.1,null,0.2,null,40.6,null,0.2,null,35.4,null,0.5,null,36.5,null,2.6,null,35.3,null,3.1,null,38.5,null,1.5,null,47.2,null,0.9,null,0400000US04,Arizona,04
41.2,null,0.3,null,41.8,null,0.3,null,37.9,null,1.0,null,37.5,null,2.7,null,35.1,null,4.3,null,41.7,null,4.2,null,44.4,null,1.2,null,0400000US05,Arkansas,05
40.4,null,0.1,null,40.8,null,0.1,null,37.9,null,0.3,null,37.8,null,0.5,null,35.1,null,0.6,null,36.9,null,0.7,null,46.6,null,0.4,null,0400000US06,California,06
40.7,null,0.1,null,41.2,null,0.2,null,36.9,null,0.8,null,37.2,null,1.3,null,32.2,null,1.4,null,38.0,null,1.7,null,46.2,null,0.7,null,0400000US08,Colorado,08
43.3,null,0.2,null,44.0,null,0.2,null,38.9,null,1.0,null,37.6,null,1.2,null,31.7,null,1.6,null,37.6,null,3.5,null,46.6,null,0.9,null,0400000US09,Connecticut,09
42.0,null,0.5,null,42.9,null,0.5,null,37.3,null,2.0,null,37.7,null,2.8,null,27.9,null,10.4,null,37.6,null,3.7,null,46.8,null,1.7,null,0400000US10,Delaware,10
43.0,null,0.4,null,44.5,null,0.5,null,45.0,null,1.2,null,40.8,null,0.7,null,33.6,null,1.6,null,42.1,null,2.7,null,40.9,null,3.1,null,0400000US11,District of Columbia,11
42.3,null,0.1,null,42.7,null,0.2,null,38.3,null,0.4,null,38.5,null,1.9,null,37.8,null,1.4,null,37.8,null,1.1,null,47.0,null,0.6,null,0400000US12,Florida,12
40.7,null,0.2,null,41.2,null,0.2,null,37.1,null,0.6,null,37.8,null,1.2,null,34.1,null,1.9,null,38.2,null,1.4,null,44.3,null,0.6,null,0400000US13,Georgia,13
41.8,null,0.3,null,42.0,null,0.4,null,39.5,null,1.0,null,41.6,null,2.0,null,38.5,null,5.3,null,37.4,null,3.6,null,50.8,null,1.8,null,0400000US15,Hawaii,15
40.2,null,0.3,null,40.8,null,0.4,null,35.8,null,1.2,null,41.7,null,2.2,null,36.2,null,3.3,null,32.6,null,3.1,null,45.7,null,1.3,null,0400000US16,Idaho,16
41.2,null,0.1,null,41.9,null,0.2,null,38.2,null,0.6,null,38.3,null,0.4,null,33.5,null,1.5,null,38.9,null,1.0,null,45.3,null,0.7,null,0400000US17,Illinois,17
41.8,null,0.2,null,42.4,null,0.2,null,38.6,null,0.8,null,35.2,null,3.4,null,30.3,null,2.2,null,37.5,null,1.9,null,46.0,null,0.8,null,0400000US18,Indiana,18
42.3,null,0.2,null,42.9,null,0.2,null,38.3,null,0.9,null,37.3,null,1.8,null,32.2,null,3.9,null,41.8,null,3.3,null,48.7,null,1.0,null,0400000US19,Iowa,19
41.3,null,0.3,null,41.7,null,0.3,null,38.1,null,1.0,null,42.7,null,2.9,null,33.7,null,2.5,null,39.0,null,3.8,null,46.2,null,1.4,null,0400000US20,Kansas,20
41.2,null,0.2,null,41.7,null,0.3,null,37.4,null,0.8,null,40.6,null,2.4,null,34.0,null,3.4,null,37.2,null,2.3,null,45.8,null,1.8,null,0400000US21,Kentucky,21
41.2,null,0.2,null,41.7,null,0.3,null,36.6,null,1.2,null,37.7,null,1.6,null,36.6,null,2.0,null,39.5,null,1.8,null,47.1,null,1.5,null,0400000US22,Louisiana,22
