C19001_001E,C19001_001EA,C19001_001M,C19001_001MA,C19001_002E,C19001_002EA,C19001_002M,C19001_002MA,C19001_003E,C19001_003EA,C19001_003M,C19001_003MA,C19001_004E,C19001_004EA,C19001_004M,C19001_004MA,C19001_005E,C19001_005EA,C19001_005M,C19001_005MA,C19001_006E,C19001_006EA,C19001_006M,C19001_006MA,C19001_007E,C19001_007EA,C19001_007M,C19001_007MA,C19001_008E,C19001_008EA,C19001_008M,C19001_008MA,C19001_009E,C19001_009EA,C19001_009M,C19001_009MA,C19001_010E,C19001_010EA,C19001_010M,C19001_010MA,C19001_011E,C19001_011EA,C19001_011M,C19001_011MA,GEO_ID,NAME,state
1815865,null,10024,null,179092,null,6139,null,128178,null,5567,null,241417,null,7944,null,214905,null,6511,null,262060,null,7513,null,331253,null,8625,null,193917,null,6255,null,175083,null,6297,null,46766,null,3047,null,43194,null,2862,null,0400000US01,Alabama,01
237607,null,2898,null,8283,null,1368,null,6541,null,1214,null,17742,null,1841,null,20382,null,2156,null,31761,null,2246,null,45187,null,2788,null,38564,null,2879,null,44629,null,2843,null,13408,null,1784,null,11110,null,1231,null,0400000US02,Alaska,02
2273842,null,11467,null,154629,null,6245,null,111758,null,5342,null,245259,null,8042,null,250959,null,7720,null,350871,null,9311,null,442062,null,9836,null,286679,null,8695,null,272454,null,7088,null,81417,null,4120,null,77754,null,4137,null,0400000US04,Arizona,04
1114041,null,8021,null,114553,null,5284,null,81754,null,4780,null,166846,null,5725,null,141615,null,5591,null,178424,null,6926,null,194959,null,6752,null,109258,null,4431,null,84869,null,3796,null,21496,null,1945,null,20267,null,1921,null,0400000US05,Arkansas,05
12176760,null,21139,null,648930,null,15157,null,624235,null,12613,null,1167232,null,15532,null,1080441,null,16590,null,1531402,null,19178,null,2155374,null,19887,null,1538309,null,19471,null,1832571,null,16743,null,790514,null,13659,null,807752,null,12257,null,0400000US06,California,06
1897835,null,9244,null,114369,null,5285,null,89922,null,5025,null,177511,null,7306,null,186811,null,7076,null,263397,null,7536,null,366347,null,8792,null,246371,null,7751,null,266655,null,7843,null,94743,null,4054,null,91709,null,4374,null,0400000US08,Colorado,08
1329305,null,5895,null,75379,null,4072,null,54032,null,3662,null,105826,null,4694,null,100656,null,5194,null,147127,null,6518,null,236528,null,6743,null,184198,null,6613,null,224359,null,6481,null,90879,null,4583,null,110321,null,4588,null,0400000US09,Connecticut,09
328654,null,3672,null,17757,null,2000,null,14392,null,1802,null,29370,null,2571,null,34212,null,2729,null,46778,null,2827,null,65082,null,4182,null,45317,null,2736,null,46574,null,2741,null,16204,null,1766,null,12968,null,1379,null,0400000US10,Delaware,10
249996,null,3353,null,27751,null,2752,null,10342,null,1637,null,19551,null,2426,null,20503,null,2251,null,31871,null,2709,null,38460,null,3181,null,28781,null,2355,null,31007,null,2464,null,16550,null,1631,null,25180,null,2381,null,0400000US11,District of Columbia,11
7057285,null,24241,null,507204,null,10961,null,399649,null,10058,null,832619,null,12763,null,830628,null,15103,null,1091308,null,18225,null,1344722,null,20438,null,812111,null,12566,null,733170,null,11501,null,247505,null,7874,null,258369,null,9392,null,0400000US12,Florida,12
3469845,null,17452,null,270913,null,9893,null,197885,null,7656,null,366144,null,10132,null,363818,null,10107,null,502740,null,11550,null,672028,null,12474,null,415849,null,10414,null,398289,null,10633,null,141095,null,6108,null,141084,null,5430,null,0400000US13,Georgia,13
437105,null,4492,null,25652,null,2901,null,16959,null,2371,null,31801,null,2854,null,31300,null,2199,null,52973,null,3254,null,82851,null,4746,null,67797,null,3973,null,77886,null,4269,null,25693,null,2363,null,24193,null,2020,null,0400000US15,Hawaii,15
566004,null,4603,null,35086,null,3044,null,33017,null,2646,null,65299,null,3746,null,68778,null,4067,null,94299,null,4080,null,124998,null,5114,null,66717,null,3874,null,53191,null,3472,null,13248,null,1473,null,11371,null,1322,null,0400000US16,Idaho,16
4766252,null,13014,null,328391,null,9526,null,234266,null,7411,null,470578,null,10535,null,454551,null,11145,null,638080,null,12401,null,905889,null,13065,null,630434,null,11862,null,641571,null,11105,null,229990,null,7128,null,232502,null,7062,null,0400000US17,Illinois,17
2480570,null,10473,null,179968,null,6296,null,140313,null,5711,null,286254,null,7252,null,296992,null,9828,null,380975,null,9577,null,497098,null,10406,null,310823,null,8027,null,260615,null,7620,null,68175,null,3547,null,59357,null,3357,null,0400000US18,Indiana,18
1215351,null,6468,null,78204,null,3774,null,70655,null,4072,null,137863,null,5225,null,139314,null,3971,null,191745,null,5445,null,259867,null,6543,null,155984,null,5166,null,119675,null,4506,null,33001,null,2331,null,29043,null,1970,null,0400000US19,Iowa,19
1110829,null,6612,null,72657,null,4360,null,58768,null,3621,null,120855,null,5648,null,128430,null,5412,null,172392,null,5891,null,221508,null,6382,null,144520,null,5183,null,120069,null,4262,null,39112,null,2985,null,32518,null,2266,null,0400000US20,Kansas,20
1686277,null,9662,null,185559,null,6671,null,124927,null,5653,null,218306,null,6205,null,198357,null,6093,null,252214,null,7515,null,302246,null,7552,null,186837,null,6112,null,144275,null,5113,null,37189,null,2595,null,36367,null,2742,null,0400000US21,Kentucky,21
1625153,null,9520,null,160733,null,6938,null,111242,null,5153,null,210725,null,7747,null,184488,null,6387,null,238087,null,7067,null,280581,null,8543,null,178513,null,6101,null,169199,null,6621,null,47432,null,3124,null,44153,null,3066,null,0400000US22,Louisiana,22
542363,null,5056,null,39682,null,2976,null,35447,null,2560,null,65849,null,3381,null,65746,null,3385,null,80859,null,4100,null,111742,null,4578,null,65075,null,2927,null,51170,null,2973,null,15842,null,1663,null,10951,null,1329,null,0400000US23,Maine,23
2092692,null,7904,null,106866,null,4576,null,67099,null,3994,null,142644,null,6691,null,157265,null,5729,null,254802,null,7938,null,383442,null,8542,null,309307,null,8540,null,363167,null,9124,null,165107,null,4965,null,142993,null,4895,null,0400000US24,Maryland,24
2467323,null,8171,null,167381,null,6319,null,115328,null,5046,null,205789,null,6575,null,190584,null,6236,null,276927,null,7402,null,430282,null,10680,null,334752,null,7853,null,405016,null,8535,null,168803,null,6100,null,172461,null,5777,null,0400000US25,Massachusetts,25
3810801,null,12762,null,302663,null,7631,null,218009,null,6634,null,424867,null,9074,null,426787,null,8814,null,577987,null,11340,null,725824,null,11950,null,470795,null,8377,null,423272,null,7707,null,132124,null,4949,null,108473,null,3746,null,0400000US26,Michigan,26
2089449,null,7329,null,120450,null,5544,null,96887,null,4198,null,191923,null,5154,null,195869,null,6177,null,299528,null,7532,null,424666,null,8666,null,297159,null,6842,null,282217,null,5852,null,94315,null,4095,null,86435,null,3874,null,0400000US27,Minnesota,27
1094208,null,7307,null,129289,null,5472,null,94634,null,4926,null,152976,null,6431,null,136963,null,5623,null,160410,null,6535,null,184902,null,6531,null,105487,null,5024,null,84588,null,5070,null,23514,null,2392,null,21445,null,2436,null,0400000US28,Mississippi,28
2330040,null,9044,null,172858,null,5888,null,139328,null,5614,null,282123,null,8503,null,272943,null,7589,null,365909,null,8601,null,452586,null,9646,null,281669,null,8195,null,236944,null,5811,null,65810,null,3440,null,59870,null,2728,null,0400000US29,Missouri,29
375598,null,3682,null,28019,null,2464,null,25354,null,1940,null,50692,null,2530,null,48699,null,2830,null,58626,null,3141,null,72505,null,3450,null,40494,null,2527,null,34409,null,2410,null,8056,null,1267,null,8744,null,1334,null,0400000US30,Montana,30
704143,null,4204,null,42806,null,2894,null,37843,null,2796,null,83445,null,4431,null,80969,null,3758,null,109109,null,4727,null,147722,null,4766,null,93076,null,3817,null,71884,null,3256,null,18936,null,1655,null,18353,null,1600,null,0400000US31,Nebraska,31
952856,null,7182,null,52212,null,4144,null,36982,null,2867,null,86534,null,4670,null,95560,null,5172,null,143748,null,5617,null,202151,null,6568,null,137512,null,5454,null,127347,null,5698,null,38334,null,3369,null,32476,null,2196,null,0400000US32,Nevada,32
505286,null,4732,null,22726,null,2508,null,20395,null,2276,null,43410,null,3458,null,42052,null,3285,null,65002,null,3844,null,100027,null,5049,null,75695,null,4190,null,81827,null,4111,null,30442,null,2485,null,23710,null,1955,null,0400000US33,New Hampshire,33
3154012,null,10110,null,168229,null,6353,null,118165,null,5388,null,236995,null,9048,null,240728,null,7782,null,363568,null,9479,null,539765,null,10713,null,429397,null,9409,null,553063,null,7077,null,245915,null,7667,null,258187,null,6668,null,0400000US34,New Jersey,34
741399,null,5755,null,64001,null,3572,null,53171,null,3575,null,94971,null,5478,null,85886,null,4690,null,116044,null,5217,null,132702,null,5756,null,79830,null,4146,null,74131,null,3876,null,23579,null,1918,null,17084,null,1717,null,0400000US35,New Mexico,35
7137482,null,15735,null,579834,null,12605,null,376012,null,10381,null,702394,null,11988,null,654790,null,13902,null,896551,null,14698,null,1251752,null,13929,null,870748,null,14195,null,959818,null,15417,null,394392,null,10544,null,451191,null,8623,null,0400000US36,New York,36
3595175,null,14706,null,299290,null,8890,null,214261,null,6759,null,421293,null,11153,null,420180,null,9801,null,556309,null,13345,null,685569,null,11512,null,406888,null,10323,null,362490,null,8919,null,119788,null,5196,null,109107,null,4581,null,0400000US37,North Carolina,37
274743,null,2659,null,20615,null,1796,null,16967,null,1617,null,33073,null,2318,null,33884,null,2522,null,43860,null,2600,null,53990,null,2956,null,33096,null,1948,null,25208,null,1923,null,7169,null,1023,null,6881,null,1189,null,0400000US38,North Dakota,38
4508871,null,14815,null,368198,null,10269,null,267185,null,7682,null,508178,null,8973,null,508742,null,11600,null,677703,null,11286,null,896680,null,12139,null,539560,null,9903,null,476005,null,7396,null,146642,null,5027,null,119978,null,4020,null,0400000US39,Ohio,39
1407933,null,7799,null,124324,null,5608,null,95966,null,3931,null,181942,null,6630,null,174332,null,6405,null,222288,null,6726,null,264216,null,6867,null,151008,null,5283,null,127510,null,4938,null,34208,null,2564,null,32139,null,2145,null,0400000US40,Oklahoma,40
1474755,null,6858,null,106617,null,4684,null,80373,null,4284,null,165454,null,5250,null,164813,null,5712,null,217286,null,7063,null,295156,null,6486,null,180035,null,5391,null,169114,null,6277,null,50528,null,3065,null,45379,null,2589,null,0400000US41,Oregon,41
4904554,null,11469,null,353111,null,8310,null,283766,null,7082,null,545214,null,10142,null,527242,null,8849,null,706201,null,11610,null,949993,null,13406,null,600819,null,8231,null,578754,null,9016,null,182911,null,6687,null,176543,null,5211,null,0400000US42,Pennsylvania,42
399107,null,3931,null,33703,null,2805,null,21565,null,2421,null,38970,null,2854,null,34939,null,2675,null,51567,null,3639,null,71946,null,3754,null,54981,null,3491,null,55953,null,3340,null,19681,null,2051,null,15802,null,2093,null,0400000US44,Rhode Island,44
1702300,null,9251,null,158618,null,6520,null,109689,null,5756,null,213670,null,8315,null,195680,null,7207,null,257084,null,7158,null,315261,null,7961,null,198430,null,5809,null,162499,null,6591,null,48978,null,3283,null,42391,null,3052,null,0400000US45,South Carolina,45
319926,null,3421,null,23402,null,1679,null,21239,null,1914,null,36618,null,2734,null,39035,null,2532,null,51387,null,2808,null,69158,null,3644,null,38609,null,2395,null,24827,null,2131,null,8005,null,1359,null,7646,null,1121,null,0400000US46,South Dakota,46
2434683,null,10947,null,217652,null,7830,null,158331,null,5851,null,312568,null,7631,null,293839,null,8652,null,387725,null,8830,null,451868,null,9349,null,258697,null,7540,null,214274,null,6875,null,67679,null,3095,null,72050,null,3359,null,0400000US47,Tennessee,47
8422249,null,18072,null,652225,null,10214,null,459626,null,9837,null,970937,null,14387,null,908183,null,13945,null,1216085,null,17871,null,1526808,null,17561,null,1004760,null,16832,null,978295,null,13216,null,355103,null,8304,null,350227,null,8812,null,0400000US48,Texas,48
854244,null,4876,null,38773,null,3233,null,34178,null,2892,null,71742,null,4084,null,83468,null,4392,null,134567,null,4952,null,194472,null,5454,null,121356,null,4845,null,116811,null,4468,null,32246,null,2412,null,26631,null,2390,null,0400000US49,Utah,49
249986,null,2593,null,15808,null,1809,null,14001,null,1436,null,24554,null,1782,null,27999,null,2132,null,36911,null,2258,null,53505,null,2267,null,33533,null,2416,null,28769,null,1982,null,8182,null,1129,null,6724,null,921,null,0400000US50,Vermont,50
2961083,null,11010,null,173224,null,7764,null,127077,null,5681,null,262474,null,7236,null,255010,null,8286,null,393075,null,9080,null,541427,null,10216,null,388167,null,9830,null,445168,null,9398,null,184902,null,5979,null,190559,null,6159,null,0400000US51,Virginia,51
2547663,null,9073,null,153277,null,5181,null,108448,null,5240,null,225392,null,8561,null,246304,null,8353,null,358542,null,8904,null,500847,null,8511,null,356549,null,7587,null,363632,null,8143,null,122138,null,5397,null,112534,null,4857,null,0400000US53,Washington,53
749586,null,6455,null,82623,null,4782,null,63002,null,3676,null,106657,null,4527,null,95386,null,4972,null,116181,null,5495,null,136015,null,4913,null,74751,null,4412,null,52852,null,2727,null,11888,null,1922,null,10231,null,1505,null,0400000US54,West Virginia,54
2249630,null,8922,null,133086,null,4996,null,112247,null,4678,null,235203,null,6480,null,244575,null,7165,null,342052,null,7402,null,475305,null,8603,null,313482,null,6909,null,266847,null,6901,null,66913,null,2852,null,59920,null,2819,null,0400000US55,Wisconsin,55
208613,null,3448,null,12885,null,1347,null,9637,null,1411,null,19374,null,2289,null,22615,null,2116,null,32512,null,2665,null,42371,null,2666,null,28519,null,2718,null,27118,null,2021,null,7896,null,1183,null,5686,null,1008,null,0400000US56,Wyoming,56
1186497,null,10034,null,365313,null,7591,null,147274,null,4926,null,208359,null,5629,null,142308,null,4403,null,137566,null,5115,null,106680,null,3915,null,37564,null,2649,null,27320,null,2122,null,6926,null,1158,null,7187,null,1190,null,0400000US72,Puerto Rico,72
