B21003_001E,B21003_001EA,B21003_001M,B21003_001MA,B21003_002E,B21003_002EA,B21003_002M,B21003_002MA,B21003_003E,B21003_003EA,B21003_003M,B21003_003MA,B21003_004E,B21003_004EA,B21003_004M,B21003_004MA,B21003_005E,B21003_005EA,B21003_005M,B21003_005MA,B21003_006E,B21003_006EA,B21003_006M,B21003_006MA,B21003_007E,B21003_007EA,B21003_007M,B21003_007MA,B21003_008E,B21003_008EA,B21003_008M,B21003_008MA,B21003_009E,B21003_009EA,B21003_009M,B21003_009MA,B21003_010E,B21003_010EA,B21003_010M,B21003_010MA,B21003_011E,B21003_011EA,B21003_011M,B21003_011MA,GEO_ID,NAME,state
3062897,null,6656,null,396110,null,7680,null,42267,null,3030,null,113742,null,4182,null,142475,null,5546,null,97626,null,4975,null,2666787,null,9347,null,515069,null,11958,null,858941,null,13381,null,719853,null,12721,null,572924,null,13938,null,0400000US01,Alabama,01
412324,null,3281,null,66574,null,3977,null,3349,null,974,null,15078,null,2068,null,30358,null,3031,null,17789,null,2347,null,345750,null,5342,null,31989,null,2620,null,96406,null,4366,null,122066,null,4200,null,95289,null,4369,null,0400000US02,Alaska,02
4176955,null,4452,null,543962,null,10377,null,33646,null,3061,null,132672,null,5753,null,221140,null,6903,null,156504,null,5931,null,3632993,null,11463,null,644459,null,15662,null,912952,null,16426,null,1183256,null,16096,null,892326,null,13056,null,0400000US04,Arizona,04
1868182,null,5292,null,238586,null,5728,null,30307,null,2423,null,83702,null,4041,null,78651,null,3649,null,45926,null,3095,null,1629596,null,7140,null,306653,null,8738,null,578719,null,11780,null,440095,null,9001,null,304129,null,7828,null,0400000US05,Arkansas,05
23436146,null,11205,null,2005096,null,18130,null,138953,null,5653,null,411731,null,9783,null,837350,null,13105,null,617062,null,10530,null,21431050,null,22755,null,4511557,null,35137,null,4475987,null,35544,null,6125168,null,31662,null,6318338,null,35670,null,0400000US06,California,06
3247238,null,4584,null,408355,null,8765,null,23789,null,2893,null,92972,null,4439,null,150386,null,6137,null,141208,null,5072,null,2838883,null,9460,null,339707,null,9178,null,652365,null,11369,null,834324,null,12351,null,1012487,null,13285,null,0400000US08,Colorado,08
2360419,null,2238,null,235084,null,6973,null,24530,null,2097,null,70803,null,4091,null,69362,null,3924,null,70389,null,3333,null,2125335,null,7194,null,244023,null,7549,null,590017,null,13275,null,520857,null,10325,null,770438,null,13407,null,0400000US09,Connecticut,09
578389,null,1532,null,75505,null,3859,null,6198,null,966,null,25404,null,2734,null,26464,null,2071,null,17439,null,1623,null,502884,null,3951,null,68155,null,4498,null,156453,null,5165,null,136863,null,5181,null,141413,null,6314,null,0400000US10,Delaware,10
401365,null,895,null,31332,null,2687,null,4222,null,967,null,7293,null,1462,null,6695,null,1162,null,13122,null,1592,null,370033,null,2666,null,53228,null,4776,null,72692,null,4239,null,64187,null,4408,null,179926,null,4589,null,0400000US11,District of Columbia,11
12660650,null,8508,null,1638147,null,15749,null,128457,null,6869,null,464912,null,12274,null,580757,null,10129,null,464021,null,9158,null,11022503,null,16696,null,1748028,null,20441,null,3334353,null,33459,null,3139089,null,24469,null,2801033,null,26192,null,0400000US12,Florida,12
6152519,null,8671,null,698213,null,11636,null,55846,null,3622,null,205689,null,6544,null,246608,null,6888,null,190070,null,6305,null,5454306,null,14178,null,940635,null,21893,null,1604962,null,23387,null,1408677,null,18082,null,1500032,null,19964,null,0400000US13,Georgia,13
