B19001_001E,B19001_001EA,B19001_001M,B19001_001MA,B19001_002E,B19001_002EA,B19001_002M,B19001_002MA,B19001_003E,B19001_003EA,B19001_003M,B19001_003MA,B19001_004E,B19001_004EA,B19001_004M,B19001_004MA,B19001_005E,B19001_005EA,B19001_005M,B19001_005MA,B19001_006E,B19001_006EA,B19001_006M,B19001_006MA,B19001_007E,B19001_007EA,B19001_007M,B19001_007MA,B19001_008E,B19001_008EA,B19001_008M,B19001_008MA,B19001_009E,B19001_009EA,B19001_009M,B19001_009MA,B19001_010E,B19001_010EA,B19001_010M,B19001_010MA,B19001_011E,B19001_011EA,B19001_011M,B19001_011MA,B19001_012E,B19001_012EA,B19001_012M,B19001_012MA,B19001_013E,B19001_013EA,B19001_013M,B19001_013MA,B19001_014E,B19001_014EA,B19001_014M,B19001_014MA,B19001_015E,B19001_015EA,B19001_015M,B19001_015MA,B19001_016E,B19001_016EA,B19001_016M,B19001_016MA,B19001_017E,B19001_017EA,B19001_017M,B19001_017MA,GEO_ID,NAME,state
1815865,null,10024,null,179092,null,6139,null,128178,null,5567,null,122240,null,5176,null,119177,null,5589,null,105725,null,5336,null,109180,null,4431,null,91670,null,4656,null,88905,null,5246,null,81485,null,4099,null,150853,null,5063,null,180400,null,6406,null,193917,null,6255,null,119250,null,5315,null,55833,null,3113,null,46766,null,3047,null,43194,null,2862,null,0400000US01,Alabama,01
237607,null,2898,null,8283,null,1368,null,6541,null,1214,null,7359,null,1100,null,10383,null,1639,null,9002,null,1447,null,11380,null,1550,null,9862,null,1516,null,11314,null,1569,null,10585,null,1363,null,18569,null,2138,null,26618,null,2162,null,38564,null,2879,null,27701,null,2063,null,16928,null,2050,null,13408,null,1784,null,11110,null,1231,null,0400000US02,Alaska,02
2273842,null,11467,null,154629,null,6245,null,111758,null,5342,null,117454,null,5956,null,127805,null,5838,null,118415,null,6588,null,132544,null,5946,null,123522,null,6107,null,120690,null,5562,null,106659,null,5369,null,191212,null,6799,null,250850,null,6822,null,286679,null,8695,null,177469,null,6329,null,94985,null,4479,null,81417,null,4120,null,77754,null,4137,null,0400000US04,Arizona,04
1114041,null,8021,null,114553,null,5284,null,81754,null,4780,null,81388,null,4629,null,85458,null,4697,null,69493,null,4092,null,72122,null,3785,null,66330,null,3543,null,61256,null,4016,null,50838,null,3658,null,92836,null,4613,null,102123,null,4425,null,109258,null,4431,null,55443,null,3904,null,29426,null,2405,null,21496,null,1945,null,20267,null,1921,null,0400000US05,Arkansas,05
12176760,null,21139,null,648930,null,15157,null,624235,null,12613,null,565223,null,12483,null,602009,null,11017,null,530281,null,10698,null,550160,null,13805,null,513099,null,10585,null,537987,null,10751,null,480316,null,11689,null,918490,null,14047,null,1236884,null,15381,null,1538309,null,19471,null,1143484,null,13698,null,689087,null,13495,null,790514,null,13659,null,807752,null,12257,null,0400000US06,California,06
1897835,null,9244,null,114369,null,5285,null,89922,null,5025,null,82846,null,5559,null,94665,null,4126,null,90750,null,4900,null,96061,null,5070,null,86941,null,4231,null,87574,null,4838,null,88882,null,5079,null,155240,null,5580,null,211107,null,7976,null,246371,null,7751,null,168871,null,6211,null,97784,null,4150,null,94743,null,4054,null,91709,null,4374,null,0400000US08,Colorado,08
1329305,null,5895,null,75379,null,4072,null,54032,null,3662,null,52447,null,3291,null,53379,null,3724,null,48858,null,3472,null,51798,null,3736,null,50517,null,4127,null,49844,null,3880,null,46766,null,3686,null,98028,null,4226,null,138500,null,5389,null,184198,null,6613,null,134455,null,4690,null,89904,null,4392,null,90879,null,4583,null,110321,null,4588,null,0400000US09,Connecticut,09
328654,null,3672,null,17757,null,2000,null,14392,null,1802,null,14754,null,2185,null,14616,null,2105,null,17540,null,1629,null,16672,null,2083,null,15867,null,2009,null,16685,null,1953,null,14226,null,1706,null,26868,null,2569,null,38214,null,3224,null,45317,null,2736,null,30708,null,2728,null,15866,null,1710,null,16204,null,1766,null,12968,null,1379,null,0400000US10,Delaware,10
249996,null,3353,null,27751,null,2752,null,10342,null,1637,null,11103,null,1728,null,8448,null,1580,null,9040,null,1391,null,11463,null,1958,null,10002,null,1531,null,13689,null,1944,null,8180,null,1706,null,17624,null,2267,null,20836,null,2194,null,28781,null,2355,null,18339,null,1971,null,12668,null,1747,null,16550,null,1631,null,25180,null,2381,null,0400000US11,District of Columbia,11
7057285,null,24241,null,507204,null,10961,null,399649,null,10058,null,399980,null,9813,null,432639,null,10895,null,411688,null,9498,null,418940,null,11526,null,384816,null,10867,null,380581,null,10262,null,325911,null,10458,null,620111,null,14539,null,724611,null,16028,null,812111,null,12566,null,478522,null,9694,null,254648,null,7936,null,247505,null,7874,null,258369,null,9392,null,0400000US12,Florida,12
3469845,null,17452,null,270913,null,9893,null,197885,null,7656,null,183340,null,7466,null,182804,null,7046,null,175058,null,7718,null,188760,null,6692,null,175898,null,7918,null,174605,null,7904,null,152237,null,6208,null,292735,null,8697,null,379293,null,10775,null,415849,null,10414,null,257001,null,8609,null,141288,null,6039,null,141095,null,6108,null,141084,null,5430,null,0400000US13,Georgia,13
437105,null,4492,null,25652,null,2901,null,16959,null,2371,null,16320,null,2121,null,15481,null,2181,null,14449,null,1713,null,16851,null,2197,null,16866,null,2080,null,18955,null,1839,null,17152,null,2161,null,33083,null,3214,null,49768,null,3551,null,67797,null,3973,null,49749,null,3268,null,28137,null,2710,null,25693,null,2363,null,24193,null,2020,null,0400000US15,Hawaii,15
566004,null,4603,null,35086,null,3044,null,33017,null,2646,null,30653,null,2292,null,34646,null,3080,null,34788,null,2534,null,33990,null,2798,null,31405,null,2298,null,32481,null,2908,null,30413,null,2595,null,58027,null,3888,null,66971,null,3533,null,66717,null,3874,null,36118,null,2910,null,17073,null,1816,null,13248,null,1473,null,11371,null,1322,null,0400000US16,Idaho,16
4766252,null,13014,null,328391,null,9526,null,234266,null,7411,null,229063,null,7043,null,241515,null,7341,null,224539,null,7763,null,230012,null,6594,null,216753,null,7264,null,220848,null,7143,null,200479,null,6708,null,386343,null,9580,null,519546,null,9796,null,630434,null,11862,null,409111,null,8575,null,232460,null,5897,null,229990,null,7128,null,232502,null,7062,null,0400000US17,Illinois,17
2480570,null,10473,null,179968,null,6296,null,140313,null,5711,null,136598,null,4972,null,149656,null,5326,null,142916,null,6818,null,154076,null,6719,null,128068,null,5759,null,133917,null,6509,null,118990,null,5363,null,224951,null,7387,null,272147,null,7993,null,310823,null,8027,null,174705,null,6286,null,85910,null,4417,null,68175,null,3547,null,59357,null,3357,null,0400000US18,Indiana,18
1215351,null,6468,null,78204,null,3774,null,70655,null,4072,null,66852,null,4030,null,71011,null,3198,null,69581,null,3684,null,69733,null,3399,null,65550,null,3420,null,69457,null,3945,null,56738,null,2818,null,113685,null,3821,null,146182,null,5430,null,155984,null,5166,null,78458,null,3823,null,41217,null,2780,null,33001,null,2331,null,29043,null,1970,null,0400000US19,Iowa,19
1110829,null,6612,null,72657,null,4360,null,58768,null,3621,null,57310,null,4368,null,63545,null,3861,null,61187,null,3793,null,67243,null,4152,null,61858,null,3392,null,60236,null,3594,null,50298,null,3446,null,100472,null,4743,null,121036,null,5220,null,144520,null,5183,null,82307,null,4152,null,37762,null,2197,null,39112,null,2985,null,32518,null,2266,null,0400000US20,Kansas,20
1686277,null,9662,null,185559,null,6671,null,124927,null,5653,null,107701,null,5022,null,110605,null,5017,null,99579,null,5243,null,98778,null,4728,null,86016,null,4436,null,88268,null,5030,null,77930,null,4285,null,136849,null,5979,null,165397,null,5540,null,186837,null,6112,null,96002,null,4513,null,48273,null,3234,null,37189,null,2595,null,36367,null,2742,null,0400000US21,Kentucky,21
1625153,null,9520,null,160733,null,6938,null,111242,null,5153,null,103656,null,5012,null,107069,null,5633,null,95157,null,4043,null,89331,null,4886,null,80821,null,4264,null,83454,null,5143,null,73812,null,4003,null,124683,null,6121,null,155898,null,6346,null,178513,null,6101,null,113742,null,5278,null,55457,null,3752,null,47432,null,3124,null,44153,null,3066,null,0400000US22,Louisiana,22
542363,null,5056,null,39682,null,2976,null,35447,null,2560,null,32969,null,2568,null,32880,null,2617,null,32735,null,2618,null,33011,null,2268,null,28340,null,2492,null,27841,null,2006,null,24678,null,2462,null,50436,null,3090,null,61306,null,3521,null,65075,null,2927,null,34551,null,2250,null,16619,null,1891,null,15842,null,1663,null,10951,null,1329,null,0400000US23,Maine,23
2092692,null,7904,null,106866,null,4576,null,67099,null,3994,null,64404,null,4104,null,78240,null,4871,null,78585,null,4268,null,78680,null,4210,null,81248,null,5148,null,93292,null,4895,null,80262,null,4250,null,160856,null,6572,null,222586,null,6794,null,309307,null,8540,null,221320,null,7174,null,141847,null,4734,null,165107,null,4965,null,142993,null,4895,null,0400000US24,Maryland,24
2467323,null,8171,null,167381,null,6319,null,115328,null,5046,null,103657,null,5549,null,102132,null,5274,null,89812,null,4118,null,100772,null,3887,null,90395,null,4494,null,99836,null,4610,null,86696,null,4196,null,180553,null,5964,null,249729,null,8942,null,334752,null,7853,null,251645,null,6717,null,153371,null,5892,null,168803,null,6100,null,172461,null,5777,null,0400000US25,Massachusetts,25
