B17003_001E,B17003_001EA,B17003_001M,B17003_001MA,B17003_002E,B17003_002EA,B17003_002M,B17003_002MA,B17003_003E,B17003_003EA,B17003_003M,B17003_003MA,B17003_004E,B17003_004EA,B17003_004M,B17003_004MA,B17003_005E,B17003_005EA,B17003_005M,B17003_005MA,B17003_006E,B17003_006EA,B17003_006M,B17003_006MA,B17003_007E,B17003_007EA,B17003_007M,B17003_007MA,B17003_008E,B17003_008EA,B17003_008M,B17003_008MA,B17003_009E,B17003_009EA,B17003_009M,B17003_009MA,B17003_010E,B17003_010EA,B17003_010M,B17003_010MA,B17003_011E,B17003_011EA,B17003_011M,B17003_011MA,B17003_012E,B17003_012EA,B17003_012M,B17003_012MA,B17003_013E,B17003_013EA,B17003_013M,B17003_013MA,B17003_014E,B17003_014EA,B17003_014M,B17003_014MA,B17003_015E,B17003_015EA,B17003_015M,B17003_015MA,B17003_016E,B17003_016EA,B17003_016M,B17003_016MA,B17003_017E,B17003_017EA,B17003_017M,B17003_017MA,B17003_018E,B17003_018EA,B17003_018M,B17003_018MA,B17003_019E,B17003_019EA,B17003_019M,B17003_019MA,B17003_020E,B17003_020EA,B17003_020M,B17003_020MA,B17003_021E,B17003_021EA,B17003_021M,B17003_021MA,B17003_022E,B17003_022EA,B17003_022M,B17003_022MA,B17003_023E,B17003_023EA,B17003_023M,B17003_023MA,GEO_ID,NAME,state
8239630,null,9972,null,759959,null,15413,null,301044,null,9493,null,103282,null,6485,null,94935,null,5102,null,63661,null,4561,null,39166,null,3372,null,458915,null,10156,null,143279,null,5377,null,146360,null,6670,null,116603,null,4828,null,52673,null,3761,null,7479671,null,18486,null,3662233,null,10116,null,462985,null,9515,null,983674,null,15709,null,1030487,null,15212,null,1185087,null,13138,null,3817438,null,12516,null,416553,null,9969,null,1012102,null,14231,null,1167800,null,13572,null,1220983,null,13092,null,0400000US17,Illinois,17
4088205,null,4720,null,395516,null,10584,null,154020,null,5809,null,52131,null,3852,null,57841,null,3780,null,30205,null,3129,null,13843,null,1901,null,241496,null,7001,null,71639,null,4357,null,88310,null,3989,null,64476,null,3702,null,17071,null,2142,null,3692689,null,12157,null,1813112,null,7768,null,224014,null,7018,null,628177,null,10243,null,506172,null,9780,null,454749,null,8740,null,1879577,null,8227,null,196194,null,6558,null,656484,null,9626,null,564801,null,8768,null,462098,null,8799,null,0400000US18,Indiana,18
1934678,null,3452,null,157212,null,6240,null,61540,null,3560,null,14781,null,1818,null,25368,null,2469,null,15545,null,1749,null,5846,null,1251,null,95672,null,4695,null,21253,null,2418,null,33471,null,2481,null,32207,null,2864,null,8741,null,1494,null,1777466,null,7473,null,877612,null,4385,null,78442,null,3245,null,300232,null,6348,null,273310,null,6145,null,225628,null,6677,null,899854,null,5134,null,64509,null,3174,null,289383,null,5516,null,309281,null,5779,null,236681,null,5240,null,0400000US19,Iowa,19
1764316,null,4023,null,144472,null,6068,null,54819,null,3508,null,15620,null,1830,null,18017,null,2283,null,14274,null,2012,null,6908,null,1204,null,89653,null,4749,null,22353,null,2382,null,29241,null,2370,null,27565,null,2637,null,10494,null,2281,null,1619844,null,7324,null,800931,null,4603,null,76904,null,3611,null,219492,null,6185,null,246434,null,5881,null,258101,null,5167,null,818913,null,5188,null,65549,null,3658,null,218510,null,5192,null,278703,null,6009,null,256151,null,5753,null,0400000US20,Kansas,20
2816780,null,5092,null,393914,null,11875,null,156105,null,7614,null,71108,null,5267,null,55282,null,4210,null,21149,null,2369,null,8566,null,1443,null,237809,null,6948,null,87445,null,4594,null,81761,null,4339,null,56277,null,3575,null,12326,null,1836,null,2422866,null,12936,null,1185046,null,8731,null,195786,null,6636,null,412704,null,8032,null,317084,null,7297,null,259472,null,6352,null,1237820,null,7113,null,162807,null,6093,null,416915,null,8376,null,376229,null,8029,null,281869,null,6977,null,0400000US21,Kentucky,21
2759625,null,5182,null,363402,null,12818,null,131134,null,6569,null,55246,null,4078,null,44767,null,4304,null,20651,null,2446,null,10470,null,1789,null,232268,null,9102,null,84294,null,5229,null,87844,null,5173,null,47078,null,4051,null,13052,null,2212,null,2396223,null,13426,null,1161831,null,7776,null,194169,null,6399,null,411708,null,8340,null,299537,null,8273,null,256417,null,7369,null,1234392,null,9260,null,166930,null,6311,null,419299,null,9356,null,357464,null,9160,null,290699,null,7838,null,0400000US22,Louisiana,22
915146,null,1862,null,91538,null,4816,null,35633,null,2637,null,10546,null,1468,null,14857,null,1784,null,7509,null,1330,null,2721,null,651,null,55905,null,3581,null,13984,null,1906,null,21811,null,2090,null,15012,null,1786,null,5098,null,1077,null,823608,null,5142,null,400963,null,2848,null,39056,null,2388,null,142273,null,4453,null,114287,null,4192,null,105347,null,3970,null,422645,null,3719,null,28050,null,2191,null,140472,null,4614,null,133291,null,3847,null,120832,null,5078,null,0400000US23,Maine,23
3679827,null,3534,null,242024,null,8784,null,89778,null,5314,null,29314,null,2727,null,26499,null,3279,null,17666,null,2577,null,16299,null,2967,null,152246,null,6583,null,47519,null,3136,null,48679,null,3606,null,35257,null,2987,null,20791,null,2710,null,3437803,null,9024,null,1632125,null,5862,null,184419,null,8107,null,424474,null,10716,null,413659,null,10264,null,609573,null,9858,null,1805678,null,7488,null,169272,null,5803,null,460792,null,9160,null,511417,null,9494,null,664197,null,10297,null,0400000US24,Maryland,24
4308648,null,3885,null,357934,null,11291,null,141488,null,6352,null,41775,null,3740,null,45580,null,3576,null,27010,null,3108,null,27123,null,2922,null,216446,null,8109,null,64531,null,4783,null,68596,null,4116,null,48460,null,3710,null,34859,null,3133,null,3950714,null,12500,null,1904353,null,7476,null,190783,null,7116,null,507291,null,10728,null,425516,null,9026,null,780763,null,10950,null,2046361,null,8657,null,174127,null,6630,null,512171,null,9940,null,540411,null,9357,null,819652,null,12856,null,0400000US25,Massachusetts,25
6514292,null,5623,null,726303,null,13897,null,297542,null,8374,null,89207,null,5216,null,108066,null,5715,null,71701,null,5127,null,28568,null,2494,null,428761,null,9454,null,106245,null,5515,null,153759,null,6045,null,133447,null,5871,null,35310,null,2868,null,5787989,null,15983,null,2827529,null,10245,null,300118,null,9491,null,850100,null,12042,null,891718,null,11379,null,785593,null,10369,null,2960460,null,9849,null,257521,null,7151,null,900981,null,10596,null,1019109,null,11709,null,782849,null,9533,null,0400000US26,Michigan,26
3395349,null,3913,null,246861,null,7406,null,102616,null,5146,null,23389,null,2306,null,34909,null,3353,null,29282,null,2544,null,15036,null,1800,null,144245,null,5409,null,35129,null,2645,null,48789,null,3288,null,44496,null,2839,null,15831,null,1943,null,3148488,null,8000,null,1565158,null,6094,null,117140,null,4006,null,429598,null,7437,null,491196,null,8328,null,527224,null,7582,null,1583330,null,6140,null,95766,null,4303,null,415216,null,6839,null,548611,null,7425,null,523737,null,7058,null,0400000US27,Minnesota,27
1812348,null,7064,null,294229,null,12013,null,103600,null,6004,null,46602,null,3510,null,31183,null,3235,null,18856,null,2669,null,6959,null,1256,null,190629,null,8099,null,68337,null,4496,null,61151,null,4460,null,49482,null,3959,null,11659,null,1917,null,1518119,null,13805,null,738938,null,7346,null,125107,null,6232,null,230160,null,7715,null,224808,null,7555,null,158863,null,5497,null,779181,null,10456,null,111894,null,4715,null,221414,null,6682,null,266308,null,8511,null,179565,null,6227,null,0400000US28,Mississippi,28
3829961,null,6387,null,392145,null,10666,null,147497,null,5815,null,45524,null,3645,null,57862,null,3754,null,28708,null,2530,null,15403,null,2247,null,244648,null,7925,null,74468,null,4262,null,84771,null,4727,null,65105,null,4263,null,20304,null,2258,null,3437816,null,12563,null,1673499,null,7669,null,195304,null,6085,null,535220,null,9977,null,482945,null,9915,null,460030,null,8354,null,1764317,null,8356,null,183399,null,6001,null,539937,null,9439,null,563498,null,9947,null,477483,null,8682,null,0400000US29,Missouri,29
636213,null,2756,null,69423,null,4542,null,30157,null,2838,null,6793,null,1542,null,9836,null,1609,null,9978,null,1465,null,3550,null,900,null,39266,null,2712,null,6383,null,1111,null,13652,null,1495,null,14107,null,2092,null,5124,null,1065,null,566790,null,5244,null,282719,null,3229,null,23705,null,1884,null,88578,null,3890,null,89436,null,4385,null,81000,null,3620,null,284071,null,3492,null,19155,null,2067,null,82542,null,3636,null,97240,null,4131,null,85134,null,3843,null,0400000US30,Montana,30
1127413,null,2866,null,91438,null,5201,null,34916,null,3319,null,8987,null,1520,null,11807,null,1976,null,9297,null,1341,null,4825,null,1111,null,56522,null,3502,null,12822,null,1507,null,19770,null,1935,null,17980,null,1698,null,5950,null,1165,null,1035975,null,5756,null,514221,null,4000,null,46129,null,2624,null,150404,null,5096,null,168076,null,4679,null,149612,null,4674,null,521754,null,3639,null,38181,null,2986,null,149203,null,4529,null,184658,null,4930,null,149712,null,3667,null,0400000US31,Nebraska,31
1693192,null,4120,null,152269,null,8269,null,68177,null,4992,null,20666,null,2869,null,21010,null,3077,null,18147,null,2673,null,8354,null,1821,null,84092,null,5131,null,27868,null,3312,null,24809,null,3013,null,23369,null,2775,null,8046,null,1637,null,1540923,null,8486,null,783902,null,6088,null,123237,null,6348,null,220039,null,7012,null,255139,null,7926,null,185487,null,6960,null,757021,null,5440,null,104239,null,5279,null,213561,null,6378,null,268552,null,6734,null,170669,null,5430,null,0400000US32,Nevada,32
889380,null,1906,null,54892,null,4577,null,21971,null,3009,null,5361,null,1490,null,7746,null,1818,null,5077,null,1079,null,3787,null,1259,null,32921,null,3306,null,6608,null,1402,null,11874,null,1518,null,9715,null,1574,null,4724,null,1380,null,834488,null,4677,null,410557,null,3250,null,37054,null,2758,null,119135,null,4803,null,108495,null,4155,null,145873,null,4654,null,423931,null,3557,null,28998,null,2653,null,117688,null,4488,null,132447,null,4905,null,144798,null,5151,null,0400000US33,New Hampshire,33
5762049,null,3179,null,397053,null,12956,null,143322,null,7274,null,48250,null,4329,null,46700,null,3579,null,27224,null,2806,null,21148,null,2175,null,253731,null,8602,null,82090,null,4817,null,86440,null,4916,null,53346,null,3314,null,31855,null,3017,null,5364996,null,13677,null,2601576,null,8183,null,292468,null,10102,null,732387,null,13685,null,602145,null,11166,null,974576,null,14449,null,2763420,null,9138,null,283101,null,7456,null,816571,null,11761,null,684646,null,10848,null,979102,null,11546,null,0400000US34,New Jersey,34
1256791,null,3795,null,167569,null,6591,null,71599,null,4158,null,27713,null,2893,null,20901,null,2567,null,15730,null,1765,null,7255,null,1579,null,95970,null,4576,null,35885,null,3099,null,27643,null,2471,null,24771,null,2622,null,7671,null,1390,null,1089222,null,7328,null,530843,null,5438,null,78897,null,4167,null,141806,null,6006,null,166487,null,5797,null,143653,null,5385,null,558379,null,4952,null,73808,null,3437,null,137959,null,5412,null,191199,null,5577,null,155413,null,5518,null,0400000US35,New Mexico,35
12842818,null,5988,null,1407691,null,20989,null,544777,null,13387,null,194773,null,7989,null,163748,null,6880,null,100795,null,6065,null,85461,null,5380,null,862914,null,13858,null,306265,null,8680,null,264234,null,8003,null,185356,null,6645,null,107059,null,5647,null,11435127,null,21469,null,5513974,null,14900,null,759156,null,15957,null,1501057,null,16349,null,1364078,null,18116,null,1889683,null,20305,null,5921153,null,13200,null,729338,null,12633,null,1594092,null,17896,null,1526394,null,15681,null,2071329,null,20574,null,0400000US36,New York,36
5974324,null,8605,null,676948,null,17657,null,262667,null,9704,null,107853,null,5969,null,84158,null,5993,null,50248,null,4389,null,20408,null,2547,null,414281,null,11454,null,145874,null,7525,null,128116,null,6244,null,112277,null,6357,null,28014,null,2711,null,5297376,null,20675,null,2562880,null,10944,null,394251,null,10697,null,710328,null,13306,null,728584,null,12094,null,729717,null,13079,null,2734496,null,13632,null,307693,null,8344,null,720186,null,9903,null,906603,null,13906,null,800014,null,11875,null,0400000US37,North Carolina,37
409006,null,1838,null,35797,null,2936,null,14697,null,1600,null,4327,null,894,null,4146,null,1034,null,4308,null,886,null,1916,null,592,null,21100,null,1940,null,5296,null,1079,null,7259,null,1071,null,7302,null,1171,null,1243,null,430,null,373209,null,3308,null,187488,null,2147,null,16766,null,1422,null,51977,null,2232,null,65892,null,2718,null,52853,null,2830,null,185721,null,2252,null,13237,null,1279,null,46980,null,2493,null,69437,null,2629,null,56067,null,2682,null,0400000US38,North Dakota,38
7507416,null,4743,null,767043,null,15433,null,298955,null,10330,null,91329,null,5370,null,117333,null,6039,null,61595,null,4176,null,28698,null,2885,null,468088,null,9666,null,126447,null,5848,null,182523,null,7010,null,123446,null,6780,null,35672,null,3532,null,6740373,null,16446,null,3267963,null,12123,null,349540,null,8474,null,1135516,null,12594,null,904032,null,12355,null,878875,null,11564,null,3472410,null,9577,null,329925,null,8779,null,1210436,null,14634,null,1040764,null,13587,null,891285,null,10411,null,0400000US39,Ohio,39
2296229,null,4750,null,277973,null,8933,null,106426,null,5054,null,35089,null,3314,null,39051,null,3692,null,21449,null,2272,null,10837,null,1866,null,171547,null,6070,null,47707,null,3324,null,63489,null,3462,null,48605,null,3907,null,11746,null,1857,null,2018256,null,9432,null,984789,null,5408,null,124509,null,4927,null,304654,null,7273,null,310780,null,6915,null,244846,null,6264,null,1033467,null,6948,null,113337,null,4542,null,323351,null,6425,null,345368,null,6446,null,251411,null,6822,null,0400000US40,Oklahoma,40
2544412,null,4270,null,273259,null,9503,null,117154,null,5968,null,30915,null,3488,null,34493,null,3448,null,34503,null,3279,null,17243,null,2371,null,156105,null,5851,null,32932,null,2919,null,49954,null,3403,null,52329,null,3847,null,20890,null,2465,null,2271153,null,10520,null,1123762,null,6851,null,121964,null,6044,null,271906,null,7153,null,386157,null,8773,null,343735,null,8514,null,1147391,null,6835,null,98487,null,4728,null,290707,null,6283,null,418520,null,8786,null,339677,null,6853,null,0400000US41,Oregon,41
8270689,null,4590,null,769255,null,14453,null,288915,null,8932,null,83856,null,4982,null,120874,null,5935,null,52906,null,3549,null,31279,null,2721,null,480340,null,10022,null,132108,null,6088,null,204120,null,6628,null,100638,null,5021,null,43474,null,4854,null,7501434,null,14302,null,3634536,null,10049,null,394727,null,8127,null,1312554,null,12782,null,860767,null,13685,null,1066488,null,12596,null,3866898,null,10043,null,383436,null,8691,null,1437538,null,13666,null,983072,null,12586,null,1062852,null,12309,null,0400000US42,Pennsylvania,42
693639,null,2385,null,64338,null,5030,null,24264,null,2880,null,10116,null,1927,null,5826,null,1286,null,4017,null,976,null,4305,null,1336,null,40074,null,2883,null,16145,null,2018,null,10682,null,1628,null,8800,null,1600,null,4447,null,1028,null,629301,null,4865,null,303176,null,3361,null,44853,null,3427,null,82946,null,4222,null,76288,null,4585,null,99089,null,4536,null,326125,null,3073,null,38740,null,3195,null,92710,null,4282,null,92140,null,4288,null,102535,null,3787,null,0400000US44,Rhode Island,44
2900778,null,5501,null,357874,null,12706,null,131616,null,6324,null,52151,null,3923,null,44741,null,3942,null,26223,null,3073,null,8501,null,1605,null,226258,null,8413,null,77273,null,5213,null,84877,null,5327,null,49279,null,3347,null,14829,null,2269,null,2542904,null,13737,null,1224447,null,7487,null,185805,null,6851,null,369281,null,7866,null,342413,null,8236,null,326948,null,6639,null,1318457,null,9117,null,157940,null,6635,null,394094,null,8871,null,419527,null,9234,null,346896,null,7842,null,0400000US45,South Carolina,45
509664,null,3322,null,45646,null,3293,null,18488,null,1998,null,4728,null,1045,null,7363,null,1093,null,3899,null,957,null,2498,null,903,null,27158,null,2497,null,6784,null,1156,null,9565,null,1410,null,8313,null,1404,null,2496,null,674,null,464018,null,4370,null,230487,null,2533,null,19756,null,1656,null,78025,null,3109,null,71221,null,2826,null,61485,null,2427,null,233531,null,2989,null,15171,null,1677,null,69643,null,3545,null,84951,null,3229,null,63766,null,3495,null,0400000US46,South Dakota,46
4101090,null,5161,null,493975,null,13611,null,192098,null,7666,null,72387,null,4971,null,67822,null,4328,null,36885,null,3266,null,15004,null,2263,null,301877,null,8308,null,109003,null,5757,null,107327,null,5088,null,65006,null,4543,null,20541,null,2304,null,3607115,null,14810,null,1754869,null,9344,null,263481,null,7431,null,568404,null,9020,null,472096,null,10327,null,450888,null,7283,null,1852246,null,9085,null,232213,null,8277,null,589406,null,9968,null,567033,null,10056,null,463594,null,9144,null,0400000US47,Tennessee,47
14788125,null,12388,null,1740899,null,22410,null,676802,null,13674,null,308793,null,8212,null,181806,null,9435,null,121061,null,6127,null,65142,null,5374,null,1064097,null,14239,null,470762,null,11302,null,284793,null,8087,null,228260,null,9528,null,80282,null,4960,null,13047226,null,25285,null,6506663,null,15953,null,1161839,null,16473,null,1582126,null,18884,null,1898999,null,20078,null,1863699,null,16462,null,6540563,null,15447,null,1018068,null,16065,null,1669895,null,18953,null,2053478,null,18761,null,1799122,null,17242,null,0400000US48,Texas,48
1537449,null,2391,null,110853,null,5821,null,46244,null,3400,null,9392,null,1889,null,12182,null,1860,null,15599,null,2134,null,9071,null,1654,null,64609,null,4015,null,15053,null,2119,null,20789,null,2217,null,21571,null,2363,null,7196,null,1350,null,1426596,null,6323,null,714876,null,3719,null,64830,null,4066,null,165552,null,6610,null,247032,null,7055,null,237462,null,5167,null,711720,null,4676,null,55992,null,3277,null,174825,null,4644,null,284822,null,5277,null,196081,null,5618,null,0400000US49,Utah,49
424294,null,1104,null,34111,null,2624,null,13744,null,1505,null,3617,null,846,null,5700,null,1119,null,2794,null,748,null,1633,null,524,null,20367,null,1994,null,4064,null,894,null,7174,null,1212,null,5839,null,1055,null,3290,null,867,null,390183,null,2852,null,191613,null,1880,null,15990,null,1318,null,68398,null,2945,null,46162,null,2493,null,61063,null,2543,null,198570,null,2076,null,14819,null,1678,null,58442,null,2875,null,54086,null,2692,null,71223,null,2813,null,0400000US50,Vermont,50
5050813,null,7542,null,389183,null,13266,null,144449,null,7070,null,57251,null,4804,null,41401,null,3882,null,26493,null,2669,null,19304,null,2467,null,244734,null,8660,null,85280,null,4546,null,79090,null,4919,null,57080,null,4134,null,23284,null,2558,null,4661630,null,16902,null,2255551,null,11156,null,288355,null,8448,null,552794,null,11078,null,586683,null,10315,null,827719,null,11559,null,2406079,null,9873,null,253547,null,8846,null,586662,null,11826,null,709669,null,12986,null,856201,null,12960,null,0400000US51,Virginia,51
4335229,null,4851,null,382566,null,11648,null,157537,null,7282,null,44009,null,4377,null,46121,null,3537,null,45991,null,4083,null,21416,null,2586,null,225029,null,7503,null,58157,null,4722,null,63660,null,4910,null,75509,null,4190,null,27703,null,2904,null,3952663,null,13377,null,1964398,null,8761,null,182261,null,6781,null,455962,null,9972,null,661457,null,9809,null,664718,null,10664,null,1988265,null,8052,null,157967,null,6682,null,454404,null,9549,null,748116,null,9873,null,627778,null,9985,null,0400000US53,Washington,53
1242147,null,2812,null,167875,null,6967,null,69907,null,3888,null,29049,null,2880,null,25165,null,2189,null,12213,null,1857,null,3480,null,932,null,97968,null,4491,null,31830,null,2412,null,39236,null,3328,null,21617,null,2178,null,5285,null,1067,null,1074272,null,7387,null,523218,null,4136,null,84059,null,4457,null,220436,null,5495,null,121525,null,4909,null,97198,null,3807,null,551054,null,4816,null,72343,null,3456,null,220604,null,5768,null,149595,null,5053,null,108512,null,4661,null,0400000US54,West Virginia,54
3685563,null,4099,null,282200,null,8438,null,114268,null,4917,null,32018,null,2931,null,41674,null,2792,null,28033,null,2674,null,12543,null,1452,null,167932,null,5888,null,43547,null,3155,null,63243,null,3421,null,45395,null,2684,null,15747,null,1762,null,3403363,null,9035,null,1684150,null,5624,null,159225,null,5942,null,566006,null,8061,null,507055,null,8224,null,451864,null,7612,null,1719213,null,6377,null,132657,null,4700,null,561836,null,8261,null,545429,null,7879,null,479291,null,8651,null,0400000US55,Wisconsin,55
344318,null,2247,null,24070,null,2196,null,8735,null,1384,null,1368,null,526,null,3422,null,866,null,3012,null,845,null,933,null,511,null,15335,null,1589,null,2793,null,720,null,5382,null,1070,null,5813,null,1157,null,1347,null,510,null,320248,null,3049,null,162459,null,2200,null,13373,null,1492,null,52745,null,2553,null,57152,null,3038,null,39189,null,2399,null,157789,null,1979,null,10364,null,1596,null,42655,null,2494,null,63988,null,2928,null,40782,null,2474,null,0400000US56,Wyoming,56
