B19013I_001E,B19013I_001EA,B19013I_001M,B19013I_001MA,GEO_ID,NAME,state
34229,null,4591,null,0400000US01,Alabama,01
56455,null,6710,null,0400000US02,Alaska,02
39976,null,1189,null,0400000US04,Arizona,04
31870,null,4155,null,0400000US05,Arkansas,05
46969,null,425,null,0400000US06,California,06
37683,null,1348,null,0400000US08,Colorado,08
38947,null,2847,null,0400000US09,Connecticut,09
43566,null,5162,null,0400000US10,Delaware,10
43513,null,5462,null,0400000US11,District of Columbia,11
41511,null,473,null,0400000US12,Florida,12
39585,null,1868,null,0400000US13,Georgia,13
60993,null,4729,null,0400000US15,Hawaii,15
34592,null,2657,null,0400000US16,Idaho,16
47656,null,1220,null,0400000US17,Illinois,17
38887,null,2711,null,0400000US18,Indiana,18
38225,null,4030,null,0400000US19,Iowa,19
38551,null,2346,null,0400000US20,Kansas,20
36004,null,4201,null,0400000US21,Kentucky,21
41068,null,3181,null,0400000US22,Louisiana,22
38594,null,11838,null,0400000US23,Maine,23
59544,null,2749,null,0400000US24,Maryland,24
33212,null,2107,null,0400000US25,Massachusetts,25
39114,null,3099,null,0400000US26,Michigan,26
40419,null,2653,null,0400000US27,Minnesota,27
37420,null,5069,null,0400000US28,Mississippi,28
38752,null,3117,null,0400000US29,Missouri,29
30342,null,10700,null,0400000US30,Montana,30
40279,null,2975,null,0400000US31,Nebraska,31
46100,null,1267,null,0400000US32,Nevada,32
44613,null,7164,null,0400000US33,New Hampshire,33
47256,null,1359,null,0400000US34,New Jersey,34
36698,null,1062,null,0400000US35,New Mexico,35
38139,null,776,null,0400000US36,New York,36
34426,null,1701,null,0400000US37,North Carolina,37
30879,null,4358,null,0400000US38,North Dakota,38
37247,null,2605,null,0400000US39,Ohio,39
34135,null,2325,null,0400000US40,Oklahoma,40
37300,null,2049,null,0400000US41,Oregon,41
33791,null,1762,null,0400000US42,Pennsylvania,42
34856,null,3590,null,0400000US44,Rhode Island,44
35835,null,1991,null,0400000US45,South Carolina,45
42098,null,5538,null,0400000US46,South Dakota,46
33301,null,2714,null,0400000US47,Tennessee,47
36855,null,308,null,0400000US48,Texas,48
43380,null,2394,null,0400000US49,Utah,49
75165,null,30705,null,0400000US50,Vermont,50
56850,null,3092,null,0400000US51,Virginia,51
42067,null,1489,null,0400000US53,Washington,53
31267,null,12019,null,0400000US54,West Virginia,54
37801,null,2255,null,0400000US55,Wisconsin,55
43656,null,6601,null,0400000US56,Wyoming,56
18327,null,328,null,0400000US72,Puerto Rico,72
