C23022_001E,C23022_001EA,C23022_001M,C23022_001MA,C23022_002E,C23022_002EA,C23022_002M,C23022_002MA,C23022_003E,C23022_003EA,C23022_003M,C23022_003MA,C23022_004E,C23022_004EA,C23022_004M,C23022_004MA,C23022_005E,C23022_005EA,C23022_005M,C23022_005MA,C23022_006E,C23022_006EA,C23022_006M,C23022_006MA,C23022_007E,C23022_007EA,C23022_007M,C23022_007MA,C23022_008E,C23022_008EA,C23022_008M,C23022_008MA,C23022_009E,C23022_009EA,C23022_009M,C23022_009MA,C23022_010E,C23022_010EA,C23022_010M,C23022_010MA,C23022_011E,C23022_011EA,C23022_011M,C23022_011MA,GEO_ID,NAME,state
876946,null,1920,null,432959,null,1793,null,368041,null,4086,null,249172,null,5068,null,118869,null,5022,null,64918,null,3390,null,443987,null,1509,null,350941,null,4788,null,183050,null,5087,null,167891,null,5229,null,93046,null,4964,null,0400000US23,Maine,23
3778524,null,4418,null,1842989,null,3057,null,1572771,null,8938,null,1157912,null,11700,null,414859,null,10201,null,270218,null,8617,null,1935535,null,3572,null,1546649,null,9416,null,974079,null,12005,null,572570,null,10796,null,388886,null,9078,null,0400000US24,Maryland,24
4376583,null,4060,null,2156595,null,3296,null,1840991,null,9981,null,1276502,null,12056,null,564489,null,11027,null,315604,null,9816,null,2219988,null,3125,null,1773367,null,9516,null,947432,null,11969,null,825935,null,10555,null,446621,null,10141,null,0400000US25,Massachusetts,25
6607434,null,5684,null,3294082,null,4647,null,2623403,null,11040,null,1703934,null,12494,null,919469,null,11534,null,670679,null,11575,null,3313352,null,4544,null,2410669,null,11380,null,1235668,null,12747,null,1175001,null,13045,null,902683,null,10574,null,0400000US26,Michigan,26
3468555,null,3495,null,1755253,null,3015,null,1567926,null,6745,null,1093155,null,7499,null,474771,null,7758,null,187327,null,6390,null,1713302,null,2747,null,1435541,null,7181,null,788743,null,8860,null,646798,null,10165,null,277761,null,6791,null,0400000US27,Minnesota,27
1895771,null,4491,null,931304,null,4100,null,710824,null,7893,null,504669,null,7099,null,206155,null,7695,null,220480,null,8189,null,964467,null,3735,null,664307,null,6957,null,399318,null,7576,null,264989,null,6941,null,300160,null,7188,null,0400000US28,Mississippi,28
3857576,null,3949,null,1907010,null,4613,null,1606104,null,8018,null,1120598,null,9801,null,485506,null,8541,null,300906,null,8584,null,1950566,null,4667,null,1500538,null,9303,null,886612,null,11114,null,613926,null,10903,null,450028,null,7910,null,0400000US29,Missouri,29
636583,null,2390,null,322347,null,1918,null,278044,null,3544,null,183349,null,3851,null,94695,null,3818,null,44303,null,3200,null,314236,null,1661,null,247073,null,3727,null,130435,null,3661,null,116638,null,3702,null,67163,null,3714,null,0400000US30,Montana,30
1147717,null,2582,null,579537,null,2102,null,521753,null,3437,null,383489,null,4721,null,138264,null,3976,null,57784,null,3432,null,568180,null,1999,null,477251,null,3928,null,282998,null,4692,null,194253,null,4430,null,90929,null,3488,null,0400000US31,Nebraska,31
1708388,null,2698,null,878809,null,2504,null,749246,null,6209,null,534465,null,8750,null,214781,null,8032,null,129563,null,6494,null,829579,null,2275,null,612533,null,6572,null,382030,null,8157,null,230503,null,7960,null,217046,null,6799,null,0400000US32,Nevada,32
893480,null,2095,null,446541,null,1836,null,396511,null,3705,null,282835,null,4543,null,113676,null,4577,null,50030,null,3373,null,446939,null,1952,null,363403,null,4294,null,198487,null,5436,null,164916,null,5098,null,83536,null,4419,null,0400000US33,New Hampshire,33
5725269,null,5038,null,2849842,null,3736,null,2405990,null,9514,null,1782836,null,11765,null,623154,null,11585,null,443852,null,10219,null,2875427,null,3942,null,2178034,null,11945,null,1272279,null,13567,null,905755,null,12078,null,697393,null,11968,null,0400000US34,New Jersey,34
1276772,null,3024,null,633112,null,3000,null,511789,null,5546,null,358128,null,7618,null,153661,null,7076,null,121323,null,5323,null,643660,null,2343,null,465536,null,6815,null,264252,null,6881,null,201284,null,6964,null,178124,null,7143,null,0400000US35,New Mexico,35
13030183,null,7580,null,6423014,null,5432,null,5188052,null,19479,null,3653988,null,24619,null,1534064,null,19711,null,1234962,null,18860,null,6607169,null,6378,null,4846234,null,17836,null,2858894,null,23077,null,1987340,null,16747,null,1760935,null,18069,null,0400000US36,New York,36
6097665,null,7211,null,3020629,null,6106,null,2518065,null,11088,null,1793326,null,13580,null,724739,null,12551,null,502564,null,12019,null,3077036,null,6294,null,2299046,null,12158,null,1334788,null,13266,null,964258,null,14047,null,777990,null,12091,null,0400000US37,North Carolina,37
423515,null,1631,null,218269,null,1673,null,199283,null,2003,null,143260,null,3266,null,56023,null,2992,null,18986,null,1660,null,205246,null,1450,null,174822,null,2602,null,97629,null,3374,null,77193,null,3163,null,30424,null,2478,null,0400000US38,North Dakota,38
7507360,null,6392,null,3717442,null,5307,null,3089565,null,13223,null,2155306,null,15206,null,934259,null,13210,null,627877,null,11806,null,3789918,null,4411,null,2889979,null,14379,null,1597736,null,14835,null,1292243,null,14060,null,899939,null,14544,null,0400000US39,Ohio,39
2351659,null,3635,null,1181554,null,3027,null,972870,null,7683,null,701637,null,7825,null,271233,null,7020,null,208684,null,7692,null,1170105,null,3236,null,856273,null,8057,null,511483,null,8877,null,344790,null,7891,null,313832,null,8041,null,0400000US40,Oklahoma,40
2519880,null,3626,null,1268299,null,2733,null,1068306,null,7536,null,708371,null,9266,null,359935,null,8753,null,199993,null,7412,null,1251581,null,3555,null,945972,null,8130,null,481063,null,8387,null,464909,null,9042,null,305609,null,8352,null,0400000US41,Oregon,41
8124440,null,5875,null,4037868,null,4941,null,3369787,null,11949,null,2376099,null,13553,null,993688,null,12369,null,668081,null,12697,null,4086572,null,5197,null,3095118,null,12387,null,1740004,null,12015,null,1355114,null,13586,null,991454,null,12248,null,0400000US42,Pennsylvania,42
702253,null,1997,null,344748,null,1754,null,285018,null,4268,null,196761,null,5452,null,88257,null,4547,null,59730,null,4332,null,357505,null,1849,null,278078,null,4534,null,148447,null,4738,null,129631,null,5050,null,79427,null,4611,null,0400000US44,Rhode Island,44
2946710,null,4662,null,1449484,null,3746,null,1160216,null,8791,null,825485,null,11668,null,334731,null,9824,null,289268,null,8614,null,1497226,null,3448,null,1065795,null,10356,null,629774,null,10630,null,436021,null,9128,null,431431,null,10565,null,0400000US45,South Carolina,45
513329,null,1588,null,260340,null,1884,null,234175,null,2664,null,171623,null,3592,null,62552,null,3508,null,26165,null,2101,null,252989,null,1685,null,215492,null,2528,null,128936,null,4051,null,86556,null,3631,null,37497,null,2313,null,0400000US46,South Dakota,46
4090032,null,5743,null,2019254,null,4917,null,1660579,null,7760,null,1163264,null,11045,null,497315,null,10807,null,358675,null,7990,null,2070778,null,4342,null,1508701,null,10448,null,881542,null,12446,null,627159,null,11413,null,562077,null,10477,null,0400000US47,Tennessee,47
15849884,null,10468,null,8014791,null,7791,null,6747548,null,18782,null,4973192,null,21169,null,1774356,null,21645,null,1267243,null,17962,null,7835093,null,7925,null,5567576,null,26196,null,3370428,null,22650,null,2197148,null,25380,null,2267517,null,27338,null,0400000US48,Texas,48
1725647,null,3030,null,877365,null,2780,null,787151,null,4796,null,549023,null,7800,null,238128,null,7395,null,90214,null,3948,null,848282,null,2144,null,640242,null,6007,null,318213,null,7683,null,322029,null,6348,null,208040,null,6031,null,0400000US49,Utah,49
423511,null,1251,null,210125,null,1204,null,185837,null,2089,null,123920,null,3169,null,61917,null,3067,null,24288,null,1937,null,213386,null,1070,null,177775,null,2594,null,93170,null,2769,null,84605,null,2907,null,35611,null,2582,null,0400000US50,Vermont,50
5219493,null,6058,null,2596763,null,4802,null,2235607,null,11193,null,1649122,null,10819,null,586485,null,9926,null,361156,null,9655,null,2622730,null,5241,null,2029706,null,11687,null,1242245,null,14271,null,787461,null,13473,null,593024,null,11351,null,0400000US51,Virginia,51
4404638,null,5212,null,2226739,null,3962,null,1900977,null,9283,null,1316827,null,14488,null,584150,null,13272,null,325762,null,9263,null,2177899,null,3799,null,1649522,null,9407,null,874092,null,10361,null,775430,null,10437,null,528377,null,8928,null,0400000US53,Washington,53
1192190,null,2664,null,594131,null,2302,null,449609,null,6265,null,313633,null,6400,null,135976,null,5679,null,144522,null,5914,null,598059,null,2269,null,399692,null,4884,null,232104,null,5374,null,167588,null,5453,null,198367,null,5281,null,0400000US54,West Virginia,54
3725473,null,3487,null,1888098,null,3028,null,1655635,null,6405,null,1152863,null,8450,null,502772,null,8626,null,232463,null,5866,null,1837375,null,2967,null,1514869,null,7517,null,846374,null,8653,null,668495,null,8683,null,322506,null,6881,null,0400000US55,Wisconsin,55
353319,null,2050,null,179908,null,1717,null,164502,null,2580,null,121986,null,2717,null,42516,null,2329,null,15406,null,1760,null,173411,null,1597,null,141641,null,2742,null,79062,null,2875,null,62579,null,3055,null,31770,null,2370,null,0400000US56,Wyoming,56
2549249,null,3167,null,1222469,null,2288,null,730321,null,8918,null,474863,null,9869,null,255458,null,7919,null,492148,null,9171,null,1326780,null,2154,null,611426,null,8729,null,377021,null,8875,null,234405,null,7784,null,715354,null,9273,null,0400000US72,Puerto Rico,72
