C22001_001E,C22001_001EA,C22001_001M,C22001_001MA,C22001_002E,C22001_002EA,C22001_002M,C22001_002MA,C22001_003E,C22001_003EA,C22001_003M,C22001_003MA,GEO_ID,NAME,state
1815865,null,10024,null,186429,null,6759,null,1629436,null,10705,null,0400000US01,Alabama,01
237607,null,2898,null,18421,null,1766,null,219186,null,3181,null,0400000US02,Alaska,02
2273842,null,11467,null,187331,null,7751,null,2086511,null,12397,null,0400000US04,Arizona,04
1114041,null,8021,null,140207,null,5439,null,973834,null,8625,null,0400000US05,Arkansas,05
12176760,null,21139,null,623373,null,13486,null,11553387,null,24478,null,0400000US06,California,06
1897835,null,9244,null,96048,null,5194,null,1801787,null,9768,null,0400000US08,Colorado,08
1329305,null,5895,null,87443,null,4217,null,1241862,null,6246,null,0400000US09,Connecticut,09
328654,null,3672,null,24064,null,2241,null,304590,null,4200,null,0400000US10,Delaware,10
249996,null,3353,null,26958,null,2242,null,223038,null,4090,null,0400000US11,District of Columbia,11
7057285,null,24241,null,507031,null,12686,null,6550254,null,25994,null,0400000US12,Florida,12
3469845,null,17452,null,320926,null,8811,null,3148919,null,18650,null,0400000US13,Georgia,13
437105,null,4492,null,31359,null,2619,null,405746,null,5223,null,0400000US15,Hawaii,15
566004,null,4603,null,43209,null,3669,null,522795,null,5174,null,0400000US16,Idaho,16
4766252,null,13014,null,414320,null,9545,null,4351932,null,15037,null,0400000US17,Illinois,17
2480570,null,10473,null,227061,null,7822,null,2253509,null,13152,null,0400000US18,Indiana,18
1215351,null,6468,null,108318,null,4782,null,1107033,null,7363,null,0400000US19,Iowa,19
1110829,null,6612,null,77397,null,3944,null,1033432,null,7633,null,0400000US20,Kansas,20
1686277,null,9662,null,230255,null,7580,null,1456022,null,11484,null,0400000US21,Kentucky,21
1625153,null,9520,null,263094,null,7402,null,1362059,null,9626,null,0400000US22,Louisiana,22
542363,null,5056,null,74863,null,4066,null,467500,null,6548,null,0400000US23,Maine,23
2092692,null,7904,null,115167,null,5907,null,1977525,null,9950,null,0400000US24,Maryland,24
2467323,null,8171,null,190354,null,6254,null,2276969,null,9923,null,0400000US25,Massachusetts,25
3810801,null,12762,null,465600,null,8488,null,3345201,null,13466,null,0400000US26,Michigan,26
2089449,null,7329,null,116066,null,4683,null,1973383,null,7910,null,0400000US27,Minnesota,27
1094208,null,7307,null,143847,null,5337,null,950361,null,8604,null,0400000US28,Mississippi,28
2330040,null,9044,null,259041,null,7346,null,2070999,null,9807,null,0400000US29,Missouri,29
375598,null,3682,null,30821,null,2538,null,344777,null,3944,null,0400000US30,Montana,30
704143,null,4204,null,47250,null,3175,null,656893,null,4834,null,0400000US31,Nebraska,31
952856,null,7182,null,50005,null,3898,null,902851,null,7786,null,0400000US32,Nevada,32
505286,null,4732,null,26480,null,2839,null,478806,null,4823,null,0400000US33,New Hampshire,33
3154012,null,10110,null,149269,null,5642,null,3004743,null,12059,null,0400000US34,New Jersey,34
741399,null,5755,null,66569,null,3794,null,674830,null,6544,null,0400000US35,New Mexico,35
7137482,null,15735,null,754827,null,13911,null,6382655,null,19406,null,0400000US36,New York,36
3595175,null,14706,null,344069,null,9103,null,3251106,null,15097,null,0400000US37,North Carolina,37
274743,null,2659,null,19605,null,2042,null,255138,null,3378,null,0400000US38,North Dakota,38
4508871,null,14815,null,449544,null,9224,null,4059327,null,15784,null,0400000US39,Ohio,39
1407933,null,7799,null,154168,null,6170,null,1253765,null,8578,null,0400000US40,Oklahoma,40
1474755,null,6858,null,171867,null,6783,null,1302888,null,9424,null,0400000US41,Oregon,41
4904554,null,11469,null,437768,null,9857,null,4466786,null,13958,null,0400000US42,Pennsylvania,42
399107,null,3931,null,31911,null,2785,null,367196,null,4674,null,0400000US44,Rhode Island,44
1702300,null,9251,null,184139,null,6590,null,1518161,null,10513,null,0400000US45,South Carolina,45
319926,null,3421,null,26852,null,2383,null,293074,null,3844,null,0400000US46,South Dakota,46
2434683,null,10947,null,311287,null,8223,null,2123396,null,11845,null,0400000US47,Tennessee,47
8422249,null,18072,null,797298,null,13971,null,7624951,null,20903,null,0400000US48,Texas,48
854244,null,4876,null,47842,null,3354,null,806402,null,5926,null,0400000US49,Utah,49
249986,null,2593,null,21828,null,1884,null,228158,null,2837,null,0400000US50,Vermont,50
2961083,null,11010,null,194701,null,7532,null,2766382,null,12510,null,0400000US51,Virginia,51
2547663,null,9073,null,220716,null,7561,null,2326947,null,10766,null,0400000US53,Washington,53
749586,null,6455,null,95856,null,4562,null,653730,null,6985,null,0400000US54,West Virginia,54
2249630,null,8922,null,147549,null,5105,null,2102081,null,9530,null,0400000US55,Wisconsin,55
208613,null,3448,null,8709,null,1327,null,199904,null,3708,null,0400000US56,Wyoming,56
1186497,null,10034,null,392710,null,7659,null,793787,null,9718,null,0400000US72,Puerto Rico,72
