B14002_001E,B14002_001EA,B14002_001M,B14002_001MA,B14002_002E,B14002_002EA,B14002_002M,B14002_002MA,B14002_003E,B14002_003EA,B14002_003M,B14002_003MA,B14002_004E,B14002_004EA,B14002_004M,B14002_004MA,B14002_005E,B14002_005EA,B14002_005M,B14002_005MA,B14002_006E,B14002_006EA,B14002_006M,B14002_006MA,B14002_007E,B14002_007EA,B14002_007M,B14002_007MA,B14002_008E,B14002_008EA,B14002_008M,B14002_008MA,B14002_009E,B14002_009EA,B14002_009M,B14002_009MA,B14002_010E,B14002_010EA,B14002_010M,B14002_010MA,B14002_011E,B14002_011EA,B14002_011M,B14002_011MA,B14002_012E,B14002_012EA,B14002_012M,B14002_012MA,B14002_013E,B14002_013EA,B14002_013M,B14002_013MA,B14002_014E,B14002_014EA,B14002_014M,B14002_014MA,B14002_015E,B14002_015EA,B14002_015M,B14002_015MA,B14002_016E,B14002_016EA,B14002_016M,B14002_016MA,B14002_017E,B14002_017EA,B14002_017M,B14002_017MA,B14002_018E,B14002_018EA,B14002_018M,B14002_018MA,B14002_019E,B14002_019EA,B14002_019M,B14002_019MA,B14002_020E,B14002_020EA,B14002_020M,B14002_020MA,B14002_021E,B14002_021EA,B14002_021M,B14002_021MA,B14002_022E,B14002_022EA,B14002_022M,B14002_022MA,B14002_023E,B14002_023EA,B14002_023M,B14002_023MA,B14002_024E,B14002_024EA,B14002_024M,B14002_024MA,B14002_025E,B14002_025EA,B14002_025M,B14002_025MA,B14002_026E,B14002_026EA,B14002_026M,B14002_026MA,B14002_027E,B14002_027EA,B14002_027M,B14002_027MA,B14002_028E,B14002_028EA,B14002_028M,B14002_028MA,B14002_029E,B14002_029EA,B14002_029M,B14002_029MA,B14002_030E,B14002_030EA,B14002_030M,B14002_030MA,B14002_031E,B14002_031EA,B14002_031M,B14002_031MA,B14002_032E,B14002_032EA,B14002_032M,B14002_032MA,B14002_033E,B14002_033EA,B14002_033M,B14002_033MA,B14002_034E,B14002_034EA,B14002_034M,B14002_034MA,B14002_035E,B14002_035EA,B14002_035M,B14002_035MA,B14002_036E,B14002_036EA,B14002_036M,B14002_036MA,B14002_037E,B14002_037EA,B14002_037M,B14002_037MA,B14002_038E,B14002_038EA,B14002_038M,B14002_038MA,B14002_039E,B14002_039EA,B14002_039M,B14002_039MA,B14002_040E,B14002_040EA,B14002_040M,B14002_040MA,B14002_041E,B14002_041EA,B14002_041M,B14002_041MA,B14002_042E,B14002_042EA,B14002_042M,B14002_042MA,B14002_043E,B14002_043EA,B14002_043M,B14002_043MA,B14002_044E,B14002_044EA,B14002_044M,B14002_044MA,B14002_045E,B14002_045EA,B14002_045M,B14002_045MA,B14002_046E,B14002_046EA,B14002_046M,B14002_046MA,B14002_047E,B14002_047EA,B14002_047M,B14002_047MA,B14002_048E,B14002_048EA,B14002_048M,B14002_048MA,B14002_049E,B14002_049EA,B14002_049M,B14002_049MA,GEO_ID,NAME,state
9257818,null,8184,null,4547766,null,8501,null,1289662,null,13004,null,104136,null,5341,null,58395,null,4031,null,45741,null,3672,null,75904,null,6582,null,66223,null,6357,null,9681,null,1666,null,281204,null,8734,null,252285,null,8113,null,28919,null,2976,null,287227,null,8020,null,257583,null,8189,null,29644,null,3020,null,285589,null,7295,null,256971,null,6984,null,28618,null,2853,null,210591,null,8870,null,166111,null,7564,null,44480,null,4693,null,45011,null,4495,null,27976,null,2829,null,17035,null,2737,null,3258104,null,11273,null,4710052,null,8131,null,1349949,null,13613,null,91669,null,4181,null,49362,null,3982,null,42307,null,2941,null,70889,null,4181,null,62167,null,3955,null,8722,null,1595,null,275471,null,7004,null,248183,null,6925,null,27288,null,2784,null,266916,null,7284,null,239056,null,6954,null,27860,null,3022,null,275065,null,7325,null,248396,null,7179,null,26669,null,2778,null,300921,null,9842,null,230071,null,8398,null,70850,null,6909,null,69018,null,4978,null,42048,null,3668,null,26970,null,2727,null,3360103,null,12065,null,0400000US13,Georgia,13
1238073,null,2867,null,625237,null,2432,null,157956,null,4075,null,11079,null,2165,null,4554,null,1361,null,6525,null,1605,null,8179,null,1690,null,7109,null,1612,null,1070,null,565,null,31213,null,2504,null,26348,null,2444,null,4865,null,1437,null,31253,null,2445,null,25630,null,2352,null,5623,null,1218,null,34759,null,2177,null,28543,null,2316,null,6216,null,1280,null,34112,null,2655,null,27859,null,2639,null,6253,null,1457,null,7361,null,1405,null,3814,null,1046,null,3547,null,1165,null,467281,null,3690,null,612836,null,2844,null,152317,null,4745,null,9914,null,1659,null,3197,null,1031,null,6717,null,1342,null,6799,null,1327,null,5445,null,1226,null,1354,null,503,null,27336,null,2327,null,22950,null,2239,null,4386,null,1019,null,29205,null,2205,null,22909,null,2078,null,6296,null,1488,null,31981,null,2351,null,24662,null,2317,null,7319,null,1286,null,39732,null,3284,null,29659,null,2991,null,10073,null,1696,null,7350,null,1441,null,5013,null,1254,null,2337,null,660,null,460519,null,3822,null,0400000US15,Hawaii,15
1449647,null,2189,null,727151,null,2795,null,207992,null,3939,null,12483,null,1545,null,6065,null,1276,null,6418,null,1113,null,11592,null,1786,null,10689,null,1718,null,903,null,382,null,44709,null,2524,null,41123,null,2638,null,3586,null,1109,null,43992,null,2948,null,40378,null,2877,null,3614,null,981,null,47174,null,2195,null,44861,null,2241,null,2313,null,651,null,40124,null,3269,null,29478,null,2902,null,10646,null,2060,null,7918,null,1768,null,6396,null,1663,null,1522,null,518,null,519159,null,4775,null,722496,null,2651,null,203395,null,3751,null,10594,null,1493,null,5099,null,1191,null,5495,null,977,null,13145,null,1751,null,11537,null,1805,null,1608,null,610,null,40826,null,2540,null,37557,null,2492,null,3269,null,799,null,42329,null,2588,null,38923,null,2526,null,3406,null,921,null,43397,null,2143,null,39663,null,2101,null,3734,null,1049,null,43696,null,2898,null,32302,null,2866,null,11394,null,1949,null,9408,null,1281,null,6935,null,1144,null,2473,null,744,null,519101,null,3785,null,0400000US16,Idaho,16
12370593,null,7358,null,6080132,null,5900,null,1735321,null,11340,null,129486,null,5438,null,78202,null,4953,null,51284,null,3440,null,91582,null,4344,null,75835,null,3543,null,15747,null,2016,null,354916,null,7516,null,306934,null,7110,null,47982,null,3052,null,351301,null,7708,null,310696,null,7786,null,40605,null,3172,null,384078,null,6901,null,347650,null,7381,null,36428,null,3447,null,345020,null,9457,null,248264,null,8684,null,96756,null,5424,null,78938,null,5062,null,37789,null,3368,null,41149,null,4010,null,4344811,null,11785,null,6290461,null,6114,null,1790235,null,13810,null,126386,null,4788,null,73827,null,4413,null,52559,null,3725,null,84706,null,4629,null,71116,null,4318,null,13590,null,1693,null,331748,null,6856,null,287535,null,6243,null,44213,null,3888,null,343851,null,8047,null,299891,null,7705,null,43960,null,3598,null,365356,null,6259,null,328196,null,6215,null,37160,null,2850,null,425512,null,12610,null,297435,null,8200,null,128077,null,10544,null,112676,null,5460,null,54530,null,3993,null,58146,null,3985,null,4500226,null,13671,null,0400000US17,Illinois,17
6113977,null,4783,null,3002977,null,4102,null,821855,null,6656,null,52769,null,3765,null,26479,null,3047,null,26290,null,2408,null,46479,null,3238,null,39403,null,2932,null,7076,null,1218,null,173530,null,5064,null,151416,null,4895,null,22114,null,2177,null,182965,null,4927,null,159775,null,5567,null,23190,null,2321,null,179348,null,3949,null,162901,null,4172,null,16447,null,1956,null,156889,null,5183,null,126817,null,5075,null,30072,null,3796,null,29875,null,2739,null,21826,null,2246,null,8049,null,1655,null,2181122,null,7020,null,3111000,null,4228,null,841128,null,8375,null,47956,null,3044,null,23177,null,2549,null,24779,null,2349,null,41829,null,2599,null,35142,null,2571,null,6687,null,1335,null,168916,null,4971,null,148928,null,5017,null,19988,null,2393,null,176226,null,4529,null,153647,null,4818,null,22579,null,2501,null,170634,null,3951,null,154336,null,4451,null,16298,null,2109,null,196527,null,6759,null,149746,null,6322,null,46781,null,4158,null,39040,null,2806,null,28312,null,2361,null,10728,null,1607,null,2269872,null,7878,null,0400000US18,Indiana,18
2881699,null,3061,null,1419276,null,3911,null,389289,null,4665,null,28723,null,2146,null,19131,null,1677,null,9592,null,1488,null,18016,null,1897,null,16203,null,1747,null,1813,null,546,null,76976,null,3211,null,69524,null,3100,null,7452,null,1262,null,80264,null,2903,null,71940,null,3115,null,8324,null,1408,null,86982,null,2775,null,82087,null,2673,null,4895,null,1114,null,84209,null,3855,null,62993,null,3787,null,21216,null,2877,null,14119,null,1724,null,10043,null,1422,null,4076,null,1053,null,1029987,null,4742,null,1462423,null,4060,null,398386,null,5475,null,27884,null,2398,null,18386,null,2040,null,9498,null,1568,null,17678,null,1657,null,16136,null,1534,null,1542,null,437,null,76339,null,2786,null,67814,null,2721,null,8525,null,1383,null,71560,null,3316,null,64009,null,3129,null,7551,null,986,null,82616,null,2468,null,76098,null,2549,null,6518,null,1134,null,101434,null,4220,null,68141,null,3419,null,33293,null,3260,null,20875,null,1787,null,14342,null,1566,null,6533,null,1159,null,1064037,null,4937,null,0400000US19,Iowa,19
2678492,null,3651,null,1327183,null,4108,null,378084,null,6171,null,28519,null,2417,null,16124,null,1959,null,12395,null,1753,null,18585,null,1781,null,16276,null,1726,null,2309,null,682,null,79434,null,3040,null,68059,null,3007,null,11375,null,1691,null,76243,null,3392,null,67896,null,3215,null,8347,null,1521,null,80322,null,3208,null,74804,null,3305,null,5518,null,935,null,75782,null,4462,null,62689,null,4118,null,13093,null,1886,null,19199,null,2231,null,13874,null,1992,null,5325,null,1143,null,949099,null,5632,null,1351309,null,3639,null,382258,null,6600,null,23104,null,1930,null,11944,null,1346,null,11160,null,1388,null,18697,null,1590,null,15758,null,1588,null,2939,null,863,null,75223,null,3633,null,64113,null,3833,null,11110,null,1711,null,73541,null,3207,null,66423,null,3148,null,7118,null,1279,null,78775,null,2759,null,69943,null,2914,null,8832,null,1460,null,90123,null,5163,null,77724,null,5064,null,12399,null,1977,null,22795,null,2224,null,17788,null,2118,null,5007,null,1069,null,969051,null,6092,null,0400000US20,Kansas,20
4103157,null,4757,null,2001784,null,5386,null,515957,null,6844,null,33930,null,2736,null,22300,null,2306,null,11630,null,1534,null,29084,null,2831,null,25799,null,2761,null,3285,null,732,null,114547,null,4298,null,101040,null,4484,null,13507,null,1485,null,114587,null,4350,null,101704,null,3938,null,12883,null,1635,null,114464,null,4012,null,101218,null,4104,null,13246,null,1806,null,90622,null,4894,null,72592,null,4879,null,18030,null,3236,null,18723,null,2037,null,12866,null,1590,null,5857,null,1364,null,1485827,null,6575,null,2101373,null,5983,null,535304,null,7162,null,33440,null,3299,null,20361,null,2587,null,13079,null,2168,null,26363,null,2463,null,23278,null,2326,null,3085,null,750,null,109225,null,4625,null,97890,null,4472,null,11335,null,1483,null,106238,null,4348,null,93868,null,4407,null,12370,null,1867,null,111059,null,3379,null,100452,null,3626,null,10607,null,1652,null,120596,null,4689,null,98903,null,5202,null,21693,null,3127,null,28383,null,2347,null,21420,null,2162,null,6963,null,1283,null,1566069,null,6681,null,0400000US21,Kentucky,21
4228340,null,5600,null,2047825,null,5103,null,567958,null,6887,null,43864,null,3146,null,27272,null,2667,null,16592,null,2068,null,33057,null,3229,null,26134,null,2805,null,6923,null,1251,null,128295,null,4303,null,108748,null,4210,null,19547,null,2462,null,134407,null,5273,null,110308,null,5124,null,24099,null,2553,null,120785,null,4082,null,98396,null,4008,null,22389,null,2249,null,91345,null,5197,null,77242,null,5198,null,14103,null,2407,null,16205,null,2859,null,11894,null,2158,null,4311,null,1340,null,1479867,null,7301,null,2180515,null,4837,null,595754,null,8957,null,40309,null,3147,null,25912,null,2754,null,14397,null,1937,null,34011,null,3545,null,27325,null,3114,null,6686,null,1576,null,121211,null,4388,null,102436,null,4479,null,18775,null,2257,null,116912,null,5103,null,94975,null,4390,null,21937,null,2256,null,119416,null,4518,null,100518,null,4413,null,18898,null,2216,null,139337,null,6212,null,112289,null,5961,null,27048,null,3036,null,24558,null,2750,null,18768,null,2340,null,5790,null,1411,null,1584761,null,8540,null,0400000US22,Louisiana,22
1273729,null,1681,null,618337,null,1856,null,144794,null,3905,null,7545,null,1201,null,3569,null,984,null,3976,null,795,null,6369,null,1001,null,6038,null,995,null,331,null,196,null,28201,null,1849,null,26004,null,1882,null,2197,null,669,null,34415,null,2200,null,31298,null,2057,null,3117,null,866,null,33525,null,1447,null,30019,null,1576,null,3506,null,913,null,29333,null,2644,null,20368,null,2688,null,8965,null,1669,null,5406,null,1164,null,3453,null,963,null,1953,null,692,null,473543,null,3738,null,655392,null,1926,null,156407,null,3242,null,7268,null,1396,null,3409,null,831,null,3859,null,1074,null,8114,null,1210,null,7496,null,1172,null,618,null,331,null,28275,null,2050,null,26106,null,2059,null,2169,null,473,null,29541,null,1691,null,27782,null,1707,null,1759,null,513,null,34058,null,1755,null,29476,null,1644,null,4582,null,1002,null,39704,null,2479,null,27973,null,2474,null,11731,null,2076,null,9447,null,1362,null,6078,null,1069,null,3369,null,731,null,498985,null,3216,null,0400000US23,Maine,23
5414392,null,4711,null,2617387,null,4086,null,733661,null,7841,null,52057,null,3703,null,23571,null,2520,null,28486,null,2911,null,36661,null,3464,null,29861,null,3309,null,6800,null,1395,null,138713,null,4617,null,116254,null,4169,null,22459,null,2397,null,152724,null,5255,null,126195,null,4705,null,26529,null,2570,null,168196,null,4600,null,143515,null,4446,null,24681,null,2630,null,145491,null,6319,null,119192,null,5728,null,26299,null,3218,null,39819,null,3489,null,22602,null,2711,null,17217,null,2346,null,1883726,null,8328,null,2797005,null,3811,null,776446,null,10034,null,46936,null,3401,null,17786,null,2563,null,29150,null,2603,null,36574,null,3156,null,29077,null,2889,null,7497,null,1460,null,129669,null,4554,null,106950,null,4785,null,22719,null,1939,null,146189,null,4628,null,120408,null,4179,null,25781,null,2625,null,155850,null,3810,null,133819,null,3671,null,22031,null,2137,null,196068,null,7297,null,154675,null,6868,null,41393,null,4630,null,65160,null,4706,null,37892,null,3152,null,27268,null,2816,null,2020559,null,10486,null,0400000US24,Maryland,24
