C22007_001E,C22007_001EA,C22007_001M,C22007_001MA,C22007_002E,C22007_002EA,C22007_002M,C22007_002MA,C22007_003E,C22007_003EA,C22007_003M,C22007_003MA,C22007_004E,C22007_004EA,C22007_004M,C22007_004MA,C22007_005E,C22007_005EA,C22007_005M,C22007_005MA,C22007_006E,C22007_006EA,C22007_006M,C22007_006MA,C22007_007E,C22007_007EA,C22007_007M,C22007_007MA,C22007_008E,C22007_008EA,C22007_008M,C22007_008MA,C22007_009E,C22007_009EA,C22007_009M,C22007_009MA,C22007_010E,C22007_010EA,C22007_010M,C22007_010MA,C22007_011E,C22007_011EA,C22007_011M,C22007_011MA,C22007_012E,C22007_012EA,C22007_012M,C22007_012MA,C22007_013E,C22007_013EA,C22007_013M,C22007_013MA,C22007_014E,C22007_014EA,C22007_014M,C22007_014MA,C22007_015E,C22007_015EA,C22007_015M,C22007_015MA,C22007_016E,C22007_016EA,C22007_016M,C22007_016MA,C22007_017E,C22007_017EA,C22007_017M,C22007_017MA,C22007_018E,C22007_018EA,C22007_018M,C22007_018MA,C22007_019E,C22007_019EA,C22007_019M,C22007_019MA,C22007_020E,C22007_020EA,C22007_020M,C22007_020MA,C22007_021E,C22007_021EA,C22007_021M,C22007_021MA,C22007_022E,C22007_022EA,C22007_022M,C22007_022MA,C22007_023E,C22007_023EA,C22007_023M,C22007_023MA,C22007_024E,C22007_024EA,C22007_024M,C22007_024MA,C22007_025E,C22007_025EA,C22007_025M,C22007_025MA,C22007_026E,C22007_026EA,C22007_026M,C22007_026MA,C22007_027E,C22007_027EA,C22007_027M,C22007_027MA,C22007_028E,C22007_028EA,C22007_028M,C22007_028MA,C22007_029E,C22007_029EA,C22007_029M,C22007_029MA,GEO_ID,NAME,state
2364041,null,20337,null,245489,null,8166,null,72076,null,4503,null,10459,null,1762,null,27871,null,3194,null,33746,null,3110,null,173413,null,7384,null,22815,null,3287,null,4598,null,1301,null,14174,null,2449,null,4043,null,1015,null,150598,null,6533,null,39461,null,3789,null,87482,null,5753,null,23655,null,2536,null,2118552,null,19539,null,1613361,null,19282,null,171779,null,5178,null,395461,null,9950,null,1046121,null,15672,null,505191,null,10243,null,135131,null,7318,null,10946,null,1826,null,70240,null,5116,null,53945,null,4523,null,370060,null,9138,null,35810,null,3526,null,214470,null,7045,null,119780,null,5741,null,0400000US13,Georgia,13
303344,null,5137,null,20097,null,2169,null,9336,null,1337,null,1798,null,729,null,1871,null,665,null,5667,null,1023,null,10761,null,1648,null,2146,null,717,null,407,null,282,null,1185,null,545,null,554,null,340,null,8615,null,1557,null,2776,null,864,null,3302,null,767,null,2537,null,869,null,283247,null,5511,null,214994,null,5040,null,24591,null,1668,null,46784,null,2801,null,143619,null,4701,null,68253,null,3827,null,23087,null,2393,null,1180,null,452,null,11077,null,1630,null,10830,null,1533,null,45166,null,3528,null,4111,null,885,null,20664,null,2383,null,20391,null,2583,null,0400000US15,Hawaii,15
396253,null,6996,null,32586,null,3220,null,15665,null,1799,null,831,null,403,null,5396,null,1062,null,9438,null,1369,null,16921,null,2335,null,2746,null,1039,null,167,null,146,null,1973,null,887,null,606,null,470,null,14175,null,2005,null,2034,null,641,null,9626,null,1518,null,2515,null,846,null,363667,null,6505,null,302833,null,5939,null,40102,null,2395,null,70193,null,3878,null,192538,null,5007,null,60834,null,4061,null,20696,null,2423,null,1332,null,522,null,12560,null,1736,null,6804,null,1393,null,40138,null,2592,null,4156,null,1101,null,23134,null,2264,null,12848,null,1560,null,0400000US16,Idaho,16
3138757,null,18424,null,302025,null,8599,null,91516,null,3823,null,11780,null,1605,null,32045,null,2408,null,47691,null,2934,null,210509,null,7760,null,33860,null,3835,null,6477,null,1426,null,19340,null,2742,null,8043,null,1467,null,176649,null,6628,null,42508,null,3248,null,99972,null,4446,null,34169,null,3028,null,2836732,null,19542,null,2232277,null,17965,null,243038,null,5034,null,496379,null,10699,null,1492860,null,14243,null,604455,null,11730,null,184483,null,7158,null,13004,null,2016,null,92687,null,4674,null,78792,null,4575,null,419972,null,9294,null,37007,null,3049,null,228180,null,7352,null,154785,null,6036,null,0400000US17,Illinois,17
1648431,null,15271,null,160735,null,6951,null,53254,null,3790,null,8889,null,1274,null,17523,null,2016,null,26842,null,2735,null,107481,null,5449,null,17980,null,2138,null,4011,null,1147,null,12112,null,1752,null,1857,null,642,null,89501,null,5075,null,23154,null,2497,null,53185,null,4066,null,13162,null,1876,null,1487696,null,14309,null,1197229,null,13657,null,143621,null,5270,null,261640,null,7410,null,791968,null,10013,null,290467,null,9065,null,88575,null,4285,null,5897,null,1313,null,50534,null,3687,null,32144,null,3231,null,201892,null,7756,null,18317,null,1967,null,120946,null,5681,null,62629,null,3992,null,0400000US18,Indiana,18
791790,null,7894,null,70436,null,4044,null,26465,null,2335,null,3206,null,888,null,8246,null,1462,null,15013,null,1685,null,43971,null,3081,null,8745,null,1385,null,1101,null,461,null,5684,null,1138,null,1960,null,736,null,35226,null,2777,null,6248,null,1255,null,23485,null,2543,null,5493,null,950,null,721354,null,8026,null,608519,null,8132,null,72416,null,2719,null,105740,null,4104,null,430363,null,7872,null,112835,null,4031,null,40040,null,2517,null,1061,null,385,null,24240,null,2106,null,14739,null,1514,null,72795,null,3279,null,5085,null,1111,null,42648,null,2815,null,25062,null,2340,null,0400000US19,Iowa,19
736264,null,8496,null,52252,null,3787,null,18124,null,2032,null,2155,null,610,null,5798,null,1194,null,10171,null,1461,null,34128,null,2961,null,5192,null,1275,null,965,null,618,null,3708,null,914,null,519,null,281,null,28936,null,2669,null,5049,null,1223,null,19453,null,2423,null,4434,null,1120,null,684012,null,9154,null,559031,null,8400,null,56732,null,2522,null,115221,null,4350,null,387078,null,7562,null,124981,null,5124,null,38391,null,2943,null,2060,null,726,null,21497,null,2388,null,14834,null,1766,null,86590,null,3985,null,6423,null,1157,null,51774,null,3341,null,28393,null,2265,null,0400000US20,Kansas,20
1125630,null,12346,null,161205,null,6737,null,67820,null,4676,null,17028,null,2335,null,25565,null,2703,null,25227,null,3092,null,93385,null,5322,null,17422,null,2446,null,4152,null,907,null,10776,null,1849,null,2494,null,932,null,75963,null,4253,null,28048,null,2688,null,37285,null,3422,null,10630,null,1626,null,964425,null,11290,null,780856,null,11676,null,122223,null,3745,null,189466,null,6323,null,469167,null,9078,null,183569,null,6671,null,55461,null,3529,null,5811,null,1268,null,32371,null,3069,null,17279,null,2260,null,128108,null,6227,null,18402,null,1890,null,71637,null,4125,null,38069,null,3242,null,0400000US21,Kentucky,21
1094141,null,10371,null,196128,null,6008,null,71772,null,4517,null,9340,null,1445,null,25125,null,2725,null,37307,null,2957,null,124356,null,5054,null,18595,null,2642,null,3114,null,920,null,11098,null,2128,null,4383,null,1168,null,105761,null,5003,null,25311,null,2470,null,61028,null,3935,null,19422,null,2264,null,898013,null,10492,null,687353,null,8211,null,90514,null,3831,null,178482,null,6611,null,418357,null,7439,null,210660,null,7266,null,55847,null,4095,null,4828,null,1018,null,32841,null,3486,null,18178,null,2266,null,154813,null,6389,null,18494,null,2100,null,85851,null,5010,null,50468,null,3827,null,0400000US22,Louisiana,22
343822,null,6405,null,44183,null,3436,null,17106,null,1905,null,2925,null,724,null,5900,null,1149,null,8281,null,1486,null,27077,null,2881,null,4843,null,1116,null,1440,null,657,null,2674,null,745,null,729,null,437,null,22234,null,2693,null,6778,null,1630,null,13341,null,2013,null,2115,null,520,null,299639,null,5682,null,254024,null,5284,null,35644,null,2281,null,49616,null,2993,null,168764,null,4629,null,45615,null,3163,null,16936,null,1833,null,1331,null,480,null,9216,null,1577,null,6389,null,1102,null,28679,null,2201,null,2102,null,719,null,16790,null,1641,null,9787,null,1436,null,0400000US23,Maine,23
1395778,null,10754,null,84650,null,5099,null,21696,null,2315,null,3085,null,943,null,6426,null,1256,null,12185,null,1608,null,62954,null,4462,null,9236,null,2048,null,1836,null,750,null,4591,null,1369,null,2809,null,1049,null,53718,null,4010,null,11271,null,1884,null,29249,null,3149,null,13198,null,1894,null,1311128,null,11000,null,985424,null,11980,null,94427,null,3197,null,200897,null,5604,null,690100,null,11301,null,325704,null,8900,null,83783,null,4878,null,4782,null,1248,null,41672,null,3178,null,37329,null,3274,null,241921,null,7731,null,16576,null,2064,null,123632,null,5197,null,101713,null,5613,null,0400000US24,Maryland,24
1568641,null,11431,null,121869,null,5398,null,33037,null,2936,null,7641,null,1265,null,10727,null,1780,null,14669,null,2032,null,88832,null,4863,null,12562,null,2346,null,2948,null,1076,null,7296,null,1821,null,2318,null,766,null,76270,null,4524,null,24807,null,2853,null,38655,null,3778,null,12808,null,1944,null,1446772,null,11586,null,1135236,null,11250,null,116950,null,3929,null,223049,null,5924,null,795237,null,9862,null,311536,null,8756,null,86523,null,4991,null,5746,null,1319,null,40803,null,3372,null,39974,null,3603,null,225013,null,7769,null,20127,null,2611,null,114057,null,6085,null,90829,null,4962,null,0400000US25,Massachusetts,25
2525388,null,15908,null,321631,null,7684,null,104229,null,4413,null,16630,null,1578,null,35207,null,2730,null,52392,null,3335,null,217402,null,6021,null,33831,null,2966,null,8039,null,1545,null,20627,null,2283,null,5165,null,1068,null,183571,null,6115,null,50278,null,3613,null,105649,null,4619,null,27644,null,2232,null,2203757,null,14223,null,1784188,null,14324,null,272739,null,4176,null,411370,null,7166,null,1100079,null,12333,null,419569,null,9567,null,121207,null,5239,null,10710,null,1505,null,66066,null,3881,null,44431,null,2906,null,298362,null,8203,null,32463,null,2670,null,164216,null,6445,null,101683,null,5054,null,0400000US26,Michigan,26
1342724,null,10410,null,74981,null,3780,null,22973,null,2052,null,2531,null,630,null,7717,null,1169,null,12725,null,1598,null,52008,null,3614,null,9320,null,1761,null,1472,null,575,null,5469,null,1361,null,2379,null,971,null,42688,null,3204,null,8697,null,1579,null,26655,null,2517,null,7336,null,1274,null,1267743,null,10120,null,1050026,null,10398,null,116995,null,3266,null,170310,null,4512,null,762721,null,8954,null,217717,null,5767,null,71543,null,3720,null,1964,null,441,null,42848,null,2688,null,26731,null,2326,null,146174,null,4581,null,9938,null,1307,null,82815,null,3370,null,53421,null,3070,null,0400000US27,Minnesota,27
755248,null,9226,null,111048,null,5495,null,29448,null,2753,null,5481,null,1212,null,11127,null,1956,null,12840,null,1755,null,81600,null,4945,null,8172,null,1717,null,1813,null,764,null,5049,null,1344,null,1310,null,516,null,73428,null,4505,null,21211,null,2378,null,40372,null,3339,null,11845,null,1827,null,644200,null,8972,null,480221,null,9346,null,66856,null,2930,null,118137,null,5992,null,295228,null,7761,null,163979,null,6947,null,44164,null,3893,null,5843,null,1487,null,24235,null,2739,null,14086,null,2259,null,119815,null,5303,null,19707,null,2794,null,63762,null,4264,null,36346,null,2842,null,0400000US28,Mississippi,28
1529540,null,12558,null,180442,null,6381,null,63848,null,3706,null,10025,null,1461,null,20086,null,2041,null,33737,null,2992,null,116594,null,5411,null,21341,null,2111,null,4183,null,895,null,13854,null,1900,null,3304,null,815,null,95253,null,4968,null,21407,null,2467,null,57920,null,3762,null,15926,null,2140,null,1349098,null,12172,null,1096485,null,11955,null,148753,null,4043,null,236014,null,5870,null,711718,null,11540,null,252613,null,7148,null,78331,null,4613,null,5935,null,1138,null,42616,null,3470,null,29780,null,2907,null,174282,null,6180,null,16278,null,1814,null,96026,null,4788,null,61978,null,3857,null,0400000US29,Missouri,29
237574,null,4616,null,19224,null,2061,null,7383,null,1432,null,670,null,334,null,2524,null,754,null,4189,null,1037,null,11841,null,1792,null,2261,null,774,null,624,null,352,null,1367,null,600,null,270,null,197,null,9580,null,1531,null,2114,null,810,null,5859,null,1204,null,1607,null,572,null,218350,null,4266,null,184968,null,4390,null,24993,null,1581,null,40182,null,2526,null,119793,null,4072,null,33382,null,2901,null,10885,null,1522,null,516,null,319,null,7033,null,1387,null,3336,null,853,null,22497,null,2374,null,2244,null,798,null,13328,null,1622,null,6925,null,1258,null,0400000US30,Montana,30
457459,null,6358,null,31303,null,3023,null,10053,null,1426,null,916,null,375,null,2232,null,596,null,6905,null,1267,null,21250,null,2633,null,3760,null,1300,null,518,null,357,null,1722,null,756,null,1520,null,759,null,17490,null,2117,null,3538,null,949,null,11477,null,1627,null,2475,null,648,null,426156,null,6294,null,355011,null,5962,null,36461,null,1749,null,62523,null,2889,null,256027,null,5171,null,71145,null,4274,null,25344,null,2469,null,1145,null,496,null,13889,null,1826,null,10310,null,1778,null,45801,null,3224,null,2639,null,688,null,26723,null,2160,null,16439,null,2239,null,0400000US31,Nebraska,31
615019,null,7728,null,35748,null,3372,null,11892,null,1847,null,1442,null,540,null,3900,null,1174,null,6550,null,1421,null,23856,null,2792,null,4521,null,1220,null,656,null,512,null,2847,null,888,null,1018,null,614,null,19335,null,2489,null,5625,null,1437,null,9857,null,1871,null,3853,null,906,null,579271,null,7838,null,437820,null,8343,null,50934,null,2519,null,110033,null,5470,null,276853,null,8019,null,141451,null,6561,null,49251,null,4134,null,2226,null,870,null,25668,null,2803,null,21357,null,2263,null,92200,null,4327,null,7318,null,1363,null,51111,null,3741,null,33771,null,2615,null,0400000US32,Nevada,32
345324,null,5671,null,16561,null,2199,null,5815,null,1179,null,756,null,396,null,1995,null,769,null,3064,null,854,null,10746,null,1702,null,2229,null,807,null,320,null,295,null,1260,null,579,null,649,null,539,null,8517,null,1534,null,2255,null,690,null,4816,null,1161,null,1446,null,572,null,328763,null,6094,null,270289,null,5610,null,27651,null,2090,null,52800,null,3037,null,189838,null,4972,null,58474,null,3098,null,19102,null,2397,null,854,null,437,null,9827,null,1762,null,8421,null,1510,null,39372,null,2599,null,4637,null,1403,null,20081,null,2217,null,14654,null,1734,null,0400000US33,New Hampshire,33
2168377,null,15461,null,106845,null,4923,null,31896,null,2762,null,4729,null,1175,null,10242,null,1770,null,16925,null,1910,null,74949,null,3670,null,11125,null,1653,null,2531,null,954,null,5305,null,1209,null,3289,null,799,null,63824,null,3413,null,20089,null,2479,null,31963,null,2949,null,11772,null,1772,null,2061532,null,15045,null,1592939,null,13634,null,159479,null,4331,null,362662,null,8668,null,1070798,null,13552,null,468593,null,9677,null,133011,null,6642,null,9468,null,1776,null,62722,null,4087,null,60821,null,4615,null,335582,null,8639,null,33141,null,2879,null,171144,null,6109,null,131297,null,5670,null,0400000US34,New Jersey,34
482159,null,7286,null,49051,null,3616,null,16147,null,2118,null,1876,null,690,null,6534,null,1422,null,7737,null,1691,null,32904,null,3209,null,7119,null,1513,null,1250,null,638,null,4358,null,1234,null,1511,null,717,null,25785,null,2880,null,4934,null,1185,null,16081,null,2445,null,4770,null,1108,null,433108,null,7114,null,324095,null,6706,null,51906,null,2592,null,84334,null,4397,null,187855,null,5641,null,109013,null,5201,null,33663,null,2861,null,3572,null,779,null,18241,null,2056,null,11850,null,1790,null,75350,null,4370,null,9303,null,1701,null,41176,null,3018,null,24871,null,2678,null,0400000US35,New Mexico,35
4582314,null,18991,null,487797,null,11987,null,160408,null,6557,null,38793,null,3243,null,56296,null,3500,null,65319,null,4383,null,327389,null,9690,null,47217,null,3664,null,9955,null,1816,null,26448,null,2462,null,10814,null,1625,null,280172,null,9724,null,86583,null,5083,null,144090,null,7231,null,49499,null,2704,null,4094517,null,18988,null,3052885,null,21637,null,365704,null,7220,null,727180,null,13300,null,1960001,null,16829,null,1041632,null,15759,null,286750,null,8906,null,22774,null,2581,null,136312,null,5944,null,127664,null,6595,null,754882,null,12945,null,79405,null,4464,null,392352,null,10227,null,283125,null,8437,null,0400000US36,New York,36
2397731,null,16444,null,243529,null,8721,null,76026,null,5336,null,11634,null,1929,null,26410,null,3139,null,37982,null,3888,null,167503,null,7686,null,22777,null,2816,null,5074,null,1291,null,12972,null,2035,null,4731,null,1334,null,144726,null,6968,null,35012,null,3131,null,88324,null,6025,null,21390,null,2282,null,2154202,null,16508,null,1701028,null,16175,null,216336,null,4750,null,403922,null,8674,null,1080770,null,13554,null,453174,null,9889,null,131947,null,6234,null,8111,null,1426,null,73100,null,4976,null,50736,null,4256,null,321227,null,8136,null,36764,null,3258,null,183547,null,6565,null,100916,null,5329,null,0400000US37,North Carolina,37
170921,null,3624,null,13418,null,1561,null,4640,null,902,null,818,null,422,null,1372,null,587,null,2450,null,647,null,8778,null,1327,null,1082,null,437,null,55,null,52,null,944,null,431,null,83,null,94,null,7696,null,1237,null,998,null,563,null,5893,null,1209,null,805,null,347,null,157503,null,3762,null,135926,null,3730,null,14246,null,1092,null,23159,null,2101,null,98521,null,3101,null,21577,null,1868,null,7473,null,1259,null,523,null,292,null,3922,null,862,null,3028,null,871,null,14104,null,1397,null,1141,null,391,null,7938,null,1181,null,5025,null,866,null,0400000US38,North Dakota,38
2936172,null,14572,null,308017,null,8604,null,90540,null,4521,null,17092,null,1974,null,32121,null,2931,null,41327,null,3287,null,217477,null,7858,null,34694,null,2998,null,8278,null,1734,null,20967,null,2445,null,5449,null,1272,null,182783,null,7076,null,51928,null,3927,null,106595,null,5435,null,24260,null,2235,null,2628155,null,13415,null,2087623,null,14454,null,270731,null,6552,null,459660,null,8900,null,1357232,null,15032,null,540532,null,10078,null,155290,null,6026,null,12918,null,1566,null,87814,null,4858,null,54558,null,3851,null,385242,null,9177,null,35777,null,2950,null,218353,null,6986,null,131112,null,5197,null,0400000US39,Ohio,39
936539,null,8665,null,108621,null,5372,null,41913,null,2828,null,5079,null,813,null,15431,null,1777,null,21403,null,2322,null,66708,null,4486,null,12085,null,2157,null,2205,null,688,null,7417,null,1651,null,2463,null,1068,null,54623,null,3619,null,12518,null,1870,null,31850,null,2974,null,10255,null,1458,null,827918,null,8063,null,665594,null,8892,null,91439,null,3127,null,160996,null,5263,null,413159,null,7564,null,162324,null,6531,null,51551,null,3186,null,4510,null,1209,null,29572,null,2716,null,17469,null,2057,null,110773,null,5144,null,13409,null,1878,null,61131,null,3777,null,36233,null,2625,null,0400000US40,Oklahoma,40
939487,null,9653,null,109046,null,5026,null,43066,null,3466,null,5542,null,1160,null,12998,null,1861,null,24526,null,2735,null,65980,null,4173,null,15432,null,2097,null,2480,null,903,null,9394,null,1764,null,3558,null,1049,null,50548,null,4039,null,11698,null,2212,null,29188,null,3224,null,9662,null,1580,null,830441,null,9962,null,688686,null,10116,null,104763,null,3579,null,154950,null,5876,null,428973,null,8763,null,141755,null,5558,null,45066,null,3604,null,3021,null,884,null,24558,null,2763,null,17487,null,2117,null,96689,null,4278,null,9047,null,1255,null,55288,null,3514,null,32354,null,3333,null,0400000US41,Oregon,41
3205114,null,13915,null,290026,null,7775,null,84677,null,4353,null,18351,null,2007,null,28050,null,2805,null,38276,null,3079,null,205349,null,7616,null,36306,null,3454,null,10374,null,1976,null,19885,null,2184,null,6047,null,1356,null,169043,null,7165,null,50465,null,3518,null,93236,null,5321,null,25342,null,2654,null,2915088,null,13382,null,2315534,null,10804,null,318531,null,6837,null,509346,null,8013,null,1487657,null,12033,null,599554,null,12431,null,180116,null,6379,null,14713,null,1970,null,99638,null,5412,null,65765,null,4114,null,419438,null,10028,null,46245,null,3643,null,231351,null,7881,null,141842,null,5739,null,0400000US42,Pennsylvania,42
247759,null,5390,null,18817,null,2178,null,5488,null,1135,null,1665,null,576,null,2529,null,906,null,1294,null,441,null,13329,null,1947,null,2214,null,825,null,1214,null,679,null,715,null,468,null,285,null,348,null,11115,null,1787,null,3875,null,1119,null,5736,null,1340,null,1504,null,614,null,228942,null,5395,null,175235,null,5234,null,19984,null,1589,null,38076,null,2630,null,117175,null,4945,null,53707,null,3600,null,15549,null,1985,null,1044,null,487,null,6888,null,1615,null,7617,null,1488,null,38158,null,2958,null,3084,null,863,null,21767,null,2242,null,13307,null,1784,null,0400000US44,Rhode Island,44
