B19001H_001E,B19001H_001EA,B19001H_001M,B19001H_001MA,B19001H_002E,B19001H_002EA,B19001H_002M,B19001H_002MA,B19001H_003E,B19001H_003EA,B19001H_003M,B19001H_003MA,B19001H_004E,B19001H_004EA,B19001H_004M,B19001H_004MA,B19001H_005E,B19001H_005EA,B19001H_005M,B19001H_005MA,B19001H_006E,B19001H_006EA,B19001H_006M,B19001H_006MA,B19001H_007E,B19001H_007EA,B19001H_007M,B19001H_007MA,B19001H_008E,B19001H_008EA,B19001H_008M,B19001H_008MA,B19001H_009E,B19001H_009EA,B19001H_009M,B19001H_009MA,B19001H_010E,B19001H_010EA,B19001H_010M,B19001H_010MA,B19001H_011E,B19001H_011EA,B19001H_011M,B19001H_011MA,B19001H_012E,B19001H_012EA,B19001H_012M,B19001H_012MA,B19001H_013E,B19001H_013EA,B19001H_013M,B19001H_013MA,B19001H_014E,B19001H_014EA,B19001H_014M,B19001H_014MA,B19001H_015E,B19001H_015EA,B19001H_015M,B19001H_015MA,B19001H_016E,B19001H_016EA,B19001H_016M,B19001H_016MA,B19001H_017E,B19001H_017EA,B19001H_017M,B19001H_017MA,GEO_ID,NAME,state
2160547,null,12488,null,120571,null,5676,null,103802,null,5397,null,95842,null,5035,null,97234,null,4963,null,96632,null,5820,null,102895,null,4450,null,99145,null,5449,null,102134,null,5564,null,92769,null,4655,null,180858,null,7478,null,245924,null,8202,null,289180,null,7924,null,188798,null,7408,null,109103,null,5212,null,112957,null,5529,null,122703,null,4751,null,0400000US13,Georgia,13
138870,null,3239,null,8547,null,1747,null,5876,null,1617,null,3864,null,912,null,4884,null,1111,null,3518,null,738,null,5699,null,1274,null,6319,null,1373,null,5886,null,1295,null,5211,null,1028,null,9007,null,1574,null,15827,null,1951,null,20904,null,2082,null,17415,null,2215,null,8907,null,1617,null,7601,null,1171,null,9405,null,1294,null,0400000US15,Hawaii,15
507107,null,4198,null,29790,null,2877,null,28534,null,2480,null,27824,null,2205,null,28891,null,2680,null,29106,null,2245,null,30281,null,2895,null,28079,null,2228,null,30038,null,2772,null,27382,null,2388,null,51972,null,3613,null,60992,null,3518,null,61075,null,3705,null,33415,null,2741,null,16265,null,1819,null,12364,null,1400,null,11099,null,1278,null,0400000US16,Idaho,16
3376902,null,13016,null,172346,null,7086,null,150727,null,5575,null,149142,null,6079,null,153520,null,5089,null,144001,null,6067,null,151185,null,5408,null,143443,null,5301,null,152684,null,5435,null,138305,null,4982,null,272950,null,7867,null,381141,null,8189,null,474995,null,10304,null,319299,null,7024,null,182365,null,5472,null,190463,null,6268,null,200336,null,6279,null,0400000US17,Illinois,17
2128129,null,9330,null,132566,null,5376,null,110217,null,4460,null,111082,null,4255,null,123391,null,5306,null,117986,null,5831,null,128165,null,5568,null,108252,null,5260,null,116283,null,6270,null,99690,null,4778,null,198640,null,6442,null,244714,null,6814,null,282160,null,7487,null,159320,null,6194,null,78291,null,4167,null,62523,null,3497,null,54849,null,3083,null,0400000US18,Indiana,18
1125953,null,5955,null,68044,null,3561,null,63188,null,3568,null,58891,null,3410,null,63018,null,3113,null,63613,null,3499,null,64647,null,3250,null,61337,null,3395,null,62690,null,3597,null,52127,null,2669,null,105904,null,3687,null,138654,null,5159,null,148819,null,4780,null,75978,null,3862,null,39041,null,2734,null,32039,null,2176,null,27963,null,2024,null,0400000US19,Iowa,19
936780,null,6399,null,52397,null,3310,null,47248,null,3261,null,44940,null,3755,null,48788,null,3565,null,51667,null,3352,null,55920,null,3617,null,50635,null,3323,null,50479,null,3189,null,43599,null,2935,null,86544,null,4171,null,103745,null,4780,null,126630,null,4911,null,74226,null,3852,null,34914,null,1982,null,34976,null,2955,null,30072,null,2192,null,0400000US20,Kansas,20
1504484,null,9479,null,155925,null,5977,null,107794,null,5224,null,94191,null,4716,null,95108,null,4848,null,87399,null,5031,null,87170,null,4499,null,76048,null,3713,null,78044,null,4801,null,71424,null,4092,null,124926,null,5495,null,151120,null,5111,null,172462,null,5759,null,89600,null,4477,null,45230,null,3301,null,34386,null,2471,null,33657,null,2589,null,0400000US21,Kentucky,21
1073150,null,7164,null,70546,null,4836,null,56540,null,3575,null,57212,null,3677,null,62389,null,3802,null,51215,null,3455,null,55858,null,3366,null,52093,null,3296,null,51245,null,3433,null,47954,null,3616,null,89064,null,5114,null,115843,null,5455,null,142614,null,5312,null,92231,null,4405,null,46976,null,3526,null,40878,null,3023,null,40492,null,2951,null,0400000US22,Louisiana,22
522930,null,4854,null,36229,null,2729,null,33961,null,2573,null,31002,null,2411,null,31914,null,2615,null,31452,null,2557,null,31965,null,2237,null,27656,null,2476,null,27118,null,1982,null,23490,null,2450,null,48847,null,2997,null,59715,null,3400,null,63580,null,2891,null,33470,null,2226,null,16197,null,1895,null,15608,null,1648,null,10726,null,1361,null,0400000US23,Maine,23
1290150,null,7433,null,49072,null,3091,null,37269,null,2808,null,35980,null,2678,null,44271,null,3590,null,42940,null,3128,null,44656,null,2750,null,44750,null,3564,null,51828,null,3285,null,43154,null,3273,null,91029,null,4495,null,134932,null,4830,null,193614,null,6428,null,147470,null,5613,null,96482,null,3819,null,118625,null,4180,null,114078,null,4326,null,0400000US24,Maryland,24
2036047,null,8543,null,110505,null,5870,null,86309,null,4513,null,79679,null,4685,null,78273,null,4328,null,67727,null,3857,null,79437,null,3558,null,72182,null,4216,null,78093,null,3943,null,71428,null,4111,null,149493,null,5710,null,211487,null,7719,null,287199,null,7667,null,219221,null,5728,null,135023,null,5497,null,151645,null,6185,null,158346,null,5536,null,0400000US25,Massachusetts,25
3076676,null,11381,null,195419,null,5595,null,156941,null,5505,null,156885,null,6170,null,163607,null,4783,null,156676,null,5729,null,177041,null,5217,null,165346,null,5522,null,162828,null,5019,null,145304,null,6000,null,272477,null,7160,null,339039,null,7721,null,403759,null,7253,null,239590,null,5853,null,128051,null,4648,null,115942,null,4464,null,97771,null,3519,null,0400000US26,Michigan,26
1866328,null,7503,null,92531,null,4586,null,81790,null,3711,null,82278,null,3595,null,82279,null,4174,null,78594,null,3571,null,86925,null,3927,null,87997,null,3867,null,93056,null,4253,null,87997,null,3704,null,162031,null,5481,null,225332,null,6204,null,273961,null,6559,null,174078,null,4709,null,88472,null,3581,null,88330,null,4016,null,80677,null,3725,null,0400000US27,Minnesota,27
682208,null,6468,null,51639,null,3611,null,46812,null,3228,null,40544,null,3274,null,37306,null,2993,null,36843,null,3514,null,41548,null,3177,null,33752,null,3285,null,35278,null,3015,null,34892,null,2748,null,58332,null,4455,null,74448,null,3762,null,81621,null,4056,null,47919,null,3876,null,22428,null,2468,null,20054,null,2098,null,18792,null,2192,null,0400000US28,Mississippi,28
1969051,null,7861,null,126129,null,5114,null,111686,null,4969,null,107251,null,5076,null,118300,null,5274,null,107889,null,5012,null,114451,null,4879,null,108415,null,5166,null,103514,null,4663,null,95208,null,4496,null,181926,null,5683,null,211887,null,7802,null,252270,null,7658,null,140384,null,5359,null,74701,null,3783,null,60470,null,3434,null,54570,null,2764,null,0400000US29,Missouri,29
345404,null,3424,null,24150,null,2427,null,21686,null,1973,null,19553,null,1914,null,25639,null,1979,null,21834,null,2030,null,22867,null,2347,null,18662,null,1836,null,18014,null,1765,null,17593,null,1776,null,29987,null,2351,null,37730,null,2578,null,38507,null,2460,null,22313,null,1643,null,10686,null,1369,null,7870,null,1237,null,8313,null,1283,null,0400000US30,Montana,30
620605,null,4005,null,32798,null,2377,null,32136,null,2467,null,34985,null,2469,null,35887,null,3114,null,33688,null,2404,null,34627,null,2423,null,33099,null,2602,null,31497,null,2484,null,30523,null,2350,null,60030,null,3031,null,73626,null,3267,null,85042,null,3426,null,43749,null,2585,null,23529,null,2040,null,17849,null,1516,null,17540,null,1505,null,0400000US31,Nebraska,31
618377,null,6752,null,29432,null,3008,null,22682,null,2314,null,25535,null,2507,null,25276,null,2597,null,26047,null,2747,null,27004,null,2658,null,31304,null,2987,null,28404,null,2648,null,26771,null,2379,null,56158,null,3921,null,71834,null,4059,null,94591,null,4744,null,62086,null,3463,null,32310,null,2509,null,31471,null,2927,null,27472,null,2042,null,0400000US32,Nevada,32
476450,null,4104,null,20344,null,2446,null,19402,null,2094,null,17816,null,2164,null,22088,null,2382,null,18023,null,1663,null,21699,null,2474,null,19802,null,2193,null,19950,null,2260,null,20379,null,1808,null,41040,null,3092,null,53189,null,3384,null,73086,null,4011,null,49496,null,2971,null,28645,null,2286,null,29164,null,2409,null,22327,null,2006,null,0400000US33,New Hampshire,33
2086652,null,8722,null,77301,null,4140,null,69547,null,3469,null,69150,null,4423,null,69261,null,4307,null,69512,null,4144,null,71417,null,4287,null,69977,null,3904,null,77799,null,4675,null,70194,null,3529,null,144525,null,5722,null,200195,null,6361,null,295842,null,7391,null,243054,null,6364,null,165086,null,5250,null,185030,null,6040,null,208762,null,5596,null,0400000US34,New Jersey,34
370777,null,4764,null,24840,null,2289,null,22309,null,2795,null,17435,null,2031,null,20680,null,2293,null,18484,null,2056,null,17914,null,1981,null,22079,null,2587,null,21395,null,2171,null,16235,null,1822,null,30923,null,2711,null,36931,null,2877,null,43609,null,2863,null,31230,null,2443,null,15751,null,1850,null,16896,null,1586,null,14066,null,1674,null,0400000US35,New Mexico,35
4690166,null,14826,null,259919,null,7815,null,211140,null,6341,null,198700,null,6747,null,213030,null,6445,null,192061,null,7231,null,204041,null,6997,null,192223,null,5928,null,192254,null,6080,null,178469,null,6849,null,360180,null,8484,null,478993,null,8570,null,617655,null,11343,null,443351,null,10774,null,269038,null,8015,null,301687,null,9303,null,377425,null,7543,null,0400000US36,New York,36
2557803,null,12592,null,165412,null,6524,null,132825,null,5560,null,121860,null,4877,null,134531,null,5779,null,129379,null,4513,null,141538,null,5609,null,128872,null,6078,null,133207,null,6264,null,122949,null,5305,null,228038,null,7197,null,284018,null,7492,null,325952,null,8536,null,200317,null,6531,null,106622,null,4673,null,102257,null,4575,null,100026,null,4452,null,0400000US37,North Carolina,37
254071,null,2371,null,17164,null,1625,null,15104,null,1455,null,14028,null,1691,null,15456,null,1622,null,15989,null,1983,null,14560,null,1520,null,13786,null,1402,null,14896,null,1519,null,12383,null,1400,null,22350,null,1759,null,28504,null,1936,null,31875,null,1887,null,16389,null,1498,null,8316,null,1213,null,6752,null,1022,null,6519,null,1159,null,0400000US38,North Dakota,38
3787571,null,13188,null,242431,null,8103,null,200993,null,6059,null,197650,null,5608,null,208339,null,6873,null,199882,null,6651,null,217893,null,8105,null,199551,null,6208,null,199575,null,5542,null,173378,null,5776,null,352341,null,7673,null,437440,null,8102,null,484791,null,8923,null,286669,null,6769,null,143117,null,4159,null,133252,null,4805,null,110269,null,3743,null,0400000US39,Ohio,39
1064728,null,6735,null,80724,null,4194,null,67846,null,3250,null,61783,null,3287,null,63016,null,3957,null,63541,null,4210,null,62706,null,3675,null,57156,null,3534,null,59112,null,3469,null,52455,null,3147,null,91501,null,3952,null,114914,null,5121,null,123286,null,4518,null,74104,null,4030,null,33152,null,1946,null,30738,null,2270,null,28694,null,2100,null,0400000US40,Oklahoma,40
1263369,null,7388,null,84766,null,4160,null,67414,null,4072,null,69527,null,3758,null,64945,null,4113,null,64630,null,3541,null,75015,null,4148,null,67078,null,4115,null,62825,null,4115,null,54662,null,3774,null,112895,null,5442,null,144389,null,5685,null,157290,null,4772,null,98928,null,4377,null,53041,null,3525,null,45647,null,2972,null,40317,null,2288,null,0400000US41,Oregon,41
4113115,null,12146,null,230778,null,6151,null,219782,null,6539,null,216124,null,5773,null,220825,null,6958,null,215026,null,5922,null,217812,null,7060,null,198041,null,6603,null,207988,null,6622,null,184604,null,5968,null,357307,null,8473,null,458616,null,9853,null,535945,null,8216,null,340287,null,8314,null,179485,null,5350,null,167892,null,6162,null,162603,null,5165,null,0400000US42,Pennsylvania,42
331586,null,3873,null,23126,null,2500,null,16551,null,1960,null,13866,null,1690,null,16863,null,2121,null,11336,null,1498,null,16355,null,1693,null,14346,null,2153,null,14782,null,1941,null,12150,null,1580,null,25259,null,2145,null,35067,null,2681,null,48599,null,3160,null,32689,null,2485,null,18359,null,2116,null,17835,null,1981,null,14403,null,1875,null,0400000US44,Rhode Island,44
1175904,null,8558,null,75097,null,4915,null,62396,null,3899,null,54167,null,3841,null,68897,null,4785,null,61505,null,3569,null,62949,null,3845,null,60652,null,3467,null,59873,null,3612,null,54740,null,3393,null,102970,null,4705,null,131849,null,5269,null,163104,null,5272,null,95127,null,4558,null,41672,null,3300,null,43152,null,3196,null,37754,null,2877,null,0400000US45,South Carolina,45
290809,null,2963,null,17469,null,1494,null,18400,null,1562,null,14652,null,1628,null,18512,null,2043,null,16158,null,1792,null,18765,null,1757,null,16996,null,1798,null,16318,null,1617,null,13790,null,1628,null,26021,null,2348,null,38383,null,2605,null,36654,null,2315,null,16383,null,1549,null,7284,null,1091,null,7711,null,1308,null,7313,null,1083,null,0400000US46,South Dakota,46
1948425,null,9754,null,151999,null,5633,null,115651,null,4800,null,116440,null,5620,null,120145,null,4835,null,109613,null,5354,null,115009,null,5211,null,106619,null,4686,null,104195,null,4719,null,97509,null,5286,null,169303,null,6283,null,206823,null,6426,null,221456,null,7205,null,123056,null,5195,null,64677,null,3657,null,61399,null,2784,null,64531,null,3246,null,0400000US47,Tennessee,47
4607425,null,15589,null,256256,null,6551,null,186876,null,5964,null,196616,null,6478,null,205542,null,7383,null,197942,null,7114,null,210899,null,7724,null,193132,null,6913,null,218352,null,7704,null,194450,null,6130,null,378632,null,8204,null,482012,null,10926,null,643322,null,13286,null,435216,null,8817,null,253205,null,7261,null,269018,null,7565,null,285955,null,7827,null,0400000US48,Texas,48
734046,null,5059,null,30371,null,2597,null,28077,null,2719,null,29377,null,2846,null,29596,null,2432,null,32873,null,2614,null,34690,null,2852,null,37373,null,3061,null,37226,null,2759,null,37471,null,2324,null,73951,null,4085,null,94454,null,4144,null,107503,null,4127,null,69856,null,4006,null,35902,null,2462,null,30353,null,2266,null,24973,null,2336,null,0400000US49,Utah,49
241581,null,2506,null,14465,null,1660,null,13658,null,1402,null,11195,null,1202,null,12548,null,1315,null,12334,null,1360,null,14592,null,1606,null,12357,null,1455,null,12422,null,1396,null,11091,null,1340,null,22904,null,1934,null,28888,null,1751,null,32685,null,2343,null,18618,null,1705,null,9537,null,1093,null,7773,null,1065,null,6514,null,896,null,0400000US50,Vermont,50
2105416,null,10235,null,101643,null,6272,null,80469,null,4073,null,80087,null,4055,null,82756,null,4681,null,77413,null,4530,null,92886,null,5306,null,86027,null,4521,null,93580,null,4862,null,82814,null,4102,null,165997,null,5401,null,217169,null,7396,null,289047,null,8753,null,213215,null,6691,null,130682,null,5304,null,148464,null,5503,null,163167,null,4980,null,0400000US51,Virginia,51
2066488,null,8245,null,111661,null,4869,null,83109,null,4878,null,82352,null,4015,null,94120,null,4360,null,92278,null,4874,null,101447,null,5239,null,93845,null,4968,null,98514,null,4694,null,89652,null,4494,null,178265,null,6644,null,234118,null,6044,null,297505,null,7007,null,199242,null,6040,null,107973,null,4418,null,103563,null,4880,null,98844,null,4794,null,0400000US53,Washington,53
709540,null,6272,null,75217,null,4334,null,58544,null,3541,null,49824,null,3004,null,50698,null,3519,null,47544,null,3393,null,42692,null,3194,null,39748,null,2988,null,35759,null,2961,null,36061,null,3056,null,62116,null,4020,null,68362,null,3431,null,70977,null,4202,null,35334,null,2645,null,15429,null,1941,null,11567,null,1832,null,9668,null,1529,null,0400000US54,West Virginia,54
1999881,null,7738,null,99791,null,3905,null,95471,null,3998,null,92288,null,3236,null,106186,null,4411,null,105149,null,4563,null,104394,null,5020,null,102821,null,4491,null,105049,null,4301,null,93787,null,3841,null,186194,null,5054,null,245218,null,6563,null,293883,null,6682,null,169691,null,5695,null,80894,null,3600,null,63019,null,2855,null,56046,null,2768,null,0400000US55,Wisconsin,55
187778,null,2892,null,10997,null,1353,null,8740,null,1388,null,7201,null,1219,null,8922,null,1536,null,10276,null,1497,null,9748,null,1398,null,9296,null,1447,null,10049,null,1549,null,9713,null,1358,null,17540,null,1753,null,21385,null,2008,null,25882,null,2491,null,17219,null,1524,null,8209,null,1212,null,7354,null,1187,null,5247,null,1024,null,0400000US56,Wyoming,56
9378,null,1206,null,1985,null,620,null,1091,null,476,null,422,null,251,null,676,null,350,null,487,null,291,null,383,null,308,null,241,null,178,null,501,null,273,null,218,null,188,null,504,null,285,null,1035,null,475,null,702,null,395,null,622,null,343,null,122,null,148,null,389,null,228,null,0,null,289,null,0400000US72,Puerto Rico,72
