C21001H_001E,C21001H_001EA,C21001H_001M,C21001H_001MA,C21001H_002E,C21001H_002EA,C21001H_002M,C21001H_002MA,C21001H_003E,C21001H_003EA,C21001H_003M,C21001H_003MA,C21001H_004E,C21001H_004EA,C21001H_004M,C21001H_004MA,C21001H_005E,C21001H_005EA,C21001H_005M,C21001H_005MA,C21001H_006E,C21001H_006EA,C21001H_006M,C21001H_006MA,C21001H_007E,C21001H_007EA,C21001H_007M,C21001H_007MA,C21001H_008E,C21001H_008EA,C21001H_008M,C21001H_008MA,C21001H_009E,C21001H_009EA,C21001H_009M,C21001H_009MA,C21001H_010E,C21001H_010EA,C21001H_010M,C21001H_010MA,C21001H_011E,C21001H_011EA,C21001H_011M,C21001H_011MA,C21001H_012E,C21001H_012EA,C21001H_012M,C21001H_012MA,C21001H_013E,C21001H_013EA,C21001H_013M,C21001H_013MA,C21001H_014E,C21001H_014EA,C21001H_014M,C21001H_014MA,C21001H_015E,C21001H_015EA,C21001H_015M,C21001H_015MA,GEO_ID,NAME,state
4289480,null,4310,null,2069590,null,3399,null,1757241,null,3356,null,276171,null,7988,null,1481070,null,8245,null,312349,null,348,null,185057,null,4431,null,127292,null,4396,null,2219890,null,1812,null,1794145,null,2020,null,26680,null,2690,null,1767465,null,3224,null,425745,null,1044,null,4758,null,943,null,420987,null,1425,null,0400000US13,Georgia,13
242974,null,2290,null,124566,null,2226,null,103359,null,2226,null,21313,null,2365,null,82046,null,2798,null,21207,null,4,null,13733,null,1049,null,7474,null,1049,null,118408,null,836,null,96395,null,794,null,3057,null,749,null,93338,null,1007,null,22013,null,258,null,515,null,307,null,21498,null,388,null,0400000US15,Hawaii,15
971425,null,1014,null,478951,null,943,null,400622,null,879,null,73109,null,3866,null,327513,null,3881,null,78329,null,244,null,46032,null,1992,null,32297,null,1976,null,492474,null,435,null,398734,null,420,null,7569,null,1573,null,391165,null,1533,null,93740,null,164,null,1394,null,543,null,92346,null,525,null,0400000US16,Idaho,16
6565282,null,8677,null,3172582,null,3254,null,2650191,null,3232,null,316719,null,7177,null,2333472,null,8092,null,522391,null,756,null,289869,null,4384,null,232522,null,4415,null,3392700,null,6102,null,2650813,null,5294,null,23965,null,2620,null,2626848,null,5490,null,741887,null,1446,null,7611,null,1179,null,734276,null,1934,null,0400000US17,Illinois,17
4076875,null,2348,null,1973470,null,1380,null,1663771,null,1385,null,237980,null,5889,null,1425791,null,6062,null,309699,null,217,null,172678,null,3186,null,137021,null,3164,null,2103405,null,1408,null,1669543,null,1416,null,17211,null,1823,null,1652332,null,2435,null,433862,null,257,null,4516,null,978,null,429346,null,1005,null,0400000US18,Indiana,18
2108158,null,1553,null,1020843,null,1326,null,840603,null,1355,null,123639,null,4370,null,716964,null,4558,null,180240,null,153,null,101182,null,2561,null,79058,null,2583,null,1087315,null,842,null,835936,null,835,null,8928,null,1415,null,827008,null,1591,null,251379,null,217,null,2978,null,622,null,248401,null,680,null,0400000US19,Iowa,19
1728154,null,3338,null,833805,null,2468,null,692591,null,2481,null,112833,null,4784,null,579758,null,5509,null,141214,null,271,null,78588,null,2407,null,62626,null,2403,null,894349,null,1349,null,699091,null,1365,null,10300,null,1510,null,688791,null,1730,null,195258,null,335,null,2201,null,680,null,193057,null,763,null,0400000US20,Kansas,20
2895764,null,2375,null,1385410,null,1989,null,1164147,null,1951,null,166811,null,6354,null,997336,null,6630,null,221263,null,196,null,112437,null,3052,null,108826,null,3030,null,1510354,null,1008,null,1204780,null,1005,null,12966,null,2043,null,1191814,null,2257,null,305574,null,220,null,2912,null,790,null,302662,null,776,null,0400000US21,Kentucky,21
2115737,null,2260,null,1018496,null,1827,null,850116,null,1822,null,115343,null,4901,null,734773,null,5301,null,168380,null,135,null,97196,null,2810,null,71184,null,2803,null,1097241,null,907,null,868051,null,874,null,7209,null,1166,null,860842,null,1560,null,229190,null,141,null,3521,null,885,null,225669,null,885,null,0400000US22,Louisiana,22
998740,null,1224,null,478932,null,1075,null,394829,null,1060,null,72279,null,3688,null,322550,null,4081,null,84103,null,77,null,51145,null,1916,null,32958,null,1921,null,519808,null,462,null,408368,null,450,null,6629,null,1084,null,401739,null,1175,null,111440,null,68,null,2601,null,712,null,108839,null,714,null,0400000US23,Maine,23
2541151,null,3692,null,1218013,null,2436,null,1008909,null,2435,null,161831,null,6145,null,847078,null,6603,null,209104,null,84,null,124379,null,3113,null,84725,null,3121,null,1323138,null,1795,null,1040874,null,1788,null,18634,null,1966,null,1022240,null,2801,null,282264,null,177,null,3201,null,719,null,279063,null,718,null,0400000US24,Maryland,24
4091768,null,4968,null,1945627,null,2718,null,1624061,null,2620,null,190330,null,6871,null,1433731,null,7701,null,321566,null,763,null,184130,null,4085,null,137436,null,4149,null,2146141,null,2924,null,1678640,null,2711,null,12606,null,1914,null,1666034,null,3289,null,467501,null,708,null,7373,null,1526,null,460128,null,1643,null,0400000US25,Massachusetts,25
6047128,null,2608,null,2948540,null,2198,null,2464476,null,2200,null,334207,null,7993,null,2130269,null,8332,null,484064,null,157,null,261848,null,4107,null,222216,null,4090,null,3098588,null,1142,null,2449706,null,1066,null,22482,null,2357,null,2427224,null,2471,null,648882,null,263,null,6093,null,1183,null,642789,null,1192,null,0400000US26,Michigan,26
3482564,null,2057,null,1704995,null,1874,null,1439077,null,1863,null,197980,null,5087,null,1241097,null,5490,null,265918,null,264,null,154167,null,2981,null,111751,null,2980,null,1777569,null,798,null,1421858,null,737,null,13298,null,1442,null,1408560,null,1571,null,355711,null,284,null,4887,null,1045,null,350824,null,1113,null,0400000US27,Minnesota,27
1325404,null,2269,null,635659,null,2052,null,522346,null,2068,null,80973,null,4428,null,441373,null,4611,null,113313,null,379,null,67607,null,2187,null,45706,null,2166,null,689745,null,1444,null,531097,null,1456,null,7358,null,1423,null,523739,null,2043,null,158648,null,111,null,1258,null,538,null,157390,null,549,null,0400000US28,Mississippi,28
3757108,null,1989,null,1809978,null,1550,null,1504011,null,1551,null,242191,null,6826,null,1261820,null,6816,null,305967,null,11,null,181797,null,3961,null,124170,null,3960,null,1947130,null,1725,null,1528818,null,1706,null,18968,null,2212,null,1509850,null,2572,null,418312,null,322,null,5427,null,1114,null,412885,null,1187,null,0400000US29,Missouri,29
670355,null,916,null,332126,null,854,null,273165,null,851,null,51940,null,2644,null,221225,null,2670,null,58961,null,50,null,35266,null,1461,null,23695,null,1466,null,338229,null,248,null,267051,null,250,null,6531,null,1336,null,260520,null,1317,null,71178,null,10,null,649,null,234,null,70529,null,234,null,0400000US30,Montana,30
1156483,null,1601,null,558797,null,1417,null,463103,null,1398,null,69233,null,3271,null,393870,null,3690,null,95694,null,124,null,57103,null,1757,null,38591,null,1770,null,597686,null,670,null,465544,null,646,null,6622,null,1065,null,458922,null,1202,null,132142,null,63,null,1919,null,592,null,130223,null,596,null,0400000US31,Nebraska,31
1185403,null,2214,null,598152,null,1703,null,489732,null,1695,null,105071,null,4576,null,384661,null,4680,null,108420,null,165,null,69133,null,2525,null,39287,null,2528,null,587251,null,1072,null,467825,null,966,null,8531,null,1600,null,459294,null,1777,null,119426,null,486,null,2961,null,808,null,116465,null,949,null,0400000US32,Nevada,32
960695,null,917,null,466352,null,859,null,395051,null,859,null,65992,null,3441,null,329059,null,3710,null,71301,null,253,null,44443,null,1861,null,26858,null,1861,null,494343,null,318,null,400309,null,320,null,5064,null,1114,null,395245,null,1110,null,94034,null,125,null,1713,null,533,null,92321,null,558,null,0400000US33,New Hampshire,33
4220022,null,2706,null,2022178,null,1889,null,1653322,null,1914,null,167651,null,6367,null,1485671,null,6358,null,368856,null,334,null,213157,null,3865,null,155699,null,3895,null,2197844,null,1500,null,1673275,null,1500,null,9988,null,1688,null,1663287,null,2291,null,524569,null,484,null,5372,null,1199,null,519197,null,1261,null,0400000US34,New Jersey,34
675982,null,1685,null,324861,null,1488,null,254545,null,1519,null,54414,null,2645,null,200131,null,2921,null,70316,null,373,null,44918,null,1759,null,25398,null,1790,null,351121,null,872,null,264763,null,865,null,6792,null,1312,null,257971,null,1523,null,86358,null,471,null,2123,null,733,null,84235,null,873,null,0400000US35,New Mexico,35
9319273,null,7569,null,4467764,null,4865,null,3664357,null,4634,null,391293,null,7446,null,3273064,null,8949,null,803407,null,1416,null,421885,null,5692,null,381522,null,6014,null,4851509,null,3637,null,3726553,null,3310,null,23815,null,2342,null,3702738,null,3960,null,1124956,null,714,null,10963,null,1409,null,1113993,null,1640,null,0400000US36,New York,36
4811047,null,4193,null,2287434,null,3479,null,1898609,null,3490,null,306709,null,7373,null,1591900,null,8199,null,388825,null,320,null,226494,null,4146,null,162331,null,4212,null,2523613,null,1863,null,1992197,null,1936,null,34749,null,3101,null,1957448,null,3661,null,531416,null,569,null,4723,null,976,null,526693,null,1106,null,0400000US37,North Carolina,37
452732,null,917,null,223632,null,836,null,184698,null,836,null,27951,null,1656,null,156747,null,1981,null,38934,null,56,null,19739,null,1270,null,19195,null,1274,null,229100,null,341,null,176644,null,341,null,3001,null,862,null,173643,null,912,null,52456,null,26,null,519,null,224,null,51937,null,228,null,0400000US38,North Dakota,38
7360143,null,2544,null,3541280,null,2069,null,2959185,null,2092,null,434026,null,8232,null,2525159,null,8343,null,582095,null,272,null,331857,null,4704,null,250238,null,4691,null,3818863,null,1242,null,3000088,null,1137,null,36205,null,2958,null,2963883,null,3334,null,818775,null,396,null,8778,null,1392,null,809997,null,1501,null,0400000US39,Ohio,39
2026768,null,1773,null,973241,null,1560,null,795929,null,1499,null,139373,null,4626,null,656556,null,4841,null,177312,null,182,null,102920,null,2193,null,74392,null,2174,null,1053527,null,725,null,813319,null,731,null,13374,null,1897,null,799945,null,2082,null,240208,null,80,null,2703,null,579,null,237505,null,582,null,0400000US40,Oklahoma,40
2427219,null,1268,null,1179006,null,963,null,973756,null,979,null,173749,null,5356,null,800007,null,5313,null,205250,null,189,null,126280,null,3538,null,78970,null,3542,null,1248213,null,612,null,987435,null,588,null,15798,null,2188,null,971637,null,2218,null,260778,null,188,null,4432,null,959,null,256346,null,976,null,0400000US41,Oregon,41
8075328,null,4403,null,3868943,null,2658,null,3157770,null,2699,null,441217,null,7311,null,2716553,null,7667,null,711173,null,262,null,427555,null,5280,null,283618,null,5269,null,4206385,null,2197,null,3189578,null,2125,null,31525,null,2640,null,3158053,null,3482,null,1016807,null,291,null,12888,null,1236,null,1003919,null,1277,null,0400000US42,Pennsylvania,42
665696,null,3939,null,313873,null,3172,null,258963,null,3172,null,38690,null,2849,null,220273,null,4633,null,54910,null,287,null,33799,null,1578,null,21111,null,1578,null,351823,null,1198,null,271175,null,1208,null,2725,null,837,null,268450,null,1331,null,80648,null,408,null,475,null,261,null,80173,null,512,null,0400000US44,Rhode Island,44
2283624,null,2737,null,1095763,null,2523,null,896290,null,2506,null,160646,null,4843,null,735644,null,5603,null,199473,null,394,null,119864,null,2881,null,79609,null,2944,null,1187861,null,1186,null,926287,null,1180,null,14006,null,2067,null,912281,null,2359,null,261574,null,114,null,3109,null,798,null,258465,null,795,null,0400000US45,South Carolina,45
535875,null,1583,null,262477,null,1347,null,214577,null,1331,null,33143,null,2309,null,181434,null,2522,null,47900,null,270,null,27937,null,1252,null,19963,null,1244,null,273398,null,591,null,210764,null,568,null,2874,null,644,null,207890,null,857,null,62634,null,258,null,780,null,363,null,61854,null,467,null,0400000US46,South Dakota,46
3747187,null,2027,null,1797219,null,1803,null,1493680,null,1794,null,239188,null,7554,null,1254492,null,8095,null,303539,null,186,null,162870,null,4348,null,140669,null,4371,null,1949968,null,1028,null,1536509,null,1003,null,18496,null,2246,null,1518013,null,2470,null,413459,null,167,null,4227,null,790,null,409232,null,791,null,0400000US47,Tennessee,47
8964398,null,11271,null,4347170,null,5211,null,3622801,null,5091,null,604374,null,11520,null,3018427,null,11963,null,724369,null,927,null,445795,null,5650,null,278574,null,5614,null,4617228,null,8366,null,3654895,null,8760,null,57053,null,4529,null,3597842,null,9561,null,962333,null,2559,null,15091,null,1848,null,947242,null,3168,null,0400000US48,Texas,48
1576950,null,2412,null,777519,null,1867,null,675616,null,1863,null,67786,null,3722,null,607830,null,4104,null,101903,null,128,null,59076,null,2065,null,42827,null,2063,null,799431,null,918,null,674866,null,908,null,5428,null,1172,null,669438,null,1485,null,124565,null,89,null,2006,null,529,null,122559,null,547,null,0400000US49,Utah,49
470899,null,588,null,228474,null,559,null,191793,null,567,null,27832,null,1841,null,163961,null,1992,null,36681,null,25,null,20595,null,1124,null,16086,null,1131,null,242425,null,144,null,194531,null,144,null,2352,null,610,null,192179,null,642,null,47894,null,18,null,818,null,384,null,47076,null,385,null,0400000US50,Vermont,50
4008470,null,5007,null,1915550,null,4095,null,1597689,null,4211,null,300668,null,7276,null,1297021,null,7708,null,317861,null,717,null,193369,null,3999,null,124492,null,4005,null,2092920,null,2768,null,1668443,null,2726,null,42118,null,2768,null,1626325,null,3810,null,424477,null,349,null,5609,null,1157,null,418868,null,1177,null,0400000US51,Virginia,51
3878257,null,4112,null,1888636,null,3749,null,1582369,null,3778,null,293529,null,8010,null,1288840,null,9270,null,306267,null,194,null,197703,null,3878,null,108564,null,3900,null,1989621,null,1774,null,1603945,null,1778,null,32604,null,2654,null,1571341,null,3152,null,385676,null,219,null,7220,null,894,null,378456,null,958,null,0400000US53,Washington,53
1343242,null,1618,null,644708,null,1438,null,528268,null,1451,null,89899,null,3690,null,438369,null,3669,null,116440,null,382,null,66003,null,2346,null,50437,null,2315,null,698534,null,834,null,541198,null,746,null,6271,null,1397,null,534927,null,1432,null,157336,null,268,null,1793,null,545,null,155543,null,651,null,0400000US54,West Virginia,54
3774776,null,1588,null,1851076,null,1235,null,1547411,null,1211,null,215635,null,5265,null,1331776,null,5337,null,303665,null,90,null,173227,null,3338,null,130438,null,3351,null,1923700,null,779,null,1517675,null,752,null,17575,null,1771,null,1500100,null,1893,null,406025,null,142,null,5774,null,972,null,400251,null,950,null,0400000US55,Wisconsin,55
357424,null,1046,null,178802,null,953,null,150935,null,954,null,28065,null,2364,null,122870,null,2506,null,27867,null,6,null,15850,null,993,null,12017,null,993,null,178622,null,331,null,145320,null,318,null,1979,null,590,null,143341,null,660,null,33302,null,86,null,525,null,285,null,32777,null,289,null,0400000US56,Wyoming,56
24873,null,2871,null,13572,null,2102,null,11356,null,2003,null,1049,null,476,null,10307,null,1907,null,2216,null,715,null,1030,null,550,null,1186,null,511,null,11301,null,1622,null,9958,null,1529,null,49,null,83,null,9909,null,1528,null,1343,null,473,null,0,null,289,null,1343,null,473,null,0400000US72,Puerto Rico,72
