C05010_001E,C05010_001EA,C05010_001M,C05010_001MA,C05010_002E,C05010_002EA,C05010_002M,C05010_002MA,C05010_003E,C05010_003EA,C05010_003M,C05010_003MA,C05010_004E,C05010_004EA,C05010_004M,C05010_004MA,C05010_005E,C05010_005EA,C05010_005M,C05010_005MA,C05010_006E,C05010_006EA,C05010_006M,C05010_006MA,C05010_007E,C05010_007EA,C05010_007M,C05010_007MA,GEO_ID,NAME,state
2638041,null,7463,null,941310,null,16227,null,842244,null,15783,null,99066,null,6647,null,1696731,null,15256,null,1536569,null,15880,null,160162,null,9266,null,0400000US42,Pennsylvania,42
219108,null,2219,null,74194,null,4972,null,51072,null,5434,null,23122,null,3019,null,144914,null,4829,null,115768,null,4748,null,29146,null,3123,null,0400000US44,Rhode Island,44
999549,null,5475,null,441198,null,10437,null,395541,null,11203,null,45657,null,4528,null,558351,null,10273,null,522353,null,10352,null,35998,null,4044,null,0400000US45,South Carolina,45
186443,null,2222,null,76675,null,4972,null,72310,null,5118,null,4365,null,1696,null,109768,null,4803,null,105646,null,4873,null,4122,null,1268,null,0400000US46,South Dakota,46
1380687,null,7371,null,615053,null,15621,null,538922,null,15689,null,76131,null,5527,null,765634,null,14360,null,716114,null,15132,null,49520,null,4555,null,0400000US47,Tennessee,47
6362922,null,16300,null,2938020,null,32638,null,1614578,null,29657,null,1323442,null,27306,null,3424902,null,28607,null,2658199,null,26123,null,766703,null,18830,null,0400000US48,Texas,48
822722,null,3943,null,273932,null,9299,null,200510,null,9609,null,73422,null,5971,null,548790,null,9900,null,488360,null,10916,null,60430,null,4921,null,0400000US49,Utah,49
123122,null,1260,null,38574,null,3569,null,37396,null,3468,null,1178,null,525,null,84548,null,3612,null,79358,null,3378,null,5190,null,1251,null,0400000US50,Vermont,50
1717880,null,6894,null,512633,null,14560,null,414702,null,15002,null,97931,null,8370,null,1205247,null,14939,null,989865,null,14495,null,215382,null,8297,null,0400000US51,Virginia,51
1469575,null,5511,null,491676,null,14399,null,328623,null,13291,null,163053,null,9911,null,977899,null,13996,null,787117,null,12255,null,190782,null,9260,null,0400000US53,Washington,53
362314,null,3585,null,166797,null,6253,null,163892,null,6301,null,2905,null,1124,null,195517,null,7021,null,188941,null,7014,null,6576,null,1913,null,0400000US54,West Virginia,54
1261196,null,4355,null,415278,null,11856,null,359510,null,11159,null,55768,null,4479,null,845918,null,11803,null,787521,null,11072,null,58397,null,4255,null,0400000US55,Wisconsin,55
120217,null,2014,null,38833,null,3824,null,36837,null,3603,null,1996,null,984,null,81384,null,4119,null,77703,null,4621,null,3681,null,1387,null,0400000US56,Wyoming,56
916049,null,5325,null,736390,null,10095,null,703063,null,10612,null,33327,null,4265,null,179659,null,8375,null,168277,null,7450,null,11382,null,2466,null,0400000US72,Puerto Rico,72
