B19060_001E,B19060_001EA,B19060_001M,B19060_001MA,B19060_002E,B19060_002EA,B19060_002M,B19060_002MA,B19060_003E,B19060_003EA,B19060_003M,B19060_003MA,GEO_ID,NAME,state
1815865,null,10024,null,281233,null,8508,null,1534632,null,11659,null,0400000US01,Alabama,01
237607,null,2898,null,121385,null,3868,null,116222,null,3500,null,0400000US02,Alaska,02
2273842,null,11467,null,277034,null,7951,null,1996808,null,12984,null,0400000US04,Arizona,04
1114041,null,8021,null,160942,null,4879,null,953099,null,8109,null,0400000US05,Arkansas,05
12176760,null,21139,null,1618800,null,16962,null,10557960,null,24114,null,0400000US06,California,06
1897835,null,9244,null,228760,null,7261,null,1669075,null,10499,null,0400000US08,Colorado,08
1329305,null,5895,null,151781,null,4510,null,1177524,null,7129,null,0400000US09,Connecticut,09
328654,null,3672,null,43455,null,2909,null,285199,null,4002,null,0400000US10,Delaware,10
249996,null,3353,null,24818,null,2497,null,225178,null,3928,null,0400000US11,District of Columbia,11
7057285,null,24241,null,879071,null,11432,null,6178214,null,26178,null,0400000US12,Florida,12
3469845,null,17452,null,431259,null,11932,null,3038586,null,16334,null,0400000US13,Georgia,13
437105,null,4492,null,53555,null,3524,null,383550,null,5045,null,0400000US15,Hawaii,15
566004,null,4603,null,92832,null,5161,null,473172,null,5859,null,0400000US16,Idaho,16
4766252,null,13014,null,546858,null,10154,null,4219394,null,16808,null,0400000US17,Illinois,17
2480570,null,10473,null,347561,null,8083,null,2133009,null,12709,null,0400000US18,Indiana,18
1215351,null,6468,null,186647,null,5284,null,1028704,null,8007,null,0400000US19,Iowa,19
1110829,null,6612,null,151778,null,5804,null,959051,null,8197,null,0400000US20,Kansas,20
1686277,null,9662,null,259531,null,7195,null,1426746,null,11183,null,0400000US21,Kentucky,21
1625153,null,9520,null,210591,null,7573,null,1414562,null,11410,null,0400000US22,Louisiana,22
542363,null,5056,null,87924,null,3537,null,454439,null,5815,null,0400000US23,Maine,23
2092692,null,7904,null,255174,null,7501,null,1837518,null,10852,null,0400000US24,Maryland,24
2467323,null,8171,null,325204,null,8246,null,2142119,null,11502,null,0400000US25,Massachusetts,25
3810801,null,12762,null,607769,null,10145,null,3203032,null,13873,null,0400000US26,Michigan,26
2089449,null,7329,null,284502,null,6539,null,1804947,null,8720,null,0400000US27,Minnesota,27
1094208,null,7307,null,157797,null,5673,null,936411,null,7934,null,0400000US28,Mississippi,28
2330040,null,9044,null,321928,null,7339,null,2008112,null,11388,null,0400000US29,Missouri,29
375598,null,3682,null,54297,null,3442,null,321301,null,4656,null,0400000US30,Montana,30
704143,null,4204,null,103871,null,4608,null,600272,null,5267,null,0400000US31,Nebraska,31
952856,null,7182,null,115328,null,5373,null,837528,null,8495,null,0400000US32,Nevada,32
505286,null,4732,null,62787,null,3026,null,442499,null,5279,null,0400000US33,New Hampshire,33
3154012,null,10110,null,372841,null,8100,null,2781171,null,12610,null,0400000US34,New Jersey,34
741399,null,5755,null,98291,null,4358,null,643108,null,7381,null,0400000US35,New Mexico,35
7137482,null,15735,null,833244,null,14100,null,6304238,null,21699,null,0400000US36,New York,36
3595175,null,14706,null,479987,null,11856,null,3115188,null,18353,null,0400000US37,North Carolina,37
274743,null,2659,null,36217,null,2186,null,238526,null,2989,null,0400000US38,North Dakota,38
4508871,null,14815,null,629080,null,10924,null,3879791,null,16571,null,0400000US39,Ohio,39
1407933,null,7799,null,202246,null,5948,null,1205687,null,8840,null,0400000US40,Oklahoma,40
1474755,null,6858,null,231072,null,6345,null,1243683,null,9280,null,0400000US41,Oregon,41
4904554,null,11469,null,669691,null,11541,null,4234863,null,15298,null,0400000US42,Pennsylvania,42
399107,null,3931,null,59046,null,3444,null,340061,null,5414,null,0400000US44,Rhode Island,44
1702300,null,9251,null,236141,null,8137,null,1466159,null,12150,null,0400000US45,South Carolina,45
319926,null,3421,null,47103,null,2762,null,272823,null,3943,null,0400000US46,South Dakota,46
2434683,null,10947,null,319470,null,7849,null,2115213,null,12446,null,0400000US47,Tennessee,47
8422249,null,18072,null,1042121,null,15099,null,7380128,null,19931,null,0400000US48,Texas,48
854244,null,4876,null,116033,null,5246,null,738211,null,7090,null,0400000US49,Utah,49
249986,null,2593,null,39539,null,2859,null,210447,null,3771,null,0400000US50,Vermont,50
2961083,null,11010,null,382699,null,8047,null,2578384,null,13469,null,0400000US51,Virginia,51
2547663,null,9073,null,395201,null,10206,null,2152462,null,13545,null,0400000US53,Washington,53
749586,null,6455,null,109413,null,4622,null,640173,null,7686,null,0400000US54,West Virginia,54
2249630,null,8922,null,339743,null,6872,null,1909887,null,9235,null,0400000US55,Wisconsin,55
208613,null,3448,null,28636,null,2095,null,179977,null,3761,null,0400000US56,Wyoming,56
1186497,null,10034,null,189660,null,5539,null,996837,null,9616,null,0400000US72,Puerto Rico,72
