B14005_001E,B14005_001EA,B14005_001M,B14005_001MA,B14005_002E,B14005_002EA,B14005_002M,B14005_002MA,B14005_003E,B14005_003EA,B14005_003M,B14005_003MA,B14005_004E,B14005_004EA,B14005_004M,B14005_004MA,B14005_005E,B14005_005EA,B14005_005M,B14005_005MA,B14005_006E,B14005_006EA,B14005_006M,B14005_006MA,B14005_007E,B14005_007EA,B14005_007M,B14005_007MA,B14005_008E,B14005_008EA,B14005_008M,B14005_008MA,B14005_009E,B14005_009EA,B14005_009M,B14005_009MA,B14005_010E,B14005_010EA,B14005_010M,B14005_010MA,B14005_011E,B14005_011EA,B14005_011M,B14005_011MA,B14005_012E,B14005_012EA,B14005_012M,B14005_012MA,B14005_013E,B14005_013EA,B14005_013M,B14005_013MA,B14005_014E,B14005_014EA,B14005_014M,B14005_014MA,B14005_015E,B14005_015EA,B14005_015M,B14005_015MA,B14005_016E,B14005_016EA,B14005_016M,B14005_016MA,B14005_017E,B14005_017EA,B14005_017M,B14005_017MA,B14005_018E,B14005_018EA,B14005_018M,B14005_018MA,B14005_019E,B14005_019EA,B14005_019M,B14005_019MA,B14005_020E,B14005_020EA,B14005_020M,B14005_020MA,B14005_021E,B14005_021EA,B14005_021M,B14005_021MA,B14005_022E,B14005_022EA,B14005_022M,B14005_022MA,B14005_023E,B14005_023EA,B14005_023M,B14005_023MA,B14005_024E,B14005_024EA,B14005_024M,B14005_024MA,B14005_025E,B14005_025EA,B14005_025M,B14005_025MA,B14005_026E,B14005_026EA,B14005_026M,B14005_026MA,B14005_027E,B14005_027EA,B14005_027M,B14005_027MA,B14005_028E,B14005_028EA,B14005_028M,B14005_028MA,B14005_029E,B14005_029EA,B14005_029M,B14005_029MA,GEO_ID,NAME,state
270191,null,5567,null,137078,null,3931,null,111084,null,3917,null,29158,null,2999,null,11540,null,1704,null,70386,null,3919,null,25994,null,2879,null,13341,null,1762,null,8822,null,1711,null,2162,null,859,null,2357,null,894,null,12653,null,2397,null,4434,null,1168,null,2778,null,1114,null,5441,null,1539,null,133113,null,4607,null,108126,null,4544,null,28914,null,2642,null,8995,null,1671,null,70217,null,4113,null,24987,null,2483,null,16938,null,1822,null,10088,null,1713,null,2877,null,1038,null,3973,null,1226,null,8049,null,1577,null,1818,null,637,null,1417,null,736,null,4814,null,1228,null,0400000US01,Alabama,01
43762,null,2106,null,23661,null,1721,null,17524,null,1957,null,6593,null,1504,null,1066,null,519,null,9865,null,1291,null,6137,null,1322,null,4140,null,900,null,2610,null,754,null,868,null,413,null,662,null,437,null,1997,null,887,null,1054,null,740,null,217,null,175,null,726,null,348,null,20101,null,1446,null,14939,null,1265,null,6265,null,1178,null,1216,null,545,null,7458,null,1100,null,5162,null,1114,null,2958,null,827,null,2077,null,707,null,223,null,182,null,658,null,353,null,2204,null,856,null,771,null,447,null,253,null,276,null,1180,null,611,null,0400000US02,Alaska,02
354719,null,5376,null,182062,null,4037,null,142061,null,4675,null,45801,null,3454,null,10861,null,1767,null,85399,null,4664,null,40001,null,3732,null,21415,null,2650,null,13155,null,2091,null,3361,null,1205,null,4899,null,1316,null,18586,null,2518,null,7898,null,1769,null,2308,null,889,null,8380,null,1633,null,172657,null,3785,null,139450,null,4166,null,47547,null,3189,null,9960,null,1919,null,81943,null,3962,null,33207,null,2974,null,20135,null,2330,null,11574,null,2036,null,2003,null,763,null,6558,null,1427,null,13072,null,2286,null,2995,null,927,null,1151,null,511,null,8926,null,1719,null,0400000US04,Arizona,04
169792,null,4523,null,89247,null,3877,null,66441,null,3409,null,21955,null,2842,null,5724,null,1315,null,38762,null,2528,null,22806,null,2946,null,13051,null,2393,null,7439,null,1763,null,2070,null,1029,null,3542,null,1052,null,9755,null,1756,null,3221,null,1035,null,2292,null,919,null,4242,null,1259,null,80545,null,3154,null,65373,null,3084,null,20281,null,2143,null,4481,null,1203,null,40611,null,3306,null,15172,null,2270,null,10317,null,1790,null,5709,null,1420,null,1554,null,596,null,3054,null,1028,null,4855,null,1109,null,1259,null,647,null,838,null,530,null,2758,null,802,null,0400000US05,Arkansas,05
2259410,null,13387,null,1164382,null,7961,null,956108,null,9448,null,206349,null,6786,null,78185,null,4344,null,671574,null,10598,null,208274,null,6817,null,123424,null,4926,null,71528,null,4523,null,24034,null,2480,null,27862,null,3260,null,84850,null,4848,null,36271,null,3174,null,15330,null,1912,null,33249,null,3250,null,1095028,null,9990,null,938314,null,10517,null,246510,null,7863,null,66728,null,4632,null,625076,null,11755,null,156714,null,5263,null,100624,null,5131,null,53510,null,3651,null,14060,null,2269,null,33054,null,3010,null,56090,null,4100,null,17164,null,2769,null,7570,null,1397,null,31356,null,3088,null,0400000US06,California,06
266052,null,4888,null,138199,null,2983,null,111511,null,3426,null,38169,null,2987,null,10482,null,1469,null,62860,null,3720,null,26688,null,2621,null,14892,null,1982,null,10955,null,1832,null,1928,null,610,null,2009,null,796,null,11796,null,1789,null,4446,null,1052,null,2620,null,1178,null,4730,null,1208,null,127853,null,4033,null,108219,null,4144,null,41861,null,2675,null,7577,null,1380,null,58781,null,3759,null,19634,null,2657,null,11054,null,1854,null,7592,null,1595,null,1324,null,526,null,2138,null,768,null,8580,null,1674,null,2956,null,959,null,1483,null,712,null,4141,null,1115,null,0400000US08,Colorado,08
200956,null,3240,null,100493,null,2626,null,86867,null,2858,null,26747,null,2207,null,8809,null,1506,null,51311,null,2702,null,13626,null,1711,null,8849,null,1422,null,6133,null,1340,null,1877,null,614,null,839,null,409,null,4777,null,1177,null,1320,null,590,null,1079,null,542,null,2378,null,862,null,100463,null,2145,null,89099,null,2879,null,35500,null,2600,null,8902,null,1873,null,44697,null,2832,null,11364,null,1746,null,6037,null,1313,null,4048,null,1104,null,717,null,351,null,1272,null,531,null,5327,null,1236,null,1841,null,675,null,835,null,522,null,2651,null,1160,null,0400000US09,Connecticut,09
50746,null,2127,null,25259,null,1689,null,21585,null,1890,null,6264,null,1374,null,1721,null,628,null,13600,null,1708,null,3674,null,1097,null,1568,null,747,null,1131,null,581,null,201,null,157,null,236,null,284,null,2106,null,792,null,740,null,482,null,803,null,501,null,563,null,418,null,25487,null,1516,null,21612,null,1581,null,7882,null,1024,null,789,null,372,null,12941,null,1557,null,3875,null,859,null,2480,null,752,null,1157,null,480,null,484,null,371,null,839,null,545,null,1395,null,627,null,202,null,189,null,541,null,483,null,652,null,419,null,0400000US10,Delaware,10
37819,null,1978,null,17884,null,1133,null,15304,null,1390,null,2675,null,694,null,459,null,361,null,12170,null,1448,null,2580,null,735,null,1204,null,474,null,350,null,254,null,207,null,185,null,647,null,461,null,1376,null,630,null,237,null,250,null,177,null,177,null,962,null,510,null,19935,null,1413,null,17420,null,1582,null,3740,null,791,null,858,null,438,null,12822,null,1471,null,2515,null,856,null,1295,null,582,null,617,null,426,null,122,null,206,null,556,null,405,null,1220,null,593,null,547,null,395,null,216,null,358,null,457,null,372,null,0400000US11,District of Columbia,11
942098,null,8524,null,483462,null,6784,null,379246,null,6417,null,95845,null,5108,null,35174,null,3426,null,248227,null,7063,null,104216,null,6281,null,62346,null,4142,null,36191,null,3765,null,11332,null,1769,null,14823,null,2008,null,41870,null,4603,null,17662,null,3525,null,5938,null,1414,null,18270,null,2307,null,458636,null,5758,null,384755,null,6630,null,118592,null,6071,null,27789,null,2922,null,238374,null,6708,null,73881,null,5430,null,50917,null,4559,null,27136,null,3089,null,8380,null,1756,null,15401,null,3017,null,22964,null,3270,null,5721,null,1707,null,5276,null,1360,null,11967,null,2332,null,0400000US12,Florida,12
580050,null,10474,null,297498,null,7427,null,232225,null,6711,null,55283,null,3571,null,15467,null,2333,null,161475,null,6427,null,65273,null,6236,null,37025,null,4067,null,23214,null,3136,null,6728,null,1850,null,7083,null,1641,null,28248,null,3878,null,8170,null,1707,null,6838,null,1921,null,13240,null,2427,null,282552,null,7323,null,237551,null,7242,null,64456,null,4796,null,14452,null,2234,null,158643,null,5656,null,45001,null,4281,null,23979,null,3096,null,11038,null,1996,null,4437,null,1410,null,8504,null,1711,null,21022,null,2837,null,5314,null,1675,null,3925,null,1043,null,11783,null,2074,null,0400000US13,Georgia,13
67815,null,3279,null,35543,null,2048,null,26172,null,1533,null,7729,null,1201,null,1642,null,699,null,16801,null,1564,null,9371,null,1946,null,6273,null,1578,null,4924,null,1477,null,668,null,370,null,681,null,359,null,3098,null,1192,null,1071,null,1063,null,286,null,302,null,1741,null,961,null,32272,null,2464,null,25435,null,2076,null,7562,null,1383,null,1624,null,653,null,16249,null,1645,null,6837,null,1600,null,4679,null,1198,null,2782,null,928,null,468,null,373,null,1429,null,814,null,2158,null,1150,null,1055,null,1016,null,528,null,421,null,575,null,459,null,0400000US15,Hawaii,15
94745,null,3525,null,48842,null,2117,null,38228,null,2147,null,12698,null,1374,null,2204,null,614,null,23326,null,2111,null,10614,null,1615,null,6919,null,1369,null,4555,null,1169,null,772,null,494,null,1592,null,806,null,3695,null,974,null,2079,null,614,null,464,null,335,null,1152,null,642,null,45903,null,2422,null,37851,null,1961,null,15595,null,1596,null,3071,null,898,null,19185,null,2020,null,8052,null,1746,null,5980,null,1516,null,3629,null,1122,null,808,null,408,null,1543,null,919,null,2072,null,716,null,677,null,358,null,264,null,206,null,1131,null,604,null,0400000US16,Idaho,16
782189,null,10188,null,398587,null,5853,null,334590,null,7237,null,105690,null,4797,null,28489,null,2470,null,200411,null,6965,null,63997,null,4314,null,38835,null,3424,null,23366,null,2797,null,7026,null,1690,null,8443,null,1589,null,25162,null,2718,null,8901,null,1496,null,4504,null,1081,null,11757,null,1784,null,383602,null,8706,null,334247,null,8732,null,116138,null,5836,null,27482,null,2612,null,190627,null,6228,null,49355,null,3797,null,30900,null,3010,null,16765,null,2385,null,5083,null,1280,null,9052,null,1748,null,18455,null,2304,null,6643,null,1330,null,3513,null,1099,null,8299,null,1474,null,0400000US17,Illinois,17
372330,null,5617,null,189787,null,3784,null,161249,null,3691,null,52524,null,3031,null,12813,null,1580,null,95912,null,4098,null,28538,null,2716,null,13622,null,1815,null,8569,null,1609,null,2372,null,791,null,2681,null,714,null,14916,null,2225,null,6008,null,1475,null,2734,null,854,null,6174,null,1214,null,182543,null,4522,null,156245,null,4989,null,59922,null,3212,null,10899,null,1678,null,85424,null,4216,null,26298,null,2447,null,11312,null,1907,null,6239,null,1361,null,2470,null,915,null,2603,null,841,null,14986,null,1877,null,5604,null,1383,null,3186,null,940,null,6196,null,1503,null,0400000US18,Indiana,18
174965,null,3775,null,88198,null,2755,null,77423,null,2743,null,34029,null,2411,null,5730,null,961,null,37664,null,2405,null,10775,null,1574,null,7866,null,1329,null,5971,null,1081,null,1234,null,640,null,661,null,291,null,2909,null,893,null,934,null,452,null,828,null,614,null,1147,null,491,null,86767,null,2643,null,76983,null,2640,null,40626,null,2216,null,4975,null,1045,null,31382,null,2128,null,9784,null,1609,null,6585,null,1285,null,4651,null,1068,null,1059,null,483,null,875,null,451,null,3199,null,1066,null,1291,null,643,null,671,null,458,null,1237,null,583,null,0400000US19,Iowa,19
164126,null,4847,null,87566,null,3958,null,71615,null,3215,null,30344,null,2484,null,5951,null,1256,null,35320,null,2288,null,15951,null,2182,null,11226,null,2046,null,8994,null,1774,null,1372,null,708,null,860,null,391,null,4725,null,1072,null,2518,null,757,null,885,null,531,null,1322,null,610,null,76560,null,3070,null,66563,null,3173,null,31711,null,2280,null,6018,null,1385,null,28834,null,2394,null,9997,null,1588,null,6893,null,1275,null,4825,null,968,null,827,null,701,null,1241,null,644,null,3104,null,916,null,1274,null,627,null,221,null,184,null,1609,null,583,null,0400000US20,Kansas,20
235094,null,5752,null,119385,null,4665,null,96906,null,4194,null,30529,null,2830,null,7321,null,1293,null,59056,null,3443,null,22479,null,2434,null,12603,null,1645,null,7841,null,1266,null,2495,null,692,null,2267,null,791,null,9876,null,1813,null,2659,null,917,null,2612,null,904,null,4605,null,1284,null,115709,null,4167,null,95406,null,3824,null,34291,null,2923,null,6218,null,1147,null,54897,null,3534,null,20303,null,2905,null,14204,null,2430,null,7154,null,1342,null,1980,null,624,null,5070,null,1908,null,6099,null,1336,null,1324,null,501,null,1089,null,531,null,3686,null,939,null,0400000US21,Kentucky,21
269714,null,5685,null,136590,null,4316,null,104448,null,4242,null,28253,null,2847,null,7030,null,2213,null,69165,null,3677,null,32142,null,2504,null,15814,null,2007,null,9965,null,1549,null,3392,null,1089,null,2457,null,890,null,16328,null,1954,null,4949,null,1330,null,2496,null,873,null,8883,null,1503,null,133124,null,4460,null,110962,null,4889,null,34325,null,3242,null,6315,null,1482,null,70322,null,3711,null,22162,null,2763,null,11109,null,1683,null,6030,null,1158,null,2026,null,847,null,3053,null,922,null,11053,null,2360,null,3947,null,1317,null,1241,null,753,null,5865,null,1700,null,0400000US22,Louisiana,22
69977,null,1914,null,36044,null,1453,null,30408,null,1812,null,10911,null,1255,null,2181,null,726,null,17316,null,1364,null,5636,null,1081,null,3190,null,761,null,1707,null,567,null,710,null,306,null,773,null,359,null,2446,null,781,null,858,null,481,null,601,null,405,null,987,null,441,null,33933,null,1274,null,28927,null,1605,null,14341,null,1510,null,1649,null,563,null,12937,null,1403,null,5006,null,955,null,2991,null,765,null,1878,null,644,null,482,null,273,null,631,null,321,null,2015,null,727,null,734,null,510,null,705,null,498,null,576,null,255,null,0400000US23,Maine,23
335168,null,4841,null,173726,null,3670,null,138285,null,3869,null,40464,null,2808,null,10565,null,1543,null,87256,null,4567,null,35441,null,2588,null,23195,null,2266,null,15269,null,1905,null,3642,null,995,null,4284,null,962,null,12246,null,1754,null,4772,null,1069,null,2125,null,730,null,5349,null,1202,null,161442,null,4002,null,138027,null,4201,null,48558,null,3027,null,9855,null,1805,null,79614,null,4165,null,23415,null,2804,null,15752,null,2342,null,9250,null,1780,null,2422,null,1086,null,4080,null,1034,null,7663,null,1650,null,1831,null,803,null,2007,null,848,null,3825,null,1184,null,0400000US24,Maryland,24
383760,null,7057,null,191860,null,3366,null,164924,null,4006,null,56021,null,3833,null,12159,null,1572,null,96744,null,4018,null,26936,null,2962,null,16174,null,2367,null,10054,null,1729,null,2865,null,1265,null,3255,null,1072,null,10762,null,1587,null,4563,null,1204,null,2183,null,790,null,4016,null,1128,null,191900,null,6189,null,173467,null,5679,null,73597,null,4871,null,11679,null,1814,null,88191,null,4218,null,18433,null,2728,null,12025,null,1965,null,8559,null,1557,null,1721,null,693,null,1745,null,756,null,6408,null,1334,null,1954,null,783,null,2156,null,750,null,2298,null,679,null,0400000US25,Massachusetts,25
614579,null,7352,null,316946,null,5369,null,266323,null,5858,null,78246,null,3670,null,30910,null,2673,null,157167,null,5783,null,50623,null,3164,null,29412,null,2754,null,16594,null,2076,null,7247,null,1379,null,5571,null,1334,null,21211,null,2502,null,4749,null,1035,null,5873,null,1317,null,10589,null,1855,null,297633,null,4040,null,260759,null,4590,null,87104,null,3537,null,26329,null,2176,null,147326,null,4390,null,36874,null,2692,null,21527,null,2260,null,11299,null,1635,null,4264,null,1052,null,5964,null,1305,null,15347,null,2054,null,2920,null,749,null,3606,null,870,null,8821,null,1726,null,0400000US26,Michigan,26
300259,null,4050,null,150804,null,2691,null,132640,null,2260,null,54621,null,2725,null,11059,null,1700,null,66960,null,3235,null,18164,null,1778,null,13032,null,1478,null,9264,null,1339,null,2101,null,593,null,1667,null,476,null,5132,null,994,null,2000,null,606,null,1016,null,425,null,2116,null,628,null,149455,null,3020,null,133356,null,3247,null,63929,null,3166,null,9316,null,1181,null,60111,null,3437,null,16099,null,1796,null,12879,null,1587,null,9804,null,1337,null,1155,null,561,null,1920,null,765,null,3220,null,835,null,877,null,449,null,311,null,225,null,2032,null,670,null,0400000US27,Minnesota,27
191041,null,5950,null,100362,null,4714,null,82791,null,4358,null,19608,null,2594,null,7523,null,1615,null,55660,null,4485,null,17571,null,2388,null,9332,null,1769,null,5177,null,1365,null,1770,null,694,null,2385,null,912,null,8239,null,1573,null,3203,null,947,null,2099,null,969,null,2937,null,980,null,90679,null,4669,null,77180,null,4703,null,18919,null,2428,null,7612,null,1687,null,50649,null,3736,null,13499,null,2298,null,7416,null,1742,null,4018,null,1388,null,659,null,405,null,2739,null,1089,null,6083,null,1531,null,1539,null,687,null,1336,null,675,null,3208,null,1086,null,0400000US28,Mississippi,28
