C19101H_001E,C19101H_001EA,C19101H_001M,C19101H_001MA,C19101H_002E,C19101H_002EA,C19101H_002M,C19101H_002MA,C19101H_003E,C19101H_003EA,C19101H_003M,C19101H_003MA,C19101H_004E,C19101H_004EA,C19101H_004M,C19101H_004MA,C19101H_005E,C19101H_005EA,C19101H_005M,C19101H_005MA,C19101H_006E,C19101H_006EA,C19101H_006M,C19101H_006MA,C19101H_007E,C19101H_007EA,C19101H_007M,C19101H_007MA,C19101H_008E,C19101H_008EA,C19101H_008M,C19101H_008MA,C19101H_009E,C19101H_009EA,C19101H_009M,C19101H_009MA,C19101H_010E,C19101H_010EA,C19101H_010M,C19101H_010MA,C19101H_011E,C19101H_011EA,C19101H_011M,C19101H_011MA,GEO_ID,NAME,state
877062,null,8919,null,29469,null,2603,null,24785,null,2848,null,74253,null,4393,null,85581,null,4076,null,124788,null,4747,null,198119,null,5803,null,134488,null,5418,null,131832,null,4874,null,37655,null,2713,null,36092,null,2478,null,0400000US01,Alabama,01
111181,null,3397,null,1724,null,532,null,1075,null,456,null,3383,null,825,null,6981,null,1203,null,9972,null,1317,null,19455,null,1680,null,21036,null,2019,null,29683,null,2311,null,9597,null,1357,null,8275,null,1200,null,0400000US02,Alaska,02
973544,null,10368,null,28244,null,3185,null,18195,null,2189,null,57180,null,3873,null,79555,null,4396,null,131406,null,5433,null,212115,null,6771,null,160108,null,5820,null,173590,null,5612,null,56058,null,3198,null,57093,null,3387,null,0400000US04,Arizona,04
595310,null,6852,null,24329,null,1987,null,20481,null,2152,null,63078,null,3492,null,69757,null,4175,null,101305,null,5195,null,130226,null,4914,null,82020,null,4042,null,68160,null,3368,null,18465,null,1836,null,17489,null,1818,null,0400000US05,Arkansas,05
3907625,null,20135,null,91679,null,6087,null,69913,null,4548,null,199493,null,6614,null,216157,null,8430,null,378532,null,10303,null,651689,null,12730,null,581656,null,11413,null,832043,null,12839,null,408424,null,8036,null,478039,null,8836,null,0400000US06,California,06
909634,null,10383,null,18956,null,2428,null,14075,null,1899,null,46294,null,3185,null,57266,null,3414,null,101920,null,4618,null,186332,null,5932,null,154057,null,5713,null,183323,null,6022,null,74189,null,3612,null,73222,null,3752,null,0400000US08,Colorado,08
681225,null,6343,null,10783,null,1755,null,8132,null,1534,null,22556,null,2253,null,33505,null,2953,null,59968,null,3965,null,113886,null,4512,null,109386,null,5370,null,163172,null,5733,null,71980,null,4027,null,87857,null,4130,null,0400000US09,Connecticut,09
158777,null,3503,null,2307,null,756,null,2742,null,801,null,7686,null,1122,null,11838,null,1385,null,19565,null,2026,null,33935,null,2921,null,26722,null,2295,null,32071,null,2015,null,12385,null,1794,null,9526,null,1128,null,0400000US10,Delaware,10
30188,null,2103,null,212,null,155,null,131,null,154,null,680,null,437,null,372,null,258,null,674,null,491,null,1897,null,675,null,1814,null,606,null,5289,null,1033,null,5908,null,1042,null,13211,null,1564,null,0400000US11,District of Columbia,11
2926140,null,18323,null,84109,null,5235,null,66663,null,4417,null,209273,null,8485,null,263880,null,8542,null,419716,null,11082,null,639715,null,11941,null,447282,null,10960,null,453201,null,8566,null,162952,null,6514,null,179349,null,6565,null,0400000US12,Florida,12
1482708,null,12921,null,43941,null,4495,null,36000,null,3716,null,96078,null,5514,null,116120,null,5398,null,190190,null,6668,null,309061,null,8592,null,234049,null,7129,null,250976,null,7873,null,98828,null,5148,null,107465,null,4387,null,0400000US13,Georgia,13
85552,null,2971,null,2499,null,930,null,1095,null,574,null,3287,null,871,null,5797,null,1209,null,10454,null,1423,null,15162,null,1788,null,14935,null,1812,null,18316,null,2046,null,6053,null,1081,null,7954,null,1261,null,0400000US15,Hawaii,15
