B19301I_001E,B19301I_001EA,B19301I_001M,B19301I_001MA,GEO_ID,NAME,state
12168,null,742,null,0400000US01,Alabama,01
24897,null,4407,null,0400000US02,Alaska,02
14518,null,350,null,0400000US04,Arizona,04
10662,null,675,null,0400000US05,Arkansas,05
15995,null,138,null,0400000US06,California,06
15315,null,451,null,0400000US08,Colorado,08
18475,null,973,null,0400000US09,Connecticut,09
15398,null,1430,null,0400000US10,Delaware,10
29159,null,3615,null,0400000US11,District of Columbia,11
19033,null,369,null,0400000US12,Florida,12
13848,null,561,null,0400000US13,Georgia,13
20199,null,1568,null,0400000US15,Hawaii,15
12466,null,805,null,0400000US16,Idaho,16
16071,null,289,null,0400000US17,Illinois,17
14528,null,1068,null,0400000US18,Indiana,18
13723,null,832,null,0400000US19,Iowa,19
14771,null,982,null,0400000US20,Kansas,20
12350,null,868,null,0400000US21,Kentucky,21
18563,null,1648,null,0400000US22,Louisiana,22
14278,null,2285,null,0400000US23,Maine,23
20338,null,1140,null,0400000US24,Maryland,24
16197,null,505,null,0400000US25,Massachusetts,25
15528,null,791,null,0400000US26,Michigan,26
15643,null,1224,null,0400000US27,Minnesota,27
14022,null,1826,null,0400000US28,Mississippi,28
15294,null,1137,null,0400000US29,Missouri,29
12221,null,1796,null,0400000US30,Montana,30
13597,null,670,null,0400000US31,Nebraska,31
16124,null,624,null,0400000US32,Nevada,32
19080,null,2725,null,0400000US33,New Hampshire,33
19725,null,412,null,0400000US34,New Jersey,34
16796,null,354,null,0400000US35,New Mexico,35
17544,null,268,null,0400000US36,New York,36
12568,null,505,null,0400000US37,North Carolina,37
14160,null,3119,null,0400000US38,North Dakota,38
15798,null,738,null,0400000US39,Ohio,39
13512,null,703,null,0400000US40,Oklahoma,40
13324,null,597,null,0400000US41,Oregon,41
14595,null,581,null,0400000US42,Pennsylvania,42
14459,null,1188,null,0400000US44,Rhode Island,44
12773,null,800,null,0400000US45,South Carolina,45
12816,null,1567,null,0400000US46,South Dakota,46
14113,null,1153,null,0400000US47,Tennessee,47
14646,null,138,null,0400000US48,Texas,48
13804,null,555,null,0400000US49,Utah,49
29028,null,7779,null,0400000US50,Vermont,50
21579,null,929,null,0400000US51,Virginia,51
15185,null,481,null,0400000US53,Washington,53
14358,null,2441,null,0400000US54,West Virginia,54
15002,null,1158,null,0400000US55,Wisconsin,55
17987,null,2403,null,0400000US56,Wyoming,56
9958,null,170,null,0400000US72,Puerto Rico,72
