C24090_001E,C24090_001EA,C24090_001M,C24090_001MA,C24090_002E,C24090_002EA,C24090_002M,C24090_002MA,C24090_003E,C24090_003EA,C24090_003M,C24090_003MA,C24090_004E,C24090_004EA,C24090_004M,C24090_004MA,C24090_005E,C24090_005EA,C24090_005M,C24090_005MA,C24090_006E,C24090_006EA,C24090_006M,C24090_006MA,C24090_007E,C24090_007EA,C24090_007M,C24090_007MA,C24090_008E,C24090_008EA,C24090_008M,C24090_008MA,C24090_009E,C24090_009EA,C24090_009M,C24090_009MA,C24090_010E,C24090_010EA,C24090_010M,C24090_010MA,C24090_011E,C24090_011EA,C24090_011M,C24090_011MA,C24090_012E,C24090_012EA,C24090_012M,C24090_012MA,C24090_013E,C24090_013EA,C24090_013M,C24090_013MA,C24090_014E,C24090_014EA,C24090_014M,C24090_014MA,C24090_015E,C24090_015EA,C24090_015M,C24090_015MA,C24090_016E,C24090_016EA,C24090_016M,C24090_016MA,C24090_017E,C24090_017EA,C24090_017M,C24090_017MA,C24090_018E,C24090_018EA,C24090_018M,C24090_018MA,C24090_019E,C24090_019EA,C24090_019M,C24090_019MA,GEO_ID,NAME,state
1504453,null,15159,null,859676,null,10375,null,650083,null,10181,null,608641,null,10271,null,41442,null,2748,null,31178,null,2807,null,54545,null,3449,null,35708,null,3136,null,35409,null,2855,null,52753,null,3630,null,644777,null,9319,null,432495,null,9119,null,422737,null,9111,null,9758,null,1443,null,50033,null,3540,null,63577,null,4292,null,54166,null,3510,null,23226,null,2515,null,21280,null,2473,null,0400000US01,Alabama,01
206234,null,4999,null,113146,null,3985,null,67043,null,4047,null,62103,null,3886,null,4940,null,890,null,8150,null,1252,null,9286,null,1266,null,10774,null,1503,null,10200,null,1841,null,7693,null,1478,null,93088,null,3500,null,46644,null,3231,null,44520,null,3162,null,2124,null,600,null,13826,null,1908,null,9562,null,1350,null,11266,null,1522,null,7578,null,1269,null,4212,null,1043,null,0400000US02,Alaska,02
2080519,null,19130,null,1228421,null,13289,null,959126,null,14213,null,899136,null,14993,null,59990,null,4149,null,40193,null,3408,null,83797,null,5176,null,43717,null,3467,null,34897,null,3268,null,66691,null,4561,null,852098,null,12575,null,588860,null,12689,null,567937,null,12855,null,20923,null,2406,null,70453,null,4857,null,82234,null,4391,null,53690,null,4410,null,24967,null,3180,null,31894,null,3082,null,0400000US04,Arizona,04
905765,null,10240,null,511561,null,8342,null,388039,null,8215,null,361455,null,7721,null,26584,null,2122,null,20805,null,2129,null,25258,null,2209,null,24711,null,2645,null,14423,null,1932,null,38325,null,3165,null,394204,null,6774,null,260881,null,6459,null,252154,null,6061,null,8727,null,1554,null,35255,null,2905,null,32316,null,2572,null,40971,null,3145,null,10691,null,1687,null,14090,null,1927,null,0400000US05,Arkansas,05
11666700,null,46098,null,6979949,null,32558,null,5299933,null,33843,null,5002192,null,35091,null,297741,null,8618,null,296345,null,9055,null,451835,null,12137,null,218548,null,7445,null,166415,null,7069,null,546873,null,13722,null,4686751,null,27765,null,3142366,null,28006,null,3047094,null,27514,null,95272,null,4588,null,407464,null,9889,null,519728,null,12093,null,238732,null,7692,null,114766,null,6011,null,263695,null,9025,null,0400000US06,California,06
1788380,null,17222,null,1065870,null,11120,null,824481,null,11561,null,752889,null,11539,null,71592,null,4441,null,48944,null,3725,null,61014,null,4198,null,31674,null,2509,null,34459,null,3072,null,65298,null,4447,null,722510,null,12000,null,482805,null,10324,null,461198,null,10496,null,21607,null,1878,null,72393,null,3581,null,72303,null,4118,null,35683,null,3606,null,23329,null,2193,null,35997,null,3625,null,0400000US08,Colorado,08
1220632,null,13174,null,710832,null,8811,null,544972,null,7433,null,505969,null,7687,null,39003,null,2352,null,36761,null,2815,null,38820,null,2703,null,29663,null,3287,null,11386,null,1474,null,49230,null,3755,null,509800,null,8096,null,347266,null,8010,null,336009,null,7916,null,11257,null,1619,null,66697,null,3519,null,41829,null,3219,null,27690,null,2574,null,8339,null,1314,null,17979,null,2413,null,0400000US09,Connecticut,09
303030,null,6207,null,163297,null,3617,null,127988,null,3999,null,119745,null,3820,null,8243,null,1261,null,8493,null,1767,null,7086,null,1432,null,9710,null,1534,null,3980,null,783,null,6040,null,1361,null,139733,null,4303,null,94781,null,3906,null,92452,null,3829,null,2329,null,737,null,17092,null,1986,null,5382,null,953,null,16488,null,2320,null,2143,null,731,null,3847,null,844,null,0400000US10,Delaware,10
229281,null,5389,null,115983,null,3651,null,62299,null,3773,null,57660,null,3749,null,4639,null,1081,null,18024,null,2320,null,7934,null,1450,null,2027,null,683,null,19473,null,2164,null,6226,null,1349,null,113298,null,3534,null,49417,null,3822,null,47676,null,3787,null,1741,null,528,null,27039,null,2585,null,8918,null,1692,null,2065,null,679,null,23204,null,2232,null,2655,null,763,null,0400000US11,District of Columbia,11
5993254,null,30734,null,3349592,null,22982,null,2622072,null,21070,null,2339191,null,20032,null,282881,null,9684,null,130566,null,7447,null,241366,null,8185,null,90785,null,5733,null,80897,null,4823,null,183906,null,8183,null,2643662,null,20774,null,1882893,null,20393,null,1782821,null,20651,null,100072,null,5768,null,227743,null,8066,null,269475,null,9059,null,111198,null,4968,null,55588,null,3876,null,96765,null,6314,null,0400000US12,Florida,12
3320216,null,21980,null,1871246,null,17343,null,1468224,null,16977,null,1352223,null,16085,null,116001,null,5174,null,65445,null,4549,null,110184,null,5595,null,61842,null,3887,null,57927,null,4240,null,107624,null,6191,null,1448970,null,13379,null,980245,null,13134,null,942833,null,13204,null,37412,null,3627,null,103751,null,5704,null,162508,null,6822,null,99736,null,5434,null,53771,null,3979,null,48959,null,4843,null,0400000US13,Georgia,13
443399,null,7922,null,247268,null,5703,null,165547,null,6092,null,154839,null,6060,null,10708,null,1920,null,11723,null,1639,null,12057,null,1624,null,17541,null,1673,null,19272,null,2021,null,21128,null,2813,null,196131,null,4680,null,120326,null,5160,null,114697,null,4858,null,5629,null,1108,null,19385,null,1916,null,6711,null,1249,null,29072,null,2383,null,10415,null,1782,null,10222,null,1845,null,0400000US15,Hawaii,15
481332,null,8051,null,297475,null,6823,null,222962,null,6249,null,205343,null,6111,null,17619,null,1721,null,9411,null,1691,null,16884,null,1496,null,14691,null,1631,null,10402,null,1370,null,23125,null,2056,null,183857,null,5408,null,118604,null,5010,null,115248,null,4807,null,3356,null,875,null,16773,null,1818,null,18402,null,1775,null,13821,null,1680,null,6656,null,1120,null,9601,null,1486,null,0400000US16,Idaho,16
4420332,null,24861,null,2546577,null,16653,null,2028358,null,17540,null,1895084,null,17487,null,133274,null,5185,null,128760,null,6170,null,149857,null,5860,null,68383,null,3036,null,50484,null,3674,null,120735,null,5593,null,1873755,null,16018,null,1302724,null,15686,null,1266611,null,14774,null,36113,null,2941,null,229366,null,7002,null,158908,null,6309,null,81061,null,4554,null,44114,null,3009,null,57582,null,3620,null,0400000US17,Illinois,17
