B15004_001E,B15004_001EA,B15004_001M,B15004_001MA,B15004_002E,B15004_002EA,B15004_002M,B15004_002MA,B15004_003E,B15004_003EA,B15004_003M,B15004_003MA,B15004_004E,B15004_004EA,B15004_004M,B15004_004MA,B15004_005E,B15004_005EA,B15004_005M,B15004_005MA,B15004_006E,B15004_006EA,B15004_006M,B15004_006MA,B15004_007E,B15004_007EA,B15004_007M,B15004_007MA,B15004_008E,B15004_008EA,B15004_008M,B15004_008MA,B15004_009E,B15004_009EA,B15004_009M,B15004_009MA,B15004_010E,B15004_010EA,B15004_010M,B15004_010MA,B15004_011E,B15004_011EA,B15004_011M,B15004_011MA,B15004_012E,B15004_012EA,B15004_012M,B15004_012MA,B15004_013E,B15004_013EA,B15004_013M,B15004_013MA,B15004_014E,B15004_014EA,B15004_014M,B15004_014MA,B15004_015E,B15004_015EA,B15004_015M,B15004_015MA,B15004_016E,B15004_016EA,B15004_016M,B15004_016MA,B15004_017E,B15004_017EA,B15004_017M,B15004_017MA,B15004_018E,B15004_018EA,B15004_018M,B15004_018MA,B15004_019E,B15004_019EA,B15004_019M,B15004_019MA,B15004_020E,B15004_020EA,B15004_020M,B15004_020MA,B15004_021E,B15004_021EA,B15004_021M,B15004_021MA,B15004_022E,B15004_022EA,B15004_022M,B15004_022MA,B15004_023E,B15004_023EA,B15004_023M,B15004_023MA,B15004_024E,B15004_024EA,B15004_024M,B15004_024MA,B15004_025E,B15004_025EA,B15004_025M,B15004_025MA,B15004_026E,B15004_026EA,B15004_026M,B15004_026MA,B15004_027E,B15004_027EA,B15004_027M,B15004_027MA,B15004_028E,B15004_028EA,B15004_028M,B15004_028MA,B15004_029E,B15004_029EA,B15004_029M,B15004_029MA,B15004_030E,B15004_030EA,B15004_030M,B15004_030MA,B15004_031E,B15004_031EA,B15004_031M,B15004_031MA,B15004_032E,B15004_032EA,B15004_032M,B15004_032MA,B15004_033E,B15004_033EA,B15004_033M,B15004_033MA,B15004_034E,B15004_034EA,B15004_034M,B15004_034MA,B15004_035E,B15004_035EA,B15004_035M,B15004_035MA,B15004_036E,B15004_036EA,B15004_036M,B15004_036MA,B15004_037E,B15004_037EA,B15004_037M,B15004_037MA,B15004_038E,B15004_038EA,B15004_038M,B15004_038MA,B15004_039E,B15004_039EA,B15004_039M,B15004_039MA,GEO_ID,NAME,state
6063155,null,9343,null,677436,null,16711,null,250829,null,13167,null,231788,null,10104,null,135008,null,6026,null,44608,null,4371,null,15203,null,2482,null,5385719,null,18820,null,692478,null,15562,null,1538064,null,22351,null,1520787,null,19488,null,1048887,null,17417,null,585503,null,11571,null,2873277,null,8136,null,258504,null,10324,null,102589,null,10256,null,90240,null,6514,null,40715,null,4213,null,18883,null,3076,null,6077,null,1419,null,2614773,null,12284,null,370271,null,10811,null,760178,null,13725,null,690869,null,12600,null,509154,null,10277,null,284301,null,6657,null,3189878,null,5176,null,418932,null,12671,null,148240,null,7392,null,141548,null,6521,null,94293,null,4891,null,25725,null,2515,null,9126,null,1999,null,2770946,null,13285,null,322207,null,9913,null,777886,null,14503,null,829918,null,11967,null,539733,null,11425,null,301202,null,7784,null,0400000US13,Georgia,13
864160,null,2754,null,65312,null,5560,null,11664,null,1618,null,21779,null,2286,null,19771,null,3086,null,8691,null,1923,null,3407,null,1000,null,798848,null,5226,null,70759,null,4119,null,226052,null,8458,null,261235,null,8188,null,158008,null,6192,null,82794,null,4690,null,424881,null,2780,null,27138,null,3128,null,4627,null,916,null,7946,null,1660,null,8475,null,1904,null,4332,null,1368,null,1758,null,659,null,397743,null,3158,null,34340,null,2640,null,115152,null,5718,null,129721,null,5117,null,75870,null,4081,null,42660,null,2965,null,439279,null,1640,null,38174,null,3602,null,7037,null,1262,null,13833,null,1740,null,11296,null,1815,null,4359,null,1118,null,1649,null,751,null,401105,null,3678,null,36419,null,2459,null,110900,null,4300,null,131514,null,5151,null,82138,null,3829,null,40134,null,2814,null,0400000US15,Hawaii,15
941110,null,2205,null,89354,null,6885,null,24683,null,3181,null,27762,null,2958,null,27376,null,3043,null,7049,null,1306,null,2484,null,817,null,851756,null,7549,null,87873,null,4695,null,229791,null,6286,null,315242,null,7624,null,150651,null,5627,null,68199,null,3537,null,465182,null,2598,null,33999,null,3238,null,9789,null,1657,null,10410,null,1779,null,10134,null,1606,null,2655,null,668,null,1011,null,501,null,431183,null,3907,null,49468,null,3699,null,115357,null,4365,null,150957,null,5404,null,75959,null,4102,null,39442,null,2757,null,475928,null,3041,null,55355,null,4566,null,14894,null,2166,null,17352,null,2133,null,17242,null,2244,null,4394,null,1049,null,1473,null,588,null,420573,null,5667,null,38405,null,2945,null,114434,null,3968,null,164285,null,4679,null,74692,null,3266,null,28757,null,2300,null,0400000US16,Idaho,16
8239630,null,9972,null,759959,null,15413,null,246561,null,8467,null,241295,null,8691,null,180264,null,6975,null,64519,null,4791,null,27320,null,2712,null,7479671,null,18486,null,879538,null,15048,null,1995776,null,23655,null,2198287,null,22320,null,1492915,null,17151,null,913155,null,15115,null,3963277,null,5195,null,301044,null,9493,null,103282,null,6485,null,94935,null,5102,null,63661,null,4561,null,27340,null,2676,null,11826,null,1873,null,3662233,null,10116,null,462985,null,9515,null,983674,null,15709,null,1030487,null,15212,null,719836,null,10668,null,465251,null,11576,null,4276353,null,7973,null,458915,null,10156,null,143279,null,5377,null,146360,null,6670,null,116603,null,4828,null,37179,null,3371,null,15494,null,1928,null,3817438,null,12516,null,416553,null,9969,null,1012102,null,14231,null,1167800,null,13572,null,773079,null,12141,null,447904,null,8044,null,0400000US17,Illinois,17
4088205,null,4720,null,395516,null,10584,null,123770,null,6665,null,146151,null,5570,null,94681,null,4772,null,20319,null,2496,null,10595,null,1796,null,3692689,null,12157,null,420208,null,10455,null,1284661,null,15615,null,1070973,null,14562,null,591225,null,10712,null,325622,null,9361,null,1967132,null,4932,null,154020,null,5809,null,52131,null,3852,null,57841,null,3780,null,30205,null,3129,null,8491,null,1692,null,5352,null,1252,null,1813112,null,7768,null,224014,null,7018,null,628177,null,10243,null,506172,null,9780,null,288551,null,7014,null,166198,null,6107,null,2121073,null,3698,null,241496,null,7001,null,71639,null,4357,null,88310,null,3989,null,64476,null,3702,null,11828,null,1774,null,5243,null,1274,null,1879577,null,8227,null,196194,null,6558,null,656484,null,9626,null,564801,null,8768,null,302674,null,6907,null,159424,null,5105,null,0400000US18,Indiana,18
1934678,null,3452,null,157212,null,6240,null,36034,null,3266,null,58839,null,3567,null,47752,null,3584,null,10685,null,1538,null,3902,null,1181,null,1777466,null,7473,null,142951,null,4965,null,589615,null,9136,null,582591,null,9281,null,321695,null,7953,null,140614,null,5355,null,939152,null,3128,null,61540,null,3560,null,14781,null,1818,null,25368,null,2469,null,15545,null,1749,null,4361,null,1031,null,1485,null,639,null,877612,null,4385,null,78442,null,3245,null,300232,null,6348,null,273310,null,6145,null,151706,null,5362,null,73922,null,3866,null,995526,null,2682,null,95672,null,4695,null,21253,null,2418,null,33471,null,2481,null,32207,null,2864,null,6324,null,1178,null,2417,null,795,null,899854,null,5134,null,64509,null,3174,null,289383,null,5516,null,309281,null,5779,null,169989,null,5026,null,66692,null,3178,null,0400000US19,Iowa,19
1764316,null,4023,null,144472,null,6068,null,37973,null,2880,null,47258,null,3548,null,41839,null,3543,null,12224,null,1837,null,5178,null,1392,null,1619844,null,7324,null,142453,null,5502,null,438002,null,8881,null,525137,null,8930,null,338678,null,6763,null,175574,null,5860,null,855750,null,3153,null,54819,null,3508,null,15620,null,1830,null,18017,null,2283,null,14274,null,2012,null,4918,null,1071,null,1990,null,662,null,800931,null,4603,null,76904,null,3611,null,219492,null,6185,null,246434,null,5881,null,168728,null,5222,null,89373,null,4014,null,908566,null,2804,null,89653,null,4749,null,22353,null,2382,null,29241,null,2370,null,27565,null,2637,null,7306,null,1352,null,3188,null,1325,null,818913,null,5188,null,65549,null,3658,null,218510,null,5192,null,278703,null,6009,null,169950,null,4564,null,86201,null,3914,null,0400000US20,Kansas,20
2816780,null,5092,null,393914,null,11875,null,158553,null,8072,null,137043,null,6245,null,77426,null,4042,null,14903,null,2161,null,5989,null,1197,null,2422866,null,12936,null,358593,null,9956,null,829619,null,12193,null,693313,null,11593,null,319917,null,7328,null,221424,null,6587,null,1341151,null,4005,null,156105,null,7614,null,71108,null,5267,null,55282,null,4210,null,21149,null,2369,null,6409,null,1352,null,2157,null,711,null,1185046,null,8731,null,195786,null,6636,null,412704,null,8032,null,317084,null,7297,null,155251,null,4837,null,104221,null,4296,null,1475629,null,4102,null,237809,null,6948,null,87445,null,4594,null,81761,null,4339,null,56277,null,3575,null,8494,null,1386,null,3832,null,984,null,1237820,null,7113,null,162807,null,6093,null,416915,null,8376,null,376229,null,8029,null,164666,null,5408,null,117203,null,4652,null,0400000US21,Kentucky,21
2759625,null,5182,null,363402,null,12818,null,139540,null,7339,null,132611,null,7582,null,67729,null,4825,null,17605,null,2368,null,5917,null,1306,null,2396223,null,13426,null,361099,null,8959,null,831007,null,12583,null,657001,null,12005,null,370016,null,9745,null,177100,null,7157,null,1292965,null,5089,null,131134,null,6569,null,55246,null,4078,null,44767,null,4304,null,20651,null,2446,null,7560,null,1681,null,2910,null,809,null,1161831,null,7776,null,194169,null,6399,null,411708,null,8340,null,299537,null,8273,null,169264,null,5668,null,87153,null,5256,null,1466660,null,5527,null,232268,null,9102,null,84294,null,5229,null,87844,null,5173,null,47078,null,4051,null,10045,null,1910,null,3007,null,1008,null,1234392,null,9260,null,166930,null,6311,null,419299,null,9356,null,357464,null,9160,null,200752,null,7352,null,89947,null,4273,null,0400000US22,Louisiana,22
915146,null,1862,null,91538,null,4816,null,24530,null,2655,null,36668,null,2862,null,22521,null,2335,null,6132,null,1213,null,1687,null,549,null,823608,null,5142,null,67106,null,3451,null,282745,null,7083,null,247578,null,6284,null,145827,null,5975,null,80352,null,4377,null,436596,null,1560,null,35633,null,2637,null,10546,null,1468,null,14857,null,1784,null,7509,null,1330,null,1961,null,558,null,760,null,344,null,400963,null,2848,null,39056,null,2388,null,142273,null,4453,null,114287,null,4192,null,65590,null,3042,null,39757,null,2570,null,478550,null,1700,null,55905,null,3581,null,13984,null,1906,null,21811,null,2090,null,15012,null,1786,null,4171,null,951,null,927,null,435,null,422645,null,3719,null,28050,null,2191,null,140472,null,4614,null,133291,null,3847,null,80237,null,4292,null,40595,null,2783,null,0400000US23,Maine,23
3679827,null,3534,null,242024,null,8784,null,76833,null,4631,null,75178,null,5211,null,52923,null,3708,null,23541,null,3161,null,13549,null,2335,null,3437803,null,9024,null,353691,null,10558,null,885266,null,14197,null,925076,null,13624,null,711780,null,12495,null,561990,null,10259,null,1721903,null,3761,null,89778,null,5314,null,29314,null,2727,null,26499,null,3279,null,17666,null,2577,null,10355,null,2016,null,5944,null,1752,null,1632125,null,5862,null,184419,null,8107,null,424474,null,10716,null,413659,null,10264,null,330678,null,7808,null,278895,null,6499,null,1957924,null,3276,null,152246,null,6583,null,47519,null,3136,null,48679,null,3606,null,35257,null,2987,null,13186,null,1959,null,7605,null,1700,null,1805678,null,7488,null,169272,null,5803,null,460792,null,9160,null,511417,null,9494,null,381102,null,8676,null,283095,null,7351,null,0400000US24,Maryland,24
4308648,null,3885,null,357934,null,11291,null,106306,null,6823,null,114176,null,5615,null,75470,null,5061,null,38621,null,3226,null,23361,null,2909,null,3950714,null,12500,null,364910,null,10386,null,1019462,null,14269,null,965927,null,14336,null,908787,null,14149,null,691628,null,13015,null,2045841,null,3686,null,141488,null,6352,null,41775,null,3740,null,45580,null,3576,null,27010,null,3108,null,15876,null,2220,null,11247,null,2062,null,1904353,null,7476,null,190783,null,7116,null,507291,null,10728,null,425516,null,9026,null,436647,null,9279,null,344116,null,8229,null,2262807,null,2953,null,216446,null,8109,null,64531,null,4783,null,68596,null,4116,null,48460,null,3710,null,22745,null,2362,null,12114,null,2002,null,2046361,null,8657,null,174127,null,6630,null,512171,null,9940,null,540411,null,9357,null,472140,null,10642,null,347512,null,8387,null,0400000US25,Massachusetts,25
6514292,null,5623,null,726303,null,13897,null,195452,null,8572,null,261825,null,8191,null,205148,null,8688,null,44661,null,3608,null,19217,null,2215,null,5787989,null,15983,null,557639,null,13126,null,1751081,null,17337,null,1910827,null,18143,null,965185,null,13540,null,603257,null,10546,null,3125071,null,4876,null,297542,null,8374,null,89207,null,5216,null,108066,null,5715,null,71701,null,5127,null,19272,null,2266,null,9296,null,1547,null,2827529,null,10245,null,300118,null,9491,null,850100,null,12042,null,891718,null,11379,null,475724,null,8095,null,309869,null,7124,null,3389221,null,4204,null,428761,null,9454,null,106245,null,5515,null,153759,null,6045,null,133447,null,5871,null,25389,null,2432,null,9921,null,1483,null,2960460,null,9849,null,257521,null,7151,null,900981,null,10596,null,1019109,null,11709,null,489461,null,8784,null,293388,null,6057,null,0400000US26,Michigan,26
3395349,null,3913,null,246861,null,7406,null,58518,null,3759,null,83698,null,4759,null,73778,null,3757,null,22359,null,2361,null,8508,null,1381,null,3148488,null,8000,null,212906,null,6156,null,844814,null,10691,null,1039807,null,11406,null,717198,null,10643,null,333763,null,6023,null,1667774,null,3383,null,102616,null,5146,null,23389,null,2306,null,34909,null,3353,null,29282,null,2544,null,10590,null,1549,null,4446,null,1010,null,1565158,null,6094,null,117140,null,4006,null,429598,null,7437,null,491196,null,8328,null,351063,null,7297,null,176161,null,4221,null,1727575,null,3285,null,144245,null,5409,null,35129,null,2645,null,48789,null,3288,null,44496,null,2839,null,11769,null,1633,null,4062,null,920,null,1583330,null,6140,null,95766,null,4303,null,415216,null,6839,null,548611,null,7425,null,366135,null,6767,null,157602,null,4460,null,0400000US27,Minnesota,27
1812348,null,7064,null,294229,null,12013,null,114939,null,6143,null,92334,null,6144,null,68338,null,5107,null,14435,null,2298,null,4183,null,959,null,1518119,null,13805,null,237001,null,9058,null,451574,null,10825,null,491116,null,12841,null,216299,null,8152,null,122129,null,5238,null,842538,null,4632,null,103600,null,6004,null,46602,null,3510,null,31183,null,3235,null,18856,null,2669,null,5234,null,1214,null,1725,null,590,null,738938,null,7346,null,125107,null,6232,null,230160,null,7715,null,224808,null,7555,null,100988,null,5136,null,57875,null,2919,null,969810,null,6523,null,190629,null,8099,null,68337,null,4496,null,61151,null,4460,null,49482,null,3959,null,9201,null,1728,null,2458,null,787,null,779181,null,10456,null,111894,null,4715,null,221414,null,6682,null,266308,null,8511,null,115311,null,5628,null,64254,null,4135,null,0400000US28,Mississippi,28
3829961,null,6387,null,392145,null,10666,null,119992,null,6020,null,142633,null,6865,null,93813,null,5049,null,25897,null,2749,null,9810,null,1554,null,3437816,null,12563,null,378703,null,9375,null,1075157,null,14545,null,1046443,null,15309,null,591625,null,10772,null,345888,null,8621,null,1820996,null,5653,null,147497,null,5815,null,45524,null,3645,null,57862,null,3754,null,28708,null,2530,null,11051,null,1830,null,4352,null,966,null,1673499,null,7669,null,195304,null,6085,null,535220,null,9977,null,482945,null,9915,null,289129,null,6950,null,170901,null,5312,null,2008965,null,5276,null,244648,null,7925,null,74468,null,4262,null,84771,null,4727,null,65105,null,4263,null,14846,null,1934,null,5458,null,1169,null,1764317,null,8356,null,183399,null,6001,null,539937,null,9439,null,563498,null,9947,null,302496,null,6923,null,174987,null,5998,null,0400000US29,Missouri,29
636213,null,2756,null,69423,null,4542,null,13176,null,2139,null,23488,null,2479,null,24085,null,2748,null,5964,null,1105,null,2710,null,754,null,566790,null,5244,null,42860,null,3083,null,171120,null,5784,null,186676,null,6237,null,114918,null,4729,null,51216,null,3634,null,312876,null,2353,null,30157,null,2838,null,6793,null,1542,null,9836,null,1609,null,9978,null,1465,null,2314,null,649,null,1236,null,573,null,282719,null,3229,null,23705,null,1884,null,88578,null,3890,null,89436,null,4385,null,53900,null,3134,null,27100,null,2363,null,323337,null,2125,null,39266,null,2712,null,6383,null,1111,null,13652,null,1495,null,14107,null,2092,null,3650,null,928,null,1474,null,550,null,284071,null,3492,null,19155,null,2067,null,82542,null,3636,null,97240,null,4131,null,61018,null,2982,null,24116,null,1990,null,0400000US30,Montana,30
1127413,null,2866,null,91438,null,5201,null,21809,null,2387,null,31577,null,2828,null,27277,null,2383,null,7461,null,1664,null,3314,null,1145,null,1035975,null,5756,null,84310,null,4106,null,299607,null,7382,null,352734,null,7384,null,203774,null,6142,null,95550,null,3758,null,549137,null,2271,null,34916,null,3319,null,8987,null,1520,null,11807,null,1976,null,9297,null,1341,null,3049,null,867,null,1776,null,691,null,514221,null,4000,null,46129,null,2624,null,150404,null,5096,null,168076,null,4679,null,100759,null,4501,null,48853,null,2693,null,578276,null,2513,null,56522,null,3502,null,12822,null,1507,null,19770,null,1935,null,17980,null,1698,null,4412,null,1262,null,1538,null,755,null,521754,null,3639,null,38181,null,2986,null,149203,null,4529,null,184658,null,4930,null,103015,null,3344,null,46697,null,2278,null,0400000US31,Nebraska,31
