B20005A_001E,B20005A_001EA,B20005A_001M,B20005A_001MA,B20005A_002E,B20005A_002EA,B20005A_002M,B20005A_002MA,B20005A_003E,B20005A_003EA,B20005A_003M,B20005A_003MA,B20005A_004E,B20005A_004EA,B20005A_004M,B20005A_004MA,B20005A_005E,B20005A_005EA,B20005A_005M,B20005A_005MA,B20005A_006E,B20005A_006EA,B20005A_006M,B20005A_006MA,B20005A_007E,B20005A_007EA,B20005A_007M,B20005A_007MA,B20005A_008E,B20005A_008EA,B20005A_008M,B20005A_008MA,B20005A_009E,B20005A_009EA,B20005A_009M,B20005A_009MA,B20005A_010E,B20005A_010EA,B20005A_010M,B20005A_010MA,B20005A_011E,B20005A_011EA,B20005A_011M,B20005A_011MA,B20005A_012E,B20005A_012EA,B20005A_012M,B20005A_012MA,B20005A_013E,B20005A_013EA,B20005A_013M,B20005A_013MA,B20005A_014E,B20005A_014EA,B20005A_014M,B20005A_014MA,B20005A_015E,B20005A_015EA,B20005A_015M,B20005A_015MA,B20005A_016E,B20005A_016EA,B20005A_016M,B20005A_016MA,B20005A_017E,B20005A_017EA,B20005A_017M,B20005A_017MA,B20005A_018E,B20005A_018EA,B20005A_018M,B20005A_018MA,B20005A_019E,B20005A_019EA,B20005A_019M,B20005A_019MA,B20005A_020E,B20005A_020EA,B20005A_020M,B20005A_020MA,B20005A_021E,B20005A_021EA,B20005A_021M,B20005A_021MA,B20005A_022E,B20005A_022EA,B20005A_022M,B20005A_022MA,B20005A_023E,B20005A_023EA,B20005A_023M,B20005A_023MA,B20005A_024E,B20005A_024EA,B20005A_024M,B20005A_024MA,B20005A_025E,B20005A_025EA,B20005A_025M,B20005A_025MA,B20005A_026E,B20005A_026EA,B20005A_026M,B20005A_026MA,B20005A_027E,B20005A_027EA,B20005A_027M,B20005A_027MA,B20005A_028E,B20005A_028EA,B20005A_028M,B20005A_028MA,B20005A_029E,B20005A_029EA,B20005A_029M,B20005A_029MA,B20005A_030E,B20005A_030EA,B20005A_030M,B20005A_030MA,B20005A_031E,B20005A_031EA,B20005A_031M,B20005A_031MA,B20005A_032E,B20005A_032EA,B20005A_032M,B20005A_032MA,B20005A_033E,B20005A_033EA,B20005A_033M,B20005A_033MA,B20005A_034E,B20005A_034EA,B20005A_034M,B20005A_034MA,B20005A_035E,B20005A_035EA,B20005A_035M,B20005A_035MA,B20005A_036E,B20005A_036EA,B20005A_036M,B20005A_036MA,B20005A_037E,B20005A_037EA,B20005A_037M,B20005A_037MA,B20005A_038E,B20005A_038EA,B20005A_038M,B20005A_038MA,B20005A_039E,B20005A_039EA,B20005A_039M,B20005A_039MA,B20005A_040E,B20005A_040EA,B20005A_040M,B20005A_040MA,B20005A_041E,B20005A_041EA,B20005A_041M,B20005A_041MA,B20005A_042E,B20005A_042EA,B20005A_042M,B20005A_042MA,B20005A_043E,B20005A_043EA,B20005A_043M,B20005A_043MA,B20005A_044E,B20005A_044EA,B20005A_044M,B20005A_044MA,B20005A_045E,B20005A_045EA,B20005A_045M,B20005A_045MA,B20005A_046E,B20005A_046EA,B20005A_046M,B20005A_046MA,B20005A_047E,B20005A_047EA,B20005A_047M,B20005A_047MA,B20005A_048E,B20005A_048EA,B20005A_048M,B20005A_048MA,B20005A_049E,B20005A_049EA,B20005A_049M,B20005A_049MA,B20005A_050E,B20005A_050EA,B20005A_050M,B20005A_050MA,B20005A_051E,B20005A_051EA,B20005A_051M,B20005A_051MA,B20005A_052E,B20005A_052EA,B20005A_052M,B20005A_052MA,B20005A_053E,B20005A_053EA,B20005A_053M,B20005A_053MA,B20005A_054E,B20005A_054EA,B20005A_054M,B20005A_054MA,B20005A_055E,B20005A_055EA,B20005A_055M,B20005A_055MA,B20005A_056E,B20005A_056EA,B20005A_056M,B20005A_056MA,B20005A_057E,B20005A_057EA,B20005A_057M,B20005A_057MA,B20005A_058E,B20005A_058EA,B20005A_058M,B20005A_058MA,B20005A_059E,B20005A_059EA,B20005A_059M,B20005A_059MA,B20005A_060E,B20005A_060EA,B20005A_060M,B20005A_060MA,B20005A_061E,B20005A_061EA,B20005A_061M,B20005A_061MA,B20005A_062E,B20005A_062EA,B20005A_062M,B20005A_062MA,B20005A_063E,B20005A_063EA,B20005A_063M,B20005A_063MA,B20005A_064E,B20005A_064EA,B20005A_064M,B20005A_064MA,B20005A_065E,B20005A_065EA,B20005A_065M,B20005A_065MA,B20005A_066E,B20005A_066EA,B20005A_066M,B20005A_066MA,B20005A_067E,B20005A_067EA,B20005A_067M,B20005A_067MA,B20005A_068E,B20005A_068EA,B20005A_068M,B20005A_068MA,B20005A_069E,B20005A_069EA,B20005A_069M,B20005A_069MA,B20005A_070E,B20005A_070EA,B20005A_070M,B20005A_070MA,B20005A_071E,B20005A_071EA,B20005A_071M,B20005A_071MA,B20005A_072E,B20005A_072EA,B20005A_072M,B20005A_072MA,B20005A_073E,B20005A_073EA,B20005A_073M,B20005A_073MA,B20005A_074E,B20005A_074EA,B20005A_074M,B20005A_074MA,B20005A_075E,B20005A_075EA,B20005A_075M,B20005A_075MA,B20005A_076E,B20005A_076EA,B20005A_076M,B20005A_076MA,B20005A_077E,B20005A_077EA,B20005A_077M,B20005A_077MA,B20005A_078E,B20005A_078EA,B20005A_078M,B20005A_078MA,B20005A_079E,B20005A_079EA,B20005A_079M,B20005A_079MA,B20005A_080E,B20005A_080EA,B20005A_080M,B20005A_080MA,B20005A_081E,B20005A_081EA,B20005A_081M,B20005A_081MA,B20005A_082E,B20005A_082EA,B20005A_082M,B20005A_082MA,B20005A_083E,B20005A_083EA,B20005A_083M,B20005A_083MA,B20005A_084E,B20005A_084EA,B20005A_084M,B20005A_084MA,B20005A_085E,B20005A_085EA,B20005A_085M,B20005A_085MA,B20005A_086E,B20005A_086EA,B20005A_086M,B20005A_086MA,B20005A_087E,B20005A_087EA,B20005A_087M,B20005A_087MA,B20005A_088E,B20005A_088EA,B20005A_088M,B20005A_088MA,B20005A_089E,B20005A_089EA,B20005A_089M,B20005A_089MA,B20005A_090E,B20005A_090EA,B20005A_090M,B20005A_090MA,B20005A_091E,B20005A_091EA,B20005A_091M,B20005A_091MA,B20005A_092E,B20005A_092EA,B20005A_092M,B20005A_092MA,B20005A_093E,B20005A_093EA,B20005A_093M,B20005A_093MA,B20005A_094E,B20005A_094EA,B20005A_094M,B20005A_094MA,B20005A_095E,B20005A_095EA,B20005A_095M,B20005A_095MA,GEO_ID,NAME,state
4735758,null,11695,null,2332932,null,8591,null,1309229,null,14265,null,93,null,152,null,1309136,null,14277,null,3463,null,1102,null,1834,null,641,null,5943,null,1346,null,9075,null,1752,null,20805,null,2957,null,14808,null,2738,null,31482,null,3759,null,28279,null,3486,null,55258,null,4780,null,40801,null,4332,null,95744,null,5454,null,106375,null,6531,null,89052,null,5801,null,101577,null,6170,null,74684,null,4823,null,89115,null,4723,null,114362,null,5154,null,83076,null,4914,null,126650,null,5796,null,216753,null,6438,null,1023703,null,13206,null,531797,null,8162,null,491906,null,11013,null,78417,null,4434,null,56646,null,4404,null,50118,null,4226,null,33935,null,3058,null,49634,null,4261,null,25196,null,3709,null,25893,null,3120,null,14640,null,2282,null,22424,null,2819,null,12180,null,2232,null,22848,null,2979,null,19141,null,2350,null,11591,null,1919,null,12396,null,1758,null,8019,null,1572,null,8633,null,1501,null,8804,null,1406,null,6270,null,1314,null,7490,null,1092,null,17631,null,2169,null,2402826,null,6258,null,879454,null,9463,null,0,null,298,null,879454,null,9463,null,1914,null,699,null,2971,null,1110,null,10378,null,2010,null,9397,null,1670,null,30544,null,3169,null,18867,null,2408,null,33794,null,3067,null,32469,null,3615,null,52640,null,3394,null,36244,null,3981,null,89874,null,5119,null,90491,null,4815,null,74277,null,4341,null,69565,null,3863,null,45075,null,3471,null,53682,null,3159,null,71309,null,4289,null,44577,null,3426,null,58264,null,4046,null,53122,null,3393,null,1523372,null,11564,null,913583,null,10783,null,609789,null,10948,null,120548,null,5577,null,75833,null,4324,null,70403,null,4320,null,43345,null,3318,null,60496,null,4417,null,24940,null,2512,null,34619,null,3430,null,19809,null,2711,null,22595,null,2365,null,13671,null,1997,null,25536,null,2515,null,24408,null,2846,null,14352,null,2231,null,11276,null,1689,null,9169,null,1372,null,9552,null,1378,null,12239,null,1791,null,7120,null,1434,null,5735,null,1184,null,4143,null,1047,null,0400000US13,Georgia,13
294191,null,2645,null,160802,null,1719,null,92993,null,3243,null,0,null,275,null,92993,null,3243,null,677,null,532,null,0,null,275,null,873,null,553,null,334,null,379,null,3592,null,1538,null,1830,null,923,null,2433,null,1606,null,1425,null,853,null,3768,null,1024,null,3409,null,954,null,3956,null,1020,null,6804,null,1661,null,4477,null,998,null,5080,null,1333,null,6457,null,1492,null,6759,null,1654,null,8485,null,1594,null,6716,null,1574,null,11871,null,1823,null,14047,null,1605,null,67809,null,3542,null,31720,null,2333,null,36089,null,3299,null,4600,null,1630,null,3617,null,1312,null,3302,null,919,null,1810,null,711,null,3704,null,1205,null,649,null,393,null,1439,null,643,null,440,null,307,null,2405,null,812,null,1096,null,613,null,1220,null,633,null,2443,null,762,null,1623,null,654,null,1707,null,999,null,879,null,413,null,1302,null,694,null,870,null,377,null,381,null,262,null,1250,null,551,null,1352,null,557,null,133389,null,1594,null,47282,null,2836,null,0,null,275,null,47282,null,2836,null,166,null,166,null,297,null,286,null,257,null,279,null,487,null,418,null,1586,null,626,null,581,null,563,null,214,null,180,null,1511,null,814,null,2195,null,799,null,1630,null,658,null,2106,null,628,null,4480,null,1084,null,3534,null,1174,null,5766,null,1336,null,3041,null,747,null,2711,null,1062,null,4058,null,874,null,3366,null,944,null,4750,null,1146,null,4546,null,1078,null,86107,null,3154,null,43316,null,3062,null,42791,null,2894,null,5555,null,1269,null,4741,null,1010,null,4110,null,906,null,1847,null,475,null,4782,null,1195,null,1387,null,516,null,2545,null,867,null,1400,null,742,null,2661,null,844,null,1130,null,525,null,2114,null,834,null,2585,null,922,null,1504,null,696,null,1920,null,611,null,713,null,459,null,1048,null,549,null,831,null,409,null,756,null,385,null,347,null,274,null,815,null,475,null,0400000US15,Hawaii,15
1085630,null,3974,null,540465,null,2691,null,284338,null,6765,null,0,null,259,null,284338,null,6765,null,1313,null,502,null,715,null,353,null,2888,null,826,null,2877,null,836,null,6487,null,1265,null,3667,null,915,null,6291,null,1538,null,7708,null,1557,null,13223,null,2059,null,11544,null,1923,null,21423,null,2360,null,28574,null,2955,null,23523,null,2274,null,23412,null,2437,null,18933,null,1907,null,21535,null,2019,null,27419,null,2423,null,16350,null,1768,null,22137,null,1940,null,24319,null,2127,null,256127,null,6874,null,115984,null,4669,null,140143,null,6469,null,20564,null,2168,null,18498,null,1993,null,14193,null,1684,null,7364,null,1109,null,14191,null,2016,null,7835,null,1437,null,7449,null,1414,null,5075,null,1080,null,6618,null,1433,null,4223,null,1259,null,6944,null,1251,null,6503,null,1609,null,2823,null,762,null,4619,null,1214,null,3205,null,966,null,1526,null,526,null,2637,null,742,null,1676,null,529,null,1885,null,637,null,2315,null,737,null,545165,null,2357,null,176631,null,5373,null,0,null,259,null,176631,null,5373,null,1126,null,505,null,567,null,305,null,3353,null,941,null,3624,null,973,null,9542,null,1582,null,5790,null,1172,null,10074,null,1604,null,9755,null,1472,null,12755,null,1838,null,11849,null,1634,null,20226,null,2185,null,20328,null,1925,null,13311,null,1623,null,12042,null,1449,null,9597,null,1553,null,9024,null,1380,null,7871,null,1508,null,5784,null,1085,null,6003,null,1144,null,4010,null,846,null,368534,null,5970,null,188061,null,5339,null,180473,null,4568,null,36595,null,2319,null,27976,null,2449,null,21837,null,2507,null,15403,null,1930,null,20280,null,2583,null,9334,null,1676,null,8483,null,1215,null,5542,null,1122,null,6950,null,1147,null,3862,null,917,null,6402,null,1212,null,4559,null,1132,null,3120,null,736,null,3027,null,916,null,1378,null,585,null,1827,null,686,null,1516,null,473,null,1042,null,462,null,690,null,391,null,650,null,319,null,0400000US16,Idaho,16
7522836,null,19640,null,3686929,null,10546,null,2001522,null,14298,null,108,null,120,null,2001414,null,14294,null,2718,null,702,null,2619,null,844,null,11526,null,1988,null,8711,null,1576,null,31009,null,2880,null,21742,null,2605,null,44343,null,3989,null,35303,null,2921,null,63342,null,4735,null,48540,null,3472,null,115620,null,5883,null,142300,null,5511,null,128763,null,4715,null,146770,null,6150,null,112392,null,4975,null,147163,null,6255,null,194701,null,6943,null,164084,null,6517,null,240542,null,7742,null,339226,null,8056,null,1685407,null,15079,null,813140,null,11353,null,872267,null,12839,null,146674,null,5467,null,111488,null,4314,null,86281,null,4668,null,58946,null,3787,null,76558,null,4180,null,29558,null,3072,null,42200,null,3372,null,23780,null,2278,null,36952,null,2836,null,15480,null,1865,null,35237,null,3105,null,36495,null,2770,null,25643,null,2569,null,22582,null,1955,null,16946,null,1913,null,19627,null,2119,null,24602,null,2453,null,14965,null,1560,null,21870,null,2335,null,26383,null,2441,null,3835907,null,11519,null,1381844,null,13491,null,211,null,173,null,1381633,null,13495,null,1738,null,582,null,2970,null,839,null,12309,null,1637,null,12040,null,1640,null,39559,null,2962,null,30528,null,2569,null,52979,null,3830,null,46234,null,3172,null,73253,null,3769,null,58805,null,3594,null,128255,null,5604,null,141908,null,6053,null,111443,null,5149,null,118369,null,5458,null,82095,null,4691,null,89276,null,4392,null,113776,null,4771,null,76672,null,3693,null,100020,null,4542,null,89404,null,4206,null,2454063,null,14574,null,1328890,null,11249,null,1125173,null,12571,null,192761,null,5458,null,146952,null,6079,null,133638,null,6567,null,87168,null,3730,null,125155,null,5479,null,48693,null,2983,null,60882,null,3595,null,31893,null,3104,null,46735,null,2996,null,22859,null,2010,null,45803,null,2798,null,41371,null,2746,null,29338,null,2864,null,23347,null,1930,null,17820,null,1640,null,17853,null,1914,null,19494,null,2195,null,11236,null,1658,null,12559,null,1909,null,9616,null,1289,null,0400000US17,Illinois,17
4339341,null,6748,null,2114142,null,4292,null,1117988,null,11126,null,47,null,78,null,1117941,null,11129,null,2406,null,776,null,1758,null,569,null,5694,null,1188,null,6763,null,1341,null,17063,null,2526,null,11913,null,1776,null,24137,null,2672,null,20701,null,2909,null,41040,null,3143,null,33441,null,3172,null,86854,null,4583,null,103551,null,5175,null,91688,null,4506,null,94040,null,4368,null,73493,null,4773,null,91888,null,4646,null,108679,null,4542,null,79220,null,4160,null,111279,null,5196,null,112333,null,5257,null,996154,null,10944,null,479943,null,7370,null,516211,null,10621,null,92956,null,5012,null,65400,null,4401,null,55889,null,3202,null,37306,null,3391,null,42724,null,2886,null,17841,null,1816,null,24257,null,2377,null,16573,null,2139,null,22051,null,2107,null,9857,null,1639,null,22196,null,2465,null,23920,null,2499,null,14058,null,1891,null,13132,null,1702,null,8728,null,1334,null,10652,null,1397,null,11301,null,1382,null,7792,null,1329,null,9577,null,1367,null,10001,null,1597,null,2225199,null,4144,null,776875,null,9964,null,170,null,160,null,776705,null,9980,null,1605,null,556,null,2622,null,793,null,6077,null,1150,null,6940,null,1046,null,25862,null,2669,null,16205,null,1754,null,37723,null,3191,null,35713,null,3335,null,58362,null,3579,null,45440,null,3214,null,98976,null,5031,null,93972,null,4428,null,73009,null,3561,null,59482,null,3545,null,38832,null,2418,null,45153,null,3419,null,47232,null,3182,null,29905,null,2271,null,30883,null,2591,null,22712,null,2286,null,1448324,null,10448,null,777340,null,9223,null,670984,null,8591,null,129542,null,4829,null,93962,null,5057,null,83038,null,4450,null,54947,null,3356,null,72657,null,3878,null,31544,null,2483,null,35949,null,2522,null,20675,null,1966,null,28255,null,2501,null,13173,null,1732,null,25784,null,2653,null,21312,null,2161,null,13457,null,1854,null,10897,null,1527,null,8144,null,1278,null,6677,null,1315,null,11072,null,1449,null,3764,null,830,null,3709,null,842,null,2426,null,796,null,0400000US18,Indiana,18
2228624,null,4156,null,1082833,null,2966,null,603384,null,7072,null,0,null,226,null,603384,null,7072,null,2450,null,575,null,1430,null,458,null,5247,null,1093,null,5292,null,914,null,9200,null,1264,null,6851,null,1455,null,12583,null,1364,null,14096,null,1839,null,23943,null,2349,null,20880,null,2259,null,50728,null,3506,null,62475,null,3356,null,52438,null,2827,null,60866,null,3322,null,35970,null,2643,null,46032,null,2755,null,54959,null,3103,null,37208,null,2816,null,46570,null,2718,null,54166,null,2892,null,479449,null,6930,null,215895,null,4897,null,263554,null,5748,null,49429,null,2891,null,40590,null,3112,null,30918,null,2325,null,19495,null,2051,null,24068,null,1923,null,10180,null,1620,null,12322,null,1848,null,7900,null,1311,null,10328,null,1724,null,5734,null,1179,null,11307,null,1573,null,9049,null,1279,null,6548,null,1182,null,5293,null,926,null,2788,null,572,null,4306,null,889,null,4079,null,1064,null,2548,null,574,null,2403,null,669,null,4269,null,888,null,1145791,null,2773,null,442918,null,6800,null,75,null,92,null,442843,null,6806,null,1173,null,429,null,1896,null,591,null,5911,null,1213,null,4464,null,1063,null,14327,null,1573,null,10784,null,1359,null,19694,null,2424,null,18434,null,1570,null,32048,null,2842,null,25523,null,2249,null,56385,null,3405,null,57551,null,3157,null,45061,null,2805,null,36551,null,2578,null,25965,null,2125,null,23280,null,2232,null,25963,null,2352,null,15240,null,1670,null,14115,null,1468,null,8478,null,1120,null,702873,null,7095,null,346650,null,5055,null,356223,null,6852,null,72596,null,3556,null,51746,null,2824,null,48345,null,3185,null,29136,null,2408,null,36711,null,2648,null,18546,null,2275,null,21628,null,2072,null,10598,null,1509,null,12194,null,1586,null,7622,null,1397,null,10267,null,1269,null,10032,null,1540,null,6529,null,1019,null,5467,null,860,null,3331,null,796,null,3277,null,782,null,3949,null,831,null,1509,null,511,null,1719,null,572,null,1021,null,467,null,0400000US19,Iowa,19
1909790,null,5518,null,935649,null,3996,null,542244,null,6312,null,60,null,81,null,542184,null,6308,null,2336,null,724,null,1225,null,652,null,4136,null,981,null,5669,null,1315,null,9429,null,1577,null,5080,null,1026,null,12796,null,1860,null,11230,null,1585,null,22902,null,2390,null,18724,null,2344,null,43542,null,3342,null,49861,null,2847,null,42241,null,3321,null,44319,null,2292,null,38068,null,3222,null,38419,null,2467,null,50655,null,3306,null,35878,null,2399,null,49223,null,2853,null,56451,null,3355,null,393405,null,6597,null,177326,null,4299,null,216079,null,5989,null,38905,null,2927,null,28796,null,2876,null,24747,null,2436,null,16388,null,2230,null,21054,null,2155,null,7923,null,1583,null,11478,null,1644,null,6022,null,1245,null,8097,null,1379,null,5829,null,1326,null,8835,null,1480,null,6043,null,1218,null,4470,null,890,null,5281,null,1101,null,3712,null,917,null,3141,null,923,null,4223,null,1033,null,2085,null,682,null,3753,null,958,null,5297,null,977,null,974141,null,3200,null,385112,null,6314,null,56,null,95,null,385056,null,6316,null,1677,null,625,null,1451,null,588,null,4387,null,1004,null,5735,null,1239,null,13715,null,1641,null,9897,null,1289,null,21017,null,2351,null,15012,null,1683,null,26859,null,2282,null,20572,null,2344,null,43353,null,2892,null,45058,null,3308,null,36253,null,2977,null,34622,null,3094,null,20938,null,2092,null,18888,null,1980,null,23689,null,2058,null,13245,null,1501,null,17349,null,1945,null,11339,null,1349,null,589029,null,6959,null,305320,null,5443,null,283709,null,6679,null,54712,null,3348,null,40737,null,3584,null,32231,null,2920,null,25464,null,3017,null,30243,null,2761,null,13821,null,1502,null,16743,null,1538,null,8256,null,1272,null,12814,null,1668,null,5308,null,1042,null,11152,null,1645,null,8928,null,1442,null,5060,null,858,null,5353,null,1000,null,3321,null,790,null,2548,null,746,null,2610,null,633,null,1375,null,496,null,1361,null,501,null,1672,null,535,null,0400000US20,Kansas,20
3046227,null,4139,null,1469488,null,3399,null,709395,null,8351,null,114,null,152,null,709281,null,8361,null,2405,null,620,null,1323,null,522,null,5400,null,1209,null,5037,null,1325,null,16588,null,2150,null,11686,null,1921,null,20499,null,2924,null,17766,null,2397,null,36526,null,3453,null,26676,null,2721,null,58170,null,4131,null,69312,null,3079,null,56041,null,3872,null,59532,null,3544,null,46123,null,3039,null,48224,null,3415,null,63346,null,3918,null,44810,null,3261,null,57098,null,3185,null,62719,null,3699,null,760093,null,8265,null,446026,null,7670,null,314067,null,7785,null,56355,null,4339,null,41882,null,3217,null,36212,null,2971,null,22808,null,2355,null,30091,null,2904,null,13406,null,2039,null,17536,null,2366,null,9385,null,1580,null,14977,null,2398,null,7090,null,1345,null,14128,null,1907,null,9936,null,1660,null,8465,null,1509,null,7365,null,1351,null,4545,null,1047,null,4070,null,894,null,5035,null,1073,null,3552,null,822,null,3138,null,750,null,4091,null,1019,null,1576739,null,3123,null,525215,null,8806,null,68,null,89,null,525147,null,8830,null,1129,null,473,null,1480,null,538,null,5200,null,1121,null,7052,null,1341,null,23942,null,2334,null,17880,null,1975,null,28671,null,3155,null,26493,null,2786,null,37463,null,3382,null,29048,null,3012,null,64219,null,4160,null,59502,null,3921,null,46391,null,3866,null,42737,null,3269,null,29143,null,2629,null,25571,null,2467,null,31459,null,2420,null,17434,null,1762,null,16963,null,1661,null,13370,null,1588,null,1051524,null,9054,null,650916,null,9110,null,400608,null,8988,null,80934,null,4880,null,55745,null,3708,null,50899,null,3082,null,35765,null,3647,null,46993,null,3677,null,17616,null,2369,null,20223,null,2346,null,12574,null,1570,null,15352,null,1770,null,6860,null,1164,null,13828,null,1926,null,11200,null,1910,null,6822,null,1296,null,6062,null,1201,null,4438,null,965,null,4503,null,1113,null,5181,null,1046,null,2022,null,626,null,1925,null,578,null,1666,null,693,null,0400000US21,Kentucky,21
2273886,null,4160,null,1102645,null,3448,null,599419,null,8696,null,110,null,134,null,599309,null,8681,null,1021,null,585,null,1272,null,589,null,5020,null,1486,null,4848,null,1179,null,9857,null,1756,null,9394,null,1580,null,14282,null,2024,null,11167,null,1997,null,19820,null,2278,null,18363,null,2399,null,36293,null,3150,null,42779,null,3236,null,40478,null,2931,null,47374,null,3104,null,39542,null,3026,null,46688,null,3640,null,56015,null,4561,null,46905,null,3692,null,66815,null,3533,null,81376,null,3636,null,503226,null,8532,null,272655,null,6165,null,230571,null,7782,null,38222,null,3094,null,27440,null,3000,null,22652,null,2636,null,14145,null,2065,null,18968,null,2534,null,7835,null,1455,null,13470,null,2253,null,6349,null,1365,null,8075,null,1612,null,4570,null,999,null,6696,null,1130,null,8929,null,1822,null,5182,null,1126,null,6952,null,1358,null,4663,null,1397,null,6736,null,1496,null,6620,null,1442,null,5681,null,1232,null,7648,null,1521,null,9738,null,1633,null,1171241,null,2430,null,408515,null,9560,null,23,null,40,null,408492,null,9554,null,789,null,375,null,2191,null,1138,null,6049,null,1257,null,6498,null,1215,null,16057,null,1988,null,14381,null,2107,null,18801,null,2309,null,17834,null,2330,null,27826,null,2716,null,20718,null,2693,null,42902,null,3885,null,44588,null,3506,null,35864,null,2761,null,32097,null,2769,null,24935,null,2593,null,26946,null,2325,null,23965,null,2157,null,16590,null,2348,null,17133,null,2146,null,12328,null,1563,null,762726,null,9826,null,479664,null,7989,null,283062,null,8090,null,61095,null,4009,null,41509,null,3313,null,34518,null,3186,null,22762,null,2617,null,26771,null,2680,null,11906,null,1671,null,13543,null,1881,null,7626,null,1572,null,11729,null,1929,null,4642,null,954,null,8823,null,1391,null,9577,null,1360,null,7006,null,1360,null,7182,null,1191,null,3928,null,991,null,3259,null,863,null,3111,null,837,null,1128,null,564,null,1687,null,600,null,1260,null,559,null,0400000US22,Louisiana,22
1039844,null,2228,null,500731,null,1390,null,249061,null,4908,null,0,null,228,null,249061,null,4908,null,776,null,278,null,359,null,209,null,2081,null,741,null,963,null,522,null,4085,null,912,null,3070,null,932,null,6298,null,1114,null,5332,null,1052,null,12577,null,1917,null,9671,null,1465,null,25300,null,2156,null,24162,null,2224,null,23513,null,2141,null,22620,null,2463,null,17558,null,2087,null,19157,null,2079,null,19494,null,1843,null,15055,null,1762,null,18011,null,1939,null,18979,null,1618,null,251670,null,5147,null,124196,null,3573,null,127474,null,5100,null,21289,null,2063,null,16775,null,2008,null,14562,null,1760,null,7628,null,1225,null,10325,null,1551,null,5770,null,1091,null,8221,null,1463,null,4506,null,983,null,6378,null,1167,null,3279,null,882,null,6466,null,1144,null,5283,null,1163,null,2849,null,564,null,2815,null,785,null,1277,null,399,null,2788,null,765,null,2451,null,822,null,962,null,451,null,1942,null,663,null,1908,null,536,null,539113,null,1313,null,181495,null,5285,null,11,null,19,null,181484,null,5285,null,364,null,198,null,669,null,298,null,1493,null,480,null,1405,null,444,null,5353,null,1235,null,3569,null,783,null,7900,null,1632,null,7133,null,1109,null,14490,null,1920,null,10706,null,1517,null,20830,null,2044,null,25204,null,2400,null,14975,null,1814,null,15872,null,1896,null,8068,null,1223,null,11810,null,1449,null,11154,null,1385,null,7908,null,1426,null,8148,null,1236,null,4433,null,966,null,357618,null,5217,null,184303,null,4801,null,173315,null,5044,null,31578,null,2470,null,21569,null,2148,null,19342,null,1861,null,13947,null,1781,null,21645,null,2176,null,9585,null,1346,null,10543,null,1259,null,7812,null,1126,null,6961,null,1199,null,4351,null,1063,null,6292,null,1173,null,5143,null,1054,null,3438,null,750,null,3088,null,726,null,2265,null,562,null,1954,null,568,null,1685,null,547,null,824,null,340,null,658,null,345,null,635,null,291,null,0400000US23,Maine,23
2797255,null,8033,null,1357571,null,5212,null,788368,null,8839,null,382,null,500,null,787986,null,8819,null,1921,null,832,null,1132,null,491,null,4079,null,1057,null,1452,null,636,null,7941,null,1333,null,5755,null,1519,null,8204,null,1547,null,7996,null,1628,null,19491,null,2476,null,15428,null,2047,null,36696,null,3562,null,46788,null,3799,null,40915,null,3336,null,56821,null,3824,null,41565,null,2880,null,56856,null,3913,null,71675,null,4159,null,60195,null,3794,null,111761,null,4771,null,191315,null,5819,null,569203,null,8808,null,281448,null,6562,null,287755,null,8169,null,49590,null,2888,null,35383,null,2698,null,27110,null,2946,null,17104,null,2095,null,24027,null,2565,null,10704,null,1737,null,13250,null,1753,null,8326,null,1300,null,12805,null,1766,null,4955,null,1036,null,11846,null,1623,null,12542,null,1914,null,6621,null,1176,null,9738,null,1620,null,6466,null,1246,null,5644,null,1352,null,6544,null,1199,null,5034,null,979,null,7035,null,1288,null,13031,null,1640,null,1439684,null,4123,null,563524,null,8655,null,208,null,203,null,563316,null,8680,null,734,null,467,null,304,null,228,null,3864,null,917,null,4078,null,1022,null,11917,null,1995,null,6355,null,1292,null,13700,null,1985,null,10545,null,1680,null,20993,null,2570,null,14105,null,1743,null,41802,null,2895,null,51788,null,4061,null,43623,null,3192,null,45231,null,3072,null,33581,null,2610,null,41621,null,2979,null,49238,null,3079,null,43501,null,3415,null,64865,null,3609,null,61471,null,3532,null,876160,null,8732,null,476402,null,7282,null,399758,null,7066,null,69034,null,3789,null,45187,null,3004,null,42416,null,3081,null,25378,null,2240,null,35639,null,2632,null,14706,null,1898,null,20495,null,2099,null,14121,null,2035,null,18245,null,2274,null,10025,null,1347,null,17624,null,1752,null,16958,null,2109,null,12439,null,1799,null,9424,null,1486,null,6996,null,1053,null,9472,null,1302,null,10071,null,1477,null,6827,null,1129,null,8529,null,1242,null,6172,null,903,null,0400000US24,Maryland,24
