C17022_001E,C17022_001EA,C17022_001M,C17022_001MA,C17022_002E,C17022_002EA,C17022_002M,C17022_002MA,C17022_003E,C17022_003EA,C17022_003M,C17022_003MA,C17022_004E,C17022_004EA,C17022_004M,C17022_004MA,C17022_005E,C17022_005EA,C17022_005M,C17022_005MA,C17022_006E,C17022_006EA,C17022_006M,C17022_006MA,C17022_007E,C17022_007EA,C17022_007M,C17022_007MA,C17022_008E,C17022_008EA,C17022_008M,C17022_008MA,C17022_009E,C17022_009EA,C17022_009M,C17022_009MA,C17022_010E,C17022_010EA,C17022_010M,C17022_010MA,C17022_011E,C17022_011EA,C17022_011M,C17022_011MA,C17022_012E,C17022_012EA,C17022_012M,C17022_012MA,C17022_013E,C17022_013EA,C17022_013M,C17022_013MA,C17022_014E,C17022_014EA,C17022_014M,C17022_014MA,C17022_015E,C17022_015EA,C17022_015M,C17022_015MA,C17022_016E,C17022_016EA,C17022_016M,C17022_016MA,C17022_017E,C17022_017EA,C17022_017M,C17022_017MA,C17022_018E,C17022_018EA,C17022_018M,C17022_018MA,C17022_019E,C17022_019EA,C17022_019M,C17022_019MA,C17022_020E,C17022_020EA,C17022_020M,C17022_020MA,C17022_021E,C17022_021EA,C17022_021M,C17022_021MA,GEO_ID,NAME,state
2364041,null,20337,null,377880,null,10304,null,140645,null,6784,null,237235,null,7379,null,33055,null,3373,null,204180,null,6542,null,77647,null,4961,null,39936,null,3583,null,37711,null,3371,null,8496,null,1897,null,29215,null,2969,null,144063,null,6410,null,85437,null,5264,null,58626,null,4406,null,12540,null,2169,null,46086,null,4040,null,1764451,null,16530,null,1419419,null,15383,null,345032,null,8770,null,103855,null,6851,null,241177,null,7433,null,0400000US13,Georgia,13
303344,null,5137,null,26565,null,2722,null,12153,null,1833,null,14412,null,2040,null,2683,null,767,null,11729,null,1809,null,7907,null,1362,null,4220,null,1081,null,3687,null,899,null,1348,null,543,null,2339,null,714,null,11864,null,1737,null,7381,null,1420,null,4483,null,1205,null,1312,null,549,null,3171,null,1028,null,257008,null,6132,null,200576,null,5087,null,56432,null,3921,null,19890,null,2235,null,36542,null,3107,null,0400000US15,Hawaii,15
396253,null,6996,null,57514,null,4375,null,30534,null,2807,null,26980,null,2911,null,3745,null,1077,null,23235,null,2708,null,13936,null,2120,null,10372,null,1668,null,3564,null,1095,null,972,null,499,null,2592,null,896,null,30521,null,3018,null,21941,null,2306,null,8580,null,1526,null,2666,null,911,null,5914,null,1340,null,294282,null,5262,null,255651,null,5201,null,38631,null,3199,null,16059,null,2222,null,22572,null,2086,null,0400000US16,Idaho,16
3138757,null,18424,null,400751,null,10200,null,144597,null,5999,null,256154,null,7718,null,40244,null,3776,null,215910,null,7383,null,81876,null,4839,null,46311,null,3176,null,35565,null,3203,null,7766,null,1770,null,27799,null,2955,null,159309,null,6358,null,94076,null,4379,null,65233,null,4201,null,17313,null,2410,null,47920,null,3747,null,2496821,null,17151,null,2038809,null,14229,null,458012,null,11304,null,153020,null,6971,null,304992,null,8662,null,0400000US17,Illinois,17
1648431,null,15271,null,227246,null,7628,null,86875,null,5104,null,140371,null,5365,null,23523,null,2749,null,116848,null,5507,null,43743,null,2910,null,24654,null,2219,null,19089,null,2038,null,4786,null,1202,null,14303,null,1615,null,96759,null,5571,null,58803,null,4276,null,37956,null,3055,null,11074,null,1685,null,26882,null,2557,null,1280683,null,13265,null,1080151,null,12746,null,200532,null,7016,null,67172,null,4287,null,133360,null,6133,null,0400000US18,Indiana,18
791790,null,7894,null,86848,null,4174,null,36028,null,2066,null,50820,null,3501,null,7930,null,1391,null,42890,null,3420,null,23318,null,2134,null,13639,null,1654,null,9679,null,1546,null,3073,null,1010,null,6606,null,1229,null,42480,null,2666,null,27464,null,2152,null,15016,null,1718,null,5679,null,1151,null,9337,null,1346,null,639144,null,7924,null,557853,null,7927,null,81291,null,3737,null,32103,null,2418,null,49188,null,2878,null,0400000US19,Iowa,19
736264,null,8496,null,87835,null,3865,null,37366,null,2494,null,50469,null,3200,null,7671,null,1604,null,42798,null,3097,null,21982,null,2035,null,13442,null,1481,null,8540,null,1265,null,2015,null,615,null,6525,null,1045,null,39706,null,2981,null,24132,null,2053,null,15574,null,2367,null,3039,null,937,null,12535,null,2172,null,586741,null,8346,null,502215,null,7476,null,84526,null,4054,null,30858,null,2644,null,53668,null,3021,null,0400000US20,Kansas,20
1125630,null,12346,null,204675,null,7254,null,92959,null,5156,null,111716,null,6158,null,21888,null,2702,null,89828,null,4731,null,42003,null,3130,null,25286,null,2257,null,16717,null,2342,null,4172,null,933,null,12545,null,2184,null,73266,null,3229,null,48309,null,2894,null,24957,null,2737,null,6413,null,1341,null,18544,null,2427,null,805686,null,12236,null,682122,null,11987,null,123564,null,5215,null,40410,null,2772,null,83154,null,4544,null,0400000US21,Kentucky,21
1094141,null,10371,null,202969,null,6885,null,66622,null,4043,null,136347,null,5835,null,17808,null,2192,null,118539,null,5821,null,42874,null,3841,null,21269,null,2440,null,21605,null,2746,null,4287,null,1379,null,17318,null,2239,null,71304,null,4508,null,42270,null,3184,null,29034,null,2865,null,5660,null,1296,null,23374,null,2572,null,776994,null,9889,null,628964,null,8167,null,148030,null,5808,null,46687,null,3716,null,101343,null,5100,null,0400000US22,Louisiana,22
343822,null,6405,null,43404,null,3236,null,17447,null,1851,null,25957,null,2874,null,4144,null,991,null,21813,null,2548,null,11327,null,1400,null,6827,null,1129,null,4500,null,994,null,1198,null,526,null,3302,null,851,null,20149,null,1799,null,14007,null,1371,null,6142,null,1066,null,2199,null,756,null,3943,null,885,null,268942,null,5166,null,232849,null,5119,null,36093,null,2612,null,14238,null,1635,null,21855,null,1838,null,0400000US23,Maine,23
1395778,null,10754,null,110688,null,4976,null,35647,null,2947,null,75041,null,4583,null,12141,null,1839,null,62900,null,4557,null,26792,null,3369,null,12145,null,1925,null,14647,null,2318,null,1992,null,871,null,12655,null,2148,null,54378,null,3440,null,27583,null,2619,null,26795,null,2902,null,6053,null,1452,null,20742,null,2385,null,1203920,null,11785,null,931745,null,11934,null,272175,null,7901,null,72833,null,4816,null,199342,null,6713,null,0400000US24,Maryland,24
1568641,null,11431,null,157415,null,6403,null,53913,null,3430,null,103502,null,5816,null,15463,null,2294,null,88039,null,5614,null,33315,null,3137,null,16068,null,2301,null,17247,null,2117,null,2659,null,1016,null,14588,null,1992,null,57695,null,4078,null,31146,null,2952,null,26549,null,2671,null,5418,null,1378,null,21131,null,2344,null,1320216,null,10887,null,1067146,null,11084,null,253070,null,8207,null,75545,null,5141,null,177525,null,6463,null,0400000US25,Massachusetts,25
2525388,null,15908,null,362112,null,9542,null,131445,null,5069,null,230667,null,8012,null,37232,null,2917,null,193435,null,7530,null,70272,null,4014,null,39051,null,2647,null,31221,null,2434,null,6237,null,1108,null,24984,null,2262,null,133707,null,4651,null,83234,null,3498,null,50473,null,3005,null,11278,null,1621,null,39195,null,2557,null,1959297,null,15406,null,1634687,null,15285,null,324610,null,7607,null,100291,null,4507,null,224319,null,7092,null,0400000US26,Michigan,26
1342724,null,10410,null,123604,null,4354,null,48980,null,3019,null,74624,null,3647,null,11959,null,1608,null,62665,null,3321,null,31760,null,2841,null,17831,null,1795,null,13929,null,2083,null,4007,null,1062,null,9922,null,1746,null,59291,null,3290,null,34220,null,2200,null,25071,null,2701,null,6481,null,1429,null,18590,null,2060,null,1128069,null,10197,null,971968,null,10259,null,156101,null,4790,null,58416,null,3426,null,97685,null,3409,null,0400000US27,Minnesota,27
755248,null,9226,null,177834,null,7645,null,57701,null,4050,null,120133,null,6484,null,18035,null,2999,null,102098,null,5554,null,32880,null,2921,null,16112,null,1936,null,16768,null,2229,null,3365,null,1070,null,13403,null,1926,null,49495,null,3783,null,29650,null,2981,null,19845,null,1883,null,4139,null,898,null,15706,null,1813,null,495039,null,8650,null,406206,null,8116,null,88833,null,5110,null,26797,null,3019,null,62036,null,3973,null,0400000US28,Mississippi,28
1529540,null,12558,null,211085,null,6732,null,82269,null,4063,null,128816,null,5410,null,21743,null,2723,null,107073,null,4874,null,50929,null,3532,null,28815,null,2626,null,22114,null,2560,null,5716,null,1374,null,16398,null,2089,null,92081,null,5012,null,58742,null,4051,null,33339,null,3121,null,9452,null,1508,null,23887,null,2609,null,1175445,null,12696,null,990507,null,11866,null,184938,null,6555,null,62761,null,4167,null,122177,null,4974,null,0400000US29,Missouri,29
237574,null,4616,null,30955,null,2416,null,15178,null,1808,null,15777,null,1993,null,2497,null,955,null,13280,null,1636,null,8302,null,1381,null,5095,null,955,null,3207,null,944,null,863,null,428,null,2344,null,813,null,15278,null,1951,null,11043,null,1535,null,4235,null,1099,null,1291,null,527,null,2944,null,924,null,183039,null,4379,null,161035,null,4437,null,22004,null,2228,null,8495,null,1416,null,13509,null,1621,null,0400000US30,Montana,30
457459,null,6358,null,45953,null,3305,null,20077,null,1964,null,25876,null,2328,null,4392,null,990,null,21484,null,2227,null,14623,null,1526,null,8097,null,1287,null,6526,null,1120,null,1563,null,646,null,4963,null,902,null,26105,null,2192,null,17544,null,1631,null,8561,null,1427,null,2390,null,799,null,6171,null,1132,null,370778,null,5961,null,319346,null,5553,null,51432,null,3516,null,20759,null,2376,null,30673,null,2361,null,0400000US31,Nebraska,31
615019,null,7728,null,72949,null,4390,null,32534,null,3298,null,40415,null,3656,null,7629,null,1503,null,32786,null,3518,null,20830,null,2358,null,12575,null,1756,null,8255,null,1575,null,2732,null,932,null,5523,null,1223,null,30900,null,2831,null,18167,null,2208,null,12733,null,2023,null,4290,null,1216,null,8443,null,1681,null,490340,null,8256,null,386436,null,7760,null,103904,null,5507,null,39121,null,3744,null,64783,null,3613,null,0400000US32,Nevada,32
345324,null,5671,null,25194,null,2703,null,8614,null,1428,null,16580,null,2290,null,2605,null,752,null,13975,null,2007,null,6643,null,1210,null,3780,null,936,null,2863,null,816,null,991,null,475,null,1872,null,736,null,14381,null,1899,null,8577,null,1301,null,5804,null,1299,null,1445,null,607,null,4359,null,1083,null,299106,null,5849,null,255133,null,5217,null,43973,null,2898,null,16290,null,2182,null,27683,null,2350,null,0400000US33,New Hampshire,33
2168377,null,15461,null,193862,null,6936,null,72399,null,4508,null,121463,null,5564,null,18428,null,2504,null,103035,null,4884,null,46571,null,4044,null,23757,null,2766,null,22814,null,2666,null,5371,null,1426,null,17443,null,2290,null,78363,null,5237,null,44265,null,3754,null,34098,null,3131,null,7294,null,1427,null,26804,null,2669,null,1849581,null,14372,null,1484414,null,13028,null,365167,null,9490,null,113043,null,6050,null,252124,null,7956,null,0400000US34,New Jersey,34
482159,null,7286,null,91288,null,4631,null,37473,null,3557,null,53815,null,3707,null,10880,null,1908,null,42935,null,3517,null,18958,null,2525,null,10838,null,1731,null,8120,null,1738,null,1853,null,659,null,6267,null,1556,null,32760,null,3362,null,20282,null,2432,null,12478,null,2245,null,4042,null,1095,null,8436,null,1708,null,339153,null,6298,null,271649,null,6125,null,67504,null,4458,null,24007,null,2701,null,43497,null,3270,null,0400000US35,New Mexico,35
4582314,null,18991,null,659520,null,11531,null,249773,null,7873,null,409747,null,10717,null,61135,null,4725,null,348612,null,8925,null,134046,null,5769,null,70813,null,3928,null,63233,null,4621,null,16146,null,2325,null,47087,null,4069,null,232569,null,7605,null,128221,null,6695,null,104348,null,5251,null,23341,null,2687,null,81007,null,4652,null,3556179,null,18138,null,2764486,null,18741,null,791693,null,14499,null,233345,null,8161,null,558348,null,10703,null,0400000US36,New York,36
2397731,null,16444,null,371260,null,11118,null,143312,null,7074,null,227948,null,8931,null,37236,null,3552,null,190712,null,7702,null,86496,null,5655,null,45666,null,3954,null,40830,null,3727,null,10340,null,1976,null,30490,null,3199,null,145048,null,6497,null,88056,null,4416,null,56992,null,4428,null,15133,null,2161,null,41859,null,3942,null,1794927,null,14836,null,1500020,null,13801,null,294907,null,8620,null,92015,null,5574,null,202892,null,6721,null,0400000US37,North Carolina,37
170921,null,3624,null,19598,null,1985,null,8487,null,1230,null,11111,null,1510,null,1378,null,551,null,9733,null,1333,null,5509,null,1095,null,3866,null,865,null,1643,null,616,null,571,null,411,null,1072,null,403,null,8617,null,1254,null,6198,null,982,null,2419,null,680,null,725,null,520,null,1694,null,524,null,137197,null,3169,null,122015,null,3123,null,15182,null,1617,null,5881,null,1019,null,9301,null,1246,null,0400000US38,North Dakota,38
2936172,null,14572,null,398924,null,9597,null,129115,null,5586,null,269809,null,8544,null,42002,null,3290,null,227807,null,8082,null,83396,null,4901,null,45291,null,3317,null,38105,null,3366,null,7170,null,1598,null,30935,null,3162,null,159427,null,4745,null,96594,null,4108,null,62833,null,4092,null,13155,null,1826,null,49678,null,3827,null,2294425,null,13487,null,1907163,null,13313,null,387262,null,8791,null,127657,null,5117,null,259605,null,6941,null,0400000US39,Ohio,39
936539,null,8665,null,156290,null,6300,null,68501,null,3189,null,87789,null,4901,null,15914,null,2117,null,71875,null,4184,null,36952,null,2816,null,22412,null,2229,null,14540,null,1904,null,3906,null,1017,null,10634,null,1674,null,62038,null,3579,null,41898,null,3286,null,20140,null,2340,null,4667,null,1011,null,15473,null,2302,null,681259,null,8856,null,574696,null,8011,null,106563,null,4887,null,39149,null,2944,null,67414,null,3793,null,0400000US40,Oklahoma,40
939487,null,9653,null,126093,null,5412,null,53764,null,3510,null,72329,null,4640,null,14781,null,1971,null,57548,null,4425,null,29317,null,3349,null,19107,null,2485,null,10210,null,2118,null,2610,null,1034,null,7600,null,1733,null,52637,null,4034,null,34190,null,3148,null,18447,null,2143,null,4695,null,1037,null,13752,null,1770,null,731440,null,9465,null,624691,null,9748,null,106749,null,4673,null,38412,null,3163,null,68337,null,3808,null,0400000US41,Oregon,41
3205114,null,13915,null,388843,null,7934,null,139959,null,5845,null,248884,null,8260,null,38981,null,3410,null,209903,null,7803,null,88689,null,3584,null,47488,null,2942,null,41201,null,2899,null,9345,null,1682,null,31856,null,2661,null,163190,null,5499,null,98270,null,4196,null,64920,null,3841,null,16018,null,2213,null,48902,null,3388,null,2564392,null,13000,null,2114494,null,11217,null,449898,null,8882,null,152078,null,6010,null,297820,null,7097,null,0400000US42,Pennsylvania,42
247759,null,5390,null,25997,null,2017,null,8271,null,1303,null,17726,null,1899,null,2389,null,774,null,15337,null,1787,null,7538,null,1624,null,3695,null,991,null,3843,null,1095,null,1087,null,607,null,2756,null,1091,null,11906,null,1594,null,6845,null,1207,null,5061,null,1041,null,1258,null,570,null,3803,null,1051,null,202318,null,5459,null,161912,null,5126,null,40406,null,2726,null,13029,null,1599,null,27377,null,2146,null,0400000US44,Rhode Island,44
1142172,null,10246,null,191816,null,8029,null,64443,null,4708,null,127373,null,6546,null,16410,null,2428,null,110963,null,5644,null,37747,null,3317,null,21131,null,2382,null,16616,null,2199,null,2893,null,1083,null,13723,null,1957,null,70945,null,4131,null,39452,null,3046,null,31493,null,3056,null,6620,null,1404,null,24873,null,2770,null,841664,null,9337,null,697065,null,10282,null,144599,null,5139,null,46192,null,3504,null,98407,null,4555,null,0400000US45,South Carolina,45
206239,null,4077,null,24275,null,2300,null,9432,null,1246,null,14843,null,1834,null,1913,null,653,null,12930,null,1612,null,6520,null,1320,null,3493,null,947,null,3027,null,879,null,1178,null,543,null,1849,null,728,null,12714,null,1711,null,8421,null,1254,null,4293,null,928,null,958,null,412,null,3335,null,833,null,162730,null,3926,null,143184,null,3551,null,19546,null,2345,null,7252,null,1531,null,12294,null,1458,null,0400000US46,South Dakota,46
1623272,null,13245,null,270892,null,8962,null,109673,null,5246,null,161219,null,7503,null,26597,null,2912,null,134622,null,6604,null,58053,null,3865,null,31797,null,2567,null,26256,null,3016,null,5340,null,1459,null,20916,null,2781,null,105438,null,5008,null,68080,null,4266,null,37358,null,2952,null,9409,null,1914,null,27949,null,2700,null,1188889,null,11228,null,999570,null,12121,null,189319,null,6437,null,58217,null,3314,null,131102,null,5213,null,0400000US47,Tennessee,47
5868201,null,25101,null,1055783,null,15707,null,489474,null,11645,null,566309,null,11709,null,92656,null,5171,null,473653,null,11376,null,225261,null,7817,null,134719,null,6322,null,90542,null,4537,null,21767,null,2696,null,68775,null,4003,null,371314,null,9769,null,237808,null,8003,null,133506,null,5830,null,33107,null,3481,null,100399,null,5101,null,4215843,null,25008,null,3434463,null,23303,null,781380,null,13835,null,265387,null,9006,null,515993,null,11059,null,0400000US48,Texas,48
632317,null,7233,null,66190,null,3359,null,36344,null,2926,null,29846,null,2997,null,5870,null,1205,null,23976,null,2786,null,20225,null,2237,null,13952,null,1759,null,6273,null,1358,null,1689,null,830,null,4584,null,976,null,38903,null,2848,null,29294,null,2718,null,9609,null,1765,null,2699,null,856,null,6910,null,1478,null,506999,null,6384,null,437426,null,6080,null,69573,null,3972,null,26335,null,2971,null,43238,null,2820,null,0400000US49,Utah,49
160454,null,3355,null,15091,null,1844,null,5403,null,948,null,9688,null,1432,null,1877,null,569,null,7811,null,1352,null,4414,null,804,null,2427,null,561,null,1987,null,528,null,609,null,353,null,1378,null,463,null,7167,null,1059,null,4411,null,829,null,2756,null,627,null,635,null,411,null,2121,null,454,null,133782,null,3462,null,114188,null,3511,null,19594,null,2280,null,6826,null,1239,null,12768,null,1740,null,0400000US50,Vermont,50
1999409,null,13933,null,209892,null,7803,null,78234,null,5099,null,131658,null,6025,null,17951,null,2322,null,113707,null,5278,null,47203,null,3293,null,24447,null,2683,null,22756,null,2575,null,3993,null,1099,null,18763,null,2326,null,92188,null,4921,null,55494,null,3767,null,36694,null,3209,null,8332,null,1846,null,28362,null,2935,null,1650126,null,14743,null,1360449,null,13991,null,289677,null,7367,null,89789,null,5195,null,199888,null,5810,null,0400000US51,Virginia,51
1636755,null,14806,null,181141,null,6297,null,76213,null,3923,null,104928,null,5104,null,17682,null,2308,null,87246,null,4653,null,43212,null,3217,null,26984,null,2646,null,16228,null,2573,null,4230,null,1276,null,11998,null,2115,null,73535,null,4344,null,48220,null,3539,null,25315,null,2555,null,6154,null,1299,null,19161,null,2221,null,1338867,null,14768,null,1119313,null,13035,null,219554,null,8297,null,83366,null,5262,null,136188,null,6529,null,0400000US53,Washington,53
491152,null,6977,null,86941,null,4104,null,41014,null,3163,null,45927,null,3305,null,10248,null,1725,null,35679,null,3278,null,20169,null,2202,null,13877,null,1727,null,6292,null,1215,null,1726,null,749,null,4566,null,1131,null,33249,null,2809,null,22944,null,2315,null,10305,null,1517,null,3147,null,852,null,7158,null,1349,null,350793,null,6793,null,299704,null,5808,null,51089,null,3846,null,17089,null,1996,null,34000,null,2918,null,0400000US54,West Virginia,54
1467796,null,10918,null,144045,null,4888,null,52779,null,2443,null,91266,null,4575,null,14954,null,1881,null,76312,null,3883,null,41243,null,2551,null,22640,null,1649,null,18603,null,2211,null,3610,null,726,null,14993,null,2045,null,74853,null,3892,null,43802,null,2761,null,31051,null,3053,null,9179,null,1536,null,21872,null,2474,null,1207655,null,10151,null,1030913,null,9736,null,176742,null,5476,null,63769,null,3950,null,112973,null,4298,null,0400000US55,Wisconsin,55
135678,null,3475,null,12704,null,1780,null,4971,null,1080,null,7733,null,1542,null,1147,null,600,null,6586,null,1423,null,4569,null,1049,null,2647,null,790,null,1922,null,692,null,540,null,339,null,1382,null,605,null,7470,null,1273,null,4687,null,968,null,2783,null,847,null,1264,null,566,null,1519,null,541,null,110935,null,3555,null,97085,null,3672,null,13850,null,1772,null,5529,null,1086,null,8321,null,1395,null,0400000US56,Wyoming,56
878424,null,9462,null,455017,null,8527,null,212811,null,5820,null,242206,null,6827,null,41059,null,3113,null,201147,null,6151,null,55215,null,3531,null,34929,null,2663,null,20286,null,2241,null,4467,null,985,null,15819,null,1979,null,79617,null,3425,null,51213,null,2839,null,28404,null,2437,null,6479,null,1075,null,21925,null,2191,null,288575,null,7115,null,213975,null,6244,null,74600,null,3288,null,18746,null,1817,null,55854,null,2715,null,0400000US72,Puerto Rico,72
