B99171_001E,B99171_001EA,B99171_002E,B99171_002EA,B99171_003E,B99171_003EA,B99171_004E,B99171_004EA,B99171_005E,B99171_005EA,B99171_006E,B99171_006EA,B99171_007E,B99171_007EA,B99171_008E,B99171_008EA,B99171_009E,B99171_009EA,B99171_010E,B99171_010EA,B99171_011E,B99171_011EA,B99171_012E,B99171_012EA,B99171_013E,B99171_013EA,B99171_014E,B99171_014EA,B99171_015E,B99171_015EA,GEO_ID,NAME,state
731001,null,155043,null,10762,null,460,null,997,null,721,null,1232,null,47056,null,373772,null,8025,null,4659,null,2091,null,3758,null,7017,null,115408,null,0400000US22,Louisiana,22
287196,null,56092,null,2420,null,846,null,355,null,107,null,579,null,11152,null,176549,null,3256,null,1833,null,676,null,1997,null,3774,null,27560,null,0400000US23,Maine,23
1003592,null,131894,null,13774,null,791,null,740,null,311,null,839,null,37128,null,629994,null,13418,null,6854,null,3037,null,5803,null,9825,null,149184,null,0400000US24,Maryland,24
1305190,null,182676,null,22423,null,1253,null,1595,null,1391,null,1875,null,68983,null,733127,null,20118,null,9229,null,4428,null,8381,null,16062,null,233649,null,0400000US25,Massachusetts,25
1781110,null,352695,null,27989,null,1364,null,1248,null,2665,null,2759,null,100486,null,965244,null,27087,null,12409,null,6399,null,9490,null,21376,null,249899,null,0400000US26,Michigan,26
1039360,null,168273,null,9371,null,835,null,822,null,475,null,1901,null,45559,null,655378,null,15026,null,6775,null,3983,null,5298,null,10717,null,114947,null,0400000US27,Minnesota,27
455955,null,111499,null,7923,null,768,null,385,null,452,null,1217,null,27368,null,220561,null,5909,null,2658,null,1304,null,2040,null,5088,null,68783,null,0400000US28,Mississippi,28
1087849,null,203313,null,12918,null,861,null,1506,null,900,null,1649,null,52046,null,624586,null,15778,null,7418,null,4281,null,5929,null,12439,null,144225,null,0400000US29,Missouri,29
204983,null,38472,null,2937,null,159,null,129,null,489,null,391,null,12132,null,116523,null,1937,null,999,null,685,null,1213,null,1883,null,27034,null,0400000US30,Montana,30
336527,null,58480,null,3609,null,618,null,108,null,370,null,726,null,16442,null,201681,null,3859,null,3438,null,1415,null,1782,null,4751,null,39248,null,0400000US31,Nebraska,31
525757,null,80412,null,5439,null,358,null,136,null,209,null,162,null,19184,null,318928,null,5702,null,1950,null,1145,null,1516,null,4504,null,86112,null,0400000US32,Nevada,32
239039,null,32600,null,2643,null,133,null,271,null,142,null,355,null,10410,null,143296,null,2161,null,2048,null,577,null,741,null,2660,null,41002,null,0400000US33,New Hampshire,33
1375589,null,176360,null,21576,null,854,null,951,null,707,null,2027,null,59393,null,811680,null,21424,null,9808,null,4505,null,6251,null,16258,null,243795,null,0400000US34,New Jersey,34
368421,null,78742,null,4432,null,218,null,453,null,583,null,1142,null,15689,null,206898,null,4441,null,1817,null,1142,null,1304,null,3907,null,47653,null,0400000US35,New Mexico,35
3693399,null,609702,null,63691,null,3656,null,2217,null,2408,null,5797,null,194629,null,2023926,null,54099,null,29598,null,11692,null,17658,null,36685,null,637641,null,0400000US36,New York,36
1634749,null,317245,null,20425,null,890,null,1423,null,1495,null,2267,null,79347,null,928958,null,20680,null,10995,null,5431,null,9055,null,16676,null,219862,null,0400000US37,North Carolina,37
133229,null,25039,null,1180,null,67,null,69,null,196,null,126,null,5543,null,77825,null,1239,null,1216,null,423,null,619,null,1738,null,17949,null,0400000US38,North Dakota,38
2124631,null,405883,null,28623,null,1105,null,1538,null,1777,null,3854,null,101457,null,1224127,null,32896,null,15804,null,8321,null,12075,null,23908,null,263263,null,0400000US39,Ohio,39
631597,null,130688,null,9619,null,857,null,452,null,679,null,1443,null,36386,null,351854,null,7951,null,4648,null,2728,null,3844,null,7312,null,73136,null,0400000US40,Oklahoma,40
812657,null,151955,null,8638,null,471,null,1490,null,322,null,1814,null,37338,null,470515,null,11472,null,4243,null,3773,null,7427,null,10319,null,102880,null,0400000US41,Oregon,41
2311198,null,390594,null,36534,null,3826,null,1540,null,1949,null,4296,null,124800,null,1317905,null,37276,null,17100,null,10016,null,14420,null,29193,null,321749,null,0400000US42,Pennsylvania,42
209725,null,37041,null,4278,null,240,null,178,null,47,null,488,null,9669,null,111556,null,4580,null,2659,null,545,null,1001,null,3005,null,34438,null,0400000US44,Rhode Island,44
767650,null,148000,null,11335,null,541,null,735,null,1169,null,652,null,53425,null,393358,null,10513,null,3879,null,2164,null,2874,null,8443,null,130562,null,0400000US45,South Carolina,45
153856,null,28174,null,1571,null,217,null,73,null,281,null,146,null,5968,null,96084,null,2169,null,1133,null,671,null,778,null,1520,null,15071,null,0400000US46,South Dakota,46
1078246,null,219240,null,15712,null,1240,null,360,null,502,null,1103,null,57824,null,596591,null,12674,null,6681,null,2989,null,5996,null,11739,null,145595,null,0400000US47,Tennessee,47
3639066,null,687228,null,37783,null,2038,null,2137,null,2195,null,5117,null,183076,null,2055193,null,38603,null,18327,null,11744,null,14121,null,35859,null,545645,null,0400000US48,Texas,48
374921,null,70994,null,4280,null,260,null,201,null,307,null,744,null,21233,null,214224,null,4341,null,2064,null,1265,null,1343,null,2827,null,50838,null,0400000US49,Utah,49
133939,null,23552,null,1711,null,174,null,0,null,63,null,181,null,7433,null,77397,null,1326,null,661,null,602,null,877,null,1238,null,18724,null,0400000US50,Vermont,50
1352872,null,207140,null,15069,null,1174,null,750,null,960,null,1314,null,52410,null,838804,null,16427,null,9509,null,4133,null,6013,null,13201,null,185968,null,0400000US51,Virginia,51
1363974,null,229019,null,15098,null,633,null,795,null,1168,null,1792,null,55746,null,851199,null,16033,null,7729,null,4297,null,5265,null,14808,null,160392,null,0400000US53,Washington,53
335897,null,87427,null,5392,null,153,null,457,null,564,null,950,null,17894,null,167125,null,4981,null,3551,null,901,null,1449,null,3305,null,41748,null,0400000US54,West Virginia,54
1087094,null,178582,null,10340,null,1067,null,1004,null,816,null,2169,null,54266,null,645886,null,14374,null,8804,null,4697,null,6159,null,11437,null,147493,null,0400000US55,Wisconsin,55
103477,null,18054,null,963,null,43,null,0,null,117,null,530,null,3600,null,66141,null,860,null,621,null,260,null,419,null,1011,null,10858,null,0400000US56,Wyoming,56
448875,null,220221,null,5816,null,232,null,232,null,456,null,1214,null,26856,null,153541,null,2009,null,708,null,636,null,1048,null,5486,null,30420,null,0400000US72,Puerto Rico,72
