B27003_001E,B27003_001EA,B27003_001M,B27003_001MA,B27003_002E,B27003_002EA,B27003_002M,B27003_002MA,B27003_003E,B27003_003EA,B27003_003M,B27003_003MA,B27003_004E,B27003_004EA,B27003_004M,B27003_004MA,B27003_005E,B27003_005EA,B27003_005M,B27003_005MA,B27003_006E,B27003_006EA,B27003_006M,B27003_006MA,B27003_007E,B27003_007EA,B27003_007M,B27003_007MA,B27003_008E,B27003_008EA,B27003_008M,B27003_008MA,B27003_009E,B27003_009EA,B27003_009M,B27003_009MA,B27003_010E,B27003_010EA,B27003_010M,B27003_010MA,GEO_ID,NAME,state
4574185,null,1943,null,1119732,null,2376,null,357501,null,11064,null,762231,null,11038,null,2840491,null,3691,null,366329,null,10282,null,2474162,null,10505,null,613962,null,2271,null,583018,null,3343,null,30944,null,2816,null,0400000US01,Alabama,01
659084,null,2654,null,180431,null,1224,null,46241,null,3822,null,134190,null,3873,null,430938,null,3005,null,42789,null,2936,null,388149,null,3895,null,47715,null,912,null,43059,null,1353,null,4656,null,1069,null,0400000US02,Alaska,02
6402786,null,2692,null,1705841,null,1499,null,495985,null,17751,null,1209856,null,17828,null,3842529,null,4187,null,542710,null,16405,null,3299819,null,17005,null,854416,null,3030,null,785108,null,6047,null,69308,null,4732,null,0400000US04,Arizona,04
2801628,null,1721,null,701489,null,1882,null,316423,null,7763,null,385066,null,7527,null,1714875,null,3649,null,241607,null,7331,null,1473268,null,7445,null,385264,null,2567,null,373043,null,3043,null,12221,null,1884,null,0400000US05,Arkansas,05
36160600,null,6633,null,9347714,null,2879,null,2899308,null,36236,null,6448406,null,36553,null,22810866,null,9812,null,2584441,null,34766,null,20226425,null,37884,null,4002020,null,7459,null,3576813,null,12768,null,425207,null,11062,null,0400000US06,California,06
4853404,null,1990,null,1203936,null,1603,null,228428,null,11334,null,975508,null,11301,null,3154163,null,3072,null,233272,null,9053,null,2920891,null,9413,null,495305,null,2323,null,456049,null,3932,null,39256,null,3333,null,0400000US08,Colorado,08
3440844,null,1173,null,809967,null,951,null,178337,null,9560,null,631630,null,9693,null,2180193,null,2173,null,223414,null,9041,null,1956779,null,9561,null,450684,null,1479,null,409694,null,3162,null,40990,null,2949,null,0400000US09,Connecticut,09
856131,null,1689,null,206043,null,342,null,51816,null,4731,null,154227,null,4783,null,533701,null,1974,null,72142,null,4746,null,461559,null,4680,null,116387,null,879,null,110879,null,1316,null,5508,null,1119,null,0400000US10,Delaware,10
580464,null,653,null,111263,null,844,null,48666,null,4001,null,62597,null,4042,null,402887,null,1335,null,78176,null,4333,null,324711,null,4516,null,66314,null,617,null,52553,null,1839,null,13761,null,1797,null,0400000US11,District of Columbia,11
17995843,null,3547,null,3996332,null,5566,null,1018028,null,21827,null,2978304,null,21589,null,10894707,null,8241,null,1034403,null,18463,null,9860304,null,19601,null,3104804,null,4399,null,2873123,null,8389,null,231681,null,8135,null,0400000US12,Florida,12
9473441,null,3655,null,2536058,null,3510,null,811008,null,16434,null,1725050,null,16295,null,5986946,null,6627,null,544126,null,14296,null,5442820,null,15042,null,950437,null,4347,null,885834,null,6137,null,64603,null,5085,null,0400000US13,Georgia,13
1236665,null,2981,null,284493,null,295,null,59360,null,4867,null,225133,null,4950,null,766424,null,3169,null,71941,null,4766,null,694483,null,5141,null,185748,null,841,null,167606,null,2547,null,18142,null,2313,null,0400000US15,Hawaii,15
1498787,null,900,null,412970,null,1233,null,102068,null,5568,null,310902,null,5560,null,912280,null,1920,null,75610,null,4884,null,836670,null,5454,null,173537,null,1578,null,166157,null,1937,null,7380,null,1318,null,0400000US16,Idaho,16
12709312,null,1736,null,3175518,null,2621,null,977981,null,16158,null,2197537,null,16043,null,8038424,null,5514,null,852150,null,16527,null,7186274,null,16498,null,1495370,null,4672,null,1380076,null,6930,null,115294,null,5874,null,0400000US17,Illinois,17
6271184,null,1579,null,1579871,null,2710,null,410638,null,13991,null,1169233,null,13522,null,3924912,null,4070,null,384119,null,9277,null,3540793,null,10153,null,766401,null,3095,null,726066,null,4118,null,40335,null,3334,null,0400000US18,Indiana,18
2951468,null,887,null,708251,null,1569,null,173485,null,7726,null,534766,null,7634,null,1830038,null,2461,null,180430,null,7576,null,1649608,null,7787,null,413179,null,1641,null,393886,null,1952,null,19293,null,1780,null,0400000US19,Iowa,19
2738746,null,1925,null,698223,null,1629,null,156487,null,7532,null,541736,null,7385,null,1697727,null,3489,null,132578,null,5528,null,1565149,null,6759,null,342796,null,2251,null,323161,null,3030,null,19635,null,2160,null,0400000US20,Kansas,20
4187839,null,1726,null,1004446,null,2676,null,337260,null,11438,null,667186,null,11251,null,2645727,null,2776,null,380871,null,9309,null,2264856,null,9835,null,537666,null,2564,null,512331,null,3247,null,25335,null,2713,null,0400000US21,Kentucky,21
4312891,null,2506,null,1105606,null,1878,null,487045,null,11863,null,618561,null,11791,null,2695878,null,4301,null,331369,null,10498,null,2364509,null,10656,null,511407,null,2813,null,480822,null,3745,null,30585,null,2748,null,0400000US22,Louisiana,22
1299288,null,1217,null,274570,null,1173,null,89371,null,5438,null,185199,null,5231,null,833572,null,1869,null,161655,null,6414,null,671917,null,6509,null,191146,null,1113,null,179253,null,1585,null,11893,null,1537,null,0400000US23,Maine,23
5530013,null,2991,null,1338996,null,1196,null,304732,null,10710,null,1034264,null,10683,null,3537345,null,4485,null,274307,null,9593,null,3263038,null,9320,null,653672,null,2692,null,592149,null,4700,null,61523,null,3767,null,0400000US24,Maryland,24
