C06007_001E,C06007_001EA,C06007_001M,C06007_001MA,C06007_002E,C06007_002EA,C06007_002M,C06007_002MA,C06007_003E,C06007_003EA,C06007_003M,C06007_003MA,C06007_004E,C06007_004EA,C06007_004M,C06007_004MA,C06007_005E,C06007_005EA,C06007_005M,C06007_005MA,C06007_006E,C06007_006EA,C06007_006M,C06007_006MA,C06007_007E,C06007_007EA,C06007_007M,C06007_007MA,C06007_008E,C06007_008EA,C06007_008M,C06007_008MA,C06007_009E,C06007_009EA,C06007_009M,C06007_009MA,C06007_010E,C06007_010EA,C06007_010M,C06007_010MA,C06007_011E,C06007_011EA,C06007_011M,C06007_011MA,C06007_012E,C06007_012EA,C06007_012M,C06007_012MA,C06007_013E,C06007_013EA,C06007_013M,C06007_013MA,C06007_014E,C06007_014EA,C06007_014M,C06007_014MA,C06007_015E,C06007_015EA,C06007_015M,C06007_015MA,C06007_016E,C06007_016EA,C06007_016M,C06007_016MA,C06007_017E,C06007_017EA,C06007_017M,C06007_017MA,C06007_018E,C06007_018EA,C06007_018M,C06007_018MA,C06007_019E,C06007_019EA,C06007_019M,C06007_019MA,C06007_020E,C06007_020EA,C06007_020M,C06007_020MA,C06007_021E,C06007_021EA,C06007_021M,C06007_021MA,C06007_022E,C06007_022EA,C06007_022M,C06007_022MA,C06007_023E,C06007_023EA,C06007_023M,C06007_023MA,C06007_024E,C06007_024EA,C06007_024M,C06007_024MA,C06007_025E,C06007_025EA,C06007_025M,C06007_025MA,GEO_ID,NAME,state
4354717,null,2804,null,4176823,null,8205,null,177894,null,7695,null,98107,null,5859,null,79787,null,4506,null,3054907,null,18847,null,3016718,null,19108,null,38189,null,3400,null,28094,null,3169,null,10095,null,1536,null,1136201,null,16860,null,1100327,null,17252,null,35874,null,3366,null,27952,null,2839,null,7922,null,1640,null,33964,null,2877,null,28656,null,2806,null,5308,null,1198,null,3873,null,978,null,1435,null,560,null,129645,null,6705,null,31122,null,3998,null,98523,null,5632,null,38188,null,3814,null,60335,null,4256,null,0400000US01,Alabama,01
634669,null,976,null,541009,null,4439,null,93660,null,4326,null,63477,null,3985,null,30183,null,2189,null,221608,null,5854,null,185596,null,6095,null,36012,null,2664,null,26488,null,2337,null,9524,null,1141,null,355910,null,5867,null,336018,null,5708,null,19892,null,2425,null,17984,null,2346,null,1908,null,600,null,13095,null,1769,null,8339,null,1416,null,4756,null,1352,null,3706,null,1295,null,1050,null,521,null,44056,null,3224,null,11056,null,2086,null,33000,null,2688,null,15299,null,2342,null,17701,null,2030,null,0400000US02,Alaska,02
5984859,null,1678,null,4338205,null,20085,null,1646654,null,20151,null,941006,null,20091,null,705648,null,18655,null,1929081,null,21839,null,1391071,null,20439,null,538010,null,14185,null,424096,null,13325,null,113914,null,7319,null,3058090,null,26066,null,2775174,null,23312,null,282916,null,10807,null,236709,null,9731,null,46207,null,4734,null,72379,null,4260,null,51858,null,3814,null,20521,null,2830,null,13914,null,1998,null,6607,null,1842,null,925309,null,19109,null,120102,null,8087,null,805207,null,18254,null,266287,null,10239,null,538920,null,17351,null,0400000US04,Arizona,04
2656308,null,2395,null,2493178,null,6914,null,163130,null,6309,null,86149,null,5664,null,76981,null,4624,null,1586215,null,15978,null,1556435,null,16037,null,29780,null,3350,null,22729,null,3104,null,7051,null,1721,null,945494,null,15389,null,907916,null,15598,null,37578,null,3774,null,30354,null,3445,null,7224,null,1536,null,16796,null,2386,null,13051,null,2107,null,3745,null,1054,null,2733,null,869,null,1012,null,791,null,107803,null,4633,null,15776,null,2287,null,92027,null,4333,null,30333,null,3308,null,61694,null,3739,null,0400000US05,Arkansas,05
34063760,null,2634,null,19646489,null,57660,null,14417271,null,58173,null,7678457,null,51618,null,6738814,null,46858,null,17080406,null,52199,null,12397110,null,53345,null,4683296,null,36262,null,3923763,null,37141,null,759533,null,17223,null,6762912,null,37382,null,6099370,null,35014,null,663542,null,15736,null,529627,null,14569,null,133915,null,5973,null,413719,null,12295,null,220961,null,7533,null,192758,null,9285,null,135660,null,7627,null,57098,null,4322,null,9806723,null,44992,null,929048,null,17856,null,8877675,null,47930,null,3089407,null,29165,null,5788268,null,43115,null,0400000US06,California,06
4583067,null,1635,null,3806079,null,15902,null,776988,null,15757,null,442879,null,11886,null,334109,null,12074,null,1775846,null,19319,null,1584387,null,19912,null,191459,null,8164,null,148179,null,7354,null,43280,null,3885,null,2252019,null,16306,null,2098425,null,16537,null,153594,null,6954,null,125317,null,7123,null,28277,null,3494,null,62533,null,4808,null,48806,null,4111,null,13727,null,2873,null,11171,null,2285,null,2556,null,1066,null,492669,null,14816,null,74461,null,5016,null,418208,null,13553,null,158212,null,8067,null,259996,null,10606,null,0400000US08,Colorado,08
3290599,null,1400,null,2637649,null,13211,null,652950,null,13072,null,410771,null,11200,null,242179,null,8956,null,1762064,null,16495,null,1615987,null,15187,null,146077,null,7527,null,127740,null,6713,null,18337,null,2357,null,969081,null,16059,null,878797,null,16631,null,90284,null,6580,null,78103,null,6199,null,12181,null,1891,null,108294,null,6018,null,24334,null,3086,null,83960,null,4849,null,42380,null,4200,null,41580,null,2885,null,451160,null,12250,null,118531,null,5677,null,332629,null,11238,null,162548,null,7540,null,170081,null,8741,null,0400000US09,Connecticut,09
813290,null,526,null,727269,null,4517,null,86021,null,4543,null,53681,null,4275,null,32340,null,3109,null,356777,null,8639,null,342412,null,8690,null,14365,null,2009,null,11487,null,1954,null,2878,null,974,null,378096,null,8347,null,361426,null,8330,null,16670,null,2112,null,13455,null,1658,null,3215,null,1244,null,12157,null,1916,null,5447,null,1328,null,6710,null,1674,null,3680,null,1061,null,3030,null,1156,null,66260,null,4639,null,17984,null,2881,null,48276,null,3622,null,25059,null,2948,null,23217,null,2843,null,0400000US10,Delaware,10
555473,null,193,null,475269,null,5654,null,80204,null,5666,null,55435,null,4610,null,24769,null,3071,null,208018,null,6128,null,196892,null,6495,null,11126,null,1929,null,9393,null,1870,null,1733,null,803,null,262105,null,5971,null,244262,null,6301,null,17843,null,2263,null,15416,null,2106,null,2427,null,772,null,8362,null,1450,null,6177,null,1326,null,2185,null,597,null,2011,null,586,null,174,null,171,null,76988,null,4664,null,27938,null,3846,null,49050,null,4363,null,28615,null,3219,null,20435,null,2640,null,0400000US11,District of Columbia,11
17188403,null,2806,null,12740955,null,30026,null,4447448,null,30245,null,2456487,null,29952,null,1990961,null,29399,null,5306478,null,36282,null,4587440,null,35094,null,719038,null,16042,null,623966,null,15086,null,95072,null,6075,null,7973736,null,40788,null,7345722,null,34759,null,628014,null,15508,null,533434,null,14334,null,94580,null,6592,null,533048,null,18140,null,159218,null,8612,null,373830,null,14186,null,232024,null,11440,null,141806,null,7171,null,3375141,null,32171,null,648575,null,15253,null,2726566,null,30718,null,1067063,null,16870,null,1659503,null,27288,null,0400000US12,Florida,12
8954056,null,3918,null,7839086,null,16463,null,1114970,null,16260,null,597634,null,13285,null,517336,null,13192,null,4750767,null,33585,null,4580241,null,34001,null,170526,null,7458,null,131670,null,7158,null,38856,null,4785,null,3196440,null,31525,null,3024954,null,31831,null,171486,null,8883,null,138736,null,7674,null,32750,null,3935,null,105853,null,6313,null,73908,null,4922,null,31945,null,4048,null,24629,null,3584,null,7316,null,1629,null,900996,null,16312,null,159983,null,7823,null,741013,null,14333,null,302599,null,11421,null,438414,null,11546,null,0400000US13,Georgia,13
1202441,null,2211,null,896850,null,12830,null,305591,null,12142,null,160053,null,8522,null,145538,null,8208,null,612388,null,10140,null,542085,null,11109,null,70303,null,5318,null,52422,null,4549,null,17881,null,2692,null,326542,null,7611,null,297950,null,7065,null,28592,null,3109,null,23121,null,2663,null,5471,null,1622,null,36930,null,3897,null,19741,null,2800,null,17189,null,2943,null,10879,null,2424,null,6310,null,1944,null,226581,null,9593,null,37074,null,3358,null,189507,null,8951,null,73631,null,5306,null,115876,null,6908,null,0400000US15,Hawaii,15
